Senate - 2001 Election: Queensland																																																																																																																																																																																																																																																												
First Preference Votes by Candidate																																																																																																																																																																																																																																																												
By Polling Place																																																																																																																																																																																																																																																												
Blair (76853)																																																																																																																																																																																																																																																												
		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	Murphys Creek		1	0.24		0	0.00		0	0.00		1	0.24		100	23.98		1	0.24		1	0.24		0	0.00		102	24.46		1	0.24		0	0.00		0	0.00		1	0.24		20	4.80		2	0.48		0	0.00		0	0.00		22	5.28		2	0.48		3	0.72		0	0.00		5	1.20		14	3.36		4	0.96		0	0.00		0	0.00		18	4.32		6	1.44		1	0.24		0	0.00		7	1.68		0	0.00		0	0.00		0	0.00		0	0.00		76	18.23		6	1.44		0	0.00		0	0.00		0	0.00		82	19.66		162	38.85		3	0.72		0	0.00		0	0.00		0	0.00		165	39.57		1	0.24		0	0.00		0	0.00		1	0.24		10	2.40		2	0.48		0	0.00		1	0.24		13	3.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		417	98.58		6	1.42		423	0.57																																													
	Mutdapilly		0	0.00		0	0.00		0	0.00		0	0.00		64	21.48		1	0.34		1	0.34		1	0.34		67	22.48		0	0.00		0	0.00		0	0.00		0	0.00		44	14.77		2	0.67		0	0.00		0	0.00		46	15.44		3	1.01		0	0.00		0	0.00		3	1.01		7	2.35		1	0.34		0	0.00		0	0.00		8	2.68		2	0.67		0	0.00		0	0.00		2	0.67		0	0.00		0	0.00		0	0.00		0	0.00		52	17.45		6	2.01		0	0.00		0	0.00		0	0.00		58	19.46		96	32.21		2	0.67		0	0.00		0	0.00		0	0.00		98	32.89		4	1.34		0	0.00		0	0.00		4	1.34		10	3.36		2	0.67		0	0.00		0	0.00		12	4.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		298	97.07		9	2.93		307	0.42																																													
	Nanango		10	0.40		4	0.16		1	0.04		15	0.60		696	27.82		23	0.92		1	0.04		2	0.08		722	28.86		2	0.08		0	0.00		0	0.00		2	0.08		239	9.55		16	0.64		0	0.00		0	0.00		255	10.19		22	0.88		4	0.16		1	0.04		27	1.08		41	1.64		5	0.20		0	0.00		1	0.04		47	1.88		24	0.96		1	0.04		0	0.00		25	1.00		4	0.16		0	0.00		0	0.00		4	0.16		524	20.94		38	1.52		0	0.00		0	0.00		0	0.00		562	22.46		718	28.70		15	0.60		2	0.08		0	0.00		1	0.04		736	29.42		27	1.08		1	0.04		0	0.00		28	1.12		65	2.60		8	0.32		0	0.00		0	0.00		73	2.92		0	0.00		1	0.04		0	0.00		0	0.00		2	0.08		1	0.04		0	0.00		2	0.08		6	0.24		2502	95.39		121	4.61		2623	3.56																																													
	North Ipswich		7	0.55		1	0.08		0	0.00		8	0.63		524	40.94		7	0.55		2	0.16		4	0.31		537	41.95		3	0.23		0	0.00		0	0.00		3	0.23		23	1.80		9	0.70		0	0.00		0	0.00		32	2.50		10	0.78		0	0.00		0	0.00		10	0.78		34	2.66		3	0.23		1	0.08		0	0.00		38	2.97		15	1.17		0	0.00		0	0.00		15	1.17		1	0.08		0	0.00		0	0.00		1	0.08		185	14.45		21	1.64		0	0.00		0	0.00		0	0.00		206	16.09		312	24.38		5	0.39		1	0.08		0	0.00		1	0.08		319	24.92		19	1.48		0	0.00		0	0.00		19	1.48		81	6.33		9	0.70		0	0.00		1	0.08		91	7.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		1	0.08		1280	96.17		51	3.83		1331	1.81																																													
	Perseverance		1	0.49		0	0.00		0	0.00		1	0.49		29	14.08		1	0.49		0	0.00		0	0.00		30	14.56		0	0.00		0	0.00		0	0.00		0	0.00		18	8.74		2	0.97		0	0.00		0	0.00		20	9.71		1	0.49		1	0.49		0	0.00		2	0.97		16	7.77		9	4.37		0	0.00		0	0.00		25	12.14		1	0.49		0	0.00		0	0.00		1	0.49		0	0.00		0	0.00		0	0.00		0	0.00		48	23.30		9	4.37		0	0.00		0	0.00		0	0.00		57	27.67		55	26.70		0	0.00		0	0.00		0	0.00		0	0.00		55	26.70		1	0.49		0	0.00		0	0.00		1	0.49		11	5.34		2	0.97		0	0.00		0	0.00		13	6.31		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.49		1	0.49		206	97.63		5	2.37		211	0.29																																													
	Pine Mountain		0	0.00		0	0.00		0	0.00		0	0.00		89	21.19		3	0.71		0	0.00		0	0.00		92	21.90		0	0.00		0	0.00		0	0.00		0	0.00		8	1.90		3	0.71		0	0.00		0	0.00		11	2.62		5	1.19		0	0.00		0	0.00		5	1.19		11	2.62		1	0.24		0	0.00		0	0.00		12	2.86		6	1.43		0	0.00		0	0.00		6	1.43		0	0.00		0	0.00		0	0.00		0	0.00		74	17.62		15	3.57		0	0.00		0	0.00		0	0.00		89	21.19		171	40.71		3	0.71		1	0.24		0	0.00		0	0.00		175	41.67		4	0.95		0	0.00		0	0.00		4	0.95		24	5.71		2	0.48		0	0.00		0	0.00		26	6.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		420	97.67		10	2.33		430	0.58																																													
	Rosevale		0	0.00		0	0.00		0	0.00		0	0.00		17	11.33		2	1.33		0	0.00		0	0.00		19	12.67		0	0.00		0	0.00		0	0.00		0	0.00		42	28.00		1	0.67		0	0.00		0	0.00		43	28.67		2	1.33		0	0.00		0	0.00		2	1.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		38	25.33		5	3.33		0	0.00		0	0.00		0	0.00		43	28.67		39	26.00		1	0.67		0	0.00		0	0.00		0	0.00		40	26.67		0	0.00		0	0.00		0	0.00		0	0.00		3	2.00		0	0.00		0	0.00		0	0.00		3	2.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		150	95.54		7	4.46		157	0.21																																													
	Rosewood		6	0.30		2	0.10		0	0.00		8	0.40		589	29.36		12	0.60		1	0.05		2	0.10		604	30.11		0	0.00		1	0.05		0	0.00		1	0.05		242	12.06		9	0.45		0	0.00		0	0.00		251	12.51		11	0.55		2	0.10		0	0.00		13	0.65		46	2.29		10	0.50		1	0.05		1	0.05		58	2.89		19	0.95		1	0.05		0	0.00		20	1.00		1	0.05		0	0.00		0	0.00		1	0.05		372	18.54		43	2.14		0	0.00		0	0.00		0	0.00		415	20.69		484	24.13		15	0.75		0	0.00		0	0.00		2	0.10		501	24.98		34	1.69		1	0.05		0	0.00		35	1.74		86	4.29		9	0.45		2	0.10		1	0.05		98	4.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		1	0.05		2006	96.40		75	3.60		2081	2.83																																													
	St Josephs		5	0.33		1	0.07		0	0.00		6	0.40		568	37.94		17	1.14		1	0.07		2	0.13		588	39.28		0	0.00		0	0.00		0	0.00		0	0.00		24	1.60		5	0.33		0	0.00		0	0.00		29	1.94		8	0.53		1	0.07		0	0.00		9	0.60		39	2.61		5	0.33		0	0.00		0	0.00		44	2.94		17	1.14		2	0.13		0	0.00		19	1.27		1	0.07		0	0.00		0	0.00		1	0.07		225	15.03		8	0.53		0	0.00		0	0.00		0	0.00		233	15.56		420	28.06		6	0.40		1	0.07		0	0.00		0	0.00		427	28.52		14	0.94		2	0.13		0	0.00		16	1.07		109	7.28		14	0.94		0	0.00		0	0.00		123	8.22		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		2	0.13		1497	96.71		51	3.29		1548	2.10																																													
	Somerset Dam		0	0.00		0	0.00		0	0.00		0	0.00		22	27.85		1	1.27		0	0.00		0	0.00		23	29.11		0	0.00		0	0.00		0	0.00		0	0.00		17	21.52		0	0.00		0	0.00		0	0.00		17	21.52		0	0.00		0	0.00		0	0.00		0	0.00		1	1.27		0	0.00		0	0.00		0	0.00		1	1.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	7.59		2	2.53		0	0.00		0	0.00		0	0.00		8	10.13		27	34.18		1	1.27		0	0.00		0	0.00		0	0.00		28	35.44		1	1.27		0	0.00		0	0.00		1	1.27		1	1.27		0	0.00		0	0.00		0	0.00		1	1.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		79	97.53		2	2.47		81	0.11																																													
	Stockyard Creek		1	0.50		0	0.00		0	0.00		1	0.50		40	20.10		0	0.00		0	0.00		0	0.00		40	20.10		0	0.00		0	0.00		0	0.00		0	0.00		29	14.57		3	1.51		0	0.00		0	0.00		32	16.08		0	0.00		1	0.50		0	0.00		1	0.50		9	4.52		2	1.01		0	0.00		0	0.00		11	5.53		3	1.51		0	0.00		0	0.00		3	1.51		0	0.00		0	0.00		0	0.00		0	0.00		23	11.56		4	2.01		0	0.00		0	0.00		0	0.00		27	13.57		68	34.17		4	2.01		0	0.00		0	0.00		0	0.00		72	36.18		2	1.01		0	0.00		0	0.00		2	1.01		10	5.03		0	0.00		0	0.00		0	0.00		10	5.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		199	98.03		4	1.97		203	0.28																																													
	Taabinga		5	0.24		2	0.10		0	0.00		7	0.34		342	16.61		10	0.49		0	0.00		1	0.05		353	17.14		4	0.19		0	0.00		0	0.00		4	0.19		388	18.84		16	0.78		0	0.00		2	0.10		406	19.72		15	0.73		4	0.19		2	0.10		21	1.02		30	1.46		2	0.10		0	0.00		2	0.10		34	1.65		21	1.02		2	0.10		0	0.00		23	1.12		0	0.00		0	0.00		0	0.00		0	0.00		359	17.44		28	1.36		0	0.00		0	0.00		1	0.05		388	18.84		718	34.87		6	0.29		0	0.00		0	0.00		0	0.00		724	35.16		40	1.94		2	0.10		0	0.00		42	2.04		50	2.43		4	0.19		1	0.05		2	0.10		57	2.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2059	98.00		42	2.00		2101	2.85																																													
	Tarampa		1	0.22		0	0.00		0	0.00		1	0.22		96	21.52		3	0.67		0	0.00		1	0.22		100	22.42		0	0.00		0	0.00		0	0.00		0	0.00		35	7.85		5	1.12		0	0.00		0	0.00		40	8.97		2	0.45		1	0.22		0	0.00		3	0.67		8	1.79		0	0.00		0	0.00		0	0.00		8	1.79		3	0.67		0	0.00		0	0.00		3	0.67		0	0.00		0	0.00		0	0.00		0	0.00		103	23.09		11	2.47		0	0.00		0	0.00		0	0.00		114	25.56		153	34.30		5	1.12		1	0.22		0	0.00		0	0.00		159	35.65		3	0.67		1	0.22		1	0.22		5	1.12		13	2.91		0	0.00		0	0.00		0	0.00		13	2.91		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		446	94.89		24	5.11		470	0.64																																													
	Thornton		0	0.00		0	0.00		0	0.00		0	0.00		22	13.58		0	0.00		0	0.00		0	0.00		22	13.58		2	1.23		0	0.00		0	0.00		2	1.23		28	17.28		1	0.62		0	0.00		0	0.00		29	17.90		0	0.00		0	0.00		0	0.00		0	0.00		2	1.23		0	0.00		0	0.00		0	0.00		2	1.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		41	25.31		6	3.70		0	0.00		0	0.00		0	0.00		47	29.01		53	32.72		0	0.00		0	0.00		0	0.00		0	0.00		53	32.72		3	1.85		0	0.00		0	0.00		3	1.85		3	1.85		1	0.62		0	0.00		0	0.00		4	2.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		162	98.18		3	1.82		165	0.22																																													
	Tivoli		6	0.44		1	0.07		0	0.00		7	0.52		407	30.15		2	0.15		1	0.07		0	0.00		410	30.37		0	0.00		0	0.00		0	0.00		0	0.00		24	1.78		5	0.37		0	0.00		0	0.00		29	2.15		10	0.74		1	0.07		0	0.00		11	0.81		40	2.96		4	0.30		0	0.00		1	0.07		45	3.33		23	1.70		0	0.00		0	0.00		23	1.70		0	0.00		0	0.00		0	0.00		0	0.00		206	15.26		18	1.33		0	0.00		0	0.00		0	0.00		224	16.59		474	35.11		10	0.74		0	0.00		0	0.00		1	0.07		485	35.93		15	1.11		0	0.00		0	0.00		15	1.11		92	6.81		9	0.67		0	0.00		0	0.00		101	7.48		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1350	97.26		38	2.74		1388	1.88																																													
	Toogoolawah		5	0.45		1	0.09		1	0.09		7	0.63		251	22.69		5	0.45		1	0.09		0	0.00		257	23.24		1	0.09		0	0.00		0	0.00		1	0.09		130	11.75		8	0.72		0	0.00		0	0.00		138	12.48		3	0.27		2	0.18		0	0.00		5	0.45		16	1.45		2	0.18		1	0.09		0	0.00		19	1.72		7	0.63		0	0.00		0	0.00		7	0.63		2	0.18		0	0.00		0	0.00		2	0.18		234	21.16		15	1.36		0	0.00		0	0.00		2	0.18		251	22.69		353	31.92		3	0.27		0	0.00		0	0.00		0	0.00		356	32.19		19	1.72		0	0.00		0	0.00		19	1.72		37	3.35		3	0.27		1	0.09		1	0.09		42	3.80		2	0.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.18		1106	95.84		48	4.16		1154	1.57																																													
	Upper Tenthill		1	0.38		0	0.00		0	0.00		1	0.38		23	8.81		0	0.00		0	0.00		0	0.00		23	8.81		0	0.00		0	0.00		0	0.00		0	0.00		54	20.69		3	1.15		0	0.00		0	0.00		57	21.84		1	0.38		0	0.00		0	0.00		1	0.38		5	1.92		1	0.38		0	0.00		0	0.00		6	2.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		54	20.69		3	1.15		0	0.00		0	0.00		0	0.00		57	21.84		107	41.00		2	0.77		0	0.00		0	0.00		0	0.00		109	41.76		4	1.53		0	0.00		0	0.00		4	1.53		3	1.15		0	0.00		0	0.00		0	0.00		3	1.15		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		261	97.39		7	2.61		268	0.36																																													
	Walloon		3	0.21		1	0.07		0	0.00		4	0.28		417	29.62		11	0.78		1	0.07		1	0.07		430	30.54		1	0.07		0	0.00		0	0.00		1	0.07		32	2.27		0	0.00		1	0.07		0	0.00		33	2.34		9	0.64		2	0.14		0	0.00		11	0.78		21	1.49		0	0.00		0	0.00		0	0.00		21	1.49		14	0.99		2	0.14		0	0.00		16	1.14		0	0.00		0	0.00		0	0.00		0	0.00		296	21.02		15	1.07		1	0.07		0	0.00		0	0.00		312	22.16		487	34.59		3	0.21		1	0.07		0	0.00		0	0.00		491	34.87		24	1.70		2	0.14		0	0.00		26	1.85		56	3.98		4	0.28		0	0.00		1	0.07		61	4.33		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		2	0.14		1408	96.90		45	3.10		1453	1.97																																													
	Warrill View		0	0.00		0	0.00		0	0.00		0	0.00		20	14.49		1	0.72		0	0.00		0	0.00		21	15.22		0	0.00		0	0.00		0	0.00		0	0.00		30	21.74		0	0.00		0	0.00		0	0.00		30	21.74		0	0.00		1	0.72		0	0.00		1	0.72		1	0.72		0	0.00		0	0.00		0	0.00		1	0.72		1	0.72		0	0.00		0	0.00		1	0.72		0	0.00		0	0.00		0	0.00		0	0.00		23	16.67		2	1.45		0	0.00		0	0.00		0	0.00		25	18.12		57	41.30		0	0.00		0	0.00		0	0.00		0	0.00		57	41.30		0	0.00		0	0.00		0	0.00		0	0.00		2	1.45		0	0.00		0	0.00		0	0.00		2	1.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		138	92.62		11	7.38		149	0.20																																													
	Withcott		1	0.09		0	0.00		1	0.09		2	0.18		211	18.77		7	0.62		2	0.18		1	0.09		221	19.66		0	0.00		0	0.00		0	0.00		0	0.00		120	10.68		6	0.53		0	0.00		0	0.00		126	11.21		15	1.33		2	0.18		0	0.00		17	1.51		23	2.05		6	0.53		0	0.00		0	0.00		29	2.58		6	0.53		1	0.09		0	0.00		7	0.62		2	0.18		0	0.00		0	0.00		2	0.18		204	18.15		15	1.33		0	0.00		0	0.00		1	0.09		220	19.57		418	37.19		14	1.25		0	0.00		0	0.00		0	0.00		432	38.43		5	0.44		0	0.00		0	0.00		5	0.44		50	4.45		10	0.89		0	0.00		2	0.18		62	5.52		0	0.00		0	0.00		0	0.00		0	0.00		1	0.09		0	0.00		0	0.00		0	0.00		1	0.09		1124	97.91		24	2.09		1148	1.56																																													
	Yarraman		4	0.63		1	0.16		1	0.16		6	0.95		117	18.51		3	0.47		0	0.00		1	0.16		121	19.15		1	0.16		0	0.00		0	0.00		1	0.16		93	14.72		4	0.63		1	0.16		0	0.00		98	15.51		6	0.95		0	0.00		0	0.00		6	0.95		6	0.95		2	0.32		0	0.00		1	0.16		9	1.42		4	0.63		0	0.00		0	0.00		4	0.63		1	0.16		0	0.00		0	0.00		1	0.16		139	21.99		12	1.90		0	0.00		0	0.00		0	0.00		151	23.89		208	32.91		1	0.16		0	0.00		0	0.00		0	0.00		209	33.07		6	0.95		0	0.00		0	0.00		6	0.95		14	2.22		5	0.79		0	0.00		0	0.00		19	3.01		1	0.16		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.16		632	96.05		26	3.95		658	0.89																																													
	Special Hospitals		3	0.76		0	0.00		0	0.00		3	0.76		93	23.43		1	0.25		0	0.00		1	0.25		95	23.93		2	0.50		0	0.00		0	0.00		2	0.50		114	28.72		3	0.76		0	0.00		0	0.00		117	29.47		2	0.50		0	0.00		0	0.00		2	0.50		3	0.76		0	0.00		0	0.00		0	0.00		3	0.76		1	0.25		0	0.00		0	0.00		1	0.25		0	0.00		0	0.00		0	0.00		0	0.00		30	7.56		0	0.00		0	0.00		0	0.00		0	0.00		30	7.56		132	33.25		2	0.50		0	0.00		0	0.00		0	0.00		134	33.75		3	0.76		0	0.00		0	0.00		3	0.76		7	1.76		0	0.00		0	0.00		0	0.00		7	1.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		397	94.30		24	5.70		421	0.57																																													
	Total Ordinary		168	0.28		37	0.06		8	0.01		213	0.35		15619	25.74		326	0.54		38	0.06		49	0.08		16032	26.42		63	0.10		5	0.01		1	0.00		69	0.11		5497	9.06		324	0.53		8	0.01		6	0.01		5835	9.61		451	0.74		85	0.14		19	0.03		555	0.91		1318	2.17		184	0.30		6	0.01		17	0.03		1525	2.51		626	1.03		39	0.06		6	0.01		671	1.11		63	0.10		3	0.00		1	0.00		67	0.11		10936	18.02		933	1.54		7	0.01		1	0.00		8	0.01		11885	19.58		19556	32.22		369	0.61		29	0.05		0	0.00		20	0.03		19974	32.91		779	1.28		23	0.04		2	0.00		804	1.32		2713	4.47		239	0.39		13	0.02		23	0.04		2988	4.92		31	0.05		5	0.01		2	0.00		3	0.00		7	0.01		4	0.01		2	0.00		15	0.02		69	0.11		60687	96.78		2021	3.22		62708	85.14																																															
	ABSENT		9	0.18		4	0.08		0	0.00		13	0.26		1300	25.65		33	0.65		8	0.16		6	0.12		1347	26.58		8	0.16		0	0.00		0	0.00		8	0.16		416	8.21		28	0.55		3	0.06		0	0.00		447	8.82		52	1.03		11	0.22		0	0.00		63	1.24		193	3.81		26	0.51		2	0.04		0	0.00		221	4.36		91	1.80		21	0.41		2	0.04		114	2.25		8	0.16		1	0.02		0	0.00		9	0.18		748	14.76		54	1.07		0	0.00		0	0.00		0	0.00		802	15.82		1520	29.99		33	0.65		5	0.10		0	0.00		3	0.06		1561	30.80		98	1.93		8	0.16		1	0.02		107	2.11		332	6.55		31	0.61		3	0.06		5	0.10		371	7.32		3	0.06		0	0.00		0	0.00		0	0.00		1	0.02		0	0.00		0	0.00		1	0.02		5	0.10		5068	98.16		95	1.84		5163	7.01																																															
	POSTAL		7	0.21		2	0.06		1	0.03		10	0.31		852	25.99		29	0.88		3	0.09		9	0.27		893	27.24		2	0.06		0	0.00		0	0.00		2	0.06		323	9.85		33	1.01		0	0.00		0	0.00		356	10.86		33	1.01		10	0.31		1	0.03		44	1.34		34	1.04		12	0.37		1	0.03		1	0.03		48	1.46		16	0.49		2	0.06		0	0.00		18	0.55		2	0.06		0	0.00		0	0.00		2	0.06		638	19.46		94	2.87		0	0.00		0	0.00		0	0.00		732	22.33		962	29.35		33	1.01		5	0.15		0	0.00		2	0.06		1002	30.57		40	1.22		0	0.00		0	0.00		40	1.22		107	3.26		13	0.40		1	0.03		2	0.06		123	3.75		5	0.15		0	0.00		1	0.03		1	0.03		0	0.00		0	0.00		0	0.00		1	0.03		8	0.24		3278	98.20		60	1.80		3338	4.53																																															
	PRE_POLL		9	0.47		0	0.00		1	0.05		10	0.52		502	26.12		14	0.73		3	0.16		1	0.05		520	27.06		1	0.05		0	0.00		0	0.00		1	0.05		125	6.50		15	0.78		0	0.00		1	0.05		141	7.34		14	0.73		2	0.10		2	0.10		18	0.94		49	2.55		13	0.68		0	0.00		0	0.00		62	3.23		15	0.78		0	0.00		0	0.00		15	0.78		4	0.21		2	0.10		0	0.00		6	0.31		312	16.23		41	2.13		0	0.00		0	0.00		0	0.00		353	18.37		633	32.93		13	0.68		5	0.26		0	0.00		0	0.00		651	33.87		22	1.14		2	0.10		0	0.00		24	1.25		113	5.88		6	0.31		0	0.00		1	0.05		120	6.24		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		1922	98.11		37	1.89		1959	2.66																																															
	PROVISIONAL		0	0.00		0	0.00		0	0.00		0	0.00		166	35.39		4	0.85		0	0.00		0	0.00		170	36.25		0	0.00		0	0.00		0	0.00		0	0.00		14	2.99		2	0.43		0	0.00		0	0.00		16	3.41		0	0.00		0	0.00		0	0.00		0	0.00		20	4.26		1	0.21		0	0.00		1	0.21		22	4.69		22	4.69		4	0.85		0	0.00		26	5.54		0	0.00		0	0.00		0	0.00		0	0.00		80	17.06		1	0.21		0	0.00		0	0.00		0	0.00		81	17.27		116	24.73		0	0.00		2	0.43		0	0.00		0	0.00		118	25.16		16	3.41		2	0.43		0	0.00		18	3.84		17	3.62		1	0.21		0	0.00		0	0.00		18	3.84		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		469	97.51		12	2.49		481	0.65																																															
	Division Summary		193	0.27		43	0.06		10	0.01		246	0.34		18439	25.82		406	0.57		52	0.07		65	0.09		18962	26.55		74	0.10		5	0.01		1	0.00		80	0.11		6375	8.93		402	0.56		11	0.02		7	0.01		6795	9.51		550	0.77		108	0.15		22	0.03		680	0.95		1614	2.26		236	0.33		9	0.01		19	0.03		1878	2.63		770	1.08		66	0.09		8	0.01		844	1.18		77	0.11		6	0.01		1	0.00		84	0.12		12714	17.80		1123	1.57		7	0.01		1	0.00		8	0.01		13853	19.40		22787	31.90		448	0.63		46	0.06		0	0.00		25	0.04		23306	32.63		955	1.34		35	0.05		3	0.00		993	1.39		3282	4.60		290	0.41		17	0.02		31	0.04		3620	5.07		40	0.06		5	0.01		3	0.00		4	0.01		8	0.01		4	0.01		2	0.00		17	0.02		83	0.12		71424	96.98		2225	3.02		73649	95.83																																															
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
																																																																																																																																																																																																																																																												
