Senate - 2001 Election: Queensland																																																																																																																																																																																																																																																												
First Preference Votes by Candidate 																																																																																																																																																																																																																																																												
By Polling Place																																																																																																																																																																																																																																																												
Groom (84838)																																																																																																																																																																																																																																																												
		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	Darling Heights		5	0.16		3	0.09		0	0.00		8	0.25		739	23.08		17	0.53		5	0.16		0	0.00		761	23.77		0	0.00		0	0.00		0	0.00		0	0.00		254	7.93		19	0.59		2	0.06		1	0.03		276	8.62		116	3.62		11	0.34		7	0.22		134	4.18		90	2.81		17	0.53		0	0.00		1	0.03		108	3.37		30	0.94		3	0.09		0	0.00		33	1.03		3	0.09		1	0.03		0	0.00		4	0.12		240	7.50		39	1.22		0	0.00		0	0.00		0	0.00		279	8.71		1261	39.38		32	1.00		3	0.09		0	0.00		1	0.03		1297	40.51		41	1.28		0	0.00		0	0.00		41	1.28		241	7.53		16	0.50		0	0.00		2	0.06		259	8.09		1	0.03		0	0.00		0	0.00		0	0.00		1	0.03		0	0.00		0	0.00		0	0.00		2	0.06		3202	97.03		98	2.97		3300	4.09																																													
	Drayton		4	0.27		1	0.07		0	0.00		5	0.34		320	21.46		7	0.47		1	0.07		2	0.13		330	22.13		2	0.13		0	0.00		0	0.00		2	0.13		152	10.19		10	0.67		0	0.00		1	0.07		163	10.93		19	1.27		3	0.20		3	0.20		25	1.68		29	1.95		2	0.13		0	0.00		0	0.00		31	2.08		16	1.07		0	0.00		0	0.00		16	1.07		2	0.13		0	0.00		0	0.00		2	0.13		228	15.29		25	1.68		0	0.00		0	0.00		0	0.00		253	16.97		567	38.03		4	0.27		2	0.13		0	0.00		0	0.00		573	38.43		20	1.34		0	0.00		0	0.00		20	1.34		60	4.02		3	0.20		0	0.00		2	0.13		65	4.36		4	0.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		1	0.07		6	0.40		1491	97.58		37	2.42		1528	1.89																																													
	Fairview Heights		0	0.00		1	0.10		0	0.00		1	0.10		252	24.83		5	0.49		0	0.00		0	0.00		257	25.32		1	0.10		0	0.00		0	0.00		1	0.10		111	10.94		3	0.30		0	0.00		0	0.00		114	11.23		13	1.28		0	0.00		0	0.00		13	1.28		18	1.77		0	0.00		0	0.00		2	0.20		20	1.97		9	0.89		0	0.00		0	0.00		9	0.89		0	0.00		0	0.00		0	0.00		0	0.00		91	8.97		4	0.39		0	0.00		0	0.00		0	0.00		95	9.36		436	42.96		3	0.30		1	0.10		0	0.00		0	0.00		440	43.35		18	1.77		0	0.00		0	0.00		18	1.77		42	4.14		4	0.39		0	0.00		0	0.00		46	4.53		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		0	0.00		1	0.10		1015	98.16		19	1.84		1034	1.28																																													
	Felton East		0	0.00		0	0.00		0	0.00		0	0.00		7	4.90		0	0.00		0	0.00		0	0.00		7	4.90		0	0.00		0	0.00		0	0.00		0	0.00		43	30.07		2	1.40		1	0.70		0	0.00		46	32.17		2	1.40		0	0.00		0	0.00		2	1.40		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		28	19.58		4	2.80		0	0.00		0	0.00		0	0.00		32	22.38		53	37.06		0	0.00		0	0.00		0	0.00		0	0.00		53	37.06		0	0.00		0	0.00		0	0.00		0	0.00		3	2.10		0	0.00		0	0.00		0	0.00		3	2.10		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		143	100.00		0	0.00		143	0.18																																													
	Gabbinbar		2	0.11		1	0.05		1	0.05		4	0.21		327	17.57		13	0.70		1	0.05		0	0.00		341	18.32		3	0.16		2	0.11		0	0.00		5	0.27		222	11.93		17	0.91		2	0.11		0	0.00		241	12.95		31	1.67		9	0.48		5	0.27		45	2.42		51	2.74		5	0.27		1	0.05		1	0.05		58	3.12		17	0.91		1	0.05		0	0.00		18	0.97		2	0.11		1	0.05		0	0.00		3	0.16		125	6.72		21	1.13		0	0.00		0	0.00		0	0.00		146	7.85		860	46.21		18	0.97		2	0.11		0	0.00		2	0.11		882	47.39		8	0.43		0	0.00		0	0.00		8	0.43		100	5.37		8	0.43		0	0.00		0	0.00		108	5.80		2	0.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.11		1861	98.21		34	1.79		1895	2.35																																													
	Geham		0	0.00		0	0.00		0	0.00		0	0.00		57	14.36		5	1.26		0	0.00		0	0.00		62	15.62		1	0.25		0	0.00		0	0.00		1	0.25		57	14.36		6	1.51		1	0.25		0	0.00		64	16.12		4	1.01		0	0.00		0	0.00		4	1.01		12	3.02		2	0.50		0	0.00		0	0.00		14	3.53		4	1.01		0	0.00		0	0.00		4	1.01		0	0.00		0	0.00		0	0.00		0	0.00		69	17.38		9	2.27		0	0.00		0	0.00		0	0.00		78	19.65		134	33.75		3	0.76		1	0.25		0	0.00		0	0.00		138	34.76		2	0.50		0	0.00		0	0.00		2	0.50		26	6.55		2	0.50		0	0.00		0	0.00		28	7.05		0	0.00		0	0.00		0	0.00		0	0.00		1	0.25		0	0.00		0	0.00		1	0.25		2	0.50		397	98.76		5	1.24		402	0.50																																													
	Glenvale		3	0.15		0	0.00		0	0.00		3	0.15		356	18.22		12	0.61		2	0.10		0	0.00		370	18.94		0	0.00		1	0.05		0	0.00		1	0.05		195	9.98		12	0.61		2	0.10		0	0.00		209	10.70		32	1.64		10	0.51		5	0.26		47	2.41		24	1.23		3	0.15		0	0.00		0	0.00		27	1.38		23	1.18		2	0.10		0	0.00		25	1.28		1	0.05		0	0.00		0	0.00		1	0.05		225	11.51		19	0.97		0	0.00		1	0.05		0	0.00		245	12.54		904	46.26		14	0.72		1	0.05		0	0.00		0	0.00		919	47.03		20	1.02		1	0.05		1	0.05		22	1.13		74	3.79		9	0.46		0	0.00		0	0.00		83	4.25		1	0.05		0	0.00		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		0	0.00		2	0.10		1954	97.85		43	2.15		1997	2.48																																													
	Goombungee		0	0.00		1	0.16		0	0.00		1	0.16		105	16.80		4	0.64		0	0.00		0	0.00		109	17.44		0	0.00		0	0.00		0	0.00		0	0.00		120	19.20		6	0.96		0	0.00		0	0.00		126	20.16		5	0.80		0	0.00		0	0.00		5	0.80		8	1.28		2	0.32		1	0.16		0	0.00		11	1.76		6	0.96		0	0.00		0	0.00		6	0.96		0	0.00		0	0.00		0	0.00		0	0.00		105	16.80		11	1.76		0	0.00		0	0.00		0	0.00		116	18.56		218	34.88		1	0.16		0	0.00		0	0.00		0	0.00		219	35.04		6	0.96		0	0.00		0	0.00		6	0.96		21	3.36		1	0.16		0	0.00		1	0.16		23	3.68		2	0.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.16		3	0.48		625	95.57		29	4.43		654	0.81																																													
	Gowrie		2	0.26		0	0.00		0	0.00		2	0.26		102	13.08		3	0.38		1	0.13		1	0.13		107	13.72		0	0.00		0	0.00		0	0.00		0	0.00		99	12.69		2	0.26		2	0.26		1	0.13		104	13.33		7	0.90		2	0.26		0	0.00		9	1.15		18	2.31		4	0.51		1	0.13		1	0.13		24	3.08		8	1.03		0	0.00		0	0.00		8	1.03		1	0.13		0	0.00		0	0.00		1	0.13		113	14.49		13	1.67		0	0.00		0	0.00		0	0.00		126	16.15		346	44.36		9	1.15		1	0.13		0	0.00		0	0.00		356	45.64		13	1.67		0	0.00		0	0.00		13	1.67		26	3.33		2	0.26		0	0.00		0	0.00		28	3.59		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.26		2	0.26		780	98.48		12	1.52		792	0.98																																													
	Greenmount East		0	0.00		1	0.23		0	0.00		1	0.23		43	9.84		1	0.23		0	0.00		0	0.00		44	10.07		0	0.00		0	0.00		0	0.00		0	0.00		84	19.22		3	0.69		1	0.23		1	0.23		89	20.37		12	2.75		0	0.00		0	0.00		12	2.75		10	2.29		1	0.23		0	0.00		0	0.00		11	2.52		1	0.23		1	0.23		0	0.00		2	0.46		0	0.00		0	0.00		0	0.00		0	0.00		94	21.51		13	2.97		0	0.00		0	0.00		0	0.00		107	24.49		151	34.55		2	0.46		0	0.00		0	0.00		0	0.00		153	35.01		7	1.60		0	0.00		0	0.00		7	1.60		11	2.52		0	0.00		0	0.00		0	0.00		11	2.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		437	97.76		10	2.24		447	0.55																																													
