			 A Pauline Hanson's One Nation															 B Christian Democratic Party (Fred Nile Group)												 C Unity - Say No To Hanson												 D Citizens Electoral Council of Australia												 E Progressive Labour Party												 F Helen Caldicott's - Our Common Future Party												 G Australian Democrats																								 H Help End Marijuana Prohibition												 I Peter Breen - Reform The Legal System												 J Australian Labor Party / Country Labor																		 K Lower Excise Fuel and Beer Party												 L 												 M The Fishing Party												 N 															 O Non-Custodial Parents Party												 P Nuclear Disarmament Party of Australia												 Q Liberal/Nationals																								 R No Goods and Services Tax Party												
	    		TICKET VOTES			MCKINNON			PUTRA			DEENEY			Group Total			TICKET VOTES			CAPSIS			HUME			Group Total			TICKET VOTES			NGO			MCLEOD			Group Total			TICKET VOTES			BUTLER			COLLINS			Group Total			TICKET VOTES			WOLDRING			LEE			Group Total			TICKET VOTES			CALDICOTT			POTTS			Group Total			TICKET VOTES			BOURNE			YATES			CHUNG			MAYFIELD			PRINCE			EVANS			Group Total			TICKET VOTES			BALDERSTONE			FUGGLE			Group Total			TICKET VOTES			GREENAWAY			ARMSTRONG			Group Total			TICKET VOTES			# STEPHENS			# CAMPBELL			MUNDINE			WOODS			Group Total			TICKET VOTES			O'LOUGHLIN			FREEMAN			Group Total			TICKET VOTES			STEWART			STEWART			Group Total			TICKET VOTES			SMITH			WISEMAN			Group Total			TICKET VOTES			SMITH			LAWLER			ANTHONY			Group Total			TICKET VOTES			THOMPSON			MCKEEGAN			Group Total			TICKET VOTES			DENBOROUGH			FRANCIS			Group Total			TICKET VOTES			# COONAN			# MACDONALD			# PAYNE			NASH			MACDONALD			TANG			Group Total			TICKET VOTES			GALLAGHER			MARTIN						
	    					Don			Rick			Carol									George			Kevin									Thang			Robert									Robert			Glenys									Klaas			Shona									Helen			Ted									Vicki			Joanne			Craig			E Caroline			Janine			Julian									Michael			Don									Denise			Valerie									Ursula			George			Warren			Joanna									David			Paul									Lex			Joe									Robert			David									Warren			Geoff			Dora									Andy			Annette									Michael			Yvonne									Helen			Sandy			Marise			Fiona			Scot			Terence									Mick			Charles H						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%					
	Bunnan		13	7.51		0	0.00		0	0.00		0	0.00		13	7.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.16		0	0.00		0	0.00		2	1.16		0	0.00		0	0.00		0	0.00		0	0.00		3	1.73		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.73		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		31	17.92		0	0.00		0	0.00		0	0.00		0	0.00		31	17.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.58		0	0.00		0	0.00		1	0.58		0	0.00		0	0.00		0	0.00		0	0.00		117	67.63		0	0.00		1	0.58		0	0.00		0	0.00		0	0.00		0	0.00		118	68.21		1	0.58		0	0.00		0	0.00
	Burren Junction		22	10.38		0	0.00		0	0.00		0	0.00		22	10.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.42		0	0.00		0	0.00		3	1.42		0	0.00		0	0.00		0	0.00		0	0.00		2	0.94		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.94		3	1.42		0	0.00		0	0.00		3	1.42		0	0.00		0	0.00		0	0.00		0	0.00		14	6.60		0	0.00		0	0.00		0	0.00		0	0.00		14	6.60		10	4.72		0	0.00		0	0.00		10	4.72		1	0.47		0	0.00		0	0.00		1	0.47		3	1.42		0	0.00		0	0.00		3	1.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		144	67.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		144	67.92		1	0.47		0	0.00		0	0.00
	Bylong		6	9.23		2	3.08		0	0.00		0	0.00		8	12.31		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.54		0	0.00		0	0.00		1	1.54		0	0.00		0	0.00		0	0.00		0	0.00		1	1.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	12.31		0	0.00		0	0.00		0	0.00		0	0.00		8	12.31		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		46	70.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		46	70.77		1	1.54		0	0.00		0	0.00
	Carinda		15	13.27		0	0.00		0	0.00		0	0.00		15	13.27		1	0.88		0	0.00		0	0.00		1	0.88		0	0.00		0	0.00		0	0.00		0	0.00		1	0.88		0	0.00		0	0.00		1	0.88		1	0.88		0	0.00		0	0.00		1	0.88		0	0.00		0	0.00		0	0.00		0	0.00		3	2.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.65		1	0.88		1	0.88		0	0.00		2	1.77		0	0.00		0	0.00		0	0.00		0	0.00		20	17.70		0	0.00		0	0.00		0	0.00		0	0.00		20	17.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.77		0	0.00		0	0.00		2	1.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.88		0	0.00		0	0.00		1	0.88		0	0.00		0	0.00		0	0.00		0	0.00		66	58.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		66	58.41		0	0.00		0	0.00		0	0.00
	Caroona		10	5.15		0	0.00		0	0.00		0	0.00		10	5.15		3	1.55		0	0.00		0	0.00		3	1.55		0	0.00		0	0.00		0	0.00		0	0.00		1	0.52		0	0.00		0	0.00		1	0.52		3	1.55		0	0.00		0	0.00		3	1.55		0	0.00		0	0.00		0	0.00		0	0.00		2	1.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.03		1	0.52		0	0.00		0	0.00		1	0.52		0	0.00		0	0.00		0	0.00		0	0.00		90	46.39		0	0.00		0	0.00		0	0.00		0	0.00		90	46.39		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.03		0	0.00		0	0.00		2	1.03		74	38.14		2	1.03		0	0.00		0	0.00		0	0.00		1	0.52		0	0.00		77	39.69		0	0.00		0	0.00		0	0.00
	Carroll		32	13.50		2	0.84		0	0.00		0	0.00		34	14.35		1	0.42		0	0.00		0	0.00		1	0.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.42		0	0.00		0	0.00		1	0.42		9	3.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	3.80		0	0.00		0	0.00		0	0.00		0	0.00		1	0.42		0	0.00		0	0.00		1	0.42		52	21.94		0	0.00		0	0.00		0	0.00		0	0.00		52	21.94		3	1.27		0	0.00		0	0.00		3	1.27		0	0.00		0	0.00		0	0.00		0	0.00		2	0.84		0	0.00		0	0.00		2	0.84		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.42		0	0.00		0	0.00		1	0.42		0	0.00		0	0.00		0	0.00		0	0.00		128	54.01		1	0.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		129	54.43		1	0.42		0	0.00		0	0.00
	Cassilis		23	12.57		0	0.00		0	0.00		1	0.55		24	13.11		3	1.64		1	0.55		0	0.00		4	2.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.19		0	0.00		0	0.00		4	2.19		0	0.00		0	0.00		0	0.00		0	0.00		3	1.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		41	22.40		0	0.00		0	0.00		0	0.00		0	0.00		41	22.40		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.55		0	0.00		0	0.00		1	0.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		101	55.19		2	1.09		0	0.00		0	0.00		1	0.55		0	0.00		0	0.00		104	56.83		0	0.00		0	0.00		0	0.00
	Collarenebri		61	17.13		1	0.28		0	0.00		0	0.00		62	17.42		3	0.84		0	0.00		0	0.00		3	0.84		0	0.00		0	0.00		0	0.00		0	0.00		1	0.28		0	0.00		0	0.00		1	0.28		17	4.78		0	0.00		0	0.00		17	4.78		0	0.00		0	0.00		0	0.00		0	0.00		8	2.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	2.25		1	0.28		0	0.00		0	0.00		1	0.28		1	0.28		0	0.00		0	0.00		1	0.28		113	31.74		3	0.84		1	0.28		0	0.00		1	0.28		118	33.15		1	0.28		0	0.00		0	0.00		1	0.28		2	0.56		0	0.00		0	0.00		2	0.56		1	0.28		0	0.00		0	0.00		1	0.28		1	0.28		0	0.00		0	0.00		0	0.00		1	0.28		0	0.00		0	0.00		0	0.00		0	0.00		1	0.28		0	0.00		0	0.00		1	0.28		129	36.24		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		129	36.24		4	1.12		0	0.00		0	0.00
	Collie		10	11.24		2	2.25		0	0.00		0	0.00		12	13.48		1	1.12		0	0.00		1	1.12		2	2.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	2.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	2.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	15.73		0	0.00		0	0.00		0	0.00		0	0.00		14	15.73		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	2.25		0	0.00		0	0.00		2	2.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		54	60.67		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		54	60.67		1	1.12		0	0.00		0	0.00
	Coolah		91	11.65		4	0.51		0	0.00		1	0.13		96	12.29		9	1.15		0	0.00		0	0.00		9	1.15		1	0.13		0	0.00		0	0.00		1	0.13		3	0.38		0	0.00		0	0.00		3	0.38		10	1.28		0	0.00		0	0.00		10	1.28		0	0.00		0	0.00		0	0.00		0	0.00		14	1.79		1	0.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		15	1.92		14	1.79		0	0.00		0	0.00		14	1.79		3	0.38		0	0.00		0	0.00		3	0.38		168	21.51		1	0.13		0	0.00		0	0.00		0	0.00		169	21.64		7	0.90		0	0.00		0	0.00		7	0.90		0	0.00		0	0.00		0	0.00		0	0.00		11	1.41		0	0.00		0	0.00		11	1.41		1	0.13		0	0.00		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		0	0.00		0	0.00		1	0.13		0	0.00		1	0.13		2	0.26		410	52.50		8	1.02		1	0.13		0	0.00		0	0.00		0	0.00		0	0.00		419	53.65		6	0.77		0	0.00		0	0.00
	Coolatai		9	13.85		1	1.54		0	0.00		0	0.00		10	15.38		2	3.08		0	0.00		0	0.00		2	3.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.54		0	0.00		0	0.00		1	1.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	10.77		1	1.54		0	0.00		0	0.00		0	0.00		8	12.31		3	4.62		0	0.00		0	0.00		3	4.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.54		0	0.00		0	0.00		1	1.54		0	0.00		0	0.00		0	0.00		0	0.00		38	58.46		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		38	58.46		0	0.00		0	0.00		0	0.00
	Coonabarabran		268	12.58		24	1.13		0	0.00		1	0.05		293	13.76		36	1.69		5	0.23		0	0.00		41	1.92		2	0.09		0	0.00		0	0.00		2	0.09		14	0.66		6	0.28		0	0.00		20	0.94		30	1.41		0	0.00		0	0.00		30	1.41		2	0.09		1	0.05		0	0.00		3	0.14		69	3.24		3	0.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		72	3.38		17	0.80		2	0.09		0	0.00		19	0.89		1	0.05		1	0.05		0	0.00		2	0.09		565	26.53		3	0.14		1	0.05		0	0.00		0	0.00		569	26.71		26	1.22		0	0.00		0	0.00		26	1.22		2	0.09		0	0.00		0	0.00		2	0.09		14	0.66		0	0.00		0	0.00		14	0.66		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	0.33		0	0.00		0	0.00		7	0.33		3	0.14		0	0.00		0	0.00		3	0.14		910	42.72		11	0.52		1	0.05		0	0.00		1	0.05		0	0.00		1	0.05		924	43.38		21	0.99		0	0.00		0	0.00
	Coonamble		255	14.55		4	0.23		2	0.11		0	0.00		261	14.89		9	0.51		3	0.17		0	0.00		12	0.68		3	0.17		0	0.00		0	0.00		3	0.17		0	0.00		0	0.00		0	0.00		0	0.00		38	2.17		2	0.11		0	0.00		40	2.28		3	0.17		0	0.00		0	0.00		3	0.17		25	1.43		2	0.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		27	1.54		20	1.14		1	0.06		0	0.00		21	1.20		5	0.29		1	0.06		0	0.00		6	0.34		551	31.43		1	0.06		0	0.00		0	0.00		1	0.06		553	31.55		10	0.57		0	0.00		0	0.00		10	0.57		0	0.00		0	0.00		0	0.00		0	0.00		10	0.57		0	0.00		0	0.00		10	0.57		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	0.23		0	0.00		0	0.00		4	0.23		0	0.00		0	0.00		0	0.00		0	0.00		749	42.73		5	0.29		2	0.11		0	0.00		0	0.00		1	0.06		0	0.00		757	43.18		19	1.08		0	0.00		0	0.00
	Croppa Creek		22	18.97		2	1.72		0	0.00		0	0.00		24	20.69		1	0.86		0	0.00		0	0.00		1	0.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.86		0	0.00		0	0.00		1	0.86		0	0.00		0	0.00		0	0.00		0	0.00		1	0.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	10.34		0	0.00		0	0.00		0	0.00		0	0.00		12	10.34		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	3.45		0	0.00		0	0.00		4	3.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		71	61.21		1	0.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		72	62.07		1	0.86		0	0.00		0	0.00
	Cumborah		41	30.60		3	2.24		0	0.00		0	0.00		44	32.84		0	0.00		1	0.75		0	0.00		1	0.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.24		0	0.00		0	0.00		3	2.24		0	0.00		0	0.00		0	0.00		0	0.00		1	0.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.75		2	1.49		0	0.00		0	0.00		2	1.49		0	0.00		0	0.00		0	0.00		0	0.00		16	11.94		0	0.00		0	0.00		0	0.00		0	0.00		16	11.94		1	0.75		0	0.00		0	0.00		1	0.75		0	0.00		0	0.00		0	0.00		0	0.00		1	0.75		0	0.00		0	0.00		1	0.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		61	45.52		1	0.75		1	0.75		0	0.00		0	0.00		0	0.00		0	0.00		63	47.01		0	0.00		0	0.00		0	0.00
	Curban		24	22.02		2	1.83		0	0.00		0	0.00		26	23.85		6	5.50		3	2.75		0	0.00		9	8.26		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.83		0	0.00		0	0.00		2	1.83		0	0.00		0	0.00		0	0.00		0	0.00		1	0.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.92		0	0.00		0	0.00		0	0.00		0	0.00		1	0.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		69	63.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		69	63.30		0	0.00		0	0.00		0	0.00
	Curlewis		60	15.00		0	0.00		0	0.00		0	0.00		60	15.00		7	1.75		1	0.25		1	0.25		9	2.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	1.50		0	0.00		0	0.00		6	1.50		0	0.00		0	0.00		0	0.00		0	0.00		11	2.75		1	0.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	3.00		2	0.50		0	0.00		0	0.00		2	0.50		0	0.00		0	0.00		0	0.00		0	0.00		112	28.00		2	0.50		0	0.00		0	0.00		0	0.00		114	28.50		13	3.25		0	0.00		0	0.00		13	3.25		1	0.25		0	0.00		0	0.00		1	0.25		6	1.50		0	0.00		0	0.00		6	1.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.50		0	0.00		0	0.00		2	0.50		0	0.00		0	0.00		0	0.00		0	0.00		161	40.25		3	0.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		164	41.00		6	1.50		0	0.00		0	0.00
	Dangar Village		140	14.61		3	0.31		0	0.00		0	0.00		143	14.93		30	3.13		2	0.21		0	0.00		32	3.34		1	0.10		1	0.10		0	0.00		2	0.21		3	0.31		0	0.00		0	0.00		3	0.31		17	1.77		0	0.00		0	0.00		17	1.77		0	0.00		0	0.00		0	0.00		0	0.00		26	2.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		26	2.71		4	0.42		0	0.00		0	0.00		4	0.42		0	0.00		0	0.00		0	0.00		0	0.00		216	22.55		1	0.10		0	0.00		0	0.00		0	0.00		217	22.65		20	2.09		1	0.10		0	0.00		21	2.19		1	0.10		0	0.00		0	0.00		1	0.10		6	0.63		0	0.00		0	0.00		6	0.63		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.21		0	0.00		0	0.00		2	0.21		451	47.08		2	0.21		1	0.10		0	0.00		0	0.00		0	0.00		0	0.00		454	47.39		11	1.15		0	0.00		0	0.00
	Dunedoo		88	11.97		7	0.95		1	0.14		0	0.00		96	13.06		10	1.36		1	0.14		0	0.00		11	1.50		0	0.00		0	0.00		0	0.00		0	0.00		2	0.27		0	0.00		0	0.00		2	0.27		16	2.18		0	0.00		0	0.00		16	2.18		0	0.00		0	0.00		0	0.00		0	0.00		14	1.90		1	0.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		15	2.04		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		195	26.53		2	0.27		0	0.00		1	0.14		0	0.00		198	26.94		6	0.82		0	0.00		0	0.00		6	0.82		0	0.00		0	0.00		0	0.00		0	0.00		2	0.27		0	0.00		0	0.00		2	0.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.14		0	0.00		0	0.00		1	0.14		0	0.00		0	0.00		0	0.00		0	0.00		365	49.66		1	0.14		1	0.14		1	0.14		0	0.00		0	0.00		0	0.00		368	50.07		4	0.54		0	0.00		0	0.00
	Edgeroi		14	10.77		0	0.00		0	0.00		0	0.00		14	10.77		2	1.54		0	0.00		0	0.00		2	1.54		0	0.00		0	0.00		0	0.00		0	0.00		2	1.54		0	0.00		0	0.00		2	1.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	3.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	3.85		1	0.77		0	0.00		0	0.00		1	0.77		0	0.00		0	0.00		0	0.00		0	0.00		8	6.15		0	0.00		0	0.00		0	0.00		0	0.00		8	6.15		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.77		0	0.00		0	0.00		1	0.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		94	72.31		1	0.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		95	73.08		0	0.00		0	0.00		0	0.00
	Elong Elong		18	14.40		0	0.00		0	0.00		0	0.00		18	14.40		1	0.80		2	1.60		0	0.00		3	2.40		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.80		0	0.00		0	0.00		1	0.80		0	0.00		0	0.00		0	0.00		0	0.00		6	4.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	4.80		1	0.80		0	0.00		0	0.00		1	0.80		1	0.80		0	0.00		0	0.00		1	0.80		21	16.80		2	1.60		0	0.00		0	0.00		1	0.80		24	19.20		2	1.60		0	0.00		0	0.00		2	1.60		0	0.00		0	0.00		0	0.00		0	0.00		1	0.80		0	0.00		0	0.00		1	0.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		62	49.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.80		63	50.40		1	0.80		0	0.00		0	0.00
	Enngonia		5	7.35		0	0.00		0	0.00		0	0.00		5	7.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.47		0	0.00		0	0.00		1	1.47		3	4.41		0	0.00		0	0.00		3	4.41		0	0.00		0	0.00		0	0.00		0	0.00		2	2.94		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	2.94		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	17.65		0	0.00		0	0.00		0	0.00		0	0.00		12	17.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		41	60.29		1	1.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		42	61.76		2	2.94		0	0.00		0	0.00
	Euchareena		13	10.74		4	3.31		0	0.00		0	0.00		17	14.05		2	1.65		3	2.48		0	0.00		5	4.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.83		0	0.00		0	0.00		1	0.83		0	0.00		0	0.00		0	0.00		0	0.00		3	2.48		1	0.83		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	3.31		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		22	18.18		0	0.00		0	0.00		0	0.00		0	0.00		22	18.18		1	0.83		0	0.00		0	0.00		1	0.83		0	0.00		0	0.00		0	0.00		0	0.00		1	0.83		0	0.00		0	0.00		1	0.83		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		66	54.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		66	54.55		1	0.83		0	0.00		0	0.00
	Fairfax		18	15.65		0	0.00		0	0.00		0	0.00		18	15.65		4	3.48		0	0.00		0	0.00		4	3.48		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.74		0	0.00		0	0.00		2	1.74		0	0.00		0	0.00		0	0.00		0	0.00		6	5.22		0	0.00		0	0.00		0	0.00		0	0.00		6	5.22		0	0.00		0	0.00		0	0.00		0	0.00		2	1.74		0	0.00		0	0.00		2	1.74		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.87		0	0.00		0	0.00		1	0.87		0	0.00		0	0.00		0	0.00		0	0.00		78	67.83		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.87		79	68.70		3	2.61		0	0.00		0	0.00
