Senate - 2001 Election: New South Wales																																																																																																																																																																																																																																																															
First Preference Votes by Candidate 																																																																																																																																																																																																																																																															
By Polling Place																																																																																																																																																																																																																																																															

New England (84941)																																																																																																																																																																																																																																																															
			 A Pauline Hanson's One Nation															 B Christian Democratic Party (Fred Nile Group)												 C Unity - Say No To Hanson												 D Citizens Electoral Council of Australia												 E Progressive Labour Party												 F Helen Caldicott's - Our Common Future Party												 G Australian Democrats																								 H Help End Marijuana Prohibition												 I Peter Breen - Reform The Legal System												 J Australian Labor Party / Country Labor																		 K Lower Excise Fuel and Beer Party												 L 												 M The Fishing Party												 N 															 O Non-Custodial Parents Party												 P Nuclear Disarmament Party of Australia												 Q Liberal/Nationals																								 R No Goods and Services Tax Party												
	    		TICKET VOTES			MCKINNON			PUTRA			DEENEY			Group Total			TICKET VOTES			CAPSIS			HUME			Group Total			TICKET VOTES			NGO			MCLEOD			Group Total			TICKET VOTES			BUTLER			COLLINS			Group Total			TICKET VOTES			WOLDRING			LEE			Group Total			TICKET VOTES			CALDICOTT			POTTS			Group Total			TICKET VOTES			BOURNE			YATES			CHUNG			MAYFIELD			PRINCE			EVANS			Group Total			TICKET VOTES			BALDERSTONE			FUGGLE			Group Total			TICKET VOTES			GREENAWAY			ARMSTRONG			Group Total			TICKET VOTES			# STEPHENS			# CAMPBELL			MUNDINE			WOODS			Group Total			TICKET VOTES			O'LOUGHLIN			FREEMAN			Group Total			TICKET VOTES			STEWART			STEWART			Group Total			TICKET VOTES			SMITH			WISEMAN			Group Total			TICKET VOTES			SMITH			LAWLER			ANTHONY			Group Total			TICKET VOTES			THOMPSON			MCKEEGAN			Group Total			TICKET VOTES			DENBOROUGH			FRANCIS			Group Total			TICKET VOTES			# COONAN			# MACDONALD			# PAYNE			NASH			MACDONALD			TANG			Group Total			TICKET VOTES			GALLAGHER			MARTIN						
	    					Don			Rick			Carol									George			Kevin									Thang			Robert									Robert			Glenys									Klaas			Shona									Helen			Ted									Vicki			Joanne			Craig			E Caroline			Janine			Julian									Michael			Don									Denise			Valerie									Ursula			George			Warren			Joanna									David			Paul									Lex			Joe									Robert			David									Warren			Geoff			Dora									Andy			Annette									Michael			Yvonne									Helen			Sandy			Marise			Fiona			Scot			Terence									Mick			Charles H						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%					
	Deepwater		45	12.16		2	0.54		0	0.00		0	0.00		47	12.70		2	0.54		2	0.54		0	0.00		4	1.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	1.62		0	0.00		0	0.00		6	1.62		0	0.00		0	0.00		0	0.00		0	0.00		10	2.70		1	0.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	2.97		2	0.54		0	0.00		0	0.00		2	0.54		0	0.00		0	0.00		0	0.00		0	0.00		57	15.41		2	0.54		0	0.00		0	0.00		0	0.00		59	15.95		5	1.35		0	0.00		0	0.00		5	1.35		1	0.27		0	0.00		0	0.00		1	0.27		3	0.81		0	0.00		0	0.00		3	0.81		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		213	57.57		4	1.08		0	0.00		0	0.00		0	0.00		1	0.27		0	0.00		218	58.92		3	0.81		1	0.27		0	0.00
	Delungra		51	15.04		1	0.29		0	0.00		0	0.00		52	15.34		4	1.18		0	0.00		0	0.00		4	1.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	1.77		0	0.00		0	0.00		6	1.77		1	0.29		0	0.00		0	0.00		1	0.29		8	2.36		1	0.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	2.65		3	0.88		0	0.00		0	0.00		3	0.88		0	0.00		0	0.00		0	0.00		0	0.00		36	10.62		0	0.00		0	0.00		0	0.00		0	0.00		36	10.62		3	0.88		0	0.00		0	0.00		3	0.88		0	0.00		0	0.00		0	0.00		0	0.00		5	1.47		0	0.00		0	0.00		5	1.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.29		1	0.29		0	0.00		0	0.00		0	0.00		0	0.00		202	59.59		1	0.29		3	0.88		0	0.00		1	0.29		0	0.00		0	0.00		207	61.06		6	1.77		0	0.00		0	0.00
	Drake		20	12.12		0	0.00		0	0.00		1	0.61		21	12.73		1	0.61		0	0.00		0	0.00		1	0.61		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.61		0	0.00		0	0.00		1	0.61		7	4.24		3	1.82		0	0.00		10	6.06		4	2.42		1	0.61		0	0.00		0	0.00		1	0.61		0	0.00		0	0.00		6	3.64		8	4.85		0	0.00		0	0.00		8	4.85		1	0.61		0	0.00		0	0.00		1	0.61		29	17.58		1	0.61		0	0.00		0	0.00		0	0.00		30	18.18		2	1.21		0	0.00		0	0.00		2	1.21		1	0.61		0	0.00		0	0.00		1	0.61		4	2.42		0	0.00		0	0.00		4	2.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.61		0	0.00		0	0.00		1	0.61		46	27.88		1	0.61		1	0.61		0	0.00		0	0.00		0	0.00		0	0.00		48	29.09		3	1.82		0	0.00		0	0.00
	Dungowan		34	11.76		1	0.35		0	0.00		0	0.00		35	12.11		1	0.35		0	0.00		0	0.00		1	0.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	1.73		0	0.00		0	0.00		5	1.73		0	0.00		0	0.00		0	0.00		0	0.00		15	5.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		15	5.19		2	0.69		0	0.00		0	0.00		2	0.69		2	0.69		0	0.00		0	0.00		2	0.69		27	9.34		0	0.00		0	0.00		0	0.00		0	0.00		27	9.34		1	0.35		0	0.00		0	0.00		1	0.35		0	0.00		0	0.00		0	0.00		0	0.00		3	1.04		0	0.00		0	0.00		3	1.04		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.35		0	0.00		0	0.00		1	0.35		0	0.00		0	0.00		0	0.00		0	0.00		182	62.98		1	0.35		1	0.35		0	0.00		0	0.00		0	0.00		0	0.00		184	63.67		2	0.69		0	0.00		0	0.00
	Duri		26	8.39		2	0.65		0	0.00		0	0.00		28	9.03		6	1.94		4	1.29		0	0.00		10	3.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		16	5.16		1	0.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		17	5.48		1	0.32		0	0.00		0	0.00		1	0.32		1	0.32		0	0.00		0	0.00		1	0.32		45	14.52		0	0.00		0	0.00		0	0.00		0	0.00		45	14.52		2	0.65		0	0.00		0	0.00		2	0.65		1	0.32		0	0.00		0	0.00		1	0.32		3	0.97		0	0.00		0	0.00		3	0.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		192	61.94		1	0.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		193	62.26		2	0.65		0	0.00		0	0.00
	Ebor		15	10.64		2	1.42		0	0.00		0	0.00		17	12.06		3	2.13		0	0.00		0	0.00		3	2.13		0	0.00		0	0.00		0	0.00		0	0.00		1	0.71		0	0.00		0	0.00		1	0.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.13		3	2.13		1	0.71		0	0.00		4	2.84		0	0.00		0	0.00		0	0.00		0	0.00		23	16.31		0	0.00		0	0.00		0	0.00		1	0.71		24	17.02		1	0.71		0	0.00		0	0.00		1	0.71		0	0.00		0	0.00		0	0.00		0	0.00		1	0.71		0	0.00		0	0.00		1	0.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		80	56.74		1	0.71		2	1.42		0	0.00		0	0.00		0	0.00		0	0.00		83	58.87		1	0.71		0	0.00		0	0.00
	Elsmore		24	19.35		3	2.42		0	0.00		0	0.00		27	21.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.42		0	0.00		0	0.00		3	2.42		0	0.00		0	0.00		0	0.00		0	0.00		3	2.42		0	0.00		0	0.00		0	0.00		0	0.00		1	0.81		0	0.00		4	3.23		1	0.81		0	0.00		0	0.00		1	0.81		0	0.00		0	0.00		0	0.00		0	0.00		24	19.35		0	0.00		0	0.00		0	0.00		0	0.00		24	19.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.81		0	0.00		0	0.00		1	0.81		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.81		0	0.00		0	0.00		1	0.81		0	0.00		0	0.00		0	0.00		0	0.00		57	45.97		1	0.81		1	0.81		0	0.00		0	0.00		1	0.81		1	0.81		61	49.19		1	0.81		0	0.00		0	0.00
	Emmaville		82	21.30		4	1.04		0	0.00		0	0.00		86	22.34		5	1.30		2	0.52		0	0.00		7	1.82		4	1.04		0	0.00		0	0.00		4	1.04		0	0.00		0	0.00		0	0.00		0	0.00		14	3.64		0	0.00		0	0.00		14	3.64		0	0.00		0	0.00		0	0.00		0	0.00		13	3.38		1	0.26		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	3.64		1	0.26		0	0.00		0	0.00		1	0.26		0	0.00		1	0.26		0	0.00		1	0.26		91	23.64		1	0.26		0	0.00		0	0.00		0	0.00		92	23.90		4	1.04		0	0.00		0	0.00		4	1.04		0	0.00		0	0.00		0	0.00		0	0.00		2	0.52		0	0.00		0	0.00		2	0.52		1	0.26		0	0.00		0	0.00		0	0.00		1	0.26		1	0.26		0	0.00		0	0.00		1	0.26		0	0.00		0	0.00		0	0.00		0	0.00		142	36.88		1	0.26		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		143	37.14		6	1.56		0	0.00		0	0.00
	Gilgai		74	19.17		2	0.52		0	0.00		0	0.00		76	19.69		8	2.07		3	0.78		0	0.00		11	2.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	2.33		1	0.26		0	0.00		10	2.59		0	0.00		1	0.26		0	0.00		1	0.26		10	2.59		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	2.59		5	1.30		0	0.00		0	0.00		5	1.30		0	0.00		0	0.00		0	0.00		0	0.00		94	24.35		0	0.00		0	0.00		0	0.00		0	0.00		94	24.35		3	0.78		0	0.00		0	0.00		3	0.78		0	0.00		0	0.00		0	0.00		0	0.00		8	2.07		0	0.00		0	0.00		8	2.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.26		0	0.00		0	0.00		1	0.26		148	38.34		3	0.78		2	0.52		0	0.00		1	0.26		0	0.00		0	0.00		154	39.90		9	2.33		0	0.00		0	0.00
	Glencoe		8	6.78		2	1.69		0	0.00		1	0.85		11	9.32		0	0.00		1	0.85		0	0.00		1	0.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.85		0	0.00		0	0.00		1	0.85		1	0.85		0	0.00		0	0.00		1	0.85		5	4.24		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	4.24		1	0.85		0	0.00		0	0.00		1	0.85		2	1.69		0	0.00		0	0.00		2	1.69		14	11.86		0	0.00		0	0.00		0	0.00		0	0.00		14	11.86		1	0.85		0	0.00		0	0.00		1	0.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		76	64.41		0	0.00		1	0.85		0	0.00		0	0.00		0	0.00		0	0.00		77	65.25		2	1.69		0	0.00		0	0.00
	Glen Innes		161	8.24		5	0.26		0	0.00		0	0.00		166	8.49		35	1.79		3	0.15		0	0.00		38	1.94		1	0.05		0	0.00		0	0.00		1	0.05		1	0.05		0	0.00		0	0.00		1	0.05		21	1.07		1	0.05		1	0.05		23	1.18		1	0.05		0	0.00		0	0.00		1	0.05		63	3.22		6	0.31		0	0.00		1	0.05		0	0.00		0	0.00		0	0.00		70	3.58		18	0.92		3	0.15		0	0.00		21	1.07		1	0.05		0	0.00		0	0.00		1	0.05		460	23.53		3	0.15		0	0.00		0	0.00		1	0.05		464	23.73		28	1.43		2	0.10		0	0.00		30	1.53		2	0.10		0	0.00		0	0.00		2	0.10		17	0.87		0	0.00		0	0.00		17	0.87		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	0.26		0	0.00		0	0.00		5	0.26		0	0.00		0	0.00		0	0.00		0	0.00		979	50.08		3	0.15		2	0.10		0	0.00		0	0.00		3	0.15		0	0.00		987	50.49		25	1.28		2	0.10		0	0.00
	Glen Innes Hospital		67	10.45		4	0.62		0	0.00		0	0.00		71	11.08		12	1.87		2	0.31		0	0.00		14	2.18		2	0.31		0	0.00		0	0.00		2	0.31		1	0.16		0	0.00		0	0.00		1	0.16		10	1.56		1	0.16		0	0.00		11	1.72		0	0.00		0	0.00		0	0.00		0	0.00		19	2.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	2.96		9	1.40		0	0.00		0	0.00		9	1.40		1	0.16		0	0.00		0	0.00		1	0.16		152	23.71		1	0.16		1	0.16		0	0.00		0	0.00		154	24.02		7	1.09		0	0.00		0	0.00		7	1.09		1	0.16		0	0.00		0	0.00		1	0.16		12	1.87		0	0.00		0	0.00		12	1.87		1	0.16		0	0.00		0	0.00		0	0.00		1	0.16		1	0.16		0	0.00		0	0.00		1	0.16		0	0.00		0	0.00		0	0.00		0	0.00		309	48.21		1	0.16		1	0.16		0	0.00		0	0.00		0	0.00		0	0.00		311	48.52		15	2.34		0	0.00		0	0.00
	Glen Innes West		149	10.63		5	0.36		0	0.00		0	0.00		154	10.98		31	2.21		5	0.36		0	0.00		36	2.57		1	0.07		0	0.00		0	0.00		1	0.07		1	0.07		0	0.00		0	0.00		1	0.07		34	2.43		0	0.00		0	0.00		34	2.43		1	0.07		1	0.07		0	0.00		2	0.14		41	2.92		2	0.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		43	3.07		8	0.57		0	0.00		0	0.00		8	0.57		9	0.64		0	0.00		0	0.00		9	0.64		345	24.61		3	0.21		0	0.00		0	0.00		0	0.00		348	24.82		10	0.71		1	0.07		0	0.00		11	0.78		3	0.21		0	0.00		0	0.00		3	0.21		15	1.07		0	0.00		0	0.00		15	1.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.14		0	0.00		0	0.00		2	0.14		2	0.14		0	0.00		0	0.00		2	0.14		678	48.36		6	0.43		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		684	48.79		13	0.93		0	0.00		0	0.00
	Graman		13	15.66		2	2.41		0	0.00		0	0.00		15	18.07		0	0.00		2	2.41		0	0.00		2	2.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	2.41		0	0.00		2	2.41		4	4.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	4.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	9.64		0	0.00		0	0.00		0	0.00		0	0.00		8	9.64		1	1.20		0	0.00		0	0.00		1	1.20		0	0.00		0	0.00		0	0.00		0	0.00		1	1.20		0	0.00		0	0.00		1	1.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		48	57.83		0	0.00		1	1.20		0	0.00		0	0.00		0	0.00		0	0.00		49	59.04		1	1.20		0	0.00		0	0.00
	Gum Flat		7	5.93		0	0.00		0	0.00		0	0.00		7	5.93		1	0.85		0	0.00		0	0.00		1	0.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.85		0	0.00		0	0.00		1	0.85		0	0.00		0	0.00		0	0.00		0	0.00		4	3.39		2	1.69		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	5.08		1	0.85		0	0.00		0	0.00		1	0.85		0	0.00		0	0.00		0	0.00		0	0.00		10	8.47		0	0.00		0	0.00		0	0.00		0	0.00		10	8.47		1	0.85		0	0.00		0	0.00		1	0.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.85		0	0.00		0	0.00		1	0.85		1	0.85		0	0.00		0	0.00		1	0.85		0	0.00		0	0.00		0	0.00		0	0.00		83	70.34		2	1.69		1	0.85		0	0.00		0	0.00		0	0.00		0	0.00		86	72.88		2	1.69		0	0.00		0	0.00
	Guyra		115	7.59		5	0.33		0	0.00		0	0.00		120	7.92		15	0.99		1	0.07		0	0.00		16	1.06		3	0.20		0	0.00		0	0.00		3	0.20		2	0.13		0	0.00		0	0.00		2	0.13		28	1.85		0	0.00		0	0.00		28	1.85		2	0.13		0	0.00		0	0.00		2	0.13		35	2.31		2	0.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		37	2.44		13	0.86		2	0.13		0	0.00		15	0.99		6	0.40		1	0.07		0	0.00		7	0.46		237	15.64		5	0.33		0	0.00		0	0.00		1	0.07		243	16.04		24	1.58		0	0.00		0	0.00		24	1.58		3	0.20		0	0.00		0	0.00		3	0.20		38	2.51		0	0.00		0	0.00		38	2.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	0.26		0	0.00		0	0.00		4	0.26		4	0.26		0	0.00		0	0.00		4	0.26		893	58.94		7	0.46		2	0.13		0	0.00		0	0.00		10	0.66		0	0.00		912	60.20		26	1.72		0	0.00		0	0.00
	Hallsville		31	10.03		2	0.65		0	0.00		0	0.00		33	10.68		12	3.88		2	0.65		0	0.00		14	4.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.32		0	0.00		0	0.00		1	0.32		0	0.00		0	0.00		0	0.00		0	0.00		9	2.91		2	0.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	3.56		0	0.00		0	0.00		0	0.00		0	0.00		1	0.32		0	0.00		0	0.00		1	0.32		40	12.94		0	0.00		0	0.00		1	0.32		0	0.00		41	13.27		5	1.62		0	0.00		0	0.00		5	1.62		0	0.00		0	0.00		0	0.00		0	0.00		4	1.29		0	0.00		0	0.00		4	1.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		189	61.17		1	0.32		1	0.32		0	0.00		0	0.00		0	0.00		0	0.00		191	61.81		0	0.00		0	0.00		0	0.00
	Hillgrove		10	11.63		1	1.16		0	0.00		0	0.00		11	12.79		0	0.00		1	1.16		0	0.00		1	1.16		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	2.33		0	0.00		0	0.00		2	2.33		0	0.00		0	0.00		0	0.00		0	0.00		5	5.81		1	1.16		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	6.98		0	0.00		1	1.16		0	0.00		1	1.16		0	0.00		0	0.00		0	0.00		0	0.00		14	16.28		0	0.00		0	0.00		0	0.00		0	0.00		14	16.28		1	1.16		0	0.00		0	0.00		1	1.16		0	0.00		0	0.00		0	0.00		0	0.00		4	4.65		0	0.00		0	0.00		4	4.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.16		0	0.00		1	1.16		0	0.00		0	0.00		0	0.00		0	0.00		38	44.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		38	44.19		4	4.65		0	0.00		0	0.00
	Hillvue		151	6.20		8	0.33		0	0.00		1	0.04		160	6.57		58	2.38		11	0.45		1	0.04		70	2.87		1	0.04		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		22	0.90		1	0.04		0	0.00		23	0.94		3	0.12		0	0.00		0	0.00		3	0.12		137	5.62		14	0.57		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		152	6.24		19	0.78		0	0.00		0	0.00		19	0.78		1	0.04		0	0.00		0	0.00		1	0.04		437	17.93		6	0.25		1	0.04		1	0.04		2	0.08		447	18.34		29	1.19		0	0.00		0	0.00		29	1.19		0	0.00		0	0.00		0	0.00		0	0.00		26	1.07		0	0.00		0	0.00		26	1.07		0	0.00		0	0.00		1	0.04		0	0.00		1	0.04		4	0.16		2	0.08		0	0.00		6	0.25		0	0.00		0	0.00		0	0.00		0	0.00		1418	58.19		9	0.37		9	0.37		0	0.00		0	0.00		1	0.04		0	0.00		1437	58.97		12	0.49		0	0.00		0	0.00
	Inverell		242	10.36		17	0.73		0	0.00		0	0.00		259	11.09		69	2.95		10	0.43		0	0.00		79	3.38		1	0.04		2	0.09		0	0.00		3	0.13		2	0.09		1	0.04		0	0.00		3	0.13		47	2.01		1	0.04		0	0.00		48	2.05		1	0.04		0	0.00		0	0.00		1	0.04		66	2.83		2	0.09		0	0.00		2	0.09		0	0.00		0	0.00		0	0.00		70	3.00		20	0.86		0	0.00		0	0.00		20	0.86		4	0.17		1	0.04		0	0.00		5	0.21		580	24.83		7	0.30		0	0.00		1	0.04		0	0.00		588	25.17		26	1.11		0	0.00		0	0.00		26	1.11		0	0.00		0	0.00		0	0.00		0	0.00		19	0.81		0	0.00		0	0.00		19	0.81		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.13		0	0.00		0	0.00		3	0.13		3	0.13		0	0.00		0	0.00		3	0.13		1097	46.96		8	0.34		6	0.26		0	0.00		0	0.00		0	0.00		1	0.04		1112	47.60		31	1.33		1	0.04		0	0.00
	Inverell East		213	12.75		9	0.54		0	0.00		0	0.00		222	13.29		30	1.80		0	0.00		0	0.00		30	1.80		4	0.24		1	0.06		0	0.00		5	0.30		0	0.00		0	0.00		0	0.00		0	0.00		32	1.92		1	0.06		0	0.00		33	1.97		1	0.06		0	0.00		0	0.00		1	0.06		49	2.93		2	0.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		51	3.05		11	0.66		0	0.00		1	0.06		12	0.72		1	0.06		0	0.00		0	0.00		1	0.06		381	22.80		4	0.24		0	0.00		1	0.06		0	0.00		386	23.10		16	0.96		0	0.00		0	0.00		16	0.96		1	0.06		0	0.00		0	0.00		1	0.06		25	1.50		0	0.00		0	0.00		25	1.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.18		0	0.00		0	0.00		3	0.18		1	0.06		0	0.00		0	0.00		1	0.06		819	49.01		6	0.36		0	0.00		0	0.00		1	0.06		1	0.06		0	0.00		827	49.49		26	1.56		1	0.06		0	0.00
	Jennings		25	25.25		0	0.00		0	0.00		0	0.00		25	25.25		1	1.01		1	1.01		0	0.00		2	2.02		1	1.01		0	0.00		0	0.00		1	1.01		0	0.00		0	0.00		0	0.00		0	0.00		6	6.06		1	1.01		0	0.00		7	7.07		0	0.00		0	0.00		0	0.00		0	0.00		2	2.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	2.02		1	1.01		0	0.00		0	0.00		1	1.01		1	1.01		0	0.00		0	0.00		1	1.01		27	27.27		0	0.00		0	0.00		0	0.00		0	0.00		27	27.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.01		0	0.00		0	0.00		1	1.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		28	28.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		28	28.28		2	2.02		0	0.00		0	0.00
	Jubullum		1	2.33		0	0.00		0	0.00		0	0.00		1	2.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	2.33		0	0.00		0	0.00		1	2.33		0	0.00		0	0.00		0	0.00		0	0.00		1	2.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	2.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		35	81.40		0	0.00		0	0.00		0	0.00		0	0.00		35	81.40		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	6.98		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	6.98		1	2.33		0	0.00		0	0.00
	Kentucky		13	6.77		3	1.56		0	0.00		0	0.00		16	8.33		2	1.04		0	0.00		0	0.00		2	1.04		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.08		0	0.00		0	0.00		4	2.08		2	1.04		0	0.00		0	0.00		2	1.04		7	3.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	3.65		0	0.00		1	0.52		1	0.52		2	1.04		1	0.52		0	0.00		0	0.00		1	0.52		38	19.79		1	0.52		0	0.00		0	0.00		0	0.00		39	20.31		2	1.04		0	0.00		0	0.00		2	1.04		0	0.00		0	0.00		0	0.00		0	0.00		2	1.04		0	0.00		0	0.00		2	1.04		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.52		0	0.00		0	0.00		1	0.52		1	0.52		0	0.00		0	0.00		1	0.52		99	51.56		1	0.52		1	0.52		0	0.00		0	0.00		0	0.00		0	0.00		101	52.60		0	0.00		1	0.52		0	0.00
