House of Representatives - 2001 Election: New South Wales																																				
First Preference Votes and TCP 																																				
By Candidate by Polling Place																																				

Throsby (84412)																																				
	ROBERTS			PRSA			PERROTT			AKHURST			STORY			# GEORGE			FORMAL			INFORMAL			TOTAL											
	Madeleine			Ivan			Margaret			Alan			Elsa			Jennie											Two Candidate Preferred									
	DEM			HAN						LP			GRN			ALP												 AKHURST LP			# GEORGE ALP					
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%				
Special Hospitals	6	8.82		3	4.41		0	0.00		16	23.53		4	5.88		39	57.35		68	97.14		2	2.86		70	0.09		22	32.35		46	67.65
Total Ordinary	4925	7.38		4304	6.45		913	1.37		16394	24.58		2968	4.45		37192	55.76		66696	94.62		3795	5.38		70491	87.43		22820	34.21		43876	65.79			
ABSENT	406	10.22		285	7.18		68	1.71		1151	28.99		263	6.62		1798	45.28		3971	94.86		215	5.14		4186	5.19		1627	40.97		2344	59.03			
POSTAL	149	6.00		157	6.33		25	1.01		837	33.72		67	2.70		1247	50.24		2482	98.06		49	1.94		2531	3.14		1019	41.06		1463	58.94			
PRE_POLL	223	8.02		191	6.87		26	0.93		805	28.95		123	4.42		1413	50.81		2781	96.93		88	3.07		2869	3.56		1056	37.97		1725	62.03			
PROVISIONAL	40	7.81		32	6.25		11	2.15		93	18.16		23	4.49		313	61.13		512	93.43		36	6.57		548	0.68		153	29.88		359	70.12			
Division Summary	5743	7.51		4969	6.50		1043	1.36		19280	25.22		3444	4.51		41963	54.90		76442	94.81		4183	5.19		80625	95.49		26675	34.90		49767	65.10			
																																			
																																			
																																			
																																			
																																			
