Senate - 2001 Election: New South Wales																																																																																																																																																																																																																																																															
First Preference Votes by Candidate																																																																																																																																																																																																																																																															
By Polling Place																																																																																																																																																																																																																																																															

Paterson (82782)																																																																																																																																																																																																																																																															


			 A Pauline Hanson's One Nation															 B Christian Democratic Party (Fred Nile Group)												 C Unity - Say No To Hanson												 D Citizens Electoral Council of Australia												 E Progressive Labour Party												 F Helen Caldicott's - Our Common Future Party												 G Australian Democrats																								 H Help End Marijuana Prohibition												 I Peter Breen - Reform The Legal System												 J Australian Labor Party / Country Labor																		 K Lower Excise Fuel and Beer Party												 L 												 M The Fishing Party												 N 															 O Non-Custodial Parents Party												 P Nuclear Disarmament Party of Australia												 Q Liberal/Nationals																								 R No Goods and Services Tax Party												
	    		TICKET VOTES			MCKINNON			PUTRA			DEENEY			Group Total			TICKET VOTES			CAPSIS			HUME			Group Total			TICKET VOTES			NGO			MCLEOD			Group Total			TICKET VOTES			BUTLER			COLLINS			Group Total			TICKET VOTES			WOLDRING			LEE			Group Total			TICKET VOTES			CALDICOTT			POTTS			Group Total			TICKET VOTES			BOURNE			YATES			CHUNG			MAYFIELD			PRINCE			EVANS			Group Total			TICKET VOTES			BALDERSTONE			FUGGLE			Group Total			TICKET VOTES			GREENAWAY			ARMSTRONG			Group Total			TICKET VOTES			# STEPHENS			# CAMPBELL			MUNDINE			WOODS			Group Total			TICKET VOTES			O'LOUGHLIN			FREEMAN			Group Total			TICKET VOTES			STEWART			STEWART			Group Total			TICKET VOTES			SMITH			WISEMAN			Group Total			TICKET VOTES			SMITH			LAWLER			ANTHONY			Group Total			TICKET VOTES			THOMPSON			MCKEEGAN			Group Total			TICKET VOTES			DENBOROUGH			FRANCIS			Group Total			TICKET VOTES			# COONAN			# MACDONALD			# PAYNE			NASH			MACDONALD			TANG			Group Total			TICKET VOTES			GALLAGHER			MARTIN						
	    					Don			Rick			Carol									George			Kevin									Thang			Robert									Robert			Glenys									Klaas			Shona									Helen			Ted									Vicki			Joanne			Craig			E Caroline			Janine			Julian									Michael			Don									Denise			Valerie									Ursula			George			Warren			Joanna									David			Paul									Lex			Joe									Robert			David									Warren			Geoff			Dora									Andy			Annette									Michael			Yvonne									Helen			Sandy			Marise			Fiona			Scot			Terence									Mick			Charles H						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%					
	Forster South		171	6.67		3	0.12		0	0.00		1	0.04		175	6.83		24	0.94		2	0.08		0	0.00		26	1.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		25	0.98		0	0.00		0	0.00		25	0.98		3	0.12		0	0.00		0	0.00		3	0.12		86	3.35		4	0.16		0	0.00		0	0.00		0	0.00		0	0.00		1	0.04		91	3.55		17	0.66		2	0.08		0	0.00		19	0.74		4	0.16		0	0.00		0	0.00		4	0.16		790	30.81		5	0.20		0	0.00		1	0.04		2	0.08		798	31.12		14	0.55		0	0.00		0	0.00		14	0.55		2	0.08		0	0.00		0	0.00		2	0.08		10	0.39		0	0.00		1	0.04		11	0.43		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	0.20		0	0.00		0	0.00		5	0.20		3	0.12		1	0.04		0	0.00		4	0.16		1299	50.66		3	0.12		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		1303	50.82		13	0.51		0	0.00		0	0.00
	Glen William		17	13.93		0	0.00		0	0.00		0	0.00		17	13.93		1	0.82		0	0.00		0	0.00		1	0.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.82		0	0.00		1	0.82		0	0.00		1	0.82		0	0.00		1	0.82		1	0.82		0	0.00		0	0.00		1	0.82		0	0.00		1	0.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		32	26.23		1	0.82		0	0.00		0	0.00		0	0.00		33	27.05		1	0.82		0	0.00		0	0.00		1	0.82		0	0.00		0	0.00		0	0.00		0	0.00		2	1.64		0	0.00		0	0.00		2	1.64		1	0.82		0	0.00		0	0.00		0	0.00		1	0.82		1	0.82		0	0.00		0	0.00		1	0.82		0	0.00		0	0.00		0	0.00		0	0.00		55	45.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		55	45.08		0	0.00		0	0.00		0	0.00
	Gloucester		124	7.87		12	0.76		0	0.00		0	0.00		136	8.63		48	3.05		6	0.38		1	0.06		55	3.49		1	0.06		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		15	0.95		0	0.00		0	0.00		15	0.95		1	0.06		0	0.00		0	0.00		1	0.06		38	2.41		4	0.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		42	2.67		17	1.08		1	0.06		0	0.00		18	1.14		3	0.19		0	0.00		0	0.00		3	0.19		305	19.37		6	0.38		0	0.00		0	0.00		0	0.00		311	19.75		8	0.51		0	0.00		0	0.00		8	0.51		0	0.00		0	0.00		0	0.00		0	0.00		13	0.83		0	0.00		0	0.00		13	0.83		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		1	0.06		1	0.06		0	0.00		0	0.00		1	0.06		923	58.60		6	0.38		0	0.00		1	0.06		0	0.00		0	0.00		0	0.00		930	59.05		7	0.44		0	0.00		0	0.00
	Gloucester Hospital		38	8.05		1	0.21		0	0.00		0	0.00		39	8.26		6	1.27		0	0.00		0	0.00		6	1.27		1	0.21		0	0.00		0	0.00		1	0.21		0	0.00		0	0.00		0	0.00		0	0.00		2	0.42		0	0.00		0	0.00		2	0.42		0	0.00		0	0.00		0	0.00		0	0.00		11	2.33		1	0.21		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	2.54		1	0.21		0	0.00		0	0.00		1	0.21		1	0.21		0	0.00		0	0.00		1	0.21		65	13.77		2	0.42		1	0.21		0	0.00		0	0.00		68	14.41		3	0.64		0	0.00		0	0.00		3	0.64		0	0.00		0	0.00		0	0.00		0	0.00		3	0.64		0	0.00		0	0.00		3	0.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		322	68.22		3	0.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		325	68.86		0	0.00		0	0.00		0	0.00
	Grahamstown		44	5.18		3	0.35		0	0.00		0	0.00		47	5.53		22	2.59		4	0.47		0	0.00		26	3.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		20	2.35		0	0.00		0	0.00		20	2.35		1	0.12		0	0.00		0	0.00		1	0.12		40	4.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		40	4.71		12	1.41		0	0.00		0	0.00		12	1.41		1	0.12		0	0.00		0	0.00		1	0.12		290	34.12		2	0.24		0	0.00		0	0.00		0	0.00		292	34.35		5	0.59		0	0.00		0	0.00		5	0.59		0	0.00		0	0.00		0	0.00		0	0.00		11	1.29		2	0.24		0	0.00		13	1.53		1	0.12		0	0.00		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		1	0.12		360	42.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		360	42.35		8	0.94		0	0.00		0	0.00
	Green Point Wallis Lake		22	8.33		1	0.38		0	0.00		0	0.00		23	8.71		4	1.52		0	0.00		0	0.00		4	1.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	2.27		0	0.00		0	0.00		6	2.27		0	0.00		0	0.00		0	0.00		0	0.00		13	4.92		3	1.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		16	6.06		9	3.41		1	0.38		0	0.00		10	3.79		0	0.00		0	0.00		0	0.00		0	0.00		81	30.68		1	0.38		0	0.00		1	0.38		0	0.00		83	31.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	1.89		1	0.38		0	0.00		6	2.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.38		0	0.00		0	0.00		1	0.38		0	0.00		0	0.00		0	0.00		0	0.00		96	36.36		1	0.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		97	36.74		2	0.76		0	0.00		0	0.00
	Gresford		41	7.88		2	0.38		0	0.00		0	0.00		43	8.27		8	1.54		1	0.19		0	0.00		9	1.73		0	0.00		0	0.00		0	0.00		0	0.00		1	0.19		0	0.00		0	0.00		1	0.19		2	0.38		1	0.19		0	0.00		3	0.58		0	0.00		0	0.00		0	0.00		0	0.00		23	4.42		1	0.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		24	4.62		4	0.77		0	0.00		0	0.00		4	0.77		1	0.19		0	0.00		0	0.00		1	0.19		100	19.23		0	0.00		1	0.19		0	0.00		0	0.00		101	19.42		4	0.77		0	0.00		0	0.00		4	0.77		0	0.00		0	0.00		0	0.00		0	0.00		4	0.77		0	0.00		0	0.00		4	0.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		297	57.12		1	0.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		298	57.31		1	0.19		0	0.00		0	0.00
	Hawks Nest		26	3.19		3	0.37		0	0.00		0	0.00		29	3.56		6	0.74		0	0.00		0	0.00		6	0.74		0	0.00		0	0.00		0	0.00		0	0.00		5	0.61		0	0.00		0	0.00		5	0.61		11	1.35		0	0.00		0	0.00		11	1.35		2	0.25		0	0.00		0	0.00		2	0.25		21	2.58		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		22	2.70		7	0.86		0	0.00		0	0.00		7	0.86		1	0.12		1	0.12		0	0.00		2	0.25		277	33.99		4	0.49		0	0.00		0	0.00		0	0.00		281	34.48		4	0.49		0	0.00		0	0.00		4	0.49		0	0.00		0	0.00		0	0.00		0	0.00		22	2.70		0	0.00		0	0.00		22	2.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.37		0	0.00		0	0.00		3	0.37		0	0.00		0	0.00		0	0.00		0	0.00		399	48.96		1	0.12		0	0.00		0	0.00		0	0.00		1	0.12		0	0.00		401	49.20		1	0.12		0	0.00		0	0.00
	Hinton		41	6.86		2	0.33		0	0.00		0	0.00		43	7.19		10	1.67		1	0.17		0	0.00		11	1.84		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	1.00		0	0.00		0	0.00		6	1.00		1	0.17		0	0.00		0	0.00		1	0.17		19	3.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	3.18		4	0.67		0	0.00		0	0.00		4	0.67		0	0.00		0	0.00		0	0.00		0	0.00		148	24.75		2	0.33		0	0.00		0	0.00		0	0.00		150	25.08		4	0.67		0	0.00		0	0.00		4	0.67		0	0.00		0	0.00		0	0.00		0	0.00		13	2.17		0	0.00		0	0.00		13	2.17		1	0.17		0	0.00		0	0.00		0	0.00		1	0.17		1	0.17		0	0.00		0	0.00		1	0.17		3	0.50		0	0.00		0	0.00		3	0.50		317	53.01		1	0.17		1	0.17		0	0.00		0	0.00		0	0.00		0	0.00		319	53.34		4	0.67		0	0.00		0	0.00
	Karuah		101	11.64		7	0.81		0	0.00		0	0.00		108	12.44		11	1.27		3	0.35		0	0.00		14	1.61		0	0.00		1	0.12		0	0.00		1	0.12		9	1.04		1	0.12		0	0.00		10	1.15		27	3.11		0	0.00		0	0.00		27	3.11		0	0.00		0	0.00		0	0.00		0	0.00		14	1.61		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		15	1.73		9	1.04		0	0.00		0	0.00		9	1.04		1	0.12		0	0.00		0	0.00		1	0.12		331	38.13		3	0.35		0	0.00		0	0.00		0	0.00		334	38.48		4	0.46		0	0.00		1	0.12		5	0.58		8	0.92		0	0.00		0	0.00		8	0.92		13	1.50		0	0.00		0	0.00		13	1.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		1	0.12		292	33.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		292	33.64		2	0.23		0	0.00		0	0.00
	Lemon Tree Passage		74	6.07		4	0.33		1	0.08		0	0.00		79	6.48		9	0.74		2	0.16		0	0.00		11	0.90		1	0.08		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		18	1.48		0	0.00		0	0.00		18	1.48		0	0.00		0	0.00		0	0.00		0	0.00		71	5.82		6	0.49		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		78	6.39		13	1.07		0	0.00		0	0.00		13	1.07		3	0.25		0	0.00		0	0.00		3	0.25		471	38.61		2	0.16		0	0.00		0	0.00		1	0.08		474	38.85		4	0.33		1	0.08		0	0.00		5	0.41		1	0.08		0	0.00		0	0.00		1	0.08		9	0.74		0	0.00		0	0.00		9	0.74		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		1	0.08		2	0.16		0	0.00		0	0.00		2	0.16		473	38.77		4	0.33		0	0.00		1	0.08		0	0.00		0	0.00		0	0.00		478	39.18		3	0.25		0	0.00		0	0.00
	Mallabula		42	7.27		0	0.00		0	0.00		0	0.00		42	7.27		7	1.21		0	0.00		0	0.00		7	1.21		1	0.17		0	0.00		0	0.00		1	0.17		1	0.17		0	0.00		0	0.00		1	0.17		9	1.56		0	0.00		0	0.00		9	1.56		0	0.00		0	0.00		0	0.00		0	0.00		21	3.63		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		21	3.63		5	0.87		0	0.00		0	0.00		5	0.87		2	0.35		0	0.00		0	0.00		2	0.35		238	41.18		0	0.00		0	0.00		0	0.00		0	0.00		238	41.18		4	0.69		0	0.00		0	0.00		4	0.69		0	0.00		0	0.00		0	0.00		0	0.00		2	0.35		0	0.00		0	0.00		2	0.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		209	36.16		1	0.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		210	36.33		4	0.69		0	0.00		0	0.00
	Martins Creek		33	15.87		2	0.96		0	0.00		0	0.00		35	16.83		5	2.40		1	0.48		0	0.00		6	2.88		0	0.00		0	0.00		0	0.00		0	0.00		1	0.48		0	0.00		0	0.00		1	0.48		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	5.29		1	0.48		0	0.00		0	0.00		1	0.48		0	0.00		0	0.00		13	6.25		1	0.48		0	0.00		0	0.00		1	0.48		0	0.00		0	0.00		0	0.00		0	0.00		59	28.37		0	0.00		0	0.00		0	0.00		0	0.00		59	28.37		3	1.44		0	0.00		0	0.00		3	1.44		0	0.00		0	0.00		0	0.00		0	0.00		2	0.96		0	0.00		0	0.00		2	0.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.48		0	0.00		0	0.00		1	0.48		0	0.00		0	0.00		0	0.00		0	0.00		76	36.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		76	36.54		2	0.96		0	0.00		0	0.00
	Medowie		115	6.70		9	0.52		0	0.00		0	0.00		124	7.23		28	1.63		4	0.23		0	0.00		32	1.86		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		1	0.06		26	1.52		0	0.00		0	0.00		26	1.52		0	0.00		0	0.00		0	0.00		0	0.00		90	5.24		7	0.41		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		98	5.71		10	0.58		1	0.06		0	0.00		11	0.64		3	0.17		0	0.00		0	0.00		3	0.17		516	30.07		1	0.06		1	0.06		1	0.06		0	0.00		519	30.24		10	0.58		0	0.00		0	0.00		10	0.58		0	0.00		0	0.00		0	0.00		0	0.00		25	1.46		1	0.06		0	0.00		26	1.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	0.29		0	0.00		0	0.00		5	0.29		1	0.06		0	0.00		0	0.00		1	0.06		782	45.57		6	0.35		0	0.00		1	0.06		0	0.00		1	0.06		0	0.00		790	46.04		9	0.52		1	0.06		0	0.00
	Millers Forest		25	9.73		0	0.00		0	0.00		0	0.00		25	9.73		2	0.78		2	0.78		0	0.00		4	1.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.17		0	0.00		0	0.00		3	1.17		0	0.00		0	0.00		0	0.00		0	0.00		14	5.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	5.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		55	21.40		1	0.39		0	0.00		0	0.00		0	0.00		56	21.79		1	0.39		0	0.00		0	0.00		1	0.39		0	0.00		0	0.00		0	0.00		0	0.00		4	1.56		0	0.00		0	0.00		4	1.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.78		0	0.00		0	0.00		2	0.78		0	0.00		0	0.00		0	0.00		0	0.00		139	54.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		139	54.09		0	0.00		0	0.00		0	0.00
	Morpeth		40	4.94		3	0.37		0	0.00		0	0.00		43	5.32		21	2.60		0	0.00		1	0.12		22	2.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	1.48		0	0.00		0	0.00		12	1.48		1	0.12		0	0.00		0	0.00		1	0.12		61	7.54		7	0.87		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		68	8.41		4	0.49		1	0.12		0	0.00		5	0.62		0	0.00		0	0.00		0	0.00		0	0.00		279	34.49		3	0.37		1	0.12		1	0.12		0	0.00		284	35.11		2	0.25		0	0.00		0	0.00		2	0.25		1	0.12		0	0.00		0	0.00		1	0.12		6	0.74		1	0.12		0	0.00		7	0.87		1	0.12		0	0.00		0	0.00		0	0.00		1	0.12		4	0.49		0	0.00		0	0.00		4	0.49		0	0.00		0	0.00		0	0.00		0	0.00		312	38.57		1	0.12		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		314	38.81		1	0.12		0	0.00		0	0.00
	Mount Kanwary		17	8.46		0	0.00		0	0.00		0	0.00		17	8.46		4	1.99		0	0.00		0	0.00		4	1.99		1	0.50		0	0.00		0	0.00		1	0.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	8.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	8.96		1	0.50		0	0.00		0	0.00		1	0.50		0	0.00		0	0.00		0	0.00		0	0.00		42	20.90		1	0.50		0	0.00		0	0.00		0	0.00		43	21.39		1	0.50		0	0.00		0	0.00		1	0.50		0	0.00		0	0.00		0	0.00		0	0.00		2	1.00		0	0.00		0	0.00		2	1.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		108	53.73		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		108	53.73		0	0.00		0	0.00		0	0.00
	Nabiac		48	9.50		2	0.40		0	0.00		0	0.00		50	9.90		3	0.59		0	0.00		0	0.00		3	0.59		0	0.00		0	0.00		0	0.00		0	0.00		1	0.20		0	0.00		0	0.00		1	0.20		2	0.40		0	0.00		0	0.00		2	0.40		0	0.00		0	0.00		0	0.00		0	0.00		11	2.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	2.18		3	0.59		0	0.00		0	0.00		3	0.59		1	0.20		0	0.00		0	0.00		1	0.20		123	24.36		0	0.00		0	0.00		0	0.00		0	0.00		123	24.36		1	0.20		0	0.00		0	0.00		1	0.20		0	0.00		0	0.00		0	0.00		0	0.00		5	0.99		1	0.20		0	0.00		6	1.19		1	0.20		0	0.00		0	0.00		0	0.00		1	0.20		0	0.00		0	0.00		0	0.00		0	0.00		1	0.20		0	0.00		0	0.00		1	0.20		271	53.66		3	0.59		2	0.40		0	0.00		0	0.00		0	0.00		0	0.00		276	54.65		7	1.39		0	0.00		0	0.00
	Nelson Bay		62	5.97		3	0.29		0	0.00		1	0.10		66	6.36		14	1.35		1	0.10		0	0.00		15	1.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	1.16		0	0.00		0	0.00		12	1.16		1	0.10		0	0.00		0	0.00		1	0.10		72	6.94		6	0.58		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		79	7.61		20	1.93		0	0.00		0	0.00		20	1.93		2	0.19		0	0.00		0	0.00		2	0.19		238	22.93		1	0.10		1	0.10		0	0.00		0	0.00		240	23.12		9	0.87		1	0.10		0	0.00		10	0.96		2	0.19		0	0.00		0	0.00		2	0.19		12	1.16		1	0.10		0	0.00		13	1.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.19		0	0.00		0	0.00		2	0.19		527	50.77		3	0.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		530	51.06		3	0.29		0	0.00		0	0.00
	Nelson Bay Central		69	8.16		4	0.47		0	0.00		0	0.00		73	8.63		5	0.59		4	0.47		0	0.00		9	1.06		0	0.00		1	0.12		0	0.00		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		8	0.95		0	0.00		0	0.00		8	0.95		0	0.00		0	0.00		0	0.00		0	0.00		37	4.37		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		38	4.49		10	1.18		0	0.00		0	0.00		10	1.18		0	0.00		0	0.00		0	0.00		0	0.00		277	32.74		1	0.12		1	0.12		0	0.00		0	0.00		279	32.98		1	0.12		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		14	1.65		1	0.12		0	0.00		15	1.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		1	0.12		1	0.12		0	0.00		0	0.00		1	0.12		383	45.27		0	0.00		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		384	45.39		3	0.35		0	0.00		0	0.00
	Nelson Bay East		23	6.13		2	0.53		0	0.00		0	0.00		25	6.67		0	0.00		1	0.27		0	0.00		1	0.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	2.40		0	0.00		1	0.27		10	2.67		0	0.00		0	0.00		0	0.00		0	0.00		13	3.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	3.47		1	0.27		0	0.00		0	0.00		1	0.27		0	0.00		0	0.00		0	0.00		0	0.00		133	35.47		0	0.00		0	0.00		0	0.00		0	0.00		133	35.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.27		0	0.00		0	0.00		1	0.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.27		0	0.00		0	0.00		1	0.27		0	0.00		0	0.00		0	0.00		0	0.00		180	48.00		0	0.00		1	0.27		0	0.00		0	0.00		0	0.00		0	0.00		181	48.27		1	0.27		0	0.00		0	0.00
	Nelson Bay West		23	4.52		2	0.39		0	0.00		0	0.00		25	4.91		8	1.57		0	0.00		0	0.00		8	1.57		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.39		0	0.00		0	0.00		2	0.39		2	0.39		0	0.00		0	0.00		2	0.39		37	7.27		4	0.79		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		41	8.06		7	1.38		0	0.00		1	0.20		8	1.57		0	0.00		0	0.00		0	0.00		0	0.00		128	25.15		0	0.00		0	0.00		1	0.20		0	0.00		129	25.34		4	0.79		0	0.00		0	0.00		4	0.79		0	0.00		0	0.00		0	0.00		0	0.00		4	0.79		0	0.00		0	0.00		4	0.79		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		261	51.28		1	0.20		0	0.00		0	0.00		0	0.00		0	0.00		1	0.20		263	51.67		3	0.59		0	0.00		0	0.00
	North Arm Cove		29	11.74		1	0.40		0	0.00		0	0.00		30	12.15		21	8.50		0	0.00		0	0.00		21	8.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.81		1	0.40		0	0.00		3	1.21		1	0.40		0	0.00		0	0.00		1	0.40		5	2.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	2.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		61	24.70		0	0.00		0	0.00		0	0.00		0	0.00		61	24.70		2	0.81		0	0.00		0	0.00		2	0.81		0	0.00		0	0.00		0	0.00		0	0.00		2	0.81		0	0.00		0	0.00		2	0.81		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.40		0	0.00		0	0.00		1	0.40		0	0.00		0	0.00		0	0.00		0	0.00		106	42.91		1	0.40		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		107	43.32		3	1.21		0	0.00		0	0.00
	Pacific Palms		54	5.90		3	0.33		0	0.00		1	0.11		58	6.33		10	1.09		0	0.00		0	0.00		10	1.09		1	0.11		0	0.00		0	0.00		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		8	0.87		0	0.00		0	0.00		8	0.87		0	0.00		0	0.00		0	0.00		0	0.00		57	6.22		2	0.22		1	0.11		0	0.00		0	0.00		1	0.11		0	0.00		61	6.66		16	1.75		0	0.00		0	0.00		16	1.75		2	0.22		0	0.00		0	0.00		2	0.22		287	31.33		6	0.66		0	0.00		0	0.00		0	0.00		293	31.99		6	0.66		0	0.00		0	0.00		6	0.66		1	0.11		0	0.00		0	0.00		1	0.11		8	0.87		0	0.00		0	0.00		8	0.87		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.22		0	0.00		0	0.00		2	0.22		365	39.85		4	0.44		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		370	40.39		3	0.33		0	0.00		0	0.00
