Senate - 2001 Election: New South Wales																																																																																																																																																																																																																																																															
First Preference Votes by Candidate 																																																																																																																																																																																																																																																															
By Polling Place																																																																																																																																																																																																																																																															

Lyne (86901)																																																																																																																																																																																																																																																															
		   	 A Pauline Hanson's One Nation															 B Christian Democratic Party (Fred Nile Group)												 C Unity - Say No To Hanson												 D Citizens Electoral Council of Australia												 E Progressive Labour Party												 F Helen Caldicott's - Our Common Future Party												 G Australian Democrats																								 H Help End Marijuana Prohibition												 I Peter Breen - Reform The Legal System												 J Australian Labor Party / Country Labor																		 K Lower Excise Fuel and Beer Party												 L 												 M The Fishing Party												 N 															 O Non-Custodial Parents Party												 P Nuclear Disarmament Party of Australia												 Q Liberal/Nationals																								 R No Goods and Services Tax Party												
	    		TICKET VOTES			MCKINNON			PUTRA			DEENEY			Group Total			TICKET VOTES			CAPSIS			HUME			Group Total			TICKET VOTES			NGO			MCLEOD			Group Total			TICKET VOTES			BUTLER			COLLINS			Group Total			TICKET VOTES			WOLDRING			LEE			Group Total			TICKET VOTES			CALDICOTT			POTTS			Group Total			TICKET VOTES			BOURNE			YATES			CHUNG			MAYFIELD			PRINCE			EVANS			Group Total			TICKET VOTES			BALDERSTONE			FUGGLE			Group Total			TICKET VOTES			GREENAWAY			ARMSTRONG			Group Total			TICKET VOTES			# STEPHENS			# CAMPBELL			MUNDINE			WOODS			Group Total			TICKET VOTES			O'LOUGHLIN			FREEMAN			Group Total			TICKET VOTES			STEWART			STEWART			Group Total			TICKET VOTES			SMITH			WISEMAN			Group Total			TICKET VOTES			SMITH			LAWLER			ANTHONY			Group Total			TICKET VOTES			THOMPSON			MCKEEGAN			Group Total			TICKET VOTES			DENBOROUGH			FRANCIS			Group Total			TICKET VOTES			# COONAN			# MACDONALD			# PAYNE			NASH			MACDONALD			TANG			Group Total			TICKET VOTES			GALLAGHER			MARTIN						
	    					Don			Rick			Carol									George			Kevin									Thang			Robert									Robert			Glenys									Klaas			Shona									Helen			Ted									Vicki			Joanne			Craig			E Caroline			Janine			Julian									Michael			Don									Denise			Valerie									Ursula			George			Warren			Joanna									David			Paul									Lex			Joe									Robert			David									Warren			Geoff			Dora									Andy			Annette									Michael			Yvonne									Helen			Sandy			Marise			Fiona			Scot			Terence									Mick			Charles H						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%					
	Cundletown		152	11.32		9	0.67		1	0.07		0	0.00		162	12.06		27	2.01		3	0.22		0	0.00		30	2.23		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		1	0.07		10	0.74		0	0.00		0	0.00		10	0.74		0	0.00		1	0.07		0	0.00		1	0.07		40	2.98		3	0.22		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		43	3.20		16	1.19		0	0.00		0	0.00		16	1.19		3	0.22		0	0.00		0	0.00		3	0.22		318	23.68		7	0.52		0	0.00		0	0.00		0	0.00		325	24.20		18	1.34		0	0.00		0	0.00		18	1.34		2	0.15		0	0.00		0	0.00		2	0.15		11	0.82		0	0.00		0	0.00		11	0.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.15		0	0.00		0	0.00		2	0.15		0	0.00		0	0.00		0	0.00		0	0.00		669	49.81		5	0.37		1	0.07		1	0.07		1	0.07		0	0.00		0	0.00		677	50.41		5	0.37		0	0.00		0	0.00
	Diamond Beach		28	7.98		0	0.00		0	0.00		0	0.00		28	7.98		5	1.42		1	0.28		0	0.00		6	1.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	1.42		0	0.00		0	0.00		5	1.42		1	0.28		0	0.00		0	0.00		1	0.28		24	6.84		2	0.57		1	0.28		0	0.00		0	0.00		0	0.00		0	0.00		27	7.69		3	0.85		1	0.28		1	0.28		5	1.42		0	0.00		0	0.00		0	0.00		0	0.00		99	28.21		0	0.00		0	0.00		0	0.00		0	0.00		99	28.21		1	0.28		0	0.00		0	0.00		1	0.28		1	0.28		0	0.00		0	0.00		1	0.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.28		0	0.00		1	0.28		0	0.00		0	0.00		0	0.00		0	0.00		150	42.74		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		150	42.74		2	0.57		1	0.28		0	0.00
	Dunbogan		43	7.13		2	0.33		0	0.00		0	0.00		45	7.46		7	1.16		0	0.00		0	0.00		7	1.16		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	0.66		0	0.00		0	0.00		4	0.66		0	0.00		2	0.33		0	0.00		2	0.33		25	4.15		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		25	4.15		1	0.17		1	0.17		0	0.00		2	0.33		1	0.17		0	0.00		0	0.00		1	0.17		218	36.15		3	0.50		0	0.00		0	0.00		0	0.00		221	36.65		3	0.50		0	0.00		0	0.00		3	0.50		0	0.00		0	0.00		0	0.00		0	0.00		6	1.00		0	0.00		0	0.00		6	1.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		261	43.28		2	0.33		0	0.00		0	0.00		0	0.00		0	0.00		1	0.17		264	43.78		0	0.00		0	0.00		0	0.00
	Dyers Crossing		50	12.53		7	1.75		0	0.00		0	0.00		57	14.29		2	0.50		3	0.75		0	0.00		5	1.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	1.50		0	0.00		0	0.00		6	1.50		0	0.00		0	0.00		0	0.00		0	0.00		10	2.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	2.51		1	0.25		0	0.00		0	0.00		1	0.25		0	0.00		0	0.00		0	0.00		0	0.00		72	18.05		0	0.00		0	0.00		0	0.00		0	0.00		72	18.05		1	0.25		0	0.00		0	0.00		1	0.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.25		0	0.00		0	0.00		1	0.25		0	0.00		0	0.00		0	0.00		0	0.00		220	55.14		1	0.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		221	55.39		1	0.25		0	0.00		0	0.00
	Elands		12	10.81		0	0.00		0	0.00		0	0.00		12	10.81		5	4.50		1	0.90		0	0.00		6	5.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.80		0	0.00		0	0.00		2	1.80		1	0.90		1	0.90		0	0.00		2	1.80		12	10.81		1	0.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	11.71		1	0.90		2	1.80		0	0.00		3	2.70		1	0.90		0	0.00		0	0.00		1	0.90		19	17.12		2	1.80		0	0.00		0	0.00		0	0.00		21	18.92		1	0.90		0	0.00		0	0.00		1	0.90		0	0.00		0	0.00		0	0.00		0	0.00		2	1.80		0	0.00		0	0.00		2	1.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	17.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	17.12		1	0.90		0	0.00		0	0.00
	Emerald Downs		55	3.81		3	0.21		0	0.00		0	0.00		58	4.02		35	2.42		2	0.14		2	0.14		39	2.70		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		1	0.07		11	0.76		0	0.00		0	0.00		11	0.76		1	0.07		1	0.07		0	0.00		2	0.14		71	4.92		2	0.14		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		74	5.12		8	0.55		0	0.00		0	0.00		8	0.55		3	0.21		0	0.00		0	0.00		3	0.21		294	20.36		2	0.14		1	0.07		1	0.07		0	0.00		298	20.64		11	0.76		0	0.00		0	0.00		11	0.76		1	0.07		0	0.00		0	0.00		1	0.07		16	1.11		0	0.00		0	0.00		16	1.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.21		0	0.00		0	0.00		3	0.21		3	0.21		0	0.00		0	0.00		3	0.21		868	60.11		3	0.21		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		872	60.39		10	0.69		0	0.00		0	0.00
	Frederickton		91	15.91		3	0.52		0	0.00		0	0.00		94	16.43		5	0.87		1	0.17		0	0.00		6	1.05		1	0.17		0	0.00		0	0.00		1	0.17		0	0.00		0	0.00		0	0.00		0	0.00		10	1.75		0	0.00		0	0.00		10	1.75		0	0.00		0	0.00		0	0.00		0	0.00		20	3.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		20	3.50		6	1.05		1	0.17		0	0.00		7	1.22		1	0.17		0	0.00		0	0.00		1	0.17		199	34.79		1	0.17		1	0.17		0	0.00		0	0.00		201	35.14		7	1.22		0	0.00		0	0.00		7	1.22		0	0.00		0	0.00		0	0.00		0	0.00		9	1.57		0	0.00		1	0.17		10	1.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.35		0	0.00		0	0.00		2	0.35		1	0.17		0	0.00		0	0.00		1	0.17		193	33.74		1	0.17		0	0.00		1	0.17		0	0.00		0	0.00		0	0.00		195	34.09		5	0.87		0	0.00		0	0.00
	Ghinni Ghinni		15	14.42		0	0.00		0	0.00		0	0.00		15	14.42		4	3.85		0	0.00		0	0.00		4	3.85		0	0.00		0	0.00		0	0.00		0	0.00		1	0.96		0	0.00		0	0.00		1	0.96		1	0.96		0	0.00		0	0.00		1	0.96		1	0.96		0	0.00		0	0.00		1	0.96		3	2.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		20	19.23		0	0.00		0	0.00		0	0.00		0	0.00		20	19.23		4	3.85		0	0.00		0	0.00		4	3.85		0	0.00		0	0.00		0	0.00		0	0.00		2	1.92		0	0.00		0	0.00		2	1.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		50	48.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		50	48.08		2	1.92		0	0.00		0	0.00
	Gladstone (Lyne)		32	15.38		1	0.48		0	0.00		0	0.00		33	15.87		2	0.96		0	0.00		0	0.00		2	0.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.44		0	0.00		0	0.00		3	1.44		0	0.00		0	0.00		0	0.00		0	0.00		4	1.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	1.92		1	0.48		0	0.00		0	0.00		1	0.48		1	0.48		0	0.00		0	0.00		1	0.48		30	14.42		0	0.00		0	0.00		0	0.00		1	0.48		31	14.90		3	1.44		0	0.00		0	0.00		3	1.44		0	0.00		0	0.00		0	0.00		0	0.00		1	0.48		0	0.00		0	0.00		1	0.48		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.48		0	0.00		0	0.00		1	0.48		1	0.48		0	0.00		0	0.00		1	0.48		123	59.13		1	0.48		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		124	59.62		2	0.96		0	0.00		0	0.00
	Hallidays Point		68	9.34		8	1.10		1	0.14		3	0.41		80	10.99		8	1.10		1	0.14		0	0.00		9	1.24		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	0.55		0	0.00		0	0.00		4	0.55		0	0.00		0	0.00		0	0.00		0	0.00		48	6.59		6	0.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		54	7.42		6	0.82		0	0.00		0	0.00		6	0.82		1	0.14		0	0.00		0	0.00		1	0.14		186	25.55		1	0.14		0	0.00		0	0.00		0	0.00		187	25.69		2	0.27		0	0.00		0	0.00		2	0.27		0	0.00		0	0.00		0	0.00		0	0.00		2	0.27		0	0.00		0	0.00		2	0.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		343	47.12		8	1.10		1	0.14		0	0.00		1	0.14		0	0.00		0	0.00		353	48.49		2	0.27		0	0.00		0	0.00
