			 A Pauline Hanson's One Nation															 B Christian Democratic Party (Fred Nile Group)												 C Unity - Say No To Hanson												 D Citizens Electoral Council of Australia												 E Progressive Labour Party												 F Helen Caldicott's - Our Common Future Party												 G Australian Democrats																								 H Help End Marijuana Prohibition												 I Peter Breen - Reform The Legal System												 J Australian Labor Party / Country Labor																		 K Lower Excise Fuel and Beer Party												 L 												 M The Fishing Party												 N 															 O Non-Custodial Parents Party												 P Nuclear Disarmament Party of Australia												 Q Liberal/Nationals																								 R No Goods and Services Tax Party												
	    		TICKET VOTES			MCKINNON			PUTRA			DEENEY			Group Total			TICKET VOTES			CAPSIS			HUME			Group Total			TICKET VOTES			NGO			MCLEOD			Group Total			TICKET VOTES			BUTLER			COLLINS			Group Total			TICKET VOTES			WOLDRING			LEE			Group Total			TICKET VOTES			CALDICOTT			POTTS			Group Total			TICKET VOTES			BOURNE			YATES			CHUNG			MAYFIELD			PRINCE			EVANS			Group Total			TICKET VOTES			BALDERSTONE			FUGGLE			Group Total			TICKET VOTES			GREENAWAY			ARMSTRONG			Group Total			TICKET VOTES			# STEPHENS			# CAMPBELL			MUNDINE			WOODS			Group Total			TICKET VOTES			O'LOUGHLIN			FREEMAN			Group Total			TICKET VOTES			STEWART			STEWART			Group Total			TICKET VOTES			SMITH			WISEMAN			Group Total			TICKET VOTES			SMITH			LAWLER			ANTHONY			Group Total			TICKET VOTES			THOMPSON			MCKEEGAN			Group Total			TICKET VOTES			DENBOROUGH			FRANCIS			Group Total			TICKET VOTES			# COONAN			# MACDONALD			# PAYNE			NASH			MACDONALD			TANG			Group Total			TICKET VOTES			GALLAGHER			MARTIN						
	    					Don			Rick			Carol									George			Kevin									Thang			Robert									Robert			Glenys									Klaas			Shona									Helen			Ted									Vicki			Joanne			Craig			E Caroline			Janine			Julian									Michael			Don									Denise			Valerie									Ursula			George			Warren			Joanna									David			Paul									Lex			Joe									Robert			David									Warren			Geoff			Dora									Andy			Annette									Michael			Yvonne									Helen			Sandy			Marise			Fiona			Scot			Terence									Mick			Charles H						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%					
	Cootamundra		130	5.79		7	0.31		0	0.00		1	0.04		138	6.15		41	1.83		1	0.04		1	0.04		43	1.92		1	0.04		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		48	2.14		3	0.13		1	0.04		52	2.32		3	0.13		0	0.00		0	0.00		3	0.13		85	3.79		3	0.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		88	3.92		15	0.67		0	0.00		0	0.00		15	0.67		5	0.22		0	0.00		0	0.00		5	0.22		873	38.90		3	0.13		2	0.09		0	0.00		0	0.00		878	39.13		24	1.07		0	0.00		0	0.00		24	1.07		2	0.09		0	0.00		0	0.00		2	0.09		22	0.98		0	0.00		0	0.00		22	0.98		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		1	0.04		4	0.18		0	0.00		0	0.00		4	0.18		886	39.48		5	0.22		1	0.04		0	0.00		0	0.00		1	0.04		0	0.00		893	39.80		19	0.85		0	0.00		0	0.00
	Cootamundra High		55	5.95		4	0.43		0	0.00		0	0.00		59	6.38		21	2.27		1	0.11		1	0.11		23	2.49		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	1.95		0	0.00		0	0.00		18	1.95		0	0.00		1	0.11		0	0.00		1	0.11		25	2.70		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		26	2.81		9	0.97		0	0.00		0	0.00		9	0.97		1	0.11		0	0.00		0	0.00		1	0.11		323	34.92		0	0.00		2	0.22		1	0.11		0	0.00		326	35.24		10	1.08		0	0.00		0	0.00		10	1.08		1	0.11		0	0.00		0	0.00		1	0.11		12	1.30		0	0.00		0	0.00		12	1.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.11		0	0.00		0	0.00		1	0.11		406	43.89		2	0.22		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		409	44.22		4	0.43		0	0.00		0	0.00
	Cootamundra South		38	5.00		3	0.39		0	0.00		0	0.00		41	5.39		13	1.71		3	0.39		0	0.00		16	2.11		1	0.13		0	0.00		1	0.13		2	0.26		1	0.13		0	0.00		0	0.00		1	0.13		16	2.11		0	0.00		0	0.00		16	2.11		1	0.13		0	0.00		0	0.00		1	0.13		19	2.50		2	0.26		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		21	2.76		7	0.92		0	0.00		0	0.00		7	0.92		0	0.00		0	0.00		0	0.00		0	0.00		329	43.29		2	0.26		0	0.00		0	0.00		0	0.00		331	43.55		6	0.79		1	0.13		0	0.00		7	0.92		0	0.00		0	0.00		0	0.00		0	0.00		6	0.79		1	0.13		0	0.00		7	0.92		1	0.13		0	0.00		1	0.13		0	0.00		2	0.26		0	0.00		0	0.00		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		1	0.13		283	37.24		0	0.00		0	0.00		0	0.00		0	0.00		1	0.13		0	0.00		284	37.37		4	0.53		0	0.00		0	0.00
	Currawarna		20	18.69		2	1.87		0	0.00		0	0.00		22	20.56		1	0.93		0	0.00		0	0.00		1	0.93		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.87		0	0.00		0	0.00		2	1.87		0	0.00		1	0.93		0	0.00		1	0.93		1	0.93		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.93		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		17	15.89		0	0.00		0	0.00		0	0.00		0	0.00		17	15.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.93		0	0.00		0	0.00		1	0.93		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.93		0	0.00		0	0.00		1	0.93		56	52.34		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		56	52.34		0	0.00		0	0.00		0	0.00
	Darlington Point		57	8.62		3	0.45		0	0.00		0	0.00		60	9.08		3	0.45		0	0.00		0	0.00		3	0.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	2.72		0	0.00		0	0.00		18	2.72		0	0.00		0	0.00		0	0.00		0	0.00		17	2.57		2	0.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	2.87		9	1.36		0	0.00		0	0.00		9	1.36		2	0.30		0	0.00		0	0.00		2	0.30		269	40.70		1	0.15		2	0.30		0	0.00		1	0.15		273	41.30		7	1.06		0	0.00		0	0.00		7	1.06		0	0.00		0	0.00		0	0.00		0	0.00		5	0.76		0	0.00		0	0.00		5	0.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.15		0	0.00		0	0.00		1	0.15		240	36.31		4	0.61		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		244	36.91		6	0.91		0	0.00		0	0.00
	Driver		66	6.43		4	0.39		0	0.00		0	0.00		70	6.82		10	0.97		0	0.00		1	0.10		11	1.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	1.27		0	0.00		0	0.00		13	1.27		0	0.00		1	0.10		0	0.00		1	0.10		36	3.51		3	0.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		39	3.80		10	0.97		1	0.10		0	0.00		11	1.07		2	0.19		0	0.00		0	0.00		2	0.19		297	28.92		0	0.00		0	0.00		0	0.00		0	0.00		297	28.92		6	0.58		1	0.10		0	0.00		7	0.68		0	0.00		1	0.10		0	0.00		1	0.10		12	1.17		0	0.00		0	0.00		12	1.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		528	51.41		1	0.10		1	0.10		0	0.00		0	0.00		0	0.00		1	0.10		531	51.70		5	0.49		0	0.00		0	0.00
	Euberta		3	2.94		0	0.00		0	0.00		0	0.00		3	2.94		4	3.92		0	0.00		0	0.00		4	3.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	3.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	3.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	6.86		0	0.00		0	0.00		0	0.00		0	0.00		7	6.86		2	1.96		0	0.00		0	0.00		2	1.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.98		0	0.00		0	0.00		1	0.98		75	73.53		0	0.00		1	0.98		0	0.00		0	0.00		0	0.00		0	0.00		76	74.51		2	1.96		0	0.00		0	0.00
	Forest Hill		82	7.93		9	0.87		0	0.00		1	0.10		92	8.90		19	1.84		0	0.00		0	0.00		19	1.84		1	0.10		0	0.00		0	0.00		1	0.10		1	0.10		0	0.00		0	0.00		1	0.10		22	2.13		2	0.19		0	0.00		24	2.32		1	0.10		2	0.19		0	0.00		3	0.29		61	5.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		61	5.90		20	1.93		1	0.10		0	0.00		21	2.03		2	0.19		0	0.00		0	0.00		2	0.19		211	20.41		0	0.00		0	0.00		1	0.10		0	0.00		212	20.50		25	2.42		0	0.00		0	0.00		25	2.42		0	0.00		0	0.00		0	0.00		0	0.00		24	2.32		0	0.00		0	0.00		24	2.32		1	0.10		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		1	0.10		500	48.36		2	0.19		1	0.10		0	0.00		1	0.10		1	0.10		0	0.00		505	48.84		12	1.16		0	0.00		0	0.00
	Galore		14	12.73		1	0.91		0	0.00		0	0.00		15	13.64		2	1.82		3	2.73		0	0.00		5	4.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.91		0	0.00		1	0.91		4	3.64		0	0.00		0	0.00		0	0.00		0	0.00		4	3.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.91		0	0.00		0	0.00		1	0.91		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		77	70.00		2	1.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		79	71.82		0	0.00		0	0.00		0	0.00
	Ganmain		27	5.99		1	0.22		0	0.00		0	0.00		28	6.21		4	0.89		1	0.22		0	0.00		5	1.11		0	0.00		0	0.00		0	0.00		0	0.00		1	0.22		0	0.00		0	0.00		1	0.22		9	2.00		0	0.00		0	0.00		9	2.00		2	0.44		0	0.00		0	0.00		2	0.44		10	2.22		2	0.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	2.66		2	0.44		1	0.22		0	0.00		3	0.67		0	0.00		0	0.00		0	0.00		0	0.00		94	20.84		2	0.44		0	0.00		0	0.00		0	0.00		96	21.29		7	1.55		0	0.00		0	0.00		7	1.55		3	0.67		1	0.22		0	0.00		4	0.89		6	1.33		0	0.00		0	0.00		6	1.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		264	58.54		2	0.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		266	58.98		2	0.44		0	0.00		0	0.00
	Glenfield Park		66	3.71		5	0.28		0	0.00		0	0.00		71	3.99		26	1.46		0	0.00		0	0.00		26	1.46		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		40	2.25		0	0.00		0	0.00		40	2.25		1	0.06		0	0.00		0	0.00		1	0.06		100	5.61		5	0.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		105	5.90		13	0.73		0	0.00		1	0.06		14	0.79		2	0.11		0	0.00		0	0.00		2	0.11		450	25.27		3	0.17		1	0.06		0	0.00		0	0.00		454	25.49		27	1.52		2	0.11		0	0.00		29	1.63		2	0.11		0	0.00		0	0.00		2	0.11		25	1.40		0	0.00		0	0.00		25	1.40		1	0.06		0	0.00		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		956	53.68		5	0.28		0	0.00		0	0.00		0	0.00		2	0.11		0	0.00		963	54.07		15	0.84		0	0.00		0	0.00
	Goolgowi		21	7.19		0	0.00		0	0.00		0	0.00		21	7.19		3	1.03		1	0.34		0	0.00		4	1.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	2.74		0	0.00		0	0.00		8	2.74		0	0.00		0	0.00		0	0.00		0	0.00		4	1.37		1	0.34		0	0.00		0	0.00		0	0.00		0	0.00		1	0.34		6	2.05		3	1.03		0	0.00		0	0.00		3	1.03		0	0.00		0	0.00		0	0.00		0	0.00		49	16.78		0	0.00		0	0.00		0	0.00		0	0.00		49	16.78		5	1.71		0	0.00		0	0.00		5	1.71		0	0.00		0	0.00		0	0.00		0	0.00		1	0.34		0	0.00		0	0.00		1	0.34		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.68		0	0.00		0	0.00		2	0.68		0	0.00		0	0.00		0	0.00		0	0.00		185	63.36		0	0.00		1	0.34		0	0.00		0	0.00		0	0.00		0	0.00		186	63.70		2	0.68		0	0.00		0	0.00
	Gralee		72	7.06		2	0.20		0	0.00		0	0.00		74	7.25		20	1.96		2	0.20		0	0.00		22	2.16		1	0.10		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		0	0.00		0	0.00		26	2.55		0	0.00		0	0.00		26	2.55		1	0.10		1	0.10		0	0.00		2	0.20		38	3.73		2	0.20		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		41	4.02		1	0.10		0	0.00		0	0.00		1	0.10		4	0.39		0	0.00		0	0.00		4	0.39		267	26.18		0	0.00		1	0.10		0	0.00		0	0.00		268	26.27		6	0.59		0	0.00		0	0.00		6	0.59		1	0.10		0	0.00		0	0.00		1	0.10		17	1.67		0	0.00		0	0.00		17	1.67		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.20		0	0.00		0	0.00		2	0.20		1	0.10		0	0.00		0	0.00		1	0.10		500	49.02		1	0.10		2	0.20		0	0.00		1	0.10		1	0.10		0	0.00		505	49.51		7	0.69		0	0.00		0	0.00
	Griffith		188	7.09		5	0.19		0	0.00		0	0.00		193	7.28		42	1.58		2	0.08		0	0.00		44	1.66		1	0.04		0	0.00		1	0.04		2	0.08		3	0.11		0	0.00		1	0.04		4	0.15		75	2.83		2	0.08		0	0.00		77	2.90		1	0.04		0	0.00		0	0.00		1	0.04		67	2.53		4	0.15		0	0.00		0	0.00		0	0.00		0	0.00		1	0.04		72	2.72		29	1.09		4	0.15		0	0.00		33	1.24		6	0.23		0	0.00		0	0.00		6	0.23		881	33.23		6	0.23		1	0.04		0	0.00		1	0.04		889	33.53		24	0.91		0	0.00		0	0.00		24	0.91		3	0.11		0	0.00		0	0.00		3	0.11		33	1.24		1	0.04		0	0.00		34	1.28		1	0.04		0	0.00		0	0.00		0	0.00		1	0.04		7	0.26		0	0.00		0	0.00		7	0.26		3	0.11		0	0.00		0	0.00		3	0.11		1160	43.76		5	0.19		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		1166	43.98		31	1.17		2	0.08		0	0.00
	Griffith East		55	5.13		5	0.47		0	0.00		0	0.00		60	5.60		10	0.93		0	0.00		0	0.00		10	0.93		1	0.09		0	0.00		0	0.00		1	0.09		1	0.09		0	0.00		0	0.00		1	0.09		18	1.68		0	0.00		1	0.09		19	1.77		0	0.00		1	0.09		0	0.00		1	0.09		42	3.92		2	0.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		44	4.10		3	0.28		0	0.00		0	0.00		3	0.28		3	0.28		0	0.00		0	0.00		3	0.28		277	25.84		0	0.00		1	0.09		0	0.00		0	0.00		278	25.93		8	0.75		0	0.00		0	0.00		8	0.75		1	0.09		0	0.00		0	0.00		1	0.09		12	1.12		0	0.00		0	0.00		12	1.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.19		0	0.00		0	0.00		2	0.19		1	0.09		0	0.00		0	0.00		1	0.09		586	54.66		6	0.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		592	55.22		7	0.65		0	0.00		0	0.00
	Griffith North		91	5.04		1	0.06		0	0.00		0	0.00		92	5.10		49	2.72		3	0.17		0	0.00		52	2.88		1	0.06		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		41	2.27		1	0.06		0	0.00		42	2.33		3	0.17		0	0.00		0	0.00		3	0.17		75	4.16		2	0.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		77	4.27		13	0.72		2	0.11		0	0.00		15	0.83		5	0.28		0	0.00		0	0.00		5	0.28		486	26.94		5	0.28		0	0.00		0	0.00		2	0.11		493	27.33		18	1.00		0	0.00		0	0.00		18	1.00		1	0.06		0	0.00		0	0.00		1	0.06		20	1.11		0	0.00		0	0.00		20	1.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.17		0	0.00		0	0.00		3	0.17		1	0.06		0	0.00		0	0.00		1	0.06		896	49.67		5	0.28		0	0.00		0	0.00		2	0.11		0	0.00		0	0.00		903	50.06		11	0.61		1	0.06		0	0.00
	Griffith West		108	8.12		3	0.23		1	0.08		0	0.00		112	8.42		22	1.65		1	0.08		0	0.00		23	1.73		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		1	0.08		44	3.31		1	0.08		0	0.00		45	3.38		1	0.08		0	0.00		0	0.00		1	0.08		39	2.93		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		41	3.08		7	0.53		1	0.08		0	0.00		8	0.60		2	0.15		0	0.00		0	0.00		2	0.15		522	39.25		4	0.30		2	0.15		0	0.00		1	0.08		529	39.77		16	1.20		2	0.15		0	0.00		18	1.35		1	0.08		0	0.00		0	0.00		1	0.08		17	1.28		1	0.08		0	0.00		18	1.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.15		0	0.00		0	0.00		2	0.15		0	0.00		0	0.00		0	0.00		0	0.00		461	34.66		3	0.23		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		465	34.96		20	1.50		1	0.08		0	0.00
	Grong Grong		14	8.43		0	0.00		0	0.00		0	0.00		14	8.43		1	0.60		1	0.60		0	0.00		2	1.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.20		0	0.00		0	0.00		2	1.20		0	0.00		0	0.00		0	0.00		0	0.00		6	3.61		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	3.61		1	0.60		0	0.00		0	0.00		1	0.60		1	0.60		0	0.00		0	0.00		1	0.60		40	24.10		1	0.60		0	0.00		0	0.00		0	0.00		41	24.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.60		0	0.00		0	0.00		1	0.60		1	0.60		0	0.00		0	0.00		1	0.60		92	55.42		1	0.60		0	0.00		0	0.00		1	0.60		0	0.00		0	0.00		94	56.63		0	0.00		0	0.00		0	0.00
	Gumly Gumly		31	9.97		2	0.64		0	0.00		0	0.00		33	10.61		1	0.32		0	0.00		0	0.00		1	0.32		0	0.00		0	0.00		0	0.00		0	0.00		1	0.32		0	0.00		0	0.00		1	0.32		7	2.25		0	0.00		0	0.00		7	2.25		0	0.00		0	0.00		0	0.00		0	0.00		14	4.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	4.50		3	0.96		1	0.32		0	0.00		4	1.29		0	0.00		0	0.00		0	0.00		0	0.00		84	27.01		1	0.32		0	0.00		0	0.00		0	0.00		85	27.33		7	2.25		0	0.00		0	0.00		7	2.25		1	0.32		0	0.00		0	0.00		1	0.32		10	3.22		0	0.00		0	0.00		10	3.22		1	0.32		0	0.00		0	0.00		0	0.00		1	0.32		0	0.00		0	0.00		0	0.00		0	0.00		3	0.96		0	0.00		0	0.00		3	0.96		132	42.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		132	42.44		4	1.29		0	0.00		0	0.00
	Gundagai		76	6.89		3	0.27		0	0.00		0	0.00		79	7.16		17	1.54		2	0.18		0	0.00		19	1.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		25	2.27		0	0.00		0	0.00		25	2.27		2	0.18		0	0.00		0	0.00		2	0.18		25	2.27		2	0.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		27	2.45		8	0.73		2	0.18		0	0.00		10	0.91		3	0.27		0	0.00		0	0.00		3	0.27		466	42.25		1	0.09		0	0.00		0	0.00		0	0.00		467	42.34		15	1.36		0	0.00		0	0.00		15	1.36		1	0.09		0	0.00		0	0.00		1	0.09		18	1.63		0	0.00		0	0.00		18	1.63		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	0.45		0	0.00		0	0.00		5	0.45		388	35.18		2	0.18		0	0.00		0	0.00		1	0.09		0	0.00		0	0.00		391	35.45		11	1.00		0	0.00		0	0.00
	Gundagai South		24	5.52		0	0.00		0	0.00		0	0.00		24	5.52		2	0.46		0	0.00		0	0.00		2	0.46		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		21	4.83		0	0.00		0	0.00		21	4.83		0	0.00		0	0.00		0	0.00		0	0.00		2	0.46		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.46		6	1.38		0	0.00		0	0.00		6	1.38		1	0.23		0	0.00		0	0.00		1	0.23		210	48.28		2	0.46		0	0.00		0	0.00		0	0.00		212	48.74		2	0.46		0	0.00		0	0.00		2	0.46		0	0.00		0	0.00		0	0.00		0	0.00		13	2.99		0	0.00		0	0.00		13	2.99		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		143	32.87		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		143	32.87		3	0.69		0	0.00		0	0.00
	Hanwood		57	6.31		1	0.11		0	0.00		0	0.00		58	6.42		4	0.44		2	0.22		0	0.00		6	0.66		2	0.22		0	0.00		0	0.00		2	0.22		1	0.11		0	0.00		0	0.00		1	0.11		22	2.43		1	0.11		0	0.00		23	2.54		0	0.00		0	0.00		0	0.00		0	0.00		33	3.65		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		34	3.76		10	1.11		0	0.00		0	0.00		10	1.11		1	0.11		0	0.00		0	0.00		1	0.11		213	23.56		1	0.11		0	0.00		0	0.00		0	0.00		214	23.67		13	1.44		0	0.00		0	0.00		13	1.44		0	0.00		0	0.00		0	0.00		0	0.00		13	1.44		0	0.00		0	0.00		13	1.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.11		0	0.00		0	0.00		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		482	53.32		4	0.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		486	53.76		11	1.22		0	0.00		0	0.00
	Hay		120	8.72		8	0.58		0	0.00		1	0.07		129	9.38		8	0.58		3	0.22		0	0.00		11	0.80		1	0.07		0	0.00		0	0.00		1	0.07		2	0.15		0	0.00		0	0.00		2	0.15		45	3.27		1	0.07		0	0.00		46	3.34		0	0.00		0	0.00		0	0.00		0	0.00		34	2.47		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		35	2.54		12	0.87		1	0.07		0	0.00		13	0.94		1	0.07		0	0.00		0	0.00		1	0.07		458	33.28		2	0.15		0	0.00		0	0.00		1	0.07		461	33.50		19	1.38		0	0.00		0	0.00		19	1.38		3	0.22		0	0.00		0	0.00		3	0.22		24	1.74		0	0.00		0	0.00		24	1.74		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		1	0.07		581	42.22		5	0.36		1	0.07		1	0.07		0	0.00		0	0.00		1	0.07		589	42.81		13	0.94		0	0.00		0	0.00
	Hay Hospital		43	9.68		0	0.00		0	0.00		0	0.00		43	9.68		2	0.45		0	0.00		0	0.00		2	0.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	3.15		0	0.00		0	0.00		14	3.15		1	0.23		0	0.00		0	0.00		1	0.23		5	1.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	1.13		4	0.90		0	0.00		0	0.00		4	0.90		0	0.00		0	0.00		0	0.00		0	0.00		161	36.26		0	0.00		0	0.00		0	0.00		0	0.00		161	36.26		2	0.45		0	0.00		0	0.00		2	0.45		0	0.00		0	0.00		0	0.00		0	0.00		4	0.90		0	0.00		0	0.00		4	0.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.23		0	0.00		0	0.00		1	0.23		1	0.23		0	0.00		0	0.00		1	0.23		195	43.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		195	43.92		3	0.68		0	0.00		0	0.00
