			 A Pauline Hanson's One Nation															 B Christian Democratic Party (Fred Nile Group)												 C Unity - Say No To Hanson												 D Citizens Electoral Council of Australia												 E Progressive Labour Party												 F Helen Caldicott's - Our Common Future Party												 G Australian Democrats																								 H Help End Marijuana Prohibition												 I Peter Breen - Reform The Legal System												 J Australian Labor Party / Country Labor																		 K Lower Excise Fuel and Beer Party												 L 												 M The Fishing Party												 N 															 O Non-Custodial Parents Party												 P Nuclear Disarmament Party of Australia												 Q Liberal/Nationals																								 R No Goods and Services Tax Party												
	    		TICKET VOTES			MCKINNON			PUTRA			DEENEY			Group Total			TICKET VOTES			CAPSIS			HUME			Group Total			TICKET VOTES			NGO			MCLEOD			Group Total			TICKET VOTES			BUTLER			COLLINS			Group Total			TICKET VOTES			WOLDRING			LEE			Group Total			TICKET VOTES			CALDICOTT			POTTS			Group Total			TICKET VOTES			BOURNE			YATES			CHUNG			MAYFIELD			PRINCE			EVANS			Group Total			TICKET VOTES			BALDERSTONE			FUGGLE			Group Total			TICKET VOTES			GREENAWAY			ARMSTRONG			Group Total			TICKET VOTES			# STEPHENS			# CAMPBELL			MUNDINE			WOODS			Group Total			TICKET VOTES			O'LOUGHLIN			FREEMAN			Group Total			TICKET VOTES			STEWART			STEWART			Group Total			TICKET VOTES			SMITH			WISEMAN			Group Total			TICKET VOTES			SMITH			LAWLER			ANTHONY			Group Total			TICKET VOTES			THOMPSON			MCKEEGAN			Group Total			TICKET VOTES			DENBOROUGH			FRANCIS			Group Total			TICKET VOTES			# COONAN			# MACDONALD			# PAYNE			NASH			MACDONALD			TANG			Group Total			TICKET VOTES			GALLAGHER			MARTIN						
	    					Don			Rick			Carol									George			Kevin									Thang			Robert									Robert			Glenys									Klaas			Shona									Helen			Ted									Vicki			Joanne			Craig			E Caroline			Janine			Julian									Michael			Don									Denise			Valerie									Ursula			George			Warren			Joanna									David			Paul									Lex			Joe									Robert			David									Warren			Geoff			Dora									Andy			Annette									Michael			Yvonne									Helen			Sandy			Marise			Fiona			Scot			Terence									Mick			Charles H						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%					
	Condobolin		175	9.13		7	0.37		0	0.00		1	0.05		183	9.55		28	1.46		3	0.16		0	0.00		31	1.62		1	0.05		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		36	1.88		0	0.00		0	0.00		36	1.88		0	0.00		1	0.05		0	0.00		1	0.05		32	1.67		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		33	1.72		7	0.37		0	0.00		0	0.00		7	0.37		4	0.21		1	0.05		0	0.00		5	0.26		642	33.51		2	0.10		0	0.00		0	0.00		0	0.00		644	33.61		12	0.63		0	0.00		0	0.00		12	0.63		1	0.05		0	0.00		0	0.00		1	0.05		11	0.57		0	0.00		0	0.00		11	0.57		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.16		1	0.05		0	0.00		4	0.21		3	0.16		0	0.00		0	0.00		3	0.16		895	46.71		8	0.42		1	0.05		0	0.00		2	0.10		1	0.05		0	0.00		907	47.34		10	0.52		1	0.05		0	0.00
	Cookamidgera		3	4.41		1	1.47		0	0.00		0	0.00		4	5.88		1	1.47		0	0.00		0	0.00		1	1.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.47		0	0.00		0	0.00		1	1.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.47		0	0.00		0	0.00		1	1.47		0	0.00		0	0.00		0	0.00		0	0.00		17	25.00		0	0.00		0	0.00		0	0.00		0	0.00		17	25.00		1	1.47		0	0.00		0	0.00		1	1.47		0	0.00		0	0.00		0	0.00		0	0.00		2	2.94		0	0.00		0	0.00		2	2.94		1	1.47		0	0.00		0	0.00		0	0.00		1	1.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		36	52.94		1	1.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		37	54.41		0	0.00		1	1.47		0	0.00
	Coolabah		4	10.81		2	5.41		0	0.00		0	0.00		6	16.22		1	2.70		0	0.00		0	0.00		1	2.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	2.70		0	0.00		0	0.00		1	2.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	13.51		0	0.00		0	0.00		0	0.00		0	0.00		5	13.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	2.70		0	0.00		0	0.00		1	2.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		22	59.46		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		22	59.46		0	0.00		0	0.00		0	0.00
	Dubbo		114	6.81		13	0.78		0	0.00		0	0.00		127	7.58		65	3.88		7	0.42		0	0.00		72	4.30		0	0.00		0	0.00		0	0.00		0	0.00		2	0.12		0	0.00		0	0.00		2	0.12		20	1.19		1	0.06		0	0.00		21	1.25		1	0.06		0	0.00		0	0.00		1	0.06		79	4.72		10	0.60		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		90	5.37		9	0.54		2	0.12		0	0.00		11	0.66		3	0.18		1	0.06		0	0.00		4	0.24		401	23.94		8	0.48		0	0.00		13	0.78		0	0.00		422	25.19		15	0.90		1	0.06		0	0.00		16	0.96		2	0.12		0	0.00		0	0.00		2	0.12		17	1.01		0	0.00		0	0.00		17	1.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		1	0.06		784	46.81		14	0.84		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		799	47.70		18	1.07		0	0.00		0	0.00
	Dubbo East		190	7.05		9	0.33		0	0.00		0	0.00		199	7.38		130	4.82		15	0.56		0	0.00		145	5.38		1	0.04		0	0.00		0	0.00		1	0.04		1	0.04		0	0.00		0	0.00		1	0.04		31	1.15		0	0.00		0	0.00		31	1.15		5	0.19		2	0.07		0	0.00		7	0.26		95	3.52		7	0.26		0	0.00		0	0.00		0	0.00		0	0.00		1	0.04		103	3.82		41	1.52		1	0.04		0	0.00		42	1.56		5	0.19		1	0.04		0	0.00		6	0.22		667	24.74		4	0.15		0	0.00		6	0.22		0	0.00		677	25.11		24	0.89		0	0.00		0	0.00		24	0.89		0	0.00		0	0.00		0	0.00		0	0.00		21	0.78		1	0.04		0	0.00		22	0.82		1	0.04		0	0.00		0	0.00		0	0.00		1	0.04		3	0.11		0	0.00		0	0.00		3	0.11		0	0.00		0	0.00		0	0.00		0	0.00		1343	49.81		4	0.15		2	0.07		0	0.00		0	0.00		0	0.00		0	0.00		1349	50.04		13	0.48		0	0.00		0	0.00
	Dubbo Grove		227	9.02		19	0.75		1	0.04		1	0.04		248	9.85		64	2.54		4	0.16		0	0.00		68	2.70		2	0.08		0	0.00		0	0.00		2	0.08		2	0.08		0	0.00		0	0.00		2	0.08		30	1.19		0	0.00		0	0.00		30	1.19		6	0.24		4	0.16		0	0.00		10	0.40		77	3.06		3	0.12		1	0.04		0	0.00		0	0.00		0	0.00		1	0.04		82	3.26		34	1.35		2	0.08		0	0.00		36	1.43		6	0.24		0	0.00		0	0.00		6	0.24		534	21.21		3	0.12		0	0.00		3	0.12		3	0.12		543	21.56		21	0.83		3	0.12		0	0.00		24	0.95		0	0.00		0	0.00		0	0.00		0	0.00		25	0.99		0	0.00		0	0.00		25	0.99		1	0.04		0	0.00		0	0.00		0	0.00		1	0.04		4	0.16		0	0.00		0	0.00		4	0.16		3	0.12		0	0.00		0	0.00		3	0.12		1328	52.74		18	0.71		8	0.32		1	0.04		0	0.00		1	0.04		1	0.04		1357	53.89		16	0.64		0	0.00		0	0.00
	Dubbo Hospital		15	6.58		0	0.00		0	0.00		0	0.00		15	6.58		4	1.75		2	0.88		0	0.00		6	2.63		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.32		0	0.00		0	0.00		3	1.32		0	0.00		0	0.00		0	0.00		0	0.00		18	7.89		1	0.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	8.33		3	1.32		0	0.00		0	0.00		3	1.32		2	0.88		0	0.00		0	0.00		2	0.88		57	25.00		2	0.88		0	0.00		3	1.32		1	0.44		63	27.63		2	0.88		0	0.00		0	0.00		2	0.88		0	0.00		0	0.00		0	0.00		0	0.00		3	1.32		0	0.00		0	0.00		3	1.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.44		0	0.00		0	0.00		1	0.44		99	43.42		1	0.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		100	43.86		4	1.75		0	0.00		0	0.00
	Dubbo North		278	12.80		9	0.41		0	0.00		1	0.05		288	13.26		54	2.49		5	0.23		0	0.00		59	2.72		1	0.05		0	0.00		0	0.00		1	0.05		2	0.09		0	0.00		0	0.00		2	0.09		26	1.20		0	0.00		0	0.00		26	1.20		3	0.14		2	0.09		0	0.00		5	0.23		65	2.99		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		66	3.04		21	0.97		0	0.00		0	0.00		21	0.97		2	0.09		0	0.00		0	0.00		2	0.09		612	28.18		2	0.09		0	0.00		5	0.23		0	0.00		619	28.50		20	0.92		0	0.00		0	0.00		20	0.92		1	0.05		0	0.00		0	0.00		1	0.05		13	0.60		0	0.00		0	0.00		13	0.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.09		1	0.05		0	0.00		3	0.14		1	0.05		1	0.05		0	0.00		2	0.09		975	44.89		8	0.37		2	0.09		0	0.00		1	0.05		0	0.00		1	0.05		987	45.44		19	0.87		0	0.00		0	0.00
	Dubbo South		136	7.10		11	0.57		0	0.00		0	0.00		147	7.68		65	3.39		10	0.52		0	0.00		75	3.92		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		1	0.05		24	1.25		1	0.05		0	0.00		25	1.31		3	0.16		0	0.00		0	0.00		3	0.16		90	4.70		7	0.37		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		98	5.12		19	0.99		3	0.16		0	0.00		22	1.15		4	0.21		0	0.00		0	0.00		4	0.21		470	24.54		4	0.21		2	0.10		7	0.37		0	0.00		483	25.22		15	0.78		1	0.05		0	0.00		16	0.84		0	0.00		0	0.00		0	0.00		0	0.00		20	1.04		1	0.05		0	0.00		21	1.10		1	0.05		0	0.00		0	0.00		0	0.00		1	0.05		1	0.05		0	0.00		0	0.00		1	0.05		1	0.05		0	0.00		0	0.00		1	0.05		918	47.94		8	0.42		4	0.21		1	0.05		1	0.05		0	0.00		0	0.00		932	48.67		13	0.68		0	0.00		0	0.00
	Dubbo West		196	11.06		18	1.02		0	0.00		1	0.06		215	12.13		49	2.77		4	0.23		0	0.00		53	2.99		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		1	0.06		27	1.52		0	0.00		0	0.00		27	1.52		0	0.00		0	0.00		0	0.00		0	0.00		61	3.44		4	0.23		0	0.00		0	0.00		0	0.00		1	0.06		0	0.00		66	3.72		14	0.79		0	0.00		1	0.06		15	0.85		2	0.11		1	0.06		0	0.00		3	0.17		484	27.31		2	0.11		0	0.00		9	0.51		1	0.06		496	27.99		15	0.85		0	0.00		0	0.00		15	0.85		0	0.00		0	0.00		0	0.00		0	0.00		13	0.73		1	0.06		0	0.00		14	0.79		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	0.23		0	0.00		0	0.00		4	0.23		2	0.11		0	0.00		0	0.00		2	0.11		784	44.24		5	0.28		0	0.00		0	0.00		1	0.06		1	0.06		0	0.00		791	44.64		16	0.90		0	0.00		0	0.00
	Emmagool		10	9.35		2	1.87		0	0.00		0	0.00		12	11.21		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	3.74		0	0.00		0	0.00		4	3.74		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	5.61		0	0.00		0	0.00		0	0.00		0	0.00		6	5.61		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		80	74.77		1	0.93		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		81	75.70		0	0.00		0	0.00		0	0.00
	Euabalong		32	23.19		0	0.00		0	0.00		0	0.00		32	23.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.72		0	0.00		0	0.00		1	0.72		4	2.90		0	0.00		0	0.00		4	2.90		0	0.00		0	0.00		0	0.00		0	0.00		3	2.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.17		1	0.72		0	0.00		0	0.00		1	0.72		1	0.72		0	0.00		0	0.00		1	0.72		36	26.09		0	0.00		0	0.00		0	0.00		0	0.00		36	26.09		1	0.72		0	0.00		0	0.00		1	0.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.72		0	0.00		0	0.00		1	0.72		0	0.00		0	0.00		1	0.72		1	0.72		52	37.68		1	0.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		53	38.41		1	0.72		0	0.00		0	0.00
	Eumungerie		38	20.21		0	0.00		0	0.00		0	0.00		38	20.21		1	0.53		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.60		0	0.00		0	0.00		3	1.60		0	0.00		0	0.00		0	0.00		0	0.00		3	1.60		1	0.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.13		2	1.06		0	0.00		0	0.00		2	1.06		0	0.00		0	0.00		0	0.00		0	0.00		30	15.96		0	0.00		0	0.00		2	1.06		0	0.00		32	17.02		1	0.53		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		0	0.00		0	0.00		2	1.06		0	0.00		0	0.00		2	1.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		1	0.53		1	0.53		0	0.00		0	0.00		1	0.53		96	51.06		2	1.06		1	0.53		0	0.00		0	0.00		0	0.00		0	0.00		99	52.66		0	0.00		0	0.00		0	0.00
	Excelsior		144	11.34		13	1.02		0	0.00		0	0.00		157	12.36		12	0.94		1	0.08		0	0.00		13	1.02		2	0.16		0	0.00		0	0.00		2	0.16		1	0.08		0	0.00		0	0.00		1	0.08		32	2.52		0	0.00		0	0.00		32	2.52		1	0.08		0	0.00		0	0.00		1	0.08		35	2.76		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		36	2.83		12	0.94		0	0.00		0	0.00		12	0.94		1	0.08		1	0.08		1	0.08		3	0.24		639	50.31		2	0.16		0	0.00		0	0.00		0	0.00		641	50.47		3	0.24		0	0.00		0	0.00		3	0.24		0	0.00		0	0.00		0	0.00		0	0.00		8	0.63		1	0.08		0	0.00		9	0.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.24		0	0.00		0	0.00		3	0.24		1	0.08		0	0.00		0	0.00		1	0.08		320	25.20		3	0.24		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		323	25.43		8	0.63		0	0.00		0	0.00
	Fifield		20	27.78		0	0.00		0	0.00		0	0.00		20	27.78		0	0.00		1	1.39		0	0.00		1	1.39		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.39		0	0.00		0	0.00		1	1.39		0	0.00		0	0.00		0	0.00		0	0.00		1	1.39		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.39		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	13.89		0	0.00		0	0.00		0	0.00		0	0.00		10	13.89		5	6.94		0	0.00		0	0.00		5	6.94		0	0.00		0	0.00		0	0.00		0	0.00		1	1.39		0	0.00		0	0.00		1	1.39		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		30	41.67		1	1.39		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		31	43.06		1	1.39		0	0.00		0	0.00
	Forbes		276	9.65		14	0.49		0	0.00		0	0.00		290	10.14		45	1.57		4	0.14		0	0.00		49	1.71		0	0.00		0	0.00		0	0.00		0	0.00		2	0.07		0	0.00		0	0.00		2	0.07		55	1.92		0	0.00		0	0.00		55	1.92		2	0.07		0	0.00		0	0.00		2	0.07		85	2.97		8	0.28		1	0.03		0	0.00		0	0.00		0	0.00		0	0.00		94	3.29		20	0.70		0	0.00		0	0.00		20	0.70		2	0.07		0	0.00		0	0.00		2	0.07		809	28.28		9	0.31		1	0.03		1	0.03		0	0.00		820	28.66		22	0.77		0	0.00		0	0.00		22	0.77		1	0.03		0	0.00		0	0.00		1	0.03		31	1.08		1	0.03		0	0.00		32	1.12		1	0.03		0	0.00		0	0.00		0	0.00		1	0.03		3	0.10		0	0.00		0	0.00		3	0.10		3	0.10		0	0.00		0	0.00		3	0.10		1365	47.71		19	0.66		6	0.21		0	0.00		0	0.00		1	0.03		1	0.03		1392	48.65		28	0.98		0	0.00		0	0.00
	Forbes Hospital		25	7.27		3	0.87		0	0.00		0	0.00		28	8.14		6	1.74		1	0.29		0	0.00		7	2.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	1.74		0	0.00		0	0.00		6	1.74		2	0.58		1	0.29		0	0.00		3	0.87		9	2.62		1	0.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	2.91		1	0.29		0	0.00		0	0.00		1	0.29		0	0.00		0	0.00		0	0.00		0	0.00		76	22.09		0	0.00		0	0.00		1	0.29		0	0.00		77	22.38		2	0.58		0	0.00		0	0.00		2	0.58		0	0.00		0	0.00		0	0.00		0	0.00		5	1.45		0	0.00		0	0.00		5	1.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		191	55.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		191	55.52		6	1.74		0	0.00		0	0.00
	Forbes North		93	7.07		5	0.38		0	0.00		0	0.00		98	7.45		12	0.91		5	0.38		0	0.00		17	1.29		0	0.00		1	0.08		0	0.00		1	0.08		1	0.08		0	0.00		0	0.00		1	0.08		39	2.96		1	0.08		0	0.00		40	3.04		2	0.15		0	0.00		0	0.00		2	0.15		33	2.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		33	2.51		17	1.29		0	0.00		0	0.00		17	1.29		4	0.30		0	0.00		0	0.00		4	0.30		490	37.23		8	0.61		0	0.00		0	0.00		1	0.08		499	37.92		9	0.68		0	0.00		0	0.00		9	0.68		0	0.00		0	0.00		0	0.00		0	0.00		13	0.99		0	0.00		0	0.00		13	0.99		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		1	0.08		1	0.08		0	0.00		0	0.00		1	0.08		531	40.35		4	0.30		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		536	40.73		15	1.14		0	0.00		0	0.00
	Forbes South		36	7.27		1	0.20		0	0.00		0	0.00		37	7.47		6	1.21		4	0.81		0	0.00		10	2.02		0	0.00		0	0.00		0	0.00		0	0.00		1	0.20		0	0.00		0	0.00		1	0.20		9	1.82		0	0.00		0	0.00		9	1.82		1	0.20		0	0.00		0	0.00		1	0.20		11	2.22		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	2.22		2	0.40		0	0.00		0	0.00		2	0.40		4	0.81		0	0.00		0	0.00		4	0.81		138	27.88		0	0.00		0	0.00		0	0.00		0	0.00		138	27.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	1.21		0	0.00		0	0.00		6	1.21		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		259	52.32		2	0.40		0	0.00		0	0.00		0	0.00		1	0.20		0	0.00		262	52.93		3	0.61		0	0.00		0	0.00
	Garema		8	9.64		0	0.00		0	0.00		0	0.00		8	9.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.20		0	0.00		0	0.00		1	1.20		0	0.00		0	0.00		0	0.00		0	0.00		2	2.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	2.41		0	0.00		0	0.00		0	0.00		0	0.00		1	1.20		0	0.00		0	0.00		1	1.20		4	4.82		0	0.00		0	0.00		0	0.00		0	0.00		4	4.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	2.41		0	0.00		0	0.00		2	2.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		63	75.90		1	1.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		64	77.11		0	0.00		0	0.00		0	0.00
	Girilambone		10	20.00		0	0.00		0	0.00		0	0.00		10	20.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	2.00		1	2.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	4.00		1	2.00		0	0.00		0	0.00		1	2.00		0	0.00		0	0.00		0	0.00		0	0.00		6	12.00		0	0.00		0	0.00		0	0.00		0	0.00		6	12.00		2	4.00		0	0.00		0	0.00		2	4.00		0	0.00		0	0.00		0	0.00		0	0.00		4	8.00		0	0.00		0	0.00		4	8.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	2.00		0	0.00		0	0.00		1	2.00		0	0.00		0	0.00		0	0.00		0	0.00		20	40.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		20	40.00		3	6.00		0	0.00		0	0.00
	Gordon Centre		7	3.26		2	0.93		0	0.00		0	0.00		9	4.19		2	0.93		1	0.47		0	0.00		3	1.40		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		17	7.91		0	0.00		0	0.00		17	7.91		0	0.00		0	0.00		0	0.00		0	0.00		4	1.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	1.86		3	1.40		0	0.00		0	0.00		3	1.40		0	0.00		0	0.00		0	0.00		0	0.00		143	66.51		0	0.00		0	0.00		1	0.47		1	0.47		145	67.44		3	1.40		0	0.00		0	0.00		3	1.40		0	0.00		0	0.00		0	0.00		0	0.00		1	0.47		0	0.00		0	0.00		1	0.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.47		0	0.00		0	0.00		1	0.47		0	0.00		0	0.00		0	0.00		0	0.00		27	12.56		1	0.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		28	13.02		0	0.00		0	0.00		0	0.00
	Greenethorpe		18	9.57		2	1.06		0	0.00		0	0.00		20	10.64		3	1.60		0	0.00		0	0.00		3	1.60		0	0.00		0	0.00		0	0.00		0	0.00		2	1.06		0	0.00		0	0.00		2	1.06		6	3.19		0	0.00		0	0.00		6	3.19		0	0.00		0	0.00		0	0.00		0	0.00		4	2.13		1	0.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	2.66		4	2.13		0	0.00		0	0.00		4	2.13		0	0.00		0	0.00		0	0.00		0	0.00		28	14.89		0	0.00		0	0.00		0	0.00		0	0.00		28	14.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		110	58.51		3	1.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		113	60.11		1	0.53		0	0.00		0	0.00
	Grenfell		158	9.55		17	1.03		0	0.00		1	0.06		176	10.64		81	4.90		12	0.73		0	0.00		93	5.62		1	0.06		1	0.06		0	0.00		2	0.12		0	0.00		0	0.00		0	0.00		0	0.00		30	1.81		1	0.06		0	0.00		31	1.87		8	0.48		1	0.06		0	0.00		9	0.54		42	2.54		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		43	2.60		10	0.60		0	0.00		0	0.00		10	0.60		2	0.12		0	0.00		0	0.00		2	0.12		335	20.25		5	0.30		1	0.06		0	0.00		0	0.00		341	20.62		9	0.54		0	0.00		1	0.06		10	0.60		1	0.06		0	0.00		0	0.00		1	0.06		10	0.60		0	0.00		0	0.00		10	0.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		1	0.06		2	0.12		0	0.00		0	0.00		2	0.12		871	52.66		7	0.42		2	0.12		0	0.00		0	0.00		1	0.06		0	0.00		881	53.26		13	0.79		0	0.00		0	0.00
