State;Division;Ballot Position;Member;Candidate;Party;Gender;Vote;Vote Percent;Swing
NSW;Paterson;1;;KING, Anthony John;CEC;M;666;0.87;0.87
NSW;Paterson;2;;BUCHAN, Andrew;IND;M;448;0.58;0.58
NSW;Paterson;3;#;HORNE, Bob;ALP;M;33066;43.13;-0.22
NSW;Paterson;4;;BALDWIN, Bob;LP;M;31212;40.71;-4.96
NSW;Paterson;5;;MOFFAT, Michelle;IND;F;608;0.79;0.79
NSW;Paterson;6;;DAVIS, Jan;GRN;F;1577;2.06;-1.49
NSW;Paterson;7;;RUTLEDGE, Geoffrey J;DEM;M;1467;1.91;-3.08
NSW;Paterson;8;;FULLER, Paul;HAN;M;6355;8.29;8.29
NSW;Paterson;9;;UNGER, Paul;IND;M;145;0.19;0.19
NSW;Paterson;10;;DELLIT, Alison;DSL;F;164;0.21;0.21
NSW;Paterson;11;;MURRAY, David J;CTA;M;957;1.25;-1.20
NSW;Prospect;1;;POULARAS, Manny;DEM;M;3405;4.91;-5.11
NSW;Prospect;2;;HUTCHINSON, John;HAN;M;5199;7.49;7.49
NSW;Prospect;3;;AZIZ, Nahid;LP;F;15965;23.01;-8.97
NSW;Prospect;4;;HARRIS, Chris;GRN;M;1074;1.55;1.55
NSW;Prospect;5;#;CROSIO, Janice;ALP;F;41310;59.54;2.86
NSW;Prospect;6;;COGGER, Linda;NLP;F;235;0.34;-0.99
NSW;Prospect;7;;TONGSUMRITH, Somchai;UNI;M;2199;3.17;3.17
NSW;Reid;1;;ANANIN, John;CTA;M;2544;3.56;3.56
NSW;Reid;2;;POULARAS, David;DEM;M;2052;2.87;-4.08
NSW;Reid;3;;THOMSON, Jamie;GRN;M;1293;1.81;1.81
NSW;Reid;4;#;FERGUSON, Laurie;ALP;M;41162;57.56;0.41
NSW;Reid;5;;O'CONNOR, Shane;HAN;M;4477;6.26;6.26
NSW;Reid;6;;TONGSUMRITH, Penny Ann;UNI;F;4045;5.66;5.66
NSW;Reid;7;;FREAME, Alma;LP;F;15637;21.87;-12.67
NSW;Reid;8;;SAVOULIAN, Rupen;DSL;M;302;0.42;0.42
NSW;Reid;903;;;NLP;;0;0.00;-1.36
NSW;Richmond;1;;NEWELL, Neville;ALP;M;31129;38.30;3.66
NSW;Richmond;2;;PENHALIGON, John;HAN;M;8278;10.18;10.18
NSW;Richmond;3;;PIEK, Leo;IND;M;621;0.76;0.76
NSW;Richmond;4;;CULLEN, Peter G;DEM;M;2305;2.84;-2.58
NSW;Richmond;5;;DEVENDRA, Alan;IND;M;1662;2.04;2.04
NSW;Richmond;6;#;ANTHONY, Larry;NP;M;32645;40.16;4.73
NSW;Richmond;7;;PATTERSON, Helen;NLP;F;320;0.39;0.39
NSW;Richmond;8;;TABART, Tom;GRN;M;4323;5.32;0.06
NSW;Richmond;903;;;LP;;0;0.00;-18.43
NSW;Richmond;906;;;RCG;;0;0.00;-0.83
NSW;Riverina;1;;KIBBEY, David;LP;M;15942;21.44;21.44
NSW;Riverina;2;;GILLIES, Rosemary;DEM;F;1770;2.38;-1.63
NSW;Riverina;3;;COLLINS, Denis Wilfred;IND;M;1218;1.64;1.64
NSW;Riverina;4;;BARTON, David;HAN;M;9129;12.28;12.28
NSW;Riverina;5;;HARGREAVES, Peter;ALP;M;19234;25.87;-0.33
NSW;Riverina;6;#;HULL, Kay;NP;F;27060;36.39;-29.58
NSW;Riverina;997;;;OTH;;0;0.00;-3.82
NSW;Robertson;1;;GLANCY, Kevin J;HAN;M;6940;9.24;9.24
NSW;Robertson;2;#;LLOYD, Jim;LP;M;32963;43.90;-2.89
NSW;Robertson;3;;PENFOLD, Andrew;DEM;M;3303;4.40;-2.89
NSW;Robertson;4;;MCKENZIE, Ian;GRN;M;1598;2.13;2.13
NSW;Robertson;5;;ASHBURN, Marie Therese;UNI;F;364;0.48;0.48
NSW;Robertson;6;;NEAL, Belinda;ALP;F;29917;39.84;0.54
NSW;Robertson;903;;;CCG;;0;0.00;-2.61
NSW;Robertson;904;;;AFI;;0;0.00;-3.42
NSW;Robertson;997;;;OTH;;0;0.00;-0.58
NSW;Shortland;1;;MORONEY, Rebecca;GRN;F;2681;3.65;-0.66
NSW;Shortland;2;#;HALL, Jill;ALP;F;38004;51.78;0.90
NSW;Shortland;3;;WELSH, Ivan;IND;M;1878;2.56;2.56
NSW;Shortland;4;;POLLNITZ, Aysha;DEM;F;2605;3.55;-3.37
NSW;Shortland;5;;GARDNIR, Ron;HAN;M;7499;10.22;10.22
NSW;Shortland;6;;CRAIG, Peter;LP;M;20733;28.25;-6.24
NSW;Shortland;997;;;OTH;;0;0.00;-3.40
NSW;Sydney;1;;RYDE, Jenny;GRN;F;4683;6.21;0.42
NSW;Sydney;2;#;PLIBERSEK, Tanya;ALP;F;38920;51.59;3.21
NSW;Sydney;3;;PERCY, John;DSL;M;568;0.75;0.75
NSW;Sydney;4;;HENSLEY, Warren;HAN;M;1917;2.54;2.54
NSW;Sydney;5;;DOHERTY, Denis;;M;441;0.58;0.58
NSW;Sydney;6;;MUNRO, Jenny;IND;F;591;0.78;0.78
NSW;Sydney;7;;LUNSMANN, Anna;NAN;F;538;0.71;-6.10
NSW;Sydney;8;;ABDURAHMAN, Flavia;UNI;F;1676;2.22;2.22
NSW;Sydney;9;;HANSON, Ben;DEM;M;5092;6.75;-2.00
NSW;Sydney;10;;LIPPMANN, Michael;NLP;M;112;0.15;-0.18
NSW;Sydney;11;;MORROW, Bruce;LP;M;20899;27.70;0.09
NSW;Sydney;905;;;CTA;;0;0.00;-0.65
NSW;Sydney;997;;;OTH;;0;0.00;-1.67
NSW;Throsby;1;;ORR, Dan;HAN;M;8267;11.39;11.39
NSW;Throsby;2;;STAVROPOULOS, Peter;SEP;M;379;0.52;0.52
NSW;Throsby;3;;BARRY, Ann;DEM;F;2751;3.79;-4.69
NSW;Throsby;4;;SPERLING, Karla;GRN;F;2230;3.07;-2.07
NSW;Throsby;5;;MIFSUD, Charlie;LP;M;12538;17.27;-4.43
NSW;Throsby;6;;HUGHES, Brian;CTA;M;1949;2.69;-1.16
NSW;Throsby;7;#;HOLLIS, Colin;ALP;M;44468;61.27;0.43
NSW;Warringah;1;#;ABBOTT, Tony;LP;M;39753;55.46;-2.25
NSW;Warringah;2;;JOHNSTONE, Heath;CTA;M;725;1.01;1.01
NSW;Warringah;3;;HERAGHTY, Julie;ALP;F;19730;27.53;0.88
NSW;Warringah;4;;LINDRUM, Janne Clara;HAN;F;3873;5.40;5.40
NSW;Warringah;5;;ALLEN, Tony;ACS;M;150;0.21;0.21
NSW;Warringah;6;;PATERSON, Brett;DEM;M;4271;5.96;-0.77
NSW;Warringah;7;;LAM, Keelah;GRN;F;2970;4.14;-0.71
NSW;Warringah;8;;JUDD, Ines;NLP;F;204;0.28;-0.09
NSW;Warringah;905;;;AFI;;0;0.00;-3.69
NSW;Watson;1;;RAFFERTY, Joe;LP;M;19461;26.88;-6.53
NSW;Watson;2;;PETERSON, Murray;CTA;M;1176;1.62;-1.98
NSW;Watson;3;;ABDURAHMAN, Zahir;UNI;M;3838;5.30;5.30
NSW;Watson;4;;WRIGHT, Claire;HAN;F;3392;4.68;4.68
NSW;Watson;5;;TOOMEY, Caroline;GRN;F;1070;1.48;1.48
NSW;Watson;6;#;MCLEAY, Leo;ALP;M;41159;56.85;1.74
NSW;Watson;7;;GAVAGNIN NEWMAN, Amelia;DEM;F;2309;3.19;-4.69
NSW;Wentworth;1;;KOSTER, Dezi Ann;NLP;F;467;0.64;0.34
NSW;Wentworth;2;;MCLOUGHLIN, Tom;GRN;M;3592;4.92;-1.04
NSW;Wentworth;3;#;THOMSON, Andrew;LP;M;36348;49.75;-2.25
NSW;Wentworth;4;;COLLINGS, Margaret;DEM;F;4470;6.12;-2.55
NSW;Wentworth;5;;PEARCE, Paul;ALP;M;24198;33.12;1.32
NSW;Wentworth;6;;JACOBS, Alan;UNI;M;1978;2.71;2.71
NSW;Wentworth;7;;FORD, Waverney;HAN;M;2004;2.74;2.74
NSW;Wentworth;997;;;OTH;;0;0.00;-1.26
NSW;Werriwa;1;;THORN, Andrew;LP;M;21251;28.97;-4.74
NSW;Werriwa;2;;COCKAYNE, James;DEM;M;2594;3.54;-2.90
NSW;Werriwa;3;;PECK, Ibrahim;UNI;M;1099;1.50;1.50
NSW;Werriwa;4;#;LATHAM, Mark;ALP;M;37106;50.58;2.69
NSW;Werriwa;5;;HYSLOP, John;HAN;M;8440;11.51;11.51
NSW;Werriwa;6;;FREEMAN, Sharynne;IND;F;1260;1.72;1.72
NSW;Werriwa;7;;KEARNEY, Vicki;GRN;F;1605;2.19;2.19
NSW;Werriwa;901;;;ACH;;0;0.00;-3.86
NSW;Werriwa;904;;;AFI;;0;0.00;-5.63
NSW;Werriwa;907;;;RARI;;0;0.00;-1.66
NSW;Werriwa;997;;;OTH;;0;0.00;-0.81
VIC;Aston;1;;STOSEGAN, Darrell;DEM;M;6000;7.53;-1.38
VIC;Aston;2;;LOCKWOOD, Peter;ALP;M;30689;38.51;-0.18
VIC;Aston;3;#;NUGENT, Peter;LP;M;38645;48.49;-3.10
VIC;Aston;4;;RIGONI, Paul;ARP;M;685;0.86;0.86
VIC;Aston;5;;CAMERON, Ian;HAN;M;2306;2.89;2.89
VIC;Aston;6;;CHEN, Guosheng;UNI;F;1371;1.72;1.72
VIC;Aston;903;;;NLP;;0;0.00;-0.81
VIC;Ballarat;1;;COLOSIMO, Frank;CTA;M;840;1.10;-1.24
VIC;Ballarat;2;#;RONALDSON, Michael;LP;M;34527;45.23;-3.77
VIC;Ballarat;3;;BLANCHARD, John;HAN;M;3738;4.90;4.90
VIC;Ballarat;4;;PRICE, Peta;DEM;F;2824;3.70;-0.52
VIC;Ballarat;5;;WILEY, John C;ASP;M;1569;2.06;2.06
VIC;Ballarat;6;;TAYLOR, Margaret;UNI;F;182;0.24;0.24
VIC;Ballarat;7;;HARRISON, Ian;IND;M;188;0.25;0.25
VIC;Ballarat;8;;GRAHAM, Alex;IND;M;147;0.19;0.19
VIC;Ballarat;9;;CAMPBELL, Malcolm;GRN;M;1083;1.42;1.42
VIC;Ballarat;10;;CARD, Marg;ALP;F;31232;40.92;-0.98
VIC;Ballarat;902;;;AFI;;0;0.00;-1.05
VIC;Ballarat;906;;;NLP;;0;0.00;-0.24
VIC;Ballarat;997;;;OTH;;0;0.00;-1.25
VIC;Batman;1;;RICHARDSON, Martin John;NLP;M;1486;1.84;-0.95
VIC;Batman;2;#;FERGUSON, Martin John;ALP;M;53034;65.84;7.01
VIC;Batman;3;;ROSENBAUM, Helen;GRN;F;3705;4.60;4.60
VIC;Batman;4;;BARWICK, Wayne;CEC;M;254;0.32;0.32
VIC;Batman;5;;NICHOLLS, Marc;DEM;M;4038;5.01;-1.01
VIC;Batman;6;;ROWE, Lauri;LP;F;16290;20.22;-1.21
VIC;Batman;7;;MAZLOUM, Sami;UNI;M;659;0.82;0.82
VIC;Batman;8;;WILSON, Matt;IND;M;1087;1.35;1.35
VIC;Batman;902;;;AGV;;0;0.00;-3.61
VIC;Batman;997;;;OTH;;0;0.00;-7.32
VIC;Bendigo;1;;MCDONALD, Alan;NLP;M;526;0.67;0.37
VIC;Bendigo;2;;TURNER, Max;LP;M;28004;35.89;-8.86
VIC;Bendigo;3;;TILLEY, Alan;DEM;M;3533;4.53;-1.11
VIC;Bendigo;4;;MADDIGAN, Gayle;UNI;F;361;0.46;0.46
VIC;Bendigo;5;;MITCHELL, Scott;NP;M;2479;3.18;3.18
VIC;Bendigo;6;;THORPE, Alfred James;ARP;M;1108;1.42;1.42
VIC;Bendigo;7;;BIGGS, Peter;FST;M;332;0.43;0.43
VIC;Bendigo;8;;ZEGERS, Karel;HAN;M;5159;6.61;6.61
VIC;Bendigo;9;#;GIBBONS, Steve;ALP;M;33483;42.91;0.09
VIC;Bendigo;10;;SPEIRS, Lyn;CEC;F;126;0.16;0.16
VIC;Bendigo;11;;JONES, David Rhys;GRN;M;2080;2.67;2.67
VIC;Bendigo;12;;MORLEY, Peter;IND;M;846;1.08;1.08
VIC;Bendigo;903;;;AGV;;0;0.00;-3.27
VIC;Bendigo;904;;;AFI;;0;0.00;-1.31
VIC;Bendigo;907;;;CTA;;0;0.00;-1.91
VIC;Bruce;1;;MCBETH, Adam;DEM;M;4718;6.02;-0.08
VIC;Bruce;2;;LOWE, Laurence;HAN;M;2296;2.93;2.93
VIC;Bruce;3;;SOOS, Michael;NLP;M;209;0.27;-0.17
VIC;Bruce;4;#;GRIFFIN, Alan;ALP;M;38165;48.66;2.84
VIC;Bruce;5;;CHABDJIAN, Dikran;ACS;M;253;0.32;0.32
VIC;Bruce;6;;HUYNH, Toan;UNI;M;1336;1.70;1.70
VIC;Bruce;7;;SMITH, Colin;GRN;M;1195;1.52;1.52
VIC;Bruce;8;;WOOD, Jim;LP;M;30257;38.58;-7.05
VIC;Bruce;903;;;AGV;;0;0.00;-2.01
VIC;Burke;1;#;O'KEEFE, Neil;ALP;M;36516;50.00;-0.95
VIC;Burke;2;;HARDY, Rod;IND;M;957;1.31;1.31
VIC;Burke;3;;PETROVICH, Serge;LP;M;26317;36.03;-2.41
VIC;Burke;4;;FYFFE, Paul;GRN;M;1397;1.91;1.91
VIC;Burke;5;;MASON, Ngaire;NLP;F;163;0.22;-0.78
VIC;Burke;6;;WILLIAMS, Vaughan;DEM;M;4365;5.98;-3.64
VIC;Burke;7;;PRESTON, Frank;HAN;M;3319;4.54;4.54
VIC;Calwell;1;;LIVESAY, Robert Eric;DEM;M;5363;6.69;-0.25
VIC;Calwell;2;;BLAKE, Trevor;LP;M;21111;26.32;-2.52
VIC;Calwell;3;#;THEOPHANOUS, Andrew Charles;ALP;M;50022;62.36;1.02
VIC;Calwell;4;;HARRIS, Michael Kingsley;NLP;M;755;0.94;0.21
VIC;Calwell;5;;KECELI, Benal;UNI;F;2968;3.70;3.70
VIC;Calwell;997;;;OTH;;0;0.00;-2.17
VIC;Casey;1;;KENDI, Robert;NLP;M;557;0.75;0.27
VIC;Casey;2;;ARMENIO, Frank;ALP;M;24732;33.42;-2.38
VIC;Casey;3;;RASKOVY, Steve;IND;M;396;0.54;0.54
VIC;Casey;4;;MCLAREN, John;DEM;M;5481;7.41;-2.53
VIC;Casey;5;;SMART, Gary;UNI;M;405;0.55;0.55
VIC;Casey;6;;MACKELLAR, John Duncan;IND;M;2067;2.79;2.79
VIC;Casey;7;;BECK, Stephen;HAN;M;2412;3.26;3.26
VIC;Casey;8;;JAMES, Chris;GRN;F;1634;2.21;2.21
VIC;Casey;9;;WARWICK, Judy;ASP;F;1070;1.45;1.45
VIC;Casey;10;;SMIDT, Basil;CTA;M;917;1.24;1.24
VIC;Casey;11;#;WOOLDRIDGE, Michael;LP;M;34322;46.39;-3.64
VIC;Casey;905;;;CIR;;0;0.00;-0.46
VIC;Casey;906;;;AGV;;0;0.00;-3.28
VIC;Chisholm;1;;GUESS, Julian;GRN;M;2431;3.10;3.10
VIC;Chisholm;2;;FELL, Nicholas;RPA;M;176;0.22;0.22
VIC;Chisholm;3;#;BURKE, Anna Elizabeth;ALP;F;33275;42.38;1.99
VIC;Chisholm;4;;VLAHOS, Peter;LP;M;32771;41.74;-5.39
VIC;Chisholm;5;;CHUA, Ka-Sing;UNI;M;2214;2.82;2.82
VIC;Chisholm;6;;TOOMEY, Mark;NLP;M;193;0.25;-0.22
VIC;Chisholm;7;;MILLANE, Bernie;DEM;M;5392;6.87;-0.40
VIC;Chisholm;8;;HESSE, Douglas;HAN;M;2064;2.63;2.63
VIC;Chisholm;906;;;AFI;;0;0.00;-1.64
VIC;Chisholm;907;;;AGV;;0;0.00;-2.66
VIC;Chisholm;997;;;OTH;;0;0.00;-0.44
VIC;Corangamite;1;;MACLEAN, Duncan;HAN;M;4140;5.55;5.55
VIC;Corangamite;2;;BJORK-BILLINGS, Michael;ALP;M;26923;36.08;0.22
VIC;Corangamite;3;;HARWOOD, Robert;UNI;M;525;0.70;0.70
VIC;Corangamite;4;;WHITEHEAD, Adrian;GRN;M;2292;3.07;3.07
VIC;Corangamite;5;;ARUNDELL, Simon;IND;M;1634;2.19;2.19
VIC;Corangamite;6;#;MCARTHUR, Stewart;LP;M;34336;46.02;-6.64
VIC;Corangamite;7;;PAULL, Jeffrey;DEM;M;4765;6.39;-5.10
VIC;Corio;1;;SELF, Therese;PLP;F;3116;4.10;4.10
VIC;Corio;2;;CZAUSOV, Andre M;DEM;M;4352;5.73;-2.04
VIC;Corio;3;#;O'CONNOR, Gavan;ALP;M;38608;50.82;0.06
VIC;Corio;4;;JENSEN, Dennis;LP;M;25561;33.64;-5.93
VIC;Corio;5;;GRANT, Robert;HAN;M;3854;5.07;5.07
VIC;Corio;6;;GARBUTCHEON SINGH, Michael;UNI;M;486;0.64;0.64
VIC;Corio;901;;;NLP;;0;0.00;-1.89
VIC;Deakin;1;;TENG, Geoffrey;UNI;M;1289;1.66;1.66
VIC;Deakin;2;#;BARRESI, Phillip;LP;M;34047;43.95;-0.77
VIC;Deakin;3;;PETHERBRIDGE, Tim;;M;1486;1.92;1.92
VIC;Deakin;4;;SIDDONS, John;DEM;M;6177;7.97;-0.90
VIC;Deakin;5;;KEATH, Linda;NLP;F;230;0.30;-0.66
VIC;Deakin;6;;BERTOLUS, Peter;ALP;M;30079;38.83;0.17
VIC;Deakin;7;;COELLI, Paul Gregory;HAN;M;2232;2.88;2.88
VIC;Deakin;8;;EVANS, Robyn;GRN;F;1929;2.49;2.49
VIC;Deakin;903;;;AFI;;0;0.00;-1.60
VIC;Deakin;905;;;CTA;;0;0.00;-1.95
VIC;Deakin;908;;;AGV;;0;0.00;-2.44
VIC;Deakin;997;;;OTH;;0;0.00;-0.81
VIC;Dunkley;1;;KELSALL, Henry;GRN;M;2971;3.89;3.89
VIC;Dunkley;2;;QUAYLE, Michael;ALP;M;29755;38.98;-1.12
VIC;Dunkley;3;;BROWN, Robyn Annette;HAN;F;3399;4.45;4.45
VIC;Dunkley;4;;CHAPMAN DAVIS, Jan;UNI;F;335;0.44;0.44
VIC;Dunkley;5;;SEALS, Tony;DEM;M;4392;5.75;-1.25
VIC;Dunkley;6;;MASON, Ben James;NLP;M;185;0.24;-0.29
VIC;Dunkley;7;#;BILLSON, Bruce;LP;M;35297;46.24;-2.18
VIC;Dunkley;905;;;AFI;;0;0.00;-1.52
VIC;Dunkley;906;;;AGV;;0;0.00;-2.42
VIC;Flinders;1;;ARMITAGE, John;ALP;M;28874;37.42;4.20
VIC;Flinders;2;;KAMPS, Tony;UNI;M;451;0.58;0.58
VIC;Flinders;3;;CHARLWOOD, Jan;NLP;F;264;0.34;-0.14
VIC;Flinders;4;#;REITH, Peter;LP;M;36570;47.39;-6.31
VIC;Flinders;5;;VOGT, Mervyn;GRN;M;2057;2.67;2.67
VIC;Flinders;6;;LANGLEY, Robert;HAN;M;4029;5.22;5.22
VIC;Flinders;7;;ALLISON, David;DEM;M;4923;6.38;-1.08
VIC;Flinders;901;;;AGV;;0;0.00;-4.06
VIC;Flinders;997;;;OTH;;0;0.00;-1.08
VIC;Gellibrand;1;#;ROXON, Nicola;ALP;F;51443;67.47;4.02
VIC;Gellibrand;2;;CURSIO, Anthony James;LP;M;15233;19.98;-1.81
VIC;Gellibrand;3;;KAVALENKA, Nikolas;HAN;M;2638;3.46;3.46
VIC;Gellibrand;4;;POLLOCK, Michael;NLP;M;249;0.33;-0.09
VIC;Gellibrand;5;;INGHAM, Liz;GRN;F;2180;2.86;2.86
VIC;Gellibrand;6;;WARK, David;DEM;M;3420;4.49;-0.82
VIC;Gellibrand;7;;SHORLAND, Adrian;UNI;M;1078;1.41;1.41
VIC;Gellibrand;901;;;CTA;;0;0.00;-2.22
VIC;Gellibrand;903;;;AGV;;0;0.00;-3.33
VIC;Gellibrand;905;;;AFI;;0;0.00;-1.59
VIC;Gellibrand;997;;;OTH;;0;0.00;-1.90
VIC;Gippsland;1;;CLARKE, Frances Mary;NLP;F;751;1.02;0.36
VIC;Gippsland;2;;THORPE, Robert;UNI;M;567;0.77;0.77
VIC;Gippsland;3;;CAMERON, Leonie;IND;F;2611;3.53;3.53
VIC;Gippsland;4;;TREASURE, Doug;IND;M;4076;5.51;5.51
VIC;Gippsland;5;;STONE, Judith;ALP;F;19438;26.28;0.30
VIC;Gippsland;6;;PETERS, Tony;HAN;M;8454;11.43;11.43
VIC;Gippsland;7;;HORSFIELD, Les;IND;M;799;1.08;1.08
VIC;Gippsland;8;;MCCUBBIN, Jo;DEM;F;3931;5.32;-2.09
VIC;Gippsland;9;#;MCGAURAN, Peter;NP;M;31774;42.97;-18.24
VIC;Gippsland;10;;VANDERLAND, Jack;IND;M;900;1.22;1.22
VIC;Gippsland;11;;WEATHERHEAD, John L;FST;M;650;0.88;0.88
VIC;Gippsland;997;;;OTH;;0;0.00;-4.75
VIC;Goldstein;1;;FIELD, Meret;ACS;F;413;0.51;0.51
VIC;Goldstein;2;;KHOURI, Margaret;ALP;F;26980;33.53;1.44
VIC;Goldstein;3;;CRAWFORD, Peter;HAN;M;1822;2.26;2.26
VIC;Goldstein;4;;DICKINS, Joan;NLP;F;225;0.28;-0.25
VIC;Goldstein;5;;BRUNTON, Nick;GRN;M;2328;2.89;2.89
VIC;Goldstein;6;#;KEMP, David;LP;M;41881;52.04;-3.23
VIC;Goldstein;7;;SHTRAMBRANDT, Arkady G;UNI;M;672;0.84;0.84
VIC;Goldstein;8;;BARRY, Diane;DEM;F;6156;7.65;-0.68
VIC;Goldstein;901;;;AGV;;0;0.00;-3.79
VIC;Higgins;1;;LAWSON, Ian Robert;IND;M;584;0.75;0.75
VIC;Higgins;2;;TRAFFICANTE, Robert;GRN;M;2155;2.78;2.78
VIC;Higgins;3;#;COSTELLO, Peter;LP;M;41353;53.44;-2.36
VIC;Higgins;4;;SPENCER, Rod;HAN;M;1208;1.56;1.56
VIC;Higgins;5;;DWYER, Russell;IND;M;128;0.17;0.17
VIC;Higgins;6;;TORNEY, President;ACS;M;93;0.12;0.12
VIC;Higgins;7;;WALLACE, Jude;ALP;F;24852;32.12;1.60
VIC;Higgins;8;;DICKINS, Michael;NLP;M;205;0.26;-0.37
VIC;Higgins;9;;ZYNGIER, David;UNI;M;1031;1.33;1.33
VIC;Higgins;10;;SHAW, Craig;DEM;M;5770;7.46;-1.68
VIC;Higgins;904;;;AGV;;0;0.00;-3.91
VIC;Holt;1;;BERK, Daniel;DEM;M;4425;5.99;-1.30
VIC;Holt;2;;SINGH, Kunwar Raj;UNI;M;931;1.26;1.26
VIC;Holt;3;;NICHOLLS, Margaret;LP;F;21823;29.54;-2.51
VIC;Holt;4;;ALLISON, Heath Raymond;NLP;M;379;0.51;-0.08
VIC;Holt;5;#;EVANS, Gareth;ALP;M;44172;59.78;4.60
VIC;Holt;6;;BISSET, Robert;IND;M;860;1.16;1.16
VIC;Holt;7;;DICKSON, Lynne;CTA;F;1296;1.75;1.75
VIC;Holt;907;;;AFI;;0;0.00;-1.70
VIC;Holt;997;;;OTH;;0;0.00;-3.19
VIC;Hotham;1;;SALTER, Alan;HAN;M;2559;3.16;3.16
VIC;Hotham;2;#;CREAN, Simon;ALP;M;46107;56.98;1.95
VIC;Hotham;3;;PESUTTO, John;LP;M;26059;32.21;-3.71
VIC;Hotham;4;;ROSENTHAL, Stan;UNI;M;841;1.04;1.04
VIC;Hotham;5;;MORGAN, Polly;DEM;F;3720;4.60;-0.72
VIC;Hotham;6;;CORDON, John;NLP;M;137;0.17;-0.21
VIC;Hotham;7;;WALTERS, Susan;GRN;F;1492;1.84;1.84
VIC;Hotham;902;;;AFI;;0;0.00;-1.46
VIC;Hotham;905;;;AGV;;0;0.00;-1.88
VIC;Indi;1;;GRIFFITH, Susan;NLP;F;738;0.97;-0.61
VIC;Indi;2;;LESCHEN, Zuvele;ALP;F;21572;28.43;0.40
VIC;Indi;3;;PAZ, Jurek Alexander;IND;M;368;0.49;0.49
VIC;Indi;4;;ROBSON, Brian;FST;M;2157;2.84;2.84
VIC;Indi;5;;SMITH, Kevin;DEM;M;3708;4.89;-2.91
VIC;Indi;6;#;LIEBERMAN, Lou;LP;M;38590;50.87;-11.73
VIC;Indi;7;;MARONEY, David;IND;M;431;0.57;0.57
VIC;Indi;8;;ANDERSON, John;HAN;M;6023;7.94;7.94
VIC;Indi;9;;BARDSLEY, Tim;GRN;M;1825;2.41;2.41
VIC;Indi;10;;RYAN, Norm;IND;M;454;0.60;0.60
VIC;Isaacs;1;#;WILTON, Greg;ALP;M;35604;48.43;4.38
VIC;Isaacs;2;;TIRAWA, Daniel;GRN;M;1570;2.14;2.14
VIC;Isaacs;3;;CARKEEK, Mija;UNI;F;421;0.57;0.57
VIC;Isaacs;4;;RYAN, Robert;DEM;M;4355;5.92;-3.65
VIC;Isaacs;5;;MCINTOSH, Amanda;NLP;F;211;0.29;-0.56
VIC;Isaacs;6;;REED-SMITH, Denis;HAN;M;2971;4.04;4.04
VIC;Isaacs;7;;RAWLINSON, Mike;LP;M;28060;38.17;-3.89
VIC;Isaacs;8;;BROOK, Patricia;FST;F;325;0.44;0.44
VIC;Isaacs;905;;;AFI;;0;0.00;-3.48
VIC;Jagajaga;1;;ROBERTS, Robyn;GRN;F;2633;3.26;3.26
VIC;Jagajaga;2;;MASON, Ray;HAN;M;1971;2.44;2.44
VIC;Jagajaga;3;#;MACKLIN, Jenny;ALP;F;38842;48.15;3.99
VIC;Jagajaga;4;;GRIFFITH, Steve;NLP;M;265;0.33;0.01
VIC;Jagajaga;5;;MCPHERSON, John;DEM;M;4732;5.87;-1.07
VIC;Jagajaga;6;;WALTERS, Grant J;UNI;M;468;0.58;0.58
VIC;Jagajaga;7;;RAUNIC, Tony;LP;M;31760;39.37;-3.34
VIC;Jagajaga;902;;;AGV;;0;0.00;-3.29
VIC;Jagajaga;904;;;AFI;;0;0.00;-1.26
VIC;Jagajaga;997;;;OTH;;0;0.00;-1.33
VIC;Kooyong;1;#;GEORGIOU, Petro;LP;M;43028;54.83;-2.18
VIC;Kooyong;2;;STARKIE, Brad;DEM;M;6366;8.11;-0.17
VIC;Kooyong;3;;MCKEAN, Ron;HAN;M;1637;2.09;2.09
VIC;Kooyong;4;;NOMIKOUDIS, Milton;UNI;M;1164;1.48;1.48
VIC;Kooyong;5;;MORAND, Maxine;ALP;F;23107;29.44;2.16
VIC;Kooyong;6;;SALTER, Wendy;GRN;F;3177;4.05;4.05
VIC;Kooyong;903;;;NLP;;0;0.00;-0.43
VIC;Kooyong;904;;;AFI;;0;0.00;-2.00
VIC;Kooyong;905;;;AGV;;0;0.00;-5.01
VIC;Lalor;1;;PAPAELLINAS, George;UNI;M;1446;1.91;1.91
VIC;Lalor;2;;SHAW, Anthony;DEM;M;4090;5.40;-2.36
VIC;Lalor;3;#;GILLARD, Julia;ALP;F;46374;61.21;-0.63
VIC;Lalor;4;;MANSON, Cynthia;GRN;F;1339;1.77;1.77
VIC;Lalor;5;;BRODEL, John;HAN;M;3127;4.13;4.13
VIC;Lalor;6;;O'SULLIVAN, Cameron Mitchell;LP;M;19381;25.58;-2.54
VIC;Lalor;901;;;NLP;;0;0.00;-2.27
VIC;La Trobe;1;;LEEPER, Amanda;DEM;F;6447;8.78;-0.67
VIC;La Trobe;2;;HAIDAR, Assyl;UNI;M;411;0.56;0.56
VIC;La Trobe;3;;THOMAS, Jeff;HAN;M;3173;4.32;4.32
VIC;La Trobe;4;;DEAN, Frank;IND;M;331;0.45;-0.33
VIC;La Trobe;5;;VOIGT, Wolf;CTA;M;740;1.01;-0.25
VIC;La Trobe;6;;HOLTHAM, Robyn;GRN;F;2801;3.81;3.81
VIC;La Trobe;7;;HIRSH, Carolyn;ALP;F;27733;37.77;-1.06
