	   		 A Abolish Child Support/Family Court Party												 B Australian Greens												 C Liberal Party of Australia - Tasmanian Division																		 D Democratic Socialist Electoral League												 E Tasmania First Party															 F Christian Democratic Party (Fred Nile Group)												 G Australian Democrats															 H Tasmanian Independent Senator Brian # HARRADINE Group									 I Australian Labor Party (Tasmanian Branch)															 J Republican Party of Australia												 K Pauline Hanson's One Nation															 L Australian Women's Party												Ungrouped																			
    			TICKET VOTES			HICKMAN			LOMBARDI			Group Total			TICKET VOTES			CROSSLEY			BAPTIST			Group Total			TICKET VOTES			# ABETZ			# GIBSON			BARNETT			COLLENETTE			Group Total			TICKET VOTES			EMANUEL			JAMIESON			Group Total			TICKET VOTES			PICKFORD			JACKSON			ABBLITT			Group Total			TICKET VOTES			ROGERS			ROGERS			Group Total			TICKET VOTES			BELL			BUTLER			IVORY			Group Total			TICKET VOTES			# HARRADINE			Group Total			TICKET VOTES			# O'BRIEN			# MURPHY			# DENMAN			Group Total			TICKET VOTES			SHERIDAN			DARE			Group Total			TICKET VOTES			STOKES			CARTWRIGHT			SPICER			Group Total			TICKET VOTES			MACQUEEN			BINDON			Group Total			JAMIESON			HEATHORN			SULI			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Ian			Fred									Louise			Simon									Eric			Brian			Guy			Peter									Kamala			Ian									David			David			Petita									Don			Beryl									Robert			Debbie			Chris									Brian									Kerry			Shayne			Kay									Jenny			Rena									Peter			Michael			Leigh									Lin			Carolyn						Norma			Laurie			Steven													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Karoola		                                    	1	0.35	  	1	0.35	  	0	0	  	2	0.71	  	5	1.77	  	6	2.13	  	0	0	  	11	3.9	  	94	33.33	  	10	3.55	  	1	0.35	  	1	0.35	  	0	0	  	106	37.59	  	0	0	  	0	0	  	0	0	  	0	0	  	6	2.13	  	1	0.35	  	1	0.35	  	0	0	  	8	2.84	  	0	0	  	0	0	  	0	0	  	0	0	  	9	3.19	  	7	2.48	  	0	0	  	0	0	  	16	5.67	  	6	2.13	  	6	2.13	  	12	4.26	  	92	32.62	  	14	4.96	  	1	0.35	  	0	0	  	107	37.94	  	0	0	  	0	0	  	0	0	  	0	0	  	8	2.84	  	8	2.84	  	0	0	  	1	0.35	  	17	6.03	  	2	0.71	  	0	0	  	0	0	  	2	0.71	  	0	0	  	1	0.35	  	0	0	  	1	0.35	  	282	97.24	  	8	2.76	  	290	0.46
Kings Meadows		                              	10	0.6	  	5	0.3	  	0	0	  	15	0.89	  	30	1.79	  	18	1.07	  	0	0	  	48	2.86	  	518	30.89	  	67	4	  	13	0.78	  	12	0.72	  	7	0.42	  	617	36.79	  	3	0.18	  	2	0.12	  	0	0	  	5	0.3	  	12	0.72	  	11	0.66	  	0	0	  	0	0	  	23	1.37	  	4	0.24	  	4	0.24	  	0	0	  	8	0.48	  	36	2.15	  	24	1.43	  	3	0.18	  	0	0	  	63	3.76	  	77	4.59	  	38	2.27	  	115	6.86	  	607	36.2	  	87	5.19	  	19	1.13	  	13	0.78	  	726	43.29	  	2	0.12	  	1	0.06	  	0	0	  	3	0.18	  	37	2.21	  	9	0.54	  	0	0	  	1	0.06	  	47	2.8	  	3	0.18	  	0	0	  	1	0.06	  	4	0.24	  	2	0.12	  	1	0.06	  	0	0	  	3	0.18	  	1677	95.34	  	82	4.66	  	1759	2.77
Lady Barron		                                	0	0	  	0	0	  	0	0	  	0	0	  	8	5.3	  	1	0.66	  	0	0	  	9	5.96	  	57	37.75	  	6	3.97	  	0	0	  	1	0.66	  	0	0	  	64	42.38	  	0	0	  	1	0.66	  	0	0	  	1	0.66	  	1	0.66	  	0	0	  	0	0	  	0	0	  	1	0.66	  	0	0	  	0	0	  	0	0	  	0	0	  	7	4.64	  	0	0	  	0	0	  	0	0	  	7	4.64	  	1	0.66	  	3	1.99	  	4	2.65	  	36	23.84	  	4	2.65	  	1	0.66	  	0	0	  	41	27.15	  	0	0	  	0	0	  	0	0	  	0	0	  	21	13.91	  	1	0.66	  	0	0	  	0	0	  	22	14.57	  	2	1.32	  	0	0	  	0	0	  	2	1.32	  	0	0	  	0	0	  	0	0	  	0	0	  	151	99.34	  	1	0.66	  	152	0.24
Launceston		                                 	2	0.26	  	0	0	  	0	0	  	2	0.26	  	57	7.37	  	33	4.27	  	1	0.13	  	91	11.77	  	212	27.43	  	26	3.36	  	5	0.65	  	3	0.39	  	13	1.68	  	259	33.51	  	1	0.13	  	0	0	  	0	0	  	1	0.13	  	5	0.65	  	2	0.26	  	0	0	  	0	0	  	7	0.91	  	4	0.52	  	0	0	  	0	0	  	4	0.52	  	22	2.85	  	20	2.59	  	5	0.65	  	0	0	  	47	6.08	  	31	4.01	  	31	4.01	  	62	8.02	  	223	28.85	  	34	4.4	  	9	1.16	  	8	1.03	  	274	35.45	  	0	0	  	0	0	  	0	0	  	0	0	  	15	1.94	  	3	0.39	  	0	0	  	0	0	  	18	2.33	  	4	0.52	  	0	0	  	0	0	  	4	0.52	  	1	0.13	  	2	0.26	  	1	0.13	  	4	0.52	  	773	98.85	  	9	1.15	  	782	1.23
Launceston Central		                         	2	0.19	  	0	0	  	1	0.1	  	3	0.29	  	77	7.38	  	71	6.8	  	1	0.1	  	149	14.27	  	298	28.54	  	41	3.93	  	8	0.77	  	5	0.48	  	9	0.86	  	361	34.58	  	3	0.29	  	1	0.1	  	0	0	  	4	0.38	  	2	0.19	  	1	0.1	  	0	0	  	0	0	  	3	0.29	  	2	0.19	  	0	0	  	0	0	  	2	0.19	  	43	4.12	  	19	1.82	  	3	0.29	  	1	0.1	  	66	6.32	  	37	3.54	  	49	4.69	  	86	8.24	  	266	25.48	  	53	5.08	  	19	1.82	  	8	0.77	  	346	33.14	  	1	0.1	  	0	0	  	0	0	  	1	0.1	  	15	1.44	  	2	0.19	  	1	0.1	  	0	0	  	18	1.72	  	4	0.38	  	1	0.1	  	0	0	  	5	0.48	  	0	0	  	0	0	  	0	0	  	0	0	  	1044	98.03	  	21	1.97	  	1065	1.68
Launceston East		                            	6	0.43	  	2	0.14	  	0	0	  	8	0.57	  	77	5.49	  	65	4.63	  	4	0.29	  	146	10.41	  	503	35.85	  	82	5.84	  	13	0.93	  	24	1.71	  	18	1.28	  	640	45.62	  	4	0.29	  	0	0	  	0	0	  	4	0.29	  	7	0.5	  	4	0.29	  	0	0	  	0	0	  	11	0.78	  	2	0.14	  	3	0.21	  	0	0	  	5	0.36	  	50	3.56	  	24	1.71	  	5	0.36	  	0	0	  	79	5.63	  	38	2.71	  	39	2.78	  	77	5.49	  	330	23.52	  	48	3.42	  	18	1.28	  	5	0.36	  	401	28.58	  	0	0	  	0	0	  	0	0	  	0	0	  	17	1.21	  	7	0.5	  	2	0.14	  	1	0.07	  	27	1.92	  	1	0.07	  	4	0.29	  	0	0	  	5	0.36	  	0	0	  	0	0	  	0	0	  	0	0	  	1403	97.84	  	31	2.16	  	1434	2.26
Launceston South		                           	9	0.49	  	4	0.22	  	1	0.05	  	14	0.76	  	64	3.45	  	44	2.37	  	0	0	  	108	5.83	  	539	29.09	  	80	4.32	  	10	0.54	  	14	0.76	  	10	0.54	  	653	35.24	  	4	0.22	  	0	0	  	0	0	  	4	0.22	  	14	0.76	  	9	0.49	  	3	0.16	  	0	0	  	26	1.4	  	5	0.27	  	2	0.11	  	2	0.11	  	9	0.49	  	32	1.73	  	17	0.92	  	3	0.16	  	0	0	  	52	2.81	  	100	5.4	  	59	3.18	  	159	8.58	  	597	32.22	  	95	5.13	  	31	1.67	  	11	0.59	  	734	39.61	  	2	0.11	  	2	0.11	  	1	0.05	  	5	0.27	  	57	3.08	  	17	0.92	  	5	0.27	  	2	0.11	  	81	4.37	  	4	0.22	  	1	0.05	  	0	0	  	5	0.27	  	3	0.16	  	0	0	  	0	0	  	3	0.16	  	1853	96.11	  	75	3.89	  	1928	3.04
Launceston West		                            	2	0.11	  	2	0.11	  	0	0	  	4	0.22	  	105	5.75	  	83	4.55	  	1	0.05	  	189	10.36	  	573	31.4	  	93	5.1	  	5	0.27	  	14	0.77	  	5	0.27	  	690	37.81	  	6	0.33	  	2	0.11	  	0	0	  	8	0.44	  	14	0.77	  	2	0.11	  	1	0.05	  	0	0	  	17	0.93	  	6	0.33	  	5	0.27	  	0	0	  	11	0.6	  	58	3.18	  	39	2.14	  	13	0.71	  	0	0	  	110	6.03	  	74	4.05	  	70	3.84	  	144	7.89	  	513	28.11	  	67	3.67	  	18	0.99	  	13	0.71	  	611	33.48	  	0	0	  	0	0	  	0	0	  	0	0	  	28	1.53	  	8	0.44	  	1	0.05	  	0	0	  	37	2.03	  	4	0.22	  	0	0	  	0	0	  	4	0.22	  	0	0	  	0	0	  	0	0	  	0	0	  	1825	97.33	  	50	2.67	  	1875	2.96
Lebrina		                                    	2	0.79	  	0	0	  	0	0	  	2	0.79	  	13	5.12	  	5	1.97	  	0	0	  	18	7.09	  	78	30.71	  	14	5.51	  	0	0	  	1	0.39	  	0	0	  	93	36.61	  	1	0.39	  	0	0	  	0	0	  	1	0.39	  	9	3.54	  	2	0.79	  	0	0	  	1	0.39	  	12	4.72	  	0	0	  	0	0	  	0	0	  	0	0	  	5	1.97	  	3	1.18	  	0	0	  	0	0	  	8	3.15	  	2	0.79	  	5	1.97	  	7	2.76	  	80	31.5	  	8	3.15	  	3	1.18	  	0	0	  	91	35.83	  	0	0	  	1	0.39	  	0	0	  	1	0.39	  	15	5.91	  	3	1.18	  	2	0.79	  	0	0	  	20	7.87	  	1	0.39	  	0	0	  	0	0	  	1	0.39	  	0	0	  	0	0	  	0	0	  	0	0	  	254	96.21	  	10	3.79	  	264	0.42
Legana (Bass)		                              	9	0.72	  	2	0.16	  	0	0	  	11	0.89	  	39	3.14	  	26	2.09	  	1	0.08	  	66	5.31	  	480	38.65	  	73	5.88	  	11	0.89	  	17	1.37	  	11	0.89	  	592	47.67	  	1	0.08	  	1	0.08	  	0	0	  	2	0.16	  	9	0.72	  	8	0.64	  	0	0	  	0	0	  	17	1.37	  	6	0.48	  	6	0.48	  	1	0.08	  	13	1.05	  	35	2.82	  	18	1.45	  	0	0	  	0	0	  	53	4.27	  	57	4.59	  	39	3.14	  	96	7.73	  	258	20.77	  	54	4.35	  	11	0.89	  	6	0.48	  	329	26.49	  	1	0.08	  	0	0	  	0	0	  	1	0.08	  	47	3.78	  	9	0.72	  	3	0.24	  	0	0	  	59	4.75	  	2	0.16	  	0	0	  	0	0	  	2	0.16	  	1	0.08	  	0	0	  	0	0	  	1	0.08	  	1242	97.95	  	26	2.05	  	1268	2
Lilydale		                                   	7	1.07	  	1	0.15	  	0	0	  	8	1.23	  	55	8.44	  	28	4.29	  	0	0	  	83	12.73	  	137	21.01	  	21	3.22	  	3	0.46	  	6	0.92	  	2	0.31	  	169	25.92	  	1	0.15	  	0	0	  	0	0	  	1	0.15	  	25	3.83	  	14	2.15	  	2	0.31	  	0	0	  	41	6.29	  	1	0.15	  	0	0	  	0	0	  	1	0.15	  	22	3.37	  	12	1.84	  	1	0.15	  	0	0	  	35	5.37	  	18	2.76	  	19	2.91	  	37	5.67	  	177	27.15	  	28	4.29	  	14	2.15	  	1	0.15	  	220	33.74	  	0	0	  	0	0	  	0	0	  	0	0	  	42	6.44	  	12	1.84	  	0	0	  	2	0.31	  	56	8.59	  	1	0.15	  	0	0	  	0	0	  	1	0.15	  	0	0	  	0	0	  	0	0	  	0	0	  	652	95.04	  	34	4.96	  	686	1.08
Mowbray		                                    	8	0.53	  	4	0.26	  	0	0	  	12	0.79	  	26	1.72	  	17	1.12	  	1	0.07	  	44	2.91	  	340	22.49	  	55	3.64	  	9	0.6	  	4	0.26	  	10	0.66	  	418	27.65	  	5	0.33	  	0	0	  	0	0	  	5	0.33	  	11	0.73	  	5	0.33	  	1	0.07	  	0	0	  	17	1.12	  	4	0.26	  	0	0	  	0	0	  	4	0.26	  	21	1.39	  	6	0.4	  	3	0.2	  	1	0.07	  	31	2.05	  	73	4.83	  	25	1.65	  	98	6.48	  	705	46.63	  	84	5.56	  	16	1.06	  	5	0.33	  	810	53.57	  	1	0.07	  	0	0	  	0	0	  	1	0.07	  	50	3.31	  	11	0.73	  	0	0	  	2	0.13	  	63	4.17	  	5	0.33	  	0	0	  	0	0	  	5	0.33	  	2	0.13	  	1	0.07	  	1	0.07	  	4	0.26	  	1512	95.27	  	75	4.73	  	1587	2.5
Myrtle Park		                                	0	0	  	0	0	  	0	0	  	0	0	  	7	9.72	  	3	4.17	  	0	0	  	10	13.89	  	15	20.83	  	2	2.78	  	0	0	  	0	0	  	2	2.78	  	19	26.39	  	0	0	  	0	0	  	0	0	  	0	0	  	1	1.39	  	1	1.39	  	0	0	  	0	0	  	2	2.78	  	0	0	  	0	0	  	1	1.39	  	1	1.39	  	2	2.78	  	1	1.39	  	1	1.39	  	0	0	  	4	5.56	  	3	4.17	  	1	1.39	  	4	5.56	  	27	37.5	  	1	1.39	  	1	1.39	  	0	0	  	29	40.28	  	0	0	  	0	0	  	0	0	  	0	0	  	3	4.17	  	0	0	  	0	0	  	0	0	  	3	4.17	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	72	98.63	  	1	1.37	  	73	0.12
Nabowla		                                    	0	0	  	0	0	  	0	0	  	0	0	  	4	4.08	  	3	3.06	  	0	0	  	7	7.14	  	44	44.9	  	4	4.08	  	0	0	  	0	0	  	1	1.02	  	49	50	  	0	0	  	1	1.02	  	0	0	  	1	1.02	  	6	6.12	  	0	0	  	0	0	  	0	0	  	6	6.12	  	1	1.02	  	2	2.04	  	0	0	  	3	3.06	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	3	3.06	  	1	1.02	  	4	4.08	  	16	16.33	  	3	3.06	  	0	0	  	0	0	  	19	19.39	  	0	0	  	0	0	  	0	0	  	0	0	  	4	4.08	  	3	3.06	  	0	0	  	0	0	  	7	7.14	  	1	1.02	  	0	0	  	0	0	  	1	1.02	  	1	1.02	  	0	0	  	0	0	  	1	1.02	  	98	97.03	  	3	2.97	  	101	0.16
Newstead		                                   	4	0.24	  	2	0.12	  	0	0	  	6	0.36	  	63	3.77	  	46	2.75	  	1	0.06	  	110	6.58	  	633	37.86	  	81	4.84	  	20	1.2	  	20	1.2	  	17	1.02	  	771	46.11	  	4	0.24	  	0	0	  	0	0	  	4	0.24	  	13	0.78	  	4	0.24	  	0	0	  	0	0	  	17	1.02	  	8	0.48	  	3	0.18	  	0	0	  	11	0.66	  	27	1.61	  	24	1.44	  	3	0.18	  	0	0	  	54	3.23	  	101	6.04	  	82	4.9	  	183	10.94	  	380	22.73	  	53	3.17	  	25	1.5	  	7	0.42	  	465	27.81	  	1	0.06	  	0	0	  	0	0	  	1	0.06	  	31	1.85	  	7	0.42	  	2	0.12	  	0	0	  	40	2.39	  	5	0.3	  	0	0	  	0	0	  	5	0.3	  	3	0.18	  	0	0	  	2	0.12	  	5	0.3	  	1672	97.32	  	46	2.68	  	1718	2.71
Norwood		                                    	1	0.04	  	1	0.04	  	0	0	  	2	0.08	  	34	1.43	  	24	1.01	  	0	0	  	58	2.44	  	1023	42.98	  	151	6.34	  	28	1.18	  	30	1.26	  	31	1.3	  	1263	53.07	  	2	0.08	  	2	0.08	  	0	0	  	4	0.17	  	11	0.46	  	12	0.5	  	0	0	  	1	0.04	  	24	1.01	  	5	0.21	  	5	0.21	  	1	0.04	  	11	0.46	  	51	2.14	  	37	1.55	  	11	0.46	  	0	0	  	99	4.16	  	89	3.74	  	87	3.66	  	176	7.39	  	561	23.57	  	68	2.86	  	23	0.97	  	13	0.55	  	665	27.94	  	1	0.04	  	1	0.04	  	0	0	  	2	0.08	  	43	1.81	  	22	0.92	  	5	0.21	  	1	0.04	  	71	2.98	  	3	0.13	  	1	0.04	  	0	0	  	4	0.17	  	1	0.04	  	0	0	  	0	0	  	1	0.04	  	2380	98.14	  	45	1.86	  	2425	3.82
Nunamara		                                   	1	0.45	  	0	0	  	0	0	  	1	0.45	  	16	7.14	  	9	4.02	  	1	0.45	  	26	11.61	  	44	19.64	  	4	1.79	  	1	0.45	  	1	0.45	  	2	0.89	  	52	23.21	  	2	0.89	  	0	0	  	0	0	  	2	0.89	  	8	3.57	  	0	0	  	0	0	  	0	0	  	8	3.57	  	1	0.45	  	0	0	  	0	0	  	1	0.45	  	2	0.89	  	2	0.89	  	1	0.45	  	0	0	  	5	2.23	  	2	0.89	  	11	4.91	  	13	5.8	  	94	41.96	  	10	4.46	  	1	0.45	  	2	0.89	  	107	47.77	  	0	0	  	0	0	  	0	0	  	0	0	  	6	2.68	  	2	0.89	  	0	0	  	0	0	  	8	3.57	  	1	0.45	  	0	0	  	0	0	  	1	0.45	  	0	0	  	0	0	  	0	0	  	0	0	  	224	97.82	  	5	2.18	  	229	0.36
Ockerby Gardens		                            	4	0.4	  	3	0.3	  	1	0.1	  	8	0.79	  	52	5.16	  	27	2.68	  	0	0	  	79	7.84	  	282	27.98	  	34	3.37	  	6	0.6	  	2	0.2	  	7	0.69	  	331	32.84	  	4	0.4	  	0	0	  	0	0	  	4	0.4	  	10	0.99	  	1	0.1	  	1	0.1	  	0	0	  	12	1.19	  	5	0.5	  	0	0	  	0	0	  	5	0.5	  	24	2.38	  	13	1.29	  	7	0.69	  	0	0	  	44	4.37	  	49	4.86	  	21	2.08	  	70	6.94	  	336	33.33	  	45	4.46	  	30	2.98	  	10	0.99	  	421	41.77	  	0	0	  	0	0	  	0	0	  	0	0	  	27	2.68	  	2	0.2	  	0	0	  	0	0	  	29	2.88	  	4	0.4	  	0	0	  	0	0	  	4	0.4	  	1	0.1	  	0	0	  	0	0	  	1	0.1	  	1008	97.49	  	26	2.51	  	1034	1.63
Pioneer		                                    	0	0	  	0	0	  	0	0	  	0	0	  	1	1.49	  	0	0	  	0	0	  	1	1.49	  	12	17.91	  	2	2.99	  	0	0	  	1	1.49	  	0	0	  	15	22.39	  	0	0	  	0	0	  	0	0	  	0	0	  	6	8.96	  	3	4.48	  	1	1.49	  	0	0	  	10	14.93	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	1	1.49	  	3	4.48	  	4	5.97	  	24	35.82	  	5	7.46	  	0	0	  	0	0	  	29	43.28	  	0	0	  	0	0	  	0	0	  	0	0	  	6	8.96	  	2	2.99	  	0	0	  	0	0	  	8	11.94	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	67	93.06	  	5	6.94	  	72	0.11
Pipers River		                               	0	0	  	1	0.39	  	0	0	  	1	0.39	  	6	2.33	  	6	2.33	  	0	0	  	12	4.67	  	84	32.68	  	9	3.5	  	0	0	  	1	0.39	  	7	2.72	  	101	39.3	  	0	0	  	0	0	  	0	0	  	0	0	  	5	1.95	  	2	0.78	  	1	0.39	  	0	0	  	8	3.11	  	0	0	  	0	0	  	0	0	  	0	0	  	2	0.78	  	3	1.17	  	0	0	  	0	0	  	5	1.95	  	7	2.72	  	3	1.17	  	10	3.89	  	83	32.3	  	9	3.5	  	4	1.56	  	1	0.39	  	97	37.74	  	0	0	  	0	0	  	0	0	  	0	0	  	20	7.78	  	2	0.78	  	1	0.39	  	0	0	  	23	8.95	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	257	94.83	  	14	5.17	  	271	0.43
Prospect		                                   	10	0.22	  	6	0.13	  	1	0.02	  	17	0.38	  	63	1.39	  	44	0.97	  	3	0.07	  	110	2.43	  	1523	33.66	  	173	3.82	  	30	0.66	  	20	0.44	  	24	0.53	  	1770	39.12	  	12	0.27	  	0	0	  	0	0	  	12	0.27	  	38	0.84	  	16	0.35	  	0	0	  	1	0.02	  	55	1.22	  	12	0.27	  	7	0.15	  	1	0.02	  	20	0.44	  	100	2.21	  	37	0.82	  	8	0.18	  	0	0	  	145	3.2	  	223	4.93	  	130	2.87	  	353	7.8	  	1594	35.23	  	180	3.98	  	66	1.46	  	32	0.71	  	1872	41.37	  	2	0.04	  	1	0.02	  	0	0	  	3	0.07	  	114	2.52	  	34	0.75	  	2	0.04	  	1	0.02	  	151	3.34	  	11	0.24	  	1	0.02	  	0	0	  	12	0.27	  	4	0.09	  	0	0	  	1	0.02	  	5	0.11	  	4525	97.42	  	120	2.58	  	4645	7.33
Prospect Vale		                              	3	0.24	  	0	0	  	0	0	  	3	0.24	  	17	1.33	  	6	0.47	  	0	0	  	23	1.81	  	549	43.09	  	66	5.18	  	13	1.02	  	8	0.63	  	9	0.71	  	645	50.63	  	4	0.31	  	0	0	  	1	0.08	  	5	0.39	  	13	1.02	  	3	0.24	  	0	0	  	0	0	  	16	1.26	  	3	0.24	  	0	0	  	0	0	  	3	0.24	  	34	2.67	  	10	0.78	  	3	0.24	  	0	0	  	47	3.69	  	62	4.87	  	33	2.59	  	95	7.46	  	350	27.47	  	31	2.43	  	16	1.26	  	5	0.39	  	402	31.55	  	0	0	  	0	0	  	0	0	  	0	0	  	30	2.35	  	3	0.24	  	0	0	  	0	0	  	33	2.59	  	0	0	  	1	0.08	  	0	0	  	1	0.08	  	1	0.08	  	0	0	  	0	0	  	1	0.08	  	1274	98.3	  	22	1.7	  	1296	2.04
Ravenswood		                                 	11	0.46	  	6	0.25	  	0	0	  	17	0.71	  	37	1.54	  	17	0.71	  	0	0	  	54	2.25	  	367	15.29	  	47	1.96	  	5	0.21	  	5	0.21	  	9	0.38	  	433	18.04	  	2	0.08	  	1	0.04	  	0	0	  	3	0.13	  	39	1.63	  	8	0.33	  	3	0.13	  	0	0	  	50	2.08	  	0	0	  	2	0.08	  	0	0	  	2	0.08	  	34	1.42	  	7	0.29	  	4	0.17	  	2	0.08	  	47	1.96	  	92	3.83	  	34	1.42	  	126	5.25	  	1345	56.04	  	151	6.29	  	26	1.08	  	16	0.67	  	1538	64.08	  	2	0.08	  	0	0	  	0	0	  	2	0.08	  	101	4.21	  	10	0.42	  	3	0.13	  	1	0.04	  	115	4.79	  	11	0.46	  	1	0.04	  	1	0.04	  	13	0.54	  	0	0	  	0	0	  	0	0	  	0	0	  	2400	94.56	  	138	5.44	  	2538	4
Ringarooma		                                 	4	1.06	  	0	0	  	0	0	  	4	1.06	  	5	1.33	  	4	1.06	  	0	0	  	9	2.39	  	156	41.38	  	10	2.65	  	1	0.27	  	1	0.27	  	1	0.27	  	169	44.83	  	0	0	  	0	0	  	0	0	  	0	0	  	6	1.59	  	1	0.27	  	0	0	  	0	0	  	7	1.86	  	1	0.27	  	0	0	  	0	0	  	1	0.27	  	1	0.27	  	6	1.59	  	0	0	  	0	0	  	7	1.86	  	17	4.51	  	15	3.98	  	32	8.49	  	119	31.56	  	9	2.39	  	1	0.27	  	0	0	  	129	34.22	  	0	0	  	0	0	  	0	0	  	0	0	  	10	2.65	  	8	2.12	  	0	0	  	1	0.27	  	19	5.04	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	377	95.93	  	16	4.07	  	393	0.62
Riverside		                                  	5	0.19	  	1	0.04	  	0	0	  	6	0.23	  	79	3.02	  	51	1.95	  	2	0.08	  	132	5.05	  	1034	39.57	  	170	6.51	  	21	0.8	  	20	0.77	  	27	1.03	  	1272	48.68	  	2	0.08	  	0	0	  	0	0	  	2	0.08	  	16	0.61	  	18	0.69	  	0	0	  	1	0.04	  	35	1.34	  	11	0.42	  	7	0.27	  	0	0	  	18	0.69	  	62	2.37	  	31	1.19	  	9	0.34	  	1	0.04	  	103	3.94	  	135	5.17	  	123	4.71	  	258	9.87	  	562	21.51	  	94	3.6	  	31	1.19	  	18	0.69	  	705	26.98	  	1	0.04	  	1	0.04	  	0	0	  	2	0.08	  	53	2.03	  	18	0.69	  	1	0.04	  	1	0.04	  	73	2.79	  	3	0.11	  	0	0	  	1	0.04	  	4	0.15	  	2	0.08	  	1	0.04	  	0	0	  	3	0.11	  	2613	97.94	  	55	2.06	  	2668	4.21
Riverside West		                             	3	0.29	  	2	0.19	  	0	0	  	5	0.48	  	27	2.58	  	21	2.01	  	0	0	  	48	4.58	  	359	34.29	  	38	3.63	  	7	0.67	  	9	0.86	  	8	0.76	  	421	40.21	  	4	0.38	  	1	0.1	  	0	0	  	5	0.48	  	5	0.48	  	4	0.38	  	0	0	  	0	0	  	9	0.86	  	0	0	  	1	0.1	  	0	0	  	1	0.1	  	29	2.77	  	9	0.86	  	3	0.29	  	0	0	  	41	3.92	  	67	6.4	  	53	5.06	  	120	11.46	  	300	28.65	  	45	4.3	  	19	1.81	  	6	0.57	  	370	35.34	  	0	0	  	1	0.1	  	0	0	  	1	0.1	  	19	1.81	  	3	0.29	  	0	0	  	1	0.1	  	23	2.2	  	1	0.1	  	0	0	  	0	0	  	1	0.1	  	2	0.19	  	0	0	  	0	0	  	2	0.19	  	1047	97.21	  	30	2.79	  	1077	1.7
Rocherlea		                                  	5	0.37	  	4	0.3	  	0	0	  	9	0.67	  	24	1.79	  	13	0.97	  	0	0	  	37	2.76	  	241	17.96	  	24	1.79	  	2	0.15	  	4	0.3	  	7	0.52	  	278	20.72	  	3	0.22	  	0	0	  	0	0	  	3	0.22	  	29	2.16	  	6	0.45	  	1	0.07	  	0	0	  	36	2.68	  	2	0.15	  	2	0.15	  	0	0	  	4	0.3	  	23	1.71	  	6	0.45	  	3	0.22	  	0	0	  	32	2.38	  	46	3.43	  	21	1.56	  	67	4.99	  	700	52.16	  	85	6.33	  	18	1.34	  	10	0.75	  	813	60.58	  	1	0.07	  	0	0	  	0	0	  	1	0.07	  	42	3.13	  	12	0.89	  	1	0.07	  	0	0	  	55	4.1	  	6	0.45	  	0	0	  	0	0	  	6	0.45	  	1	0.07	  	0	0	  	0	0	  	1	0.07	  	1342	95.31	  	66	4.69	  	1408	2.22
St Leonards		                                	1	0.09	  	0	0	  	0	0	  	1	0.09	  	14	1.22	  	18	1.57	  	0	0	  	32	2.79	  	354	30.89	  	52	4.54	  	5	0.44	  	6	0.52	  	2	0.17	  	419	36.56	  	0	0	  	0	0	  	0	0	  	0	0	  	17	1.48	  	10	0.87	  	1	0.09	  	0	0	  	28	2.44	  	3	0.26	  	3	0.26	  	0	0	  	6	0.52	  	25	2.18	  	11	0.96	  	3	0.26	  	0	0	  	39	3.4	  	46	4.01	  	35	3.05	  	81	7.07	  	393	34.29	  	47	4.1	  	15	1.31	  	6	0.52	  	461	40.23	  	0	0	  	0	0	  	0	0	  	0	0	  	56	4.89	  	15	1.31	  	1	0.09	  	0	0	  	72	6.28	  	3	0.26	  	1	0.09	  	0	0	  	4	0.35	  	3	0.26	  	0	0	  	0	0	  	3	0.26	  	1146	97.87	  	25	2.13	  	1171	1.85
