Senate - 2001 Election: Victoria																																																																																																																																																																																																																																																												
First Preference Votes by Candidate																																																																																																																																																																																																																																																												
 By Polling Place																																																																																																																																																																																																																																																												
Bendigo (88150)																																																																																																																																																																																																																																																												

		   	 A liberals for forests												 B Democratic Labor Party (DLP) of Australia																					 C Phil Cleary - Independent Australia												 D Citizens Electoral Council of Australia												 E 												 F 												 G Pauline Hanson's One Nation												 H Liberal/National Party																								 I Unity - Say No To Hanson															 J 												 K Australian Labor Party (Victorian Branch)																		 L Christian Democratic Party (Fred Nile Group)												 M Australian Democrats																		 N 												 O Hope Party Australia												 P Australian Greens																		 Q 															
	    		TICKET VOTES			PATHY			LUGG			Group Total			TICKET VOTES			MULHOLLAND			CREA			KING			MAURUS			WELLS			Group Total			TICKET VOTES			CLEARY			ZOMBOLAS			Group Total			TICKET VOTES			ISHERWOOD			BARWICK			Group Total			TICKET VOTES			TOSCANO			REGHENZANI			Group Total			TICKET VOTES			RASKOVY			KENNEDY			Group Total			TICKET VOTES			SPENCER			MCINTYRE			Group Total			TICKET VOTES			# ALSTON			# KEMP			# PATTERSON			HAWKER			DE MARCHI			TRAN			Group Total			TICKET VOTES			LEE			WOLOWSKI			COPE			Group Total			TICKET VOTES			BAKER			BARBER			Group Total			TICKET VOTES			# RAY			# MARSHALL			MURPHY			CHONG			Group Total			TICKET VOTES			GRAHAM			JAGO			Group Total			TICKET VOTES			# ALLISON			HARCOURT			WARK			ALESICH			Group Total			TICKET VOTES			DAVIS			BROCAS			Group Total			TICKET VOTES			PETHERBRIDGE			POYNTON			Group Total			TICKET VOTES			KINNEAR			MULLANE			MATHEW			CONOR			Group Total			TICKET VOTES			THORNE			PEART			DEWBERRY			Group Total			
	    					Suresh			John									John			Pat			Gail			Rosemary			Ken									Phil			Eileen									Noelene			Robert									Joseph			Stephen									Steve			Elizabeth									Robyn			Neville									Richard Kenneth Robert			Rod			Kay			Tim			Dino			Duc-Dung									Wellington			Diana			Bill									A.T.			Pam									Robert			Gavin			Ted			Robert									Murray			Arnold Hartley									Lyn			Pierre			David			Simone									Craig			Donna									Tim			Lee-anne									Scott			Eleisha			Dinesh			Liz									Alison			Sarah			Tony						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		
	Elmore		9	1.69		0	0.00		0	0.00		9	1.69		3	0.56		1	0.19		0	0.00		0	0.00		0	0.00		0	0.00		4	0.75		3	0.56		2	0.38		0	0.00		5	0.94		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.19		0	0.00		0	0.00		1	0.19		18	3.38		1	0.19		0	0.00		19	3.57		310	58.27		1	0.19		0	0.00		0	0.00		2	0.38		0	0.00		0	0.00		313	58.83		1	0.19		0	0.00		0	0.00		0	0.00		1	0.19		0	0.00		0	0.00		0	0.00		0	0.00		160	30.08		1	0.19		0	0.00		0	0.00		0	0.00		161	30.26		1	0.19		0	0.00		2	0.38		3	0.56		8	1.50		1	0.19		0	0.00		0	0.00		0	0.00		9	1.69		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	1.13		1	0.19		0	0.00		0	0.00		0	0.00		7	1.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Elphinstone		7	2.22		0	0.00		0	0.00		7	2.22		5	1.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	1.58		5	1.58		0	0.00		0	0.00		5	1.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		17	5.38		1	0.32		0	0.00		18	5.70		120	37.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		120	37.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.95		0	0.00		0	0.00		3	0.95		101	31.96		1	0.32		0	0.00		0	0.00		0	0.00		102	32.28		5	1.58		1	0.32		0	0.00		6	1.90		10	3.16		1	0.32		0	0.00		0	0.00		0	0.00		11	3.48		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		31	9.81		5	1.58		0	0.00		1	0.32		1	0.32		38	12.03		1	0.32		0	0.00		0	0.00		0	0.00		1	0.32	
	Eppalock		5	1.60		0	0.00		0	0.00		5	1.60		3	0.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.96		7	2.24		4	1.28		0	0.00		11	3.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.32		0	0.00		0	0.00		1	0.32		11	3.53		1	0.32		0	0.00		12	3.85		128	41.03		1	0.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		129	41.35		1	0.32		0	0.00		0	0.00		0	0.00		1	0.32		0	0.00		0	0.00		0	0.00		0	0.00		75	24.04		3	0.96		0	0.00		0	0.00		0	0.00		78	25.00		5	1.60		1	0.32		0	0.00		6	1.92		32	10.26		5	1.60		0	0.00		0	0.00		0	0.00		37	11.86		0	0.00		0	0.00		0	0.00		0	0.00		1	0.32		0	0.00		0	0.00		1	0.32		24	7.69		4	1.28		0	0.00		0	0.00		0	0.00		28	8.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Epsom		13	1.15		1	0.09		0	0.00		14	1.24		18	1.59		2	0.18		0	0.00		0	0.00		0	0.00		0	0.00		20	1.77		20	1.77		2	0.18		0	0.00		22	1.95		4	0.35		0	0.00		0	0.00		4	0.35		1	0.09		0	0.00		0	0.00		1	0.09		0	0.00		0	0.00		0	0.00		0	0.00		48	4.25		2	0.18		0	0.00		50	4.43		525	46.50		7	0.62		1	0.09		0	0.00		0	0.00		0	0.00		0	0.00		533	47.21		2	0.18		0	0.00		0	0.00		0	0.00		2	0.18		3	0.27		0	0.00		0	0.00		3	0.27		374	33.13		0	0.00		0	0.00		0	0.00		0	0.00		374	33.13		12	1.06		3	0.27		1	0.09		16	1.42		45	3.99		4	0.35		0	0.00		0	0.00		0	0.00		49	4.34		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		38	3.37		2	0.18		0	0.00		0	0.00		0	0.00		40	3.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Flora Hill		37	1.67		0	0.00		0	0.00		37	1.67		33	1.49		2	0.09		0	0.00		0	0.00		0	0.00		0	0.00		35	1.58		27	1.22		6	0.27		0	0.00		33	1.49		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		1	0.05		2	0.09		0	0.00		0	0.00		2	0.09		29	1.31		2	0.09		0	0.00		31	1.40		931	42.09		5	0.23		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		937	42.36		4	0.18		1	0.05		0	0.00		0	0.00		5	0.23		11	0.50		0	0.00		1	0.05		12	0.54		731	33.05		10	0.45		0	0.00		2	0.09		1	0.05		744	33.63		42	1.90		2	0.09		0	0.00		44	1.99		169	7.64		11	0.50		1	0.05		0	0.00		0	0.00		181	8.18		0	0.00		0	0.00		0	0.00		0	0.00		2	0.09		0	0.00		0	0.00		2	0.09		128	5.79		15	0.68		3	0.14		0	0.00		0	0.00		146	6.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Golden Square		62	1.96		3	0.09		0	0.00		65	2.05		65	2.05		3	0.09		0	0.00		0	0.00		0	0.00		0	0.00		68	2.15		31	0.98		4	0.13		0	0.00		35	1.10		5	0.16		0	0.00		0	0.00		5	0.16		1	0.03		0	0.00		0	0.00		1	0.03		2	0.06		0	0.00		0	0.00		2	0.06		111	3.50		3	0.09		0	0.00		114	3.60		1139	35.94		10	0.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1149	36.26		7	0.22		0	0.00		0	0.00		0	0.00		7	0.22		14	0.44		0	0.00		0	0.00		14	0.44		1234	38.94		7	0.22		3	0.09		0	0.00		1	0.03		1245	39.29		61	1.92		1	0.03		0	0.00		62	1.96		211	6.66		21	0.66		0	0.00		0	0.00		0	0.00		232	7.32		0	0.00		0	0.00		0	0.00		0	0.00		3	0.09		0	0.00		1	0.03		4	0.13		146	4.61		16	0.50		0	0.00		0	0.00		2	0.06		164	5.18		2	0.06		0	0.00		0	0.00		0	0.00		2	0.06	
	Golden Square South		17	1.36		0	0.00		0	0.00		17	1.36		13	1.04		3	0.24		0	0.00		0	0.00		0	0.00		0	0.00		16	1.28		14	1.12		1	0.08		0	0.00		15	1.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		27	2.17		2	0.16		0	0.00		29	2.33		575	46.15		3	0.24		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		579	46.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	0.48		0	0.00		0	0.00		6	0.48		453	36.36		10	0.80		0	0.00		1	0.08		1	0.08		465	37.32		18	1.44		1	0.08		0	0.00		19	1.52		45	3.61		2	0.16		0	0.00		0	0.00		0	0.00		47	3.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		47	3.77		5	0.40		0	0.00		0	0.00		0	0.00		52	4.17		1	0.08		0	0.00		0	0.00		0	0.00		1	0.08	
	Goornong		3	1.03		0	0.00		0	0.00		3	1.03		3	1.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.03		2	0.68		1	0.34		0	0.00		3	1.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	4.79		1	0.34		0	0.00		15	5.14		152	52.05		2	0.68		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		154	52.74		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		88	30.14		2	0.68		0	0.00		0	0.00		0	0.00		90	30.82		3	1.03		0	0.00		0	0.00		3	1.03		11	3.77		1	0.34		0	0.00		0	0.00		0	0.00		12	4.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	3.08		0	0.00		0	0.00		0	0.00		0	0.00		9	3.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Guildford		4	1.81		0	0.00		0	0.00		4	1.81		5	2.26		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	2.26		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	6.33		2	0.90		0	0.00		16	7.24		62	28.05		2	0.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		64	28.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.90		0	0.00		0	0.00		2	0.90		71	32.13		2	0.90		0	0.00		0	0.00		0	0.00		73	33.03		4	1.81		0	0.00		0	0.00		4	1.81		9	4.07		1	0.45		0	0.00		0	0.00		0	0.00		10	4.52		0	0.00		0	0.00		0	0.00		0	0.00		1	0.45		1	0.45		0	0.00		2	0.90		36	16.29		4	1.81		0	0.00		0	0.00		1	0.45		41	18.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Harcourt		18	2.24		1	0.12		0	0.00		19	2.36		14	1.74		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	1.74		10	1.24		2	0.25		0	0.00		12	1.49		0	0.00		0	0.00		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		32	3.98		4	0.50		0	0.00		36	4.47		287	35.65		5	0.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		292	36.27		1	0.12		0	0.00		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		279	34.66		2	0.25		0	0.00		0	0.00		0	0.00		281	34.91		14	1.74		1	0.12		1	0.12		16	1.99		47	5.84		1	0.12		0	0.00		0	0.00		0	0.00		48	5.96		0	0.00		0	0.00		0	0.00		0	0.00		2	0.25		0	0.00		0	0.00		2	0.25		71	8.82		9	1.12		0	0.00		0	0.00		1	0.12		81	10.06		0	0.00		0	0.00		0	0.00		1	0.12		1	0.12	
	Heathcote		36	2.05		0	0.00		0	0.00		36	2.05		29	1.65		2	0.11		0	0.00		0	0.00		0	0.00		0	0.00		31	1.77		18	1.03		3	0.17		0	0.00		21	1.20		3	0.17		0	0.00		0	0.00		3	0.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		105	5.99		6	0.34		0	0.00		111	6.33		664	37.88		6	0.34		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		670	38.22		3	0.17		0	0.00		0	0.00		0	0.00		3	0.17		18	1.03		1	0.06		0	0.00		19	1.08		706	40.27		5	0.29		0	0.00		0	0.00		0	0.00		711	40.56		20	1.14		0	0.00		0	0.00		20	1.14		36	2.05		1	0.06		0	0.00		0	0.00		1	0.06		38	2.17		0	0.00		0	0.00		0	0.00		0	0.00		5	0.29		0	0.00		0	0.00		5	0.29		75	4.28		8	0.46		0	0.00		0	0.00		1	0.06		84	4.79		1	0.06		0	0.00		0	0.00		0	0.00		1	0.06	
	Huntly		12	1.17		1	0.10		0	0.00		13	1.27		9	0.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	0.88		14	1.36		2	0.19		0	0.00		16	1.56		0	0.00		1	0.10		0	0.00		1	0.10		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		70	6.82		1	0.10		0	0.00		71	6.91		432	42.06		5	0.49		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		437	42.55		2	0.19		0	0.00		0	0.00		0	0.00		2	0.19		5	0.49		0	0.00		0	0.00		5	0.49		353	34.37		4	0.39		0	0.00		0	0.00		0	0.00		357	34.76		28	2.73		1	0.10		0	0.00		29	2.82		59	5.74		1	0.10		0	0.00		0	0.00		0	0.00		60	5.84		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		22	2.14		4	0.39		0	0.00		0	0.00		0	0.00		26	2.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Inglewood		22	3.28		3	0.45		0	0.00		25	3.73		17	2.53		2	0.30		0	0.00		0	0.00		0	0.00		0	0.00		19	2.83		5	0.75		0	0.00		0	0.00		5	0.75		4	0.60		0	0.00		0	0.00		4	0.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		29	4.32		5	0.75		0	0.00		34	5.07		319	47.54		7	1.04		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		326	48.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.30		0	0.00		0	0.00		2	0.30		218	32.49		1	0.15		0	0.00		0	0.00		1	0.15		220	32.79		5	0.75		0	0.00		0	0.00		5	0.75		17	2.53		1	0.15		0	0.00		0	0.00		0	0.00		18	2.68		0	0.00		0	0.00		0	0.00		0	0.00		2	0.30		0	0.00		0	0.00		2	0.30		10	1.49		1	0.15		0	0.00		0	0.00		0	0.00		11	1.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Ironbark		24	2.20		1	0.09		0	0.00		25	2.29		22	2.01		1	0.09		0	0.00		0	0.00		0	0.00		0	0.00		23	2.11		15	1.37		2	0.18		0	0.00		17	1.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.09		0	0.00		0	0.00		1	0.09		38	3.48		1	0.09		0	0.00		39	3.57		331	30.31		3	0.27		1	0.09		0	0.00		0	0.00		0	0.00		0	0.00		335	30.68		2	0.18		0	0.00		0	0.00		0	0.00		2	0.18		1	0.09		0	0.00		0	0.00		1	0.09		475	43.50		5	0.46		0	0.00		0	0.00		0	0.00		480	43.96		17	1.56		3	0.27		0	0.00		20	1.83		51	4.67		4	0.37		0	0.00		0	0.00		0	0.00		55	5.04		0	0.00		0	0.00		0	0.00		0	0.00		1	0.09		0	0.00		0	0.00		1	0.09		82	7.51		8	0.73		1	0.09		0	0.00		0	0.00		91	8.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Jobs Gully		22	1.69		0	0.00		0	0.00		22	1.69		33	2.54		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		34	2.62		17	1.31		2	0.15		0	0.00		19	1.46		3	0.23		0	0.00		0	0.00		3	0.23		1	0.08		0	0.00		0	0.00		1	0.08		1	0.08		0	0.00		0	0.00		1	0.08		68	5.23		4	0.31		0	0.00		72	5.54		366	28.15		7	0.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		373	28.69		4	0.31		0	0.00		0	0.00		0	0.00		4	0.31		17	1.31		1	0.08		0	0.00		18	1.38		611	47.00		8	0.62		0	0.00		0	0.00		0	0.00		619	47.62		22	1.69		4	0.31		0	0.00		26	2.00		51	3.92		5	0.38		0	0.00		0	0.00		0	0.00		56	4.31		0	0.00		0	0.00		0	0.00		0	0.00		2	0.15		0	0.00		0	0.00		2	0.15		47	3.62		1	0.08		0	0.00		0	0.00		1	0.08		49	3.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Junortoun		7	1.23		2	0.35		2	0.35		11	1.94		9	1.59		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	1.59		4	0.71		3	0.53		0	0.00		7	1.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	1.76		1	0.18		0	0.00		11	1.94		271	47.80		2	0.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		273	48.15		2	0.35		0	0.00		0	0.00		0	0.00		2	0.35		0	0.00		0	0.00		0	0.00		0	0.00		198	34.92		3	0.53		0	0.00		0	0.00		0	0.00		201	35.45		3	0.53		0	0.00		0	0.00		3	0.53		26	4.59		1	0.18		0	0.00		0	0.00		0	0.00		27	4.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		17	3.00		6	1.06		0	0.00		0	0.00		0	0.00		23	4.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Kangaroo Flat		58	1.63		9	0.25		0	0.00		67	1.88		69	1.94		2	0.06		0	0.00		0	0.00		0	0.00		0	0.00		71	2.00		33	0.93		2	0.06		0	0.00		35	0.98		3	0.08		1	0.03		0	0.00		4	0.11		2	0.06		1	0.03		0	0.00		3	0.08		1	0.03		0	0.00		0	0.00		1	0.03		144	4.05		4	0.11		0	0.00		148	4.16		1467	41.24		12	0.34		0	0.00		0	0.00		1	0.03		0	0.00		0	0.00		1480	41.61		6	0.17		1	0.03		0	0.00		0	0.00		7	0.20		8	0.22		2	0.06		0	0.00		10	0.28		1401	39.39		13	0.37		0	0.00		0	0.00		0	0.00		1414	39.75		32	0.90		5	0.14		0	0.00		37	1.04		158	4.44		2	0.06		2	0.06		0	0.00		1	0.03		163	4.58		0	0.00		0	0.00		0	0.00		0	0.00		1	0.03		0	0.00		0	0.00		1	0.03		110	3.09		3	0.08		0	0.00		1	0.03		1	0.03		115	3.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Kangaroo Flat South		28	2.23		0	0.00		0	0.00		28	2.23		19	1.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	1.52		11	0.88		1	0.08		0	0.00		12	0.96		2	0.16		0	0.00		0	0.00		2	0.16		1	0.08		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		42	3.35		2	0.16		0	0.00		44	3.51		497	39.63		10	0.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		507	40.43		2	0.16		0	0.00		0	0.00		0	0.00		2	0.16		8	0.64		0	0.00		0	0.00		8	0.64		492	39.23		7	0.56		0	0.00		0	0.00		0	0.00		499	39.79		22	1.75		0	0.00		0	0.00		22	1.75		53	4.23		5	0.40		0	0.00		0	0.00		0	0.00		58	4.63		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		1	0.08		44	3.51		4	0.32		0	0.00		0	0.00		0	0.00		48	3.83		2	0.16		0	0.00		0	0.00		0	0.00		2	0.16	
	Kennington		14	1.13		1	0.08		0	0.00		15	1.21		21	1.69		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		21	1.69		16	1.29		3	0.24		0	0.00		19	1.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		28	2.25		3	0.24		0	0.00		31	2.50		538	43.32		5	0.40		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		543	43.72		3	0.24		0	0.00		0	0.00		0	0.00		3	0.24		7	0.56		0	0.00		0	0.00		7	0.56		426	34.30		4	0.32		0	0.00		0	0.00		0	0.00		430	34.62		14	1.13		0	0.00		0	0.00		14	1.13		75	6.04		3	0.24		0	0.00		0	0.00		0	0.00		78	6.28		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		1	0.08		70	5.64		9	0.72		0	0.00		0	0.00		1	0.08		80	6.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Korong Vale		7	3.47		0	0.00		0	0.00		7	3.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.50		0	0.00		0	0.00		1	0.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	6.93		2	0.99		0	0.00		16	7.92		96	47.52		1	0.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		97	48.02		1	0.50		0	0.00		0	0.00		0	0.00		1	0.50		0	0.00		0	0.00		0	0.00		0	0.00		70	34.65		0	0.00		0	0.00		0	0.00		0	0.00		70	34.65		0	0.00		0	0.00		0	0.00		0	0.00		2	0.99		0	0.00		0	0.00		0	0.00		0	0.00		2	0.99		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	2.97		1	0.50		0	0.00		0	0.00		1	0.50		8	3.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Laanecoorie		5	3.85		1	0.77		0	0.00		6	4.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.77		0	0.00		0	0.00		1	0.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	3.85		0	0.00		0	0.00		5	3.85		75	57.69		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		75	57.69		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.77		0	0.00		1	0.77		30	23.08		0	0.00		0	0.00		0	0.00		0	0.00		30	23.08		0	0.00		0	0.00		0	0.00		0	0.00		6	4.62		0	0.00		0	0.00		0	0.00		0	0.00		6	4.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.31		3	2.31		0	0.00		0	0.00		0	0.00		6	4.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Lockwood		17	2.28		1	0.13		0	0.00		18	2.42		12	1.61		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	1.61		11	1.48		3	0.40		0	0.00		14	1.88		1	0.13		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		1	0.13		42	5.65		2	0.27		0	0.00		44	5.91		316	42.47		1	0.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		317	42.61		3	0.40		0	0.00		0	0.00		0	0.00		3	0.40		2	0.27		0	0.00		0	0.00		2	0.27		209	28.09		4	0.54		0	0.00		0	0.00		0	0.00		213	28.63		10	1.34		2	0.27		1	0.13		13	1.75		37	4.97		3	0.40		0	0.00		0	0.00		0	0.00		40	5.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		58	7.80		8	1.08		0	0.00		0	0.00		0	0.00		66	8.87		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Long Gully		17	1.92		2	0.23		0	0.00		19	2.15		19	2.15		2	0.23		0	0.00		0	0.00		0	0.00		0	0.00		21	2.37		12	1.36		0	0.00		1	0.11		13	1.47		1	0.11		0	0.00		0	0.00		1	0.11		1	0.11		0	0.00		0	0.00		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		32	3.62		2	0.23		0	0.00		34	3.84		265	29.94		0	0.00		0	0.00		0	0.00		1	0.11		0	0.00		0	0.00		266	30.06		0	0.00		0	0.00		0	0.00		1	0.11		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		437	49.38		2	0.23		0	0.00		0	0.00		0	0.00		439	49.60		23	2.60		1	0.11		1	0.11		25	2.82		33	3.73		3	0.34		0	0.00		0	0.00		0	0.00		36	4.07		1	0.11		0	0.00		0	0.00		1	0.11		1	0.11		0	0.00		0	0.00		1	0.11		23	2.60		4	0.45		0	0.00		0	0.00		0	0.00		27	3.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Maiden Gully		22	1.65		0	0.00		0	0.00		22	1.65		16	1.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		16	1.20		8	0.60		6	0.45		0	0.00		14	1.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		64	4.80		5	0.38		1	0.08		70	5.25		551	41.34		2	0.15		1	0.08		0	0.00		0	0.00		0	0.00		1	0.08		555	41.64		2	0.15		0	0.00		0	0.00		0	0.00		2	0.15		5	0.38		2	0.15		1	0.08		8	0.60		468	35.11		6	0.45		0	0.00		0	0.00		0	0.00		474	35.56		34	2.55		5	0.38		0	0.00		39	2.93		77	5.78		0	0.00		0	0.00		0	0.00		0	0.00		77	5.78		0	0.00		0	0.00		0	0.00		0	0.00		2	0.15		0	0.00		0	0.00		2	0.15		51	3.83		2	0.15		0	0.00		0	0.00		0	0.00		53	3.98		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
