	    		TICKET VOTES			PATHY			LUGG			Group Total			TICKET VOTES			MULHOLLAND			CREA			KING			MAURUS			WELLS			Group Total			TICKET VOTES			CLEARY			ZOMBOLAS			Group Total			TICKET VOTES			ISHERWOOD			BARWICK			Group Total			TICKET VOTES			TOSCANO			REGHENZANI			Group Total			TICKET VOTES			RASKOVY			KENNEDY			Group Total			TICKET VOTES			SPENCER			MCINTYRE			Group Total			TICKET VOTES			# ALSTON			# KEMP			# PATTERSON			HAWKER			DE MARCHI			TRAN			Group Total			TICKET VOTES			LEE			WOLOWSKI			COPE			Group Total			TICKET VOTES			BAKER			BARBER			Group Total			TICKET VOTES			# RAY			# MARSHALL			MURPHY			CHONG			Group Total			TICKET VOTES			GRAHAM			JAGO			Group Total			TICKET VOTES			# ALLISON			HARCOURT			WARK			ALESICH			Group Total			TICKET VOTES			DAVIS			BROCAS			Group Total			TICKET VOTES			PETHERBRIDGE			POYNTON			Group Total			TICKET VOTES			KINNEAR			MULLANE			MATHEW			CONOR			Group Total			TICKET VOTES			THORNE			PEART			DEWBERRY			Group Total			
	    					Suresh			John									John			Pat			Gail			Rosemary			Ken									Phil			Eileen									Noelene			Robert									Joseph			Stephen									Steve			Elizabeth									Robyn			Neville									Richard Kenneth Robert			Rod			Kay			Tim			Dino			Duc-Dung									Wellington			Diana			Bill									A.T.			Pam									Robert			Gavin			Ted			Robert									Murray			Arnold Hartley									Lyn			Pierre			David			Simone									Craig			Donna									Tim			Lee-anne									Scott			Eleisha			Dinesh			Liz									Alison			Sarah			Tony						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		
	Cobains		1	0.49		0	0.00		0	0.00		1	0.49		10	4.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	4.85		7	3.40		1	0.49		0	0.00		8	3.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.49		0	0.00		0	0.00		1	0.49		14	6.80		2	0.97		0	0.00		16	7.77		136	66.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		136	66.02		2	0.97		0	0.00		0	0.00		0	0.00		2	0.97		1	0.49		0	0.00		0	0.00		1	0.49		16	7.77		0	0.00		0	0.00		0	0.00		0	0.00		16	7.77		0	0.00		0	0.00		0	0.00		0	0.00		6	2.91		3	1.46		0	0.00		0	0.00		0	0.00		9	4.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	1.94		1	0.49		0	0.00		0	0.00		0	0.00		5	2.43		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Coongulla		3	2.70		0	0.00		0	0.00		3	2.70		4	3.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	3.60		5	4.50		0	0.00		0	0.00		5	4.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	4.50		2	1.80		0	0.00		7	6.31		43	38.74		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		43	38.74		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		40	36.04		0	0.00		0	0.00		0	0.00		0	0.00		40	36.04		0	0.00		0	0.00		0	0.00		0	0.00		3	2.70		0	0.00		0	0.00		0	0.00		0	0.00		3	2.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	3.60		2	1.80		0	0.00		0	0.00		0	0.00		6	5.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Cowwarr		4	1.67		1	0.42		0	0.00		5	2.08		5	2.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	2.08		1	0.42		0	0.00		0	0.00		1	0.42		1	0.42		0	0.00		0	0.00		1	0.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	7.92		2	0.83		0	0.00		21	8.75		129	53.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		129	53.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		58	24.17		3	1.25		0	0.00		0	0.00		0	0.00		61	25.42		0	0.00		0	0.00		0	0.00		0	0.00		8	3.33		1	0.42		0	0.00		0	0.00		0	0.00		9	3.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	2.92		0	0.00		0	0.00		0	0.00		0	0.00		7	2.92		1	0.42		0	0.00		0	0.00		0	0.00		1	0.42	
	Dargo		6	4.92		0	0.00		0	0.00		6	4.92		2	1.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.64		5	4.10		1	0.82		0	0.00		6	4.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	15.57		1	0.82		0	0.00		20	16.39		60	49.18		1	0.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		61	50.00		1	0.82		0	0.00		0	0.00		0	0.00		1	0.82		0	0.00		0	0.00		0	0.00		0	0.00		18	14.75		0	0.00		0	0.00		0	0.00		0	0.00		18	14.75		0	0.00		0	0.00		0	0.00		0	0.00		5	4.10		0	0.00		0	0.00		0	0.00		0	0.00		5	4.10		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.46		0	0.00		0	0.00		0	0.00		0	0.00		3	2.46		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Denison		1	0.50		0	0.00		0	0.00		1	0.50		2	1.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.00		2	1.00		0	0.00		0	0.00		2	1.00		1	0.50		0	0.00		0	0.00		1	0.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	5.97		3	1.49		0	0.00		15	7.46		144	71.64		2	1.00		0	0.00		0	0.00		2	1.00		0	0.00		0	0.00		148	73.63		1	0.50		0	0.00		0	0.00		0	0.00		1	0.50		0	0.00		0	0.00		0	0.00		0	0.00		22	10.95		1	0.50		0	0.00		0	0.00		0	0.00		23	11.44		0	0.00		0	0.00		0	0.00		0	0.00		6	2.99		0	0.00		0	0.00		0	0.00		0	0.00		6	2.99		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Devon North		3	1.16		2	0.77		0	0.00		5	1.93		2	0.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.77		3	1.16		1	0.39		0	0.00		4	1.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		20	7.72		3	1.16		0	0.00		23	8.88		152	58.69		1	0.39		0	0.00		0	0.00		1	0.39		0	0.00		1	0.39		155	59.85		4	1.54		0	0.00		0	0.00		0	0.00		4	1.54		0	0.00		0	0.00		0	0.00		0	0.00		39	15.06		1	0.39		0	0.00		1	0.39		0	0.00		41	15.83		1	0.39		0	0.00		0	0.00		1	0.39		14	5.41		1	0.39		0	0.00		0	0.00		0	0.00		15	5.79		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	2.70		2	0.77		0	0.00		0	0.00		0	0.00		9	3.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Dudley		7	1.78		0	0.00		0	0.00		7	1.78		5	1.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	1.27		7	1.78		2	0.51		0	0.00		9	2.28		1	0.25		0	0.00		0	0.00		1	0.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	4.57		2	0.51		0	0.00		20	5.08		147	37.31		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		147	37.31		1	0.25		0	0.00		0	0.00		0	0.00		1	0.25		0	0.00		0	0.00		0	0.00		0	0.00		154	39.09		1	0.25		0	0.00		0	0.00		0	0.00		155	39.34		0	0.00		1	0.25		0	0.00		1	0.25		24	6.09		1	0.25		0	0.00		0	0.00		0	0.00		25	6.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		22	5.58		0	0.00		0	0.00		0	0.00		0	0.00		22	5.58		1	0.25		0	0.00		0	0.00		0	0.00		1	0.25	
	Dumbalk		4	1.09		0	0.00		0	0.00		4	1.09		7	1.91		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	1.91		8	2.19		0	0.00		0	0.00		8	2.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		30	8.20		1	0.27		0	0.00		31	8.47		221	60.38		3	0.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		224	61.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.27		0	0.00		0	0.00		1	0.27		44	12.02		1	0.27		0	0.00		0	0.00		0	0.00		45	12.30		1	0.27		0	0.00		0	0.00		1	0.27		17	4.64		2	0.55		0	0.00		0	0.00		0	0.00		19	5.19		1	0.27		0	0.00		0	0.00		1	0.27		0	0.00		0	0.00		0	0.00		0	0.00		25	6.83		0	0.00		0	0.00		0	0.00		0	0.00		25	6.83		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Eagle Point		5	0.92		0	0.00		0	0.00		5	0.92		4	0.74		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		5	0.92		14	2.59		1	0.18		0	0.00		15	2.77		1	0.18		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		38	7.02		5	0.92		0	0.00		43	7.95		274	50.65		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		275	50.83		4	0.74		0	0.00		0	0.00		0	0.00		4	0.74		0	0.00		0	0.00		0	0.00		0	0.00		139	25.69		1	0.18		0	0.00		0	0.00		0	0.00		140	25.88		1	0.18		0	0.00		0	0.00		1	0.18		25	4.62		5	0.92		0	0.00		0	0.00		0	0.00		30	5.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		20	3.70		0	0.00		0	0.00		0	0.00		0	0.00		20	3.70		0	0.00		0	0.00		1	0.18		0	0.00		1	0.18	
	Ellaswood		2	1.25		1	0.63		0	0.00		3	1.88		2	1.25		1	0.63		0	0.00		0	0.00		0	0.00		0	0.00		3	1.88		4	2.50		0	0.00		0	0.00		4	2.50		0	0.00		1	0.63		0	0.00		1	0.63		0	0.00		0	0.00		0	0.00		0	0.00		1	0.63		0	0.00		0	0.00		1	0.63		16	10.00		3	1.88		0	0.00		19	11.88		76	47.50		0	0.00		0	0.00		0	0.00		1	0.63		0	0.00		0	0.00		77	48.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		27	16.88		0	0.00		0	0.00		0	0.00		0	0.00		27	16.88		1	0.63		0	0.00		0	0.00		1	0.63		8	5.00		2	1.25		0	0.00		0	0.00		0	0.00		10	6.25		0	0.00		0	0.00		0	0.00		0	0.00		1	0.63		0	0.00		0	0.00		1	0.63		9	5.63		4	2.50		0	0.00		0	0.00		0	0.00		13	8.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Ensay		2	1.45		0	0.00		0	0.00		2	1.45		1	0.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.72		1	0.72		0	0.00		0	0.00		1	0.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	13.04		1	0.72		0	0.00		19	13.77		80	57.97		1	0.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		81	58.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	13.04		0	0.00		0	0.00		0	0.00		0	0.00		18	13.04		0	0.00		0	0.00		0	0.00		0	0.00		7	5.07		1	0.72		0	0.00		0	0.00		0	0.00		8	5.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	5.80		0	0.00		0	0.00		0	0.00		0	0.00		8	5.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Fernbank		3	4.00		0	0.00		0	0.00		3	4.00		1	1.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.33		2	2.67		0	0.00		0	0.00		2	2.67		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	17.33		3	4.00		1	1.33		17	22.67		40	53.33		0	0.00		0	0.00		0	0.00		1	1.33		0	0.00		0	0.00		41	54.67		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	10.67		0	0.00		0	0.00		0	0.00		0	0.00		8	10.67		0	0.00		0	0.00		0	0.00		0	0.00		3	4.00		0	0.00		0	0.00		0	0.00		0	0.00		3	4.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Fish Creek		10	1.65		0	0.00		0	0.00		10	1.65		11	1.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	1.82		11	1.82		3	0.50		0	0.00		14	2.31		0	0.00		0	0.00		0	0.00		0	0.00		1	0.17		0	0.00		0	0.00		1	0.17		0	0.00		0	0.00		0	0.00		0	0.00		38	6.27		1	0.17		1	0.17		40	6.60		316	52.15		2	0.33		1	0.17		1	0.17		0	0.00		0	0.00		0	0.00		320	52.81		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.33		0	0.00		0	0.00		2	0.33		112	18.48		1	0.17		0	0.00		1	0.17		0	0.00		114	18.81		1	0.17		0	0.00		0	0.00		1	0.17		19	3.14		3	0.50		0	0.00		0	0.00		1	0.17		23	3.80		0	0.00		1	0.17		0	0.00		1	0.17		0	0.00		0	0.00		0	0.00		0	0.00		62	10.23		4	0.66		1	0.17		0	0.00		1	0.17		68	11.22		1	0.17		0	0.00		0	0.00		0	0.00		1	0.17	
	Foster		19	1.44		5	0.38		0	0.00		24	1.82		17	1.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		17	1.29		17	1.29		4	0.30		0	0.00		21	1.60		3	0.23		0	0.00		0	0.00		3	0.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		67	5.09		3	0.23		1	0.08		71	5.40		563	42.78		5	0.38		1	0.08		0	0.00		1	0.08		0	0.00		0	0.00		570	43.31		4	0.30		0	0.00		0	0.00		0	0.00		4	0.30		1	0.08		0	0.00		0	0.00		1	0.08		350	26.60		8	0.61		1	0.08		0	0.00		1	0.08		360	27.36		4	0.30		1	0.08		0	0.00		5	0.38		87	6.61		7	0.53		0	0.00		0	0.00		0	0.00		94	7.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		135	10.26		9	0.68		0	0.00		0	0.00		1	0.08		145	11.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Genoa		1	1.20		0	0.00		0	0.00		1	1.20		2	2.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	2.41		1	1.20		0	0.00		0	0.00		1	1.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	4.82		0	0.00		0	0.00		4	4.82		39	46.99		0	0.00		0	0.00		0	0.00		1	1.20		0	0.00		0	0.00		40	48.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		21	25.30		1	1.20		0	0.00		0	0.00		0	0.00		22	26.51		2	2.41		0	0.00		0	0.00		2	2.41		7	8.43		0	0.00		0	0.00		0	0.00		0	0.00		7	8.43		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	3.61		0	0.00		0	0.00		0	0.00		0	0.00		3	3.61		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Glengarry		10	1.41		0	0.00		0	0.00		10	1.41		15	2.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		15	2.12		6	0.85		2	0.28		0	0.00		8	1.13		2	0.28		0	0.00		0	0.00		2	0.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		83	11.72		7	0.99		0	0.00		90	12.71		315	44.49		5	0.71		1	0.14		0	0.00		0	0.00		0	0.00		0	0.00		321	45.34		1	0.14		0	0.00		0	0.00		0	0.00		1	0.14		0	0.00		0	0.00		0	0.00		0	0.00		193	27.26		2	0.28		2	0.28		0	0.00		0	0.00		197	27.82		1	0.14		0	0.00		0	0.00		1	0.14		37	5.23		5	0.71		0	0.00		0	0.00		0	0.00		42	5.93		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	2.54		1	0.14		0	0.00		0	0.00		0	0.00		19	2.68		1	0.14		0	0.00		0	0.00		0	0.00		1	0.14	
	Glenmaggie		5	4.95		0	0.00		0	0.00		5	4.95		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.98		0	0.00		0	0.00		2	1.98		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	4.95		0	0.00		0	0.00		5	4.95		48	47.52		2	1.98		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		50	49.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		28	27.72		0	0.00		0	0.00		0	0.00		0	0.00		28	27.72		0	0.00		0	0.00		0	0.00		0	0.00		4	3.96		1	0.99		0	0.00		0	0.00		0	0.00		5	4.95		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	3.96		1	0.99		0	0.00		0	0.00		1	0.99		6	5.94		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Golden Beach		5	2.53		0	0.00		0	0.00		5	2.53		4	2.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.02		6	3.03		0	0.00		0	0.00		6	3.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		20	10.10		0	0.00		0	0.00		20	10.10		60	30.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		60	30.30		2	1.01		0	0.00		0	0.00		0	0.00		2	1.01		0	0.00		0	0.00		0	0.00		0	0.00		84	42.42		0	0.00		0	0.00		0	0.00		0	0.00		84	42.42		0	0.00		0	0.00		0	0.00		0	0.00		5	2.53		0	0.00		0	0.00		0	0.00		0	0.00		5	2.53		0	0.00		0	0.00		0	0.00		0	0.00		1	0.51		0	0.00		0	0.00		1	0.51		10	5.05		1	0.51		0	0.00		0	0.00		0	0.00		11	5.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Gormandale		6	1.78		1	0.30		0	0.00		7	2.08		12	3.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	3.56		5	1.48		1	0.30		0	0.00		6	1.78		0	0.00		0	0.00		0	0.00		0	0.00		1	0.30		0	0.00		0	0.00		1	0.30		0	0.00		0	0.00		0	0.00		0	0.00		32	9.50		1	0.30		0	0.00		33	9.79		150	44.51		1	0.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		151	44.81		0	0.00		1	0.30		0	0.00		0	0.00		1	0.30		1	0.30		0	0.00		0	0.00		1	0.30		61	18.10		2	0.59		0	0.00		0	0.00		0	0.00		63	18.69		9	2.67		3	0.89		0	0.00		12	3.56		11	3.26		1	0.30		0	0.00		0	0.00		0	0.00		12	3.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.30		0	0.00		1	0.30		36	10.68		1	0.30		0	0.00		0	0.00		0	0.00		37	10.98		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Heyfield		36	2.98		1	0.08		0	0.00		37	3.06		29	2.40		2	0.17		0	0.00		0	0.00		0	0.00		0	0.00		31	2.57		12	0.99		2	0.17		0	0.00		14	1.16		3	0.25		0	0.00		0	0.00		3	0.25		1	0.08		0	0.00		0	0.00		1	0.08		1	0.08		0	0.00		0	0.00		1	0.08		84	6.95		6	0.50		0	0.00		90	7.45		564	46.69		2	0.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		566	46.85		8	0.66		0	0.00		0	0.00		0	0.00		8	0.66		0	0.00		0	0.00		0	0.00		0	0.00		367	30.38		8	0.66		0	0.00		0	0.00		0	0.00		375	31.04		3	0.25		0	0.00		1	0.08		4	0.33		51	4.22		4	0.33		0	0.00		0	0.00		0	0.00		55	4.55		0	0.00		0	0.00		0	0.00		0	0.00		3	0.25		0	0.00		0	0.00		3	0.25		20	1.66		0	0.00		0	0.00		0	0.00		0	0.00		20	1.66		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Inverloch		39	1.69		2	0.09		0	0.00		41	1.77		27	1.17		2	0.09		0	0.00		0	0.00		0	0.00		0	0.00		29	1.25		33	1.43		9	0.39		0	0.00		42	1.82		1	0.04		0	0.00		0	0.00		1	0.04		2	0.09		1	0.04		0	0.00		3	0.13		2	0.09		0	0.00		0	0.00		2	0.09		111	4.80		5	0.22		0	0.00		116	5.01		911	39.37		6	0.26		0	0.00		2	0.09		1	0.04		0	0.00		0	0.00		920	39.76		1	0.04		0	0.00		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		2	0.09		2	0.09		724	31.29		8	0.35		0	0.00		1	0.04		0	0.00		733	31.68		5	0.22		0	0.00		0	0.00		5	0.22		173	7.48		7	0.30		0	0.00		0	0.00		0	0.00		180	7.78		1	0.04		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		215	9.29		22	0.95		1	0.04		0	0.00		0	0.00		238	10.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Johnsonville		5	0.92		0	0.00		0	0.00		5	0.92		6	1.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	1.11		4	0.74		3	0.55		0	0.00		7	1.29		1	0.18		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		52	9.61		3	0.55		0	0.00		55	10.17		287	53.05		2	0.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		289	53.42		1	0.18		0	0.00		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		118	21.81		3	0.55		0	0.00		0	0.00		0	0.00		121	22.37		1	0.18		0	0.00		0	0.00		1	0.18		34	6.28		4	0.74		0	0.00		0	0.00		0	0.00		38	7.02		1	0.18		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		16	2.96		0	0.00		0	0.00		0	0.00		0	0.00		16	2.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Kilmany		2	1.68		1	0.84		0	0.00		3	2.52		1	0.84		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.84		2	1.68		1	0.84		0	0.00		3	2.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	7.56		1	0.84		0	0.00		10	8.40		81	68.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		81	68.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	9.24		0	0.00		0	0.00		0	0.00		0	0.00		11	9.24		0	0.00		0	0.00		0	0.00		0	0.00		5	4.20		2	1.68		0	0.00		0	0.00		0	0.00		7	5.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.52		0	0.00		0	0.00		0	0.00		0	0.00		3	2.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Kongwak		2	0.90		0	0.00		0	0.00		2	0.90		2	0.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.90		3	1.36		0	0.00		0	0.00		3	1.36		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	4.52		0	0.00		0	0.00		10	4.52		132	59.73		1	0.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		133	60.18		2	0.90		0	0.00		0	0.00		0	0.00		2	0.90		0	0.00		0	0.00		0	0.00		0	0.00		45	20.36		1	0.45		0	0.00		0	0.00		0	0.00		46	20.81		1	0.45		0	0.00		0	0.00		1	0.45		7	3.17		1	0.45		0	0.00		0	0.00		0	0.00		8	3.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	5.88		1	0.45		0	0.00		0	0.00		0	0.00		14	6.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Koonwarra		10	3.52		1	0.35		0	0.00		11	3.87		1	0.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.35		5	1.76		0	0.00		0	0.00		5	1.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.35		1	0.35		0	0.00		2	0.70		11	3.87		0	0.00		0	0.00		11	3.87		164	57.75		2	0.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		166	58.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		30	10.56		1	0.35		0	0.00		0	0.00		0	0.00		31	10.92		2	0.70		0	0.00		0	0.00		2	0.70		15	5.28		2	0.70		0	0.00		0	0.00		0	0.00		17	5.99		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		34	11.97		2	0.70		1	0.35		0	0.00		0	0.00		37	13.03		1	0.35		0	0.00		0	0.00		0	0.00		1	0.35	
