	    		TICKET VOTES			PATHY			LUGG			Group Total			TICKET VOTES			MULHOLLAND			CREA			KING			MAURUS			WELLS			Group Total			TICKET VOTES			CLEARY			ZOMBOLAS			Group Total			TICKET VOTES			ISHERWOOD			BARWICK			Group Total			TICKET VOTES			TOSCANO			REGHENZANI			Group Total			TICKET VOTES			RASKOVY			KENNEDY			Group Total			TICKET VOTES			SPENCER			MCINTYRE			Group Total			TICKET VOTES			# ALSTON			# KEMP			# PATTERSON			HAWKER			DE MARCHI			TRAN			Group Total			TICKET VOTES			LEE			WOLOWSKI			COPE			Group Total			TICKET VOTES			BAKER			BARBER			Group Total			TICKET VOTES			# RAY			# MARSHALL			MURPHY			CHONG			Group Total			TICKET VOTES			GRAHAM			JAGO			Group Total			TICKET VOTES			# ALLISON			HARCOURT			WARK			ALESICH			Group Total			TICKET VOTES			DAVIS			BROCAS			Group Total			TICKET VOTES			PETHERBRIDGE			POYNTON			Group Total			TICKET VOTES			KINNEAR			MULLANE			MATHEW			CONOR			Group Total			TICKET VOTES			THORNE			PEART			DEWBERRY			Group Total			
	    					Suresh			John									John			Pat			Gail			Rosemary			Ken									Phil			Eileen									Noelene			Robert									Joseph			Stephen									Steve			Elizabeth									Robyn			Neville									Richard Kenneth Robert			Rod			Kay			Tim			Dino			Duc-Dung									Wellington			Diana			Bill									A.T.			Pam									Robert			Gavin			Ted			Robert									Murray			Arnold Hartley									Lyn			Pierre			David			Simone									Craig			Donna									Tim			Lee-anne									Scott			Eleisha			Dinesh			Liz									Alison			Sarah			Tony						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		
	Echuca Central		18	2.21		0	0.00		0	0.00		18	2.21		9	1.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	1.11		10	1.23		0	0.00		0	0.00		10	1.23		0	0.00		0	0.00		0	0.00		0	0.00		1	0.12		1	0.12		0	0.00		2	0.25		0	0.00		0	0.00		0	0.00		0	0.00		33	4.06		0	0.00		0	0.00		33	4.06		518	63.71		12	1.48		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		530	65.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		1	0.12		151	18.57		4	0.49		0	0.00		0	0.00		0	0.00		155	19.07		0	0.00		5	0.62		0	0.00		5	0.62		30	3.69		2	0.25		0	0.00		0	0.00		0	0.00		32	3.94		0	0.00		0	0.00		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		1	0.12		17	2.09		0	0.00		0	0.00		0	0.00		0	0.00		17	2.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Echuca East		80	3.86		9	0.43		0	0.00		89	4.30		49	2.37		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		50	2.42		21	1.01		2	0.10		0	0.00		23	1.11		1	0.05		0	0.00		0	0.00		1	0.05		1	0.05		1	0.05		0	0.00		2	0.10		1	0.05		0	0.00		0	0.00		1	0.05		133	6.43		9	0.43		2	0.10		144	6.96		999	48.26		14	0.68		1	0.05		0	0.00		1	0.05		0	0.00		0	0.00		1015	49.03		3	0.14		0	0.00		0	0.00		0	0.00		3	0.14		3	0.14		0	0.00		0	0.00		3	0.14		561	27.10		1	0.05		0	0.00		0	0.00		0	0.00		562	27.15		11	0.53		0	0.00		0	0.00		11	0.53		117	5.65		0	0.00		0	0.00		0	0.00		0	0.00		117	5.65		0	0.00		0	0.00		0	0.00		0	0.00		3	0.14		0	0.00		0	0.00		3	0.14		44	2.13		0	0.00		0	0.00		0	0.00		0	0.00		44	2.13		1	0.05		1	0.05		0	0.00		0	0.00		2	0.10	
	Echuca South		56	3.24		1	0.06		0	0.00		57	3.30		28	1.62		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		29	1.68		22	1.27		2	0.12		0	0.00		24	1.39		0	0.00		0	0.00		0	0.00		0	0.00		2	0.12		0	0.00		0	0.00		2	0.12		1	0.06		0	0.00		0	0.00		1	0.06		89	5.15		1	0.06		1	0.06		91	5.27		956	55.36		2	0.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		958	55.47		7	0.41		0	0.00		0	0.00		0	0.00		7	0.41		1	0.06		0	0.00		0	0.00		1	0.06		408	23.62		9	0.52		0	0.00		0	0.00		0	0.00		417	24.15		5	0.29		0	0.00		0	0.00		5	0.29		91	5.27		6	0.35		0	0.00		0	0.00		1	0.06		98	5.67		1	0.06		0	0.00		0	0.00		1	0.06		2	0.12		0	0.00		0	0.00		2	0.12		22	1.27		6	0.35		2	0.12		0	0.00		1	0.06		31	1.80		1	0.06		0	0.00		0	0.00		0	0.00		1	0.06	
	Echuca Village		8	3.00		2	0.75		0	0.00		10	3.75		1	0.37		4	1.50		0	0.00		0	0.00		0	0.00		0	0.00		5	1.87		6	2.25		1	0.37		0	0.00		7	2.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		15	5.62		0	0.00		0	0.00		15	5.62		188	70.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		188	70.41		2	0.75		0	0.00		0	0.00		0	0.00		2	0.75		0	0.00		0	0.00		0	0.00		0	0.00		30	11.24		0	0.00		0	0.00		0	0.00		0	0.00		30	11.24		0	0.00		0	0.00		0	0.00		0	0.00		7	2.62		0	0.00		0	0.00		0	0.00		0	0.00		7	2.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.12		0	0.00		0	0.00		0	0.00		0	0.00		3	1.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Echuca West		18	4.16		2	0.46		0	0.00		20	4.62		4	0.92		1	0.23		1	0.23		0	0.00		0	0.00		0	0.00		6	1.39		9	2.08		0	0.00		0	0.00		9	2.08		1	0.23		0	0.00		0	0.00		1	0.23		1	0.23		0	0.00		0	0.00		1	0.23		0	0.00		0	0.00		0	0.00		0	0.00		26	6.00		3	0.69		0	0.00		29	6.70		294	67.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		294	67.90		1	0.23		0	0.00		0	0.00		0	0.00		1	0.23		0	0.00		0	0.00		0	0.00		0	0.00		49	11.32		0	0.00		0	0.00		0	0.00		0	0.00		49	11.32		0	0.00		0	0.00		0	0.00		0	0.00		14	3.23		0	0.00		0	0.00		0	0.00		0	0.00		14	3.23		1	0.23		0	0.00		0	0.00		1	0.23		1	0.23		0	0.00		0	0.00		1	0.23		7	1.62		0	0.00		0	0.00		0	0.00		0	0.00		7	1.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Girgarre		13	3.10		2	0.48		0	0.00		15	3.58		8	1.91		0	0.00		1	0.24		0	0.00		0	0.00		0	0.00		9	2.15		4	0.95		0	0.00		0	0.00		4	0.95		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		31	7.40		0	0.00		0	0.00		31	7.40		296	70.64		0	0.00		1	0.24		0	0.00		1	0.24		0	0.00		0	0.00		298	71.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		40	9.55		2	0.48		0	0.00		0	0.00		0	0.00		42	10.02		1	0.24		0	0.00		0	0.00		1	0.24		11	2.63		0	0.00		0	0.00		0	0.00		0	0.00		11	2.63		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	1.91		0	0.00		0	0.00		0	0.00		0	0.00		8	1.91		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Gowrie Street		75	3.54		6	0.28		0	0.00		81	3.82		63	2.97		2	0.09		0	0.00		0	0.00		0	0.00		0	0.00		65	3.07		31	1.46		3	0.14		0	0.00		34	1.60		3	0.14		1	0.05		1	0.05		5	0.24		5	0.24		0	0.00		0	0.00		5	0.24		2	0.09		0	0.00		0	0.00		2	0.09		78	3.68		7	0.33		0	0.00		85	4.01		1028	48.49		11	0.52		1	0.05		0	0.00		1	0.05		0	0.00		1	0.05		1042	49.15		9	0.42		0	0.00		0	0.00		0	0.00		9	0.42		4	0.19		0	0.00		0	0.00		4	0.19		639	30.14		3	0.14		0	0.00		0	0.00		0	0.00		642	30.28		8	0.38		1	0.05		0	0.00		9	0.42		68	3.21		3	0.14		0	0.00		0	0.00		0	0.00		71	3.35		1	0.05		0	0.00		0	0.00		1	0.05		1	0.05		0	0.00		0	0.00		1	0.05		55	2.59		7	0.33		1	0.05		0	0.00		1	0.05		64	3.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Grahamvale		1	0.53		0	0.00		0	0.00		1	0.53		1	0.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	3.70		0	0.00		0	0.00		7	3.70		124	65.61		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		124	65.61		1	0.53		0	0.00		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		0	0.00		0	0.00		37	19.58		0	0.00		0	0.00		0	0.00		0	0.00		37	19.58		2	1.06		0	0.00		0	0.00		2	1.06		11	5.82		0	0.00		0	0.00		0	0.00		0	0.00		11	5.82		0	0.00		0	0.00		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		1	0.53		1	0.53		2	1.06		0	0.00		0	0.00		0	0.00		3	1.59		1	0.53		0	0.00		0	0.00		0	0.00		1	0.53	
	Gunbower		17	4.71		0	0.00		0	0.00		17	4.71		7	1.94		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	1.94		1	0.28		0	0.00		0	0.00		1	0.28		2	0.55		0	0.00		0	0.00		2	0.55		1	0.28		0	0.00		0	0.00		1	0.28		0	0.00		0	0.00		0	0.00		0	0.00		25	6.93		0	0.00		0	0.00		25	6.93		215	59.56		4	1.11		1	0.28		0	0.00		1	0.28		1	0.28		0	0.00		222	61.50		1	0.28		0	0.00		0	0.00		0	0.00		1	0.28		0	0.00		0	0.00		0	0.00		0	0.00		70	19.39		0	0.00		0	0.00		0	0.00		0	0.00		70	19.39		1	0.28		0	0.00		0	0.00		1	0.28		8	2.22		0	0.00		0	0.00		0	0.00		0	0.00		8	2.22		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	1.39		1	0.28		0	0.00		0	0.00		0	0.00		6	1.66		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Guthrie Street		31	2.28		4	0.29		0	0.00		35	2.58		18	1.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	1.33		10	0.74		0	0.00		0	0.00		10	0.74		3	0.22		0	0.00		0	0.00		3	0.22		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		51	3.76		4	0.29		0	0.00		55	4.05		854	62.89		4	0.29		0	0.00		1	0.07		0	0.00		0	0.00		0	0.00		859	63.25		7	0.52		0	0.00		0	0.00		0	0.00		7	0.52		0	0.00		0	0.00		0	0.00		0	0.00		270	19.88		3	0.22		0	0.00		0	0.00		0	0.00		273	20.10		9	0.66		2	0.15		0	0.00		11	0.81		55	4.05		4	0.29		0	0.00		0	0.00		1	0.07		60	4.42		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		1	0.07		22	1.62		3	0.22		1	0.07		0	0.00		0	0.00		26	1.91		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Katamatite		7	2.24		0	0.00		0	0.00		7	2.24		2	0.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.64		4	1.28		0	0.00		0	0.00		4	1.28		1	0.32		0	0.00		0	0.00		1	0.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	4.17		0	0.00		0	0.00		13	4.17		217	69.55		0	0.00		0	0.00		0	0.00		1	0.32		0	0.00		0	0.00		218	69.87		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		43	13.78		0	0.00		0	0.00		0	0.00		0	0.00		43	13.78		4	1.28		0	0.00		0	0.00		4	1.28		8	2.56		2	0.64		0	0.00		0	0.00		0	0.00		10	3.21		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	1.28		5	1.60		1	0.32		0	0.00		0	0.00		10	3.21		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Katunga		6	1.35		1	0.22		1	0.22		8	1.79		11	2.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	2.47		2	0.45		0	0.00		0	0.00		2	0.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		16	3.59		1	0.22		0	0.00		17	3.81		325	72.87		2	0.45		0	0.00		0	0.00		1	0.22		0	0.00		0	0.00		328	73.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		51	11.43		2	0.45		0	0.00		0	0.00		0	0.00		53	11.88		1	0.22		0	0.00		0	0.00		1	0.22		13	2.91		1	0.22		0	0.00		0	0.00		0	0.00		14	3.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	1.57		4	0.90		1	0.22		0	0.00		0	0.00		12	2.69		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Kerang		75	3.98		2	0.11		0	0.00		77	4.08		38	2.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		38	2.01		19	1.01		1	0.05		0	0.00		20	1.06		3	0.16		0	0.00		0	0.00		3	0.16		1	0.05		0	0.00		0	0.00		1	0.05		1	0.05		0	0.00		0	0.00		1	0.05		118	6.26		0	0.00		0	0.00		118	6.26		1132	60.02		6	0.32		2	0.11		0	0.00		6	0.32		0	0.00		1	0.05		1147	60.82		6	0.32		0	0.00		0	0.00		0	0.00		6	0.32		1	0.05		0	0.00		0	0.00		1	0.05		335	17.76		5	0.27		0	0.00		2	0.11		0	0.00		342	18.13		17	0.90		3	0.16		0	0.00		20	1.06		66	3.50		14	0.74		0	0.00		0	0.00		0	0.00		80	4.24		1	0.05		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		1	0.05		1	0.05		19	1.01		7	0.37		1	0.05		0	0.00		0	0.00		27	1.43		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Kerang North		19	2.25		1	0.12		0	0.00		20	2.37		16	1.90		6	0.71		0	0.00		0	0.00		0	0.00		0	0.00		22	2.61		8	0.95		1	0.12		0	0.00		9	1.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		39	4.63		0	0.00		0	0.00		39	4.63		539	63.94		2	0.24		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		541	64.18		5	0.59		0	0.00		0	0.00		0	0.00		5	0.59		3	0.36		0	0.00		0	0.00		3	0.36		145	17.20		9	1.07		0	0.00		0	0.00		0	0.00		154	18.27		3	0.36		1	0.12		0	0.00		4	0.47		23	2.73		5	0.59		0	0.00		0	0.00		0	0.00		28	3.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	2.14		0	0.00		0	0.00		0	0.00		0	0.00		18	2.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Kialla		10	2.19		0	0.00		0	0.00		10	2.19		2	0.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.44		3	0.66		7	1.54		0	0.00		10	2.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		24	5.26		0	0.00		0	0.00		24	5.26		300	65.79		6	1.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		306	67.11		1	0.22		0	0.00		0	0.00		0	0.00		1	0.22		1	0.22		0	0.00		0	0.00		1	0.22		59	12.94		0	0.00		0	0.00		0	0.00		0	0.00		59	12.94		2	0.44		0	0.00		0	0.00		2	0.44		24	5.26		1	0.22		0	0.00		0	0.00		0	0.00		25	5.48		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		15	3.29		1	0.22		0	0.00		0	0.00		0	0.00		16	3.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Kialla Park		4	0.80		1	0.20		0	0.00		5	1.00		5	1.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	1.00		5	1.00		1	0.20		0	0.00		6	1.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.20		0	0.00		1	0.20		0	0.00		0	0.00		0	0.00		0	0.00		18	3.59		1	0.20		0	0.00		19	3.79		295	58.88		3	0.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		298	59.48		1	0.20		0	0.00		0	0.00		0	0.00		1	0.20		0	0.00		2	0.40		0	0.00		2	0.40		113	22.55		1	0.20		1	0.20		0	0.00		0	0.00		115	22.95		8	1.60		0	0.00		0	0.00		8	1.60		21	4.19		2	0.40		0	0.00		0	0.00		0	0.00		23	4.59		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	3.59		0	0.00		0	0.00		0	0.00		0	0.00		18	3.59		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Kialla West		12	2.73		0	0.00		0	0.00		12	2.73		4	0.91		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	0.91		9	2.05		2	0.46		0	0.00		11	2.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.23		1	0.23		0	0.00		2	0.46		17	3.87		1	0.23		0	0.00		18	4.10		263	59.91		3	0.68		0	0.00		0	0.00		2	0.46		0	0.00		1	0.23		269	61.28		2	0.46		0	0.00		0	0.00		0	0.00		2	0.46		0	0.00		0	0.00		0	0.00		0	0.00		82	18.68		1	0.23		0	0.00		0	0.00		0	0.00		83	18.91		6	1.37		1	0.23		0	0.00		7	1.59		17	3.87		3	0.68		0	0.00		0	0.00		0	0.00		20	4.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	1.82		3	0.68		0	0.00		0	0.00		0	0.00		11	2.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Knight Street		66	3.43		3	0.16		0	0.00		69	3.59		42	2.18		2	0.10		0	0.00		0	0.00		0	0.00		0	0.00		44	2.29		24	1.25		0	0.00		0	0.00		24	1.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		1	0.05		55	2.86		3	0.16		0	0.00		58	3.01		1120	58.21		17	0.88		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		1138	59.15		1	0.05		0	0.00		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		410	21.31		2	0.10		1	0.05		1	0.05		1	0.05		415	21.57		3	0.16		0	0.00		0	0.00		3	0.16		115	5.98		9	0.47		0	0.00		0	0.00		0	0.00		124	6.44		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		1	0.05		41	2.13		4	0.21		0	0.00		0	0.00		0	0.00		45	2.34		1	0.05		0	0.00		0	0.00		0	0.00		1	0.05	
	Koondrook		26	3.75		0	0.00		0	0.00		26	3.75		19	2.74		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	2.74		10	1.44		0	0.00		0	0.00		10	1.44		0	0.00		0	0.00		0	0.00		0	0.00		1	0.14		0	0.00		0	0.00		1	0.14		0	0.00		0	0.00		0	0.00		0	0.00		35	5.04		2	0.29		0	0.00		37	5.33		416	59.94		6	0.86		1	0.14		0	0.00		0	0.00		0	0.00		0	0.00		423	60.95		1	0.14		0	0.00		0	0.00		0	0.00		1	0.14		1	0.14		0	0.00		0	0.00		1	0.14		145	20.89		1	0.14		0	0.00		1	0.14		0	0.00		147	21.18		5	0.72		1	0.14		0	0.00		6	0.86		12	1.73		1	0.14		0	0.00		0	0.00		0	0.00		13	1.87		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	1.01		3	0.43		0	0.00		0	0.00		0	0.00		10	1.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Koyuga		10	6.90		0	0.00		0	0.00		10	6.90		2	1.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.38		1	0.69		0	0.00		0	0.00		1	0.69		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	8.97		1	0.69		0	0.00		14	9.66		93	64.14		1	0.69		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		94	64.83		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.69		0	0.00		0	0.00		1	0.69		15	10.34		0	0.00		0	0.00		0	0.00		0	0.00		15	10.34		1	0.69		0	0.00		0	0.00		1	0.69		6	4.14		0	0.00		0	0.00		0	0.00		0	0.00		6	4.14		1	0.69		0	0.00		0	0.00		1	0.69		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Kyabram		65	2.74		3	0.13		0	0.00		68	2.86		41	1.73		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		42	1.77		18	0.76		4	0.17		0	0.00		22	0.93		3	0.13		0	0.00		0	0.00		3	0.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		124	5.22		11	0.46		0	0.00		135	5.68		1401	58.99		21	0.88		0	0.00		1	0.04		3	0.13		0	0.00		0	0.00		1426	60.04		4	0.17		0	0.00		0	0.00		0	0.00		4	0.17		3	0.13		0	0.00		0	0.00		3	0.13		498	20.97		9	0.38		0	0.00		0	0.00		0	0.00		507	21.35		38	1.60		0	0.00		0	0.00		38	1.60		72	3.03		0	0.00		0	0.00		0	0.00		0	0.00		72	3.03		0	0.00		0	0.00		0	0.00		0	0.00		2	0.08		0	0.00		0	0.00		2	0.08		47	1.98		6	0.25		0	0.00		0	0.00		0	0.00		53	2.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Kyabram West		25	1.72		6	0.41		0	0.00		31	2.13		20	1.37		2	0.14		0	0.00		0	0.00		0	0.00		0	0.00		22	1.51		11	0.76		5	0.34		0	0.00		16	1.10		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.14		0	0.00		0	0.00		2	0.14		79	5.43		2	0.14		0	0.00		81	5.56		907	62.29		15	1.03		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		923	63.39		5	0.34		0	0.00		0	0.00		0	0.00		5	0.34		0	0.00		0	0.00		0	0.00		0	0.00		273	18.75		4	0.27		0	0.00		0	0.00		0	0.00		277	19.02		17	1.17		0	0.00		0	0.00		17	1.17		37	2.54		3	0.21		1	0.07		0	0.00		0	0.00		41	2.82		1	0.07		0	0.00		0	0.00		1	0.07		3	0.21		0	0.00		0	0.00		3	0.21		30	2.06		6	0.41		1	0.07		0	0.00		0	0.00		37	2.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Ky Valley		11	4.20		1	0.38		0	0.00		12	4.58		3	1.15		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.15		0	0.00		0	0.00		1	0.38		1	0.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	5.34		2	0.76		0	0.00		16	6.11		193	73.66		4	1.53		1	0.38		1	0.38		1	0.38		0	0.00		0	0.00		200	76.34		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	4.96		0	0.00		0	0.00		0	0.00		0	0.00		13	4.96		2	0.76		0	0.00		0	0.00		2	0.76		11	4.20		0	0.00		0	0.00		0	0.00		0	0.00		11	4.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	1.53		0	0.00		0	0.00		0	0.00		0	0.00		4	1.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Lake Charm		5	1.95		1	0.39		0	0.00		6	2.34		2	0.78		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.78		3	1.17		1	0.39		0	0.00		4	1.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		22	8.59		5	1.95		0	0.00		27	10.55		155	60.55		3	1.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		158	61.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.78		0	0.00		0	0.00		2	0.78		46	17.97		0	0.00		0	0.00		0	0.00		0	0.00		46	17.97		0	0.00		0	0.00		0	0.00		0	0.00		4	1.56		0	0.00		0	0.00		0	0.00		0	0.00		4	1.56		0	0.00		0	0.00		0	0.00		0	0.00		1	0.39		0	0.00		0	0.00		1	0.39		6	2.34		0	0.00		0	0.00		0	0.00		0	0.00		6	2.34		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Lalbert		4	3.17		0	0.00		0	0.00		4	3.17		1	0.79		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.79		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	5.56		0	0.00		0	0.00		7	5.56		98	77.78		1	0.79		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		99	78.57		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	8.73		0	0.00		0	0.00		0	0.00		0	0.00		11	8.73		0	0.00		1	0.79		0	0.00		1	0.79		1	0.79		1	0.79		0	0.00		0	0.00		0	0.00		2	1.59		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.79		1	0.79		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
