Senate - 2001 Election: Victoria																																																																																																																																																																																																																																																											
 First Preference Votes by Candidate																																																																																																																																																																																																																																																											
By Polling Place																																																																																																																																																																																																																																																											
Ballarat (85877)																																																																																																																																																																																																																																																											

		   	 A liberals for forests												 B Democratic Labor Party (DLP) of Australia																					 C Phil Cleary - Independent Australia												 D Citizens Electoral Council of Australia												 E 												 F 												 G Pauline Hanson's One Nation												 H Liberal/National Party																								 I Unity - Say No To Hanson															 J 												 K Australian Labor Party (Victorian Branch)																	 L Christian Democratic Party (Fred Nile Group)												 M Australian Democrats																		 N 												 O Hope Party Australia												 P Australian Greens																		 Q 															
	    		TICKET VOTES			PATHY			LUGG			Group Total			TICKET VOTES			MULHOLLAND			CREA			KING			MAURUS			WELLS			Group Total			TICKET VOTES			CLEARY			ZOMBOLAS			Group Total			TICKET VOTES			ISHERWOOD			BARWICK			Group Total			TICKET VOTES			TOSCANO			REGHENZANI			Group Total			TICKET VOTES			RASKOVY			KENNEDY			Group Total			TICKET VOTES			SPENCER			MCINTYRE			Group Total			TICKET VOTES			# ALSTON			# KEMP			# PATTERSON			HAWKER			DE MARCHI			TRAN			Group Total			TICKET VOTES			LEE			WOLOWSKI			COPE			Group Total			TICKET VOTES			BAKER			BARBER			Group Total			TICKET VOTES			# RAY			# MARSHALL		MURPHY			CHONG			Group Total			TICKET VOTES			GRAHAM			JAGO			Group Total			TICKET VOTES			# ALLISON			HARCOURT			WARK			ALESICH			Group Total			TICKET VOTES			DAVIS			BROCAS			Group Total			TICKET VOTES			PETHERBRIDGE			POYNTON			Group Total			TICKET VOTES			KINNEAR			MULLANE			MATHEW			CONOR			Group Total			TICKET VOTES			THORNE			PEART			DEWBERRY			Group Total			
	    					Suresh			John									John			Pat			Gail			Rosemary			Ken									Phil			Eileen									Noelene			Robert									Joseph			Stephen									Steve			Elizabeth									Robyn			Neville									Richard Kenneth Robert			Rod			Kay			Tim			Dino			Duc-Dung									Wellington			Diana			Bill									A.T.			Pam									Robert			Gavin		Ted			Robert									Murray			Arnold Hartley									Lyn			Pierre			David			Simone									Craig			Donna									Tim			Lee-anne									Scott			Eleisha			Dinesh			Liz									Alison			Sarah			Tony						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		
	Ballarat South West		35	1.69		2	0.10		0	0.00		37	1.78		40	1.93		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		41	1.98		21	1.01		4	0.19		0	0.00		25	1.21		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		1	0.05		28	1.35		2	0.10		1	0.05		31	1.50		874	42.16		13	0.63		1	0.05		1	0.05		0	0.00		0	0.00		1	0.05		890	42.93		5	0.24		1	0.05		0	0.00		0	0.00		6	0.29		2	0.10		1	0.05		0	0.00		3	0.14		724	34.93		9	0.43		1	0.05	0	0.00		0	0.00		734	35.41		13	0.63		1	0.05		0	0.00		14	0.68		130	6.27		12	0.58		0	0.00		0	0.00		0	0.00		142	6.85		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		1	0.05		135	6.51		9	0.43		0	0.00		0	0.00		4	0.19		148	7.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Black Hill		57	2.18		0	0.00		0	0.00		57	2.18		55	2.11		2	0.08		0	0.00		1	0.04		0	0.00		0	0.00		58	2.22		28	1.07		9	0.34		0	0.00		37	1.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		59	2.26		4	0.15		0	0.00		63	2.41		1003	38.40		14	0.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1017	38.94		5	0.19		0	0.00		0	0.00		0	0.00		5	0.19		0	0.00		0	0.00		0	0.00		0	0.00		905	34.65		12	0.46		3	0.11	0	0.00		1	0.04		921	35.26		14	0.54		3	0.11		0	0.00		17	0.65		197	7.54		14	0.54		0	0.00		0	0.00		0	0.00		211	8.08		1	0.04		0	0.00		0	0.00		1	0.04		1	0.04		0	0.00		0	0.00		1	0.04		190	7.27		33	1.26		0	0.00		0	0.00		0	0.00		223	8.54		0	0.00		1	0.04		0	0.00		0	0.00		1	0.04	
	Blackwood		6	2.22		0	0.00		0	0.00		6	2.22		4	1.48		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	1.48		1	0.37		0	0.00		0	0.00		1	0.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	2.59		1	0.37		0	0.00		8	2.96		81	30.00		2	0.74		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		83	30.74		1	0.37		0	0.00		0	0.00		0	0.00		1	0.37		0	0.00		0	0.00		0	0.00		0	0.00		96	35.56		2	0.74		0	0.00	0	0.00		0	0.00		98	36.30		1	0.37		0	0.00		0	0.00		1	0.37		19	7.04		1	0.37		0	0.00		0	0.00		0	0.00		20	7.41		0	0.00		0	0.00		0	0.00		0	0.00		2	0.74		0	0.00		0	0.00		2	0.74		42	15.56		4	1.48		0	0.00		0	0.00		0	0.00		46	17.04		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Brown Hill		45	2.27		0	0.00		0	0.00		45	2.27		55	2.77		1	0.05		0	0.00		0	0.00		1	0.05		0	0.00		57	2.87		14	0.71		3	0.15		0	0.00		17	0.86		2	0.10		0	0.00		0	0.00		2	0.10		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		1	0.05		54	2.72		4	0.20		0	0.00		58	2.92		721	36.34		9	0.45		0	0.00		1	0.05		1	0.05		0	0.00		0	0.00		732	36.90		5	0.25		0	0.00		0	0.00		0	0.00		5	0.25		1	0.05		0	0.00		0	0.00		1	0.05		809	40.78		6	0.30		1	0.05	2	0.10		0	0.00		818	41.23		9	0.45		2	0.10		0	0.00		11	0.55		105	5.29		7	0.35		1	0.05		0	0.00		0	0.00		113	5.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		112	5.65		10	0.50		1	0.05		0	0.00		0	0.00		123	6.20		0	0.00		0	0.00		0	0.00		1	0.05		1	0.05	
	Bungaree		4	1.17		0	0.00		0	0.00		4	1.17		2	0.58		2	0.58		0	0.00		0	0.00		0	0.00		0	0.00		4	1.17		3	0.87		1	0.29		0	0.00		4	1.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	2.92		1	0.29		0	0.00		11	3.21		210	61.22		1	0.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		211	61.52		1	0.29		0	0.00		0	0.00		0	0.00		1	0.29		0	0.00		0	0.00		0	0.00		0	0.00		69	20.12		2	0.58		0	0.00	0	0.00		0	0.00		71	20.70		0	0.00		0	0.00		0	0.00		0	0.00		14	4.08		1	0.29		0	0.00		0	0.00		0	0.00		15	4.37		0	0.00		0	0.00		0	0.00		0	0.00		1	0.29		0	0.00		0	0.00		1	0.29		19	5.54		2	0.58		0	0.00		0	0.00		0	0.00		21	6.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Buninyong		42	1.78		3	0.13		0	0.00		45	1.91		26	1.10		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		27	1.15		32	1.36		8	0.34		0	0.00		40	1.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		50	2.12		5	0.21		0	0.00		55	2.34		924	39.25		19	0.81		1	0.04		1	0.04		0	0.00		0	0.00		0	0.00		945	40.14		3	0.13		0	0.00		0	0.00		0	0.00		3	0.13		3	0.13		0	0.00		0	0.00		3	0.13		780	33.14		16	0.68		3	0.13	3	0.13		0	0.00		802	34.07		11	0.47		3	0.13		1	0.04		15	0.64		167	7.09		17	0.72		0	0.00		0	0.00		0	0.00		184	7.82		0	0.00		0	0.00		1	0.04		1	0.04		2	0.08		0	0.00		0	0.00		2	0.08		189	8.03		34	1.44		1	0.04		0	0.00		3	0.13		227	9.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Burrumbeet		6	3.61		0	0.00		0	0.00		6	3.61		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.20		1	0.60		0	0.00		3	1.81		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	3.61		1	0.60		0	0.00		7	4.22		109	65.66		3	1.81		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		112	67.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		28	16.87		1	0.60		0	0.00	0	0.00		0	0.00		29	17.47		1	0.60		0	0.00		0	0.00		1	0.60		4	2.41		1	0.60		0	0.00		0	0.00		0	0.00		5	3.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.20		1	0.60		0	0.00		0	0.00		0	0.00		3	1.81		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Canadian		25	1.25		1	0.05		1	0.05		27	1.35		50	2.51		2	0.10		0	0.00		1	0.05		0	0.00		0	0.00		53	2.66		16	0.80		3	0.15		0	0.00		19	0.95		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		1	0.05		1	0.05		0	0.00		0	0.00		1	0.05		39	1.95		1	0.05		1	0.05		41	2.05		652	32.67		7	0.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		659	33.02		1	0.05		0	0.00		0	0.00		0	0.00		1	0.05		2	0.10		0	0.00		0	0.00		2	0.10		963	48.25		7	0.35		0	0.00	0	0.00		0	0.00		970	48.60		9	0.45		0	0.00		0	0.00		9	0.45		87	4.36		3	0.15		0	0.00		0	0.00		0	0.00		90	4.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		111	5.56		8	0.40		1	0.05		0	0.00		0	0.00		120	6.01		1	0.05		0	0.00		0	0.00		0	0.00		1	0.05	
	Clarkes Hill		3	1.63		0	0.00		0	0.00		3	1.63		3	1.63		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.63		1	0.54		0	0.00		0	0.00		1	0.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	3.80		0	0.00		0	0.00		7	3.80		129	70.11		3	1.63		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		132	71.74		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		30	16.30		0	0.00		0	0.00	0	0.00		0	0.00		30	16.30		0	0.00		0	0.00		0	0.00		0	0.00		2	1.09		2	1.09		0	0.00		0	0.00		0	0.00		4	2.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.54		3	1.63		0	0.00		0	0.00		0	0.00		4	2.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Clunes		26	2.72		4	0.42		0	0.00		30	3.13		18	1.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	1.88		7	0.73		2	0.21		0	0.00		9	0.94		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.21		0	0.00		0	0.00		2	0.21		44	4.60		9	0.94		1	0.10		54	5.64		313	32.71		5	0.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		318	33.23		2	0.21		0	0.00		0	0.00		0	0.00		2	0.21		0	0.00		2	0.21		0	0.00		2	0.21		408	42.63		5	0.52		0	0.00	0	0.00		0	0.00		413	43.16		4	0.42		1	0.10		0	0.00		5	0.52		35	3.66		5	0.52		0	0.00		0	0.00		1	0.10		41	4.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		57	5.96		3	0.31		0	0.00		1	0.10		0	0.00		61	6.37		1	0.10		0	0.00		0	0.00		0	0.00		1	0.10	
