	    		TICKET VOTES			PATHY			LUGG			Group Total			TICKET VOTES			MULHOLLAND			CREA			KING			MAURUS			WELLS			Group Total			TICKET VOTES			CLEARY			ZOMBOLAS			Group Total			TICKET VOTES			ISHERWOOD			BARWICK			Group Total			TICKET VOTES			TOSCANO			REGHENZANI			Group Total			TICKET VOTES			RASKOVY			KENNEDY			Group Total			TICKET VOTES			SPENCER			MCINTYRE			Group Total			TICKET VOTES			# ALSTON			# KEMP			# PATTERSON			HAWKER			DE MARCHI			TRAN			Group Total			TICKET VOTES			LEE			WOLOWSKI			COPE			Group Total			TICKET VOTES			BAKER			BARBER			Group Total			TICKET VOTES			# RAY			# MARSHALL			MURPHY			CHONG			Group Total			TICKET VOTES			GRAHAM			JAGO			Group Total			TICKET VOTES			# ALLISON			HARCOURT			WARK			ALESICH			Group Total			TICKET VOTES			DAVIS			BROCAS			Group Total			TICKET VOTES			PETHERBRIDGE			POYNTON			Group Total			TICKET VOTES			KINNEAR			MULLANE			MATHEW			CONOR			Group Total			TICKET VOTES			THORNE			PEART			DEWBERRY			Group Total			
	    					Suresh			John									John			Pat			Gail			Rosemary			Ken									Phil			Eileen									Noelene			Robert									Joseph			Stephen									Steve			Elizabeth									Robyn			Neville									Richard Kenneth Robert			Rod			Kay			Tim			Dino			Duc-Dung									Wellington			Diana			Bill									A.T.			Pam									Robert			Gavin			Ted			Robert									Murray			Arnold Hartley									Lyn			Pierre			David			Simone									Craig			Donna									Tim			Lee-anne									Scott			Eleisha			Dinesh			Liz									Alison			Sarah			Tony						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		
	Gerang Gerung		6	6.52		0	0.00		0	0.00		6	6.52		1	1.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.09		2	2.17		0	0.00		0	0.00		2	2.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	10.87		0	0.00		1	1.09		11	11.96		55	59.78		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.09		56	60.87		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.09		0	0.00		1	1.09		8	8.70		0	0.00		0	0.00		0	0.00		0	0.00		8	8.70		2	2.17		0	0.00		0	0.00		2	2.17		1	1.09		1	1.09		0	0.00		0	0.00		0	0.00		2	2.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	2.17		1	1.09		0	0.00		0	0.00		0	0.00		3	3.26		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Goroke		34	10.43		1	0.31		0	0.00		35	10.74		9	2.76		1	0.31		0	0.00		0	0.00		0	0.00		0	0.00		10	3.07		3	0.92		0	0.00		0	0.00		3	0.92		1	0.31		0	0.00		0	0.00		1	0.31		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		33	10.12		3	0.92		0	0.00		36	11.04		173	53.07		1	0.31		0	0.00		0	0.00		1	0.31		0	0.00		0	0.00		175	53.68		1	0.31		0	0.00		0	0.00		0	0.00		1	0.31		1	0.31		0	0.00		0	0.00		1	0.31		54	16.56		1	0.31		0	0.00		0	0.00		0	0.00		55	16.87		1	0.31		0	0.00		0	0.00		1	0.31		3	0.92		0	0.00		0	0.00		0	0.00		0	0.00		3	0.92		0	0.00		0	0.00		0	0.00		0	0.00		1	0.31		0	0.00		0	0.00		1	0.31		3	0.92		1	0.31		0	0.00		0	0.00		0	0.00		4	1.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Harrow		13	5.58		0	0.00		0	0.00		13	5.58		6	2.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	2.58		2	0.86		0	0.00		0	0.00		2	0.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	8.15		1	0.43		0	0.00		20	8.58		130	55.79		1	0.43		0	0.00		0	0.00		1	0.43		0	0.00		0	0.00		132	56.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		39	16.74		1	0.43		0	0.00		0	0.00		0	0.00		40	17.17		0	0.00		0	0.00		0	0.00		0	0.00		10	4.29		1	0.43		0	0.00		0	0.00		0	0.00		11	4.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	3.00		1	0.43		1	0.43		0	0.00		0	0.00		9	3.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Haven		49	7.52		0	0.00		0	0.00		49	7.52		16	2.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		16	2.45		11	1.69		0	0.00		0	0.00		11	1.69		0	0.00		0	0.00		0	0.00		0	0.00		1	0.15		0	0.00		0	0.00		1	0.15		0	0.00		0	0.00		0	0.00		0	0.00		54	8.28		4	0.61		5	0.77		63	9.66		361	55.37		4	0.61		0	0.00		0	0.00		2	0.31		0	0.00		0	0.00		367	56.29		4	0.61		0	0.00		0	0.00		0	0.00		4	0.61		3	0.46		3	0.46		0	0.00		6	0.92		88	13.50		0	0.00		0	0.00		1	0.15		0	0.00		89	13.65		4	0.61		1	0.15		0	0.00		5	0.77		25	3.83		2	0.31		0	0.00		0	0.00		0	0.00		27	4.14		0	0.00		0	0.00		0	0.00		0	0.00		1	0.15		0	0.00		0	0.00		1	0.15		11	1.69		2	0.31		0	0.00		0	0.00		0	0.00		13	1.99		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Hopetoun		53	9.38		1	0.18		1	0.18		55	9.73		5	0.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	0.88		4	0.71		1	0.18		0	0.00		5	0.88		1	0.18		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.18		1	0.18		30	5.31		1	0.18		0	0.00		31	5.49		352	62.30		2	0.35		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		355	62.83		1	0.18		0	0.00		0	0.00		0	0.00		1	0.18		8	1.42		0	0.00		0	0.00		8	1.42		73	12.92		1	0.18		0	0.00		0	0.00		0	0.00		74	13.10		2	0.35		1	0.18		0	0.00		3	0.53		13	2.30		4	0.71		0	0.00		0	0.00		0	0.00		17	3.01		0	0.00		0	0.00		0	0.00		0	0.00		2	0.35		0	0.00		0	0.00		2	0.35		4	0.71		2	0.35		0	0.00		0	0.00		0	0.00		6	1.06		1	0.18		0	0.00		0	0.00		0	0.00		1	0.18	
	Horsham		258	7.00		9	0.24		3	0.08		270	7.33		62	1.68		1	0.03		1	0.03		1	0.03		0	0.00		0	0.00		65	1.76		41	1.11		6	0.16		0	0.00		47	1.28		4	0.11		0	0.00		0	0.00		4	0.11		3	0.08		0	0.00		0	0.00		3	0.08		4	0.11		0	0.00		0	0.00		4	0.11		194	5.26		11	0.30		4	0.11		209	5.67		1936	52.54		17	0.46		0	0.00		1	0.03		3	0.08		0	0.00		0	0.00		1957	53.11		12	0.33		0	0.00		0	0.00		0	0.00		12	0.33		10	0.27		2	0.05		0	0.00		12	0.33		760	20.62		16	0.43		2	0.05		1	0.03		0	0.00		779	21.14		15	0.41		0	0.00		1	0.03		16	0.43		197	5.35		11	0.30		0	0.00		0	0.00		1	0.03		209	5.67		1	0.03		0	0.00		0	0.00		1	0.03		5	0.14		0	0.00		0	0.00		5	0.14		77	2.09		11	0.30		0	0.00		0	0.00		1	0.03		89	2.42		1	0.03		0	0.00		0	0.00		0	0.00		1	0.03	
	Horsham North		115	7.69		6	0.40		1	0.07		122	8.16		47	3.14		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		48	3.21		24	1.60		2	0.13		0	0.00		26	1.74		2	0.13		0	0.00		0	0.00		2	0.13		1	0.07		0	0.00		0	0.00		1	0.07		3	0.20		0	0.00		0	0.00		3	0.20		127	8.49		3	0.20		0	0.00		130	8.69		611	40.84		1	0.07		0	0.00		0	0.00		2	0.13		0	0.00		0	0.00		614	41.04		11	0.74		0	0.00		0	0.00		0	0.00		11	0.74		11	0.74		2	0.13		0	0.00		13	0.87		425	28.41		7	0.47		0	0.00		0	0.00		0	0.00		432	28.88		8	0.53		2	0.13		0	0.00		10	0.67		50	3.34		3	0.20		0	0.00		0	0.00		0	0.00		53	3.54		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		1	0.07		28	1.87		2	0.13		0	0.00		0	0.00		0	0.00		30	2.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Horsham West		120	7.52		5	0.31		0	0.00		125	7.83		30	1.88		2	0.13		0	0.00		0	0.00		0	0.00		0	0.00		32	2.01		12	0.75		4	0.25		0	0.00		16	1.00		1	0.06		0	0.00		0	0.00		1	0.06		1	0.06		0	0.00		0	0.00		1	0.06		1	0.06		0	0.00		0	0.00		1	0.06		76	4.76		3	0.19		5	0.31		84	5.26		880	55.14		5	0.31		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		886	55.51		1	0.06		0	0.00		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		333	20.86		4	0.25		0	0.00		0	0.00		1	0.06		338	21.18		7	0.44		1	0.06		0	0.00		8	0.50		66	4.14		4	0.25		0	0.00		0	0.00		1	0.06		71	4.45		0	0.00		0	0.00		0	0.00		0	0.00		2	0.13		0	0.00		0	0.00		2	0.13		28	1.75		1	0.06		0	0.00		0	0.00		0	0.00		29	1.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Irymple		226	10.36		4	0.18		1	0.05		231	10.59		44	2.02		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		45	2.06		27	1.24		3	0.14		0	0.00		30	1.38		6	0.28		0	0.00		0	0.00		6	0.28		2	0.09		0	0.00		0	0.00		2	0.09		1	0.05		0	0.00		0	0.00		1	0.05		193	8.85		5	0.23		3	0.14		201	9.22		1041	47.73		5	0.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1046	47.96		5	0.23		0	0.00		0	0.00		0	0.00		5	0.23		5	0.23		0	0.00		0	0.00		5	0.23		441	20.22		6	0.28		0	0.00		0	0.00		0	0.00		447	20.50		21	0.96		0	0.00		0	0.00		21	0.96		85	3.90		4	0.18		0	0.00		0	0.00		1	0.05		90	4.13		1	0.05		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		45	2.06		3	0.14		0	0.00		0	0.00		1	0.05		49	2.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Jeparit		35	10.36		2	0.59		0	0.00		37	10.95		8	2.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	2.37		2	0.59		1	0.30		0	0.00		3	0.89		0	0.00		0	0.00		0	0.00		0	0.00		1	0.30		0	0.00		0	0.00		1	0.30		0	0.00		0	0.00		0	0.00		0	0.00		21	6.21		0	0.00		0	0.00		21	6.21		175	51.78		3	0.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		178	52.66		3	0.89		0	0.00		0	0.00		0	0.00		3	0.89		2	0.59		0	0.00		0	0.00		2	0.59		70	20.71		0	0.00		0	0.00		0	0.00		0	0.00		70	20.71		0	0.00		0	0.00		0	0.00		0	0.00		4	1.18		1	0.30		0	0.00		0	0.00		0	0.00		5	1.48		0	0.00		0	0.00		0	0.00		0	0.00		1	0.30		0	0.00		0	0.00		1	0.30		8	2.37		0	0.00		0	0.00		0	0.00		0	0.00		8	2.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Jung		7	8.97		0	0.00		0	0.00		7	8.97		1	1.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.28		1	1.28		1	1.28		0	0.00		2	2.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	3.85		0	0.00		0	0.00		3	3.85		37	47.44		1	1.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		38	48.72		1	1.28		0	0.00		0	0.00		0	0.00		1	1.28		1	1.28		0	0.00		0	0.00		1	1.28		18	23.08		0	0.00		0	0.00		0	0.00		0	0.00		18	23.08		0	0.00		0	0.00		0	0.00		0	0.00		2	2.56		0	0.00		0	0.00		0	0.00		0	0.00		2	2.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	5.13		1	1.28		0	0.00		0	0.00		0	0.00		5	6.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Kaniva		57	7.55		1	0.13		0	0.00		58	7.68		10	1.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	1.32		9	1.19		3	0.40		0	0.00		12	1.59		0	0.00		0	0.00		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		0	0.00		0	0.00		81	10.73		10	1.32		0	0.00		91	12.05		450	59.60		3	0.40		0	0.00		0	0.00		1	0.13		1	0.13		0	0.00		455	60.26		1	0.13		0	0.00		0	0.00		0	0.00		1	0.13		1	0.13		0	0.00		0	0.00		1	0.13		79	10.46		3	0.40		0	0.00		0	0.00		0	0.00		82	10.86		11	1.46		0	0.00		0	0.00		11	1.46		20	2.65		1	0.13		0	0.00		0	0.00		0	0.00		21	2.78		0	0.00		0	0.00		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		1	0.13		10	1.32		1	0.13		0	0.00		0	0.00		0	0.00		11	1.46		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Koorlong		32	8.53		2	0.53		0	0.00		34	9.07		4	1.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	1.07		6	1.60		0	0.00		0	0.00		6	1.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.27		0	0.00		0	0.00		1	0.27		46	12.27		2	0.53		0	0.00		48	12.80		199	53.07		1	0.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		200	53.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		57	15.20		3	0.80		0	0.00		0	0.00		0	0.00		60	16.00		3	0.80		0	0.00		0	0.00		3	0.80		6	1.60		0	0.00		0	0.00		0	0.00		0	0.00		6	1.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	2.93		2	0.53		0	0.00		0	0.00		0	0.00		13	3.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Laharum		21	12.14		1	0.58		0	0.00		22	12.72		1	0.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.58		1	0.58		0	0.00		0	0.00		1	0.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	10.98		1	0.58		0	0.00		20	11.56		65	37.57		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		65	37.57		1	0.58		0	0.00		0	0.00		0	0.00		1	0.58		0	0.00		0	0.00		0	0.00		0	0.00		23	13.29		4	2.31		0	0.00		0	0.00		0	0.00		27	15.61		1	0.58		1	0.58		0	0.00		2	1.16		9	5.20		2	1.16		0	0.00		0	0.00		0	0.00		11	6.36		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		17	9.83		5	2.89		0	0.00		0	0.00		0	0.00		22	12.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Lake Boga		62	8.41		1	0.14		3	0.41		66	8.96		17	2.31		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		17	2.31		8	1.09		1	0.14		0	0.00		9	1.22		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.27		0	0.00		0	0.00		2	0.27		64	8.68		1	0.14		0	0.00		65	8.82		373	50.61		5	0.68		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		378	51.29		3	0.41		0	0.00		0	0.00		0	0.00		3	0.41		0	0.00		0	0.00		0	0.00		0	0.00		150	20.35		3	0.41		0	0.00		0	0.00		0	0.00		153	20.76		1	0.14		0	0.00		0	0.00		1	0.14		22	2.99		0	0.00		0	0.00		0	0.00		0	0.00		22	2.99		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		20	2.71		1	0.14		0	0.00		0	0.00		0	0.00		21	2.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Litchfield		2	2.50		0	0.00		0	0.00		2	2.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.25		0	0.00		0	0.00		1	1.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	6.25		2	2.50		0	0.00		7	8.75		63	78.75		0	0.00		0	0.00		0	0.00		1	1.25		0	0.00		0	0.00		64	80.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	6.25		1	1.25		0	0.00		0	0.00		0	0.00		6	7.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Manangatang		24	7.72		3	0.96		0	0.00		27	8.68		4	1.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	1.29		2	0.64		0	0.00		0	0.00		2	0.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		24	7.72		1	0.32		0	0.00		25	8.04		208	66.88		3	0.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		211	67.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		26	8.36		1	0.32		0	0.00		0	0.00		0	0.00		27	8.68		1	0.32		0	0.00		0	0.00		1	0.32		8	2.57		0	0.00		0	0.00		0	0.00		0	0.00		8	2.57		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	1.93		0	0.00		0	0.00		0	0.00		0	0.00		6	1.93		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Melbourne (Mallee)		1	1.61		0	0.00		0	0.00		1	1.61		3	4.84		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	4.84		1	1.61		0	0.00		0	0.00		1	1.61		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	3.23		0	0.00		0	0.00		2	3.23		33	53.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		33	53.23		1	1.61		0	0.00		0	0.00		0	0.00		1	1.61		0	0.00		0	0.00		0	0.00		0	0.00		11	17.74		1	1.61		0	0.00		0	0.00		0	0.00		12	19.35		0	0.00		0	0.00		0	0.00		0	0.00		4	6.45		0	0.00		0	0.00		0	0.00		0	0.00		4	6.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	8.06		0	0.00		0	0.00		0	0.00		0	0.00		5	8.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Merbein		146	8.60		6	0.35		0	0.00		152	8.96		50	2.95		2	0.12		0	0.00		0	0.00		0	0.00		0	0.00		52	3.06		18	1.06		2	0.12		0	0.00		20	1.18		1	0.06		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		175	10.31		5	0.29		0	0.00		180	10.61		705	41.54		7	0.41		0	0.00		1	0.06		1	0.06		0	0.00		0	0.00		714	42.07		6	0.35		0	0.00		0	0.00		0	0.00		6	0.35		4	0.24		0	0.00		0	0.00		4	0.24		454	26.75		5	0.29		0	0.00		2	0.12		0	0.00		461	27.17		7	0.41		0	0.00		0	0.00		7	0.41		47	2.77		5	0.29		0	0.00		0	0.00		0	0.00		52	3.06		0	0.00		0	0.00		0	0.00		0	0.00		3	0.18		0	0.00		0	0.00		3	0.18		39	2.30		6	0.35		0	0.00		0	0.00		0	0.00		45	2.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Merbein South		37	15.16		0	0.00		0	0.00		37	15.16		6	2.46		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	2.46		6	2.46		0	0.00		0	0.00		6	2.46		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		35	14.34		4	1.64		0	0.00		39	15.98		106	43.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		106	43.44		2	0.82		0	0.00		0	0.00		0	0.00		2	0.82		0	0.00		0	0.00		0	0.00		0	0.00		32	13.11		2	0.82		0	0.00		0	0.00		0	0.00		34	13.93		2	0.82		0	0.00		0	0.00		2	0.82		6	2.46		0	0.00		0	0.00		0	0.00		0	0.00		6	2.46		0	0.00		0	0.00		0	0.00		0	0.00		1	0.41		0	0.00		0	0.00		1	0.41		5	2.05		0	0.00		0	0.00		0	0.00		0	0.00		5	2.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Merbein West		34	10.49		1	0.31		0	0.00		35	10.80		9	2.78		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	2.78		8	2.47		0	0.00		0	0.00		8	2.47		0	0.00		1	0.31		0	0.00		1	0.31		0	0.00		0	0.00		0	0.00		0	0.00		1	0.31		0	0.00		0	0.00		1	0.31		31	9.57		1	0.31		0	0.00		32	9.88		163	50.31		0	0.00		0	0.00		0	0.00		1	0.31		0	0.00		0	0.00		164	50.62		1	0.31		0	0.00		0	0.00		0	0.00		1	0.31		0	0.00		0	0.00		0	0.00		0	0.00		51	15.74		2	0.62		0	0.00		0	0.00		0	0.00		53	16.36		6	1.85		0	0.00		0	0.00		6	1.85		10	3.09		1	0.31		0	0.00		0	0.00		0	0.00		11	3.40		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.93		0	0.00		0	0.00		0	0.00		0	0.00		3	0.93		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Meringur		9	16.07		0	0.00		0	0.00		9	16.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	7.14		1	1.79		0	0.00		5	8.93		32	57.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		32	57.14		1	1.79		0	0.00		0	0.00		0	0.00		1	1.79		0	0.00		0	0.00		0	0.00		0	0.00		5	8.93		0	0.00		0	0.00		0	0.00		0	0.00		5	8.93		1	1.79		0	0.00		0	0.00		1	1.79		1	1.79		0	0.00		0	0.00		0	0.00		0	0.00		1	1.79		1	1.79		0	0.00		0	0.00		1	1.79		0	0.00		0	0.00		0	0.00		0	0.00		1	1.79		0	0.00		0	0.00		0	0.00		0	0.00		1	1.79		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Mildura		405	9.11		17	0.38		1	0.02		423	9.51		146	3.28		2	0.04		1	0.02		0	0.00		1	0.02		0	0.00		150	3.37		57	1.28		3	0.07		0	0.00		60	1.35		9	0.20		0	0.00		0	0.00		9	0.20		2	0.04		0	0.00		1	0.02		3	0.07		2	0.04		0	0.00		0	0.00		2	0.04		439	9.87		13	0.29		2	0.04		454	10.21		1630	36.66		13	0.29		4	0.09		1	0.02		2	0.04		0	0.00		0	0.00		1650	37.11		15	0.34		0	0.00		0	0.00		0	0.00		15	0.34		3	0.07		0	0.00		0	0.00		3	0.07		1390	31.26		11	0.25		2	0.04		1	0.02		0	0.00		1404	31.58		33	0.74		4	0.09		6	0.13		43	0.97		128	2.88		7	0.16		1	0.02		0	0.00		0	0.00		136	3.06		2	0.04		0	0.00		0	0.00		2	0.04		4	0.09		1	0.02		0	0.00		5	0.11		73	1.64		9	0.20		0	0.00		0	0.00		0	0.00		82	1.84		1	0.02		0	0.00		0	0.00		0	0.00		1	0.02	
	Mildura City Central		91	7.82		12	1.03		0	0.00		103	8.86		19	1.63		1	0.09		0	0.00		0	0.00		0	0.00		0	0.00		20	1.72		16	1.38		0	0.00		0	0.00		16	1.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.09		0	0.00		0	0.00		1	0.09		112	9.63		1	0.09		0	0.00		113	9.72		499	42.91		2	0.17		0	0.00		0	0.00		0	0.00		0	0.00		1	0.09		502	43.16		3	0.26		0	0.00		0	0.00		0	0.00		3	0.26		1	0.09		0	0.00		0	0.00		1	0.09		307	26.40		4	0.34		0	0.00		0	0.00		0	0.00		311	26.74		7	0.60		1	0.09		1	0.09		9	0.77		50	4.30		3	0.26		0	0.00		0	0.00		0	0.00		53	4.56		1	0.09		0	0.00		0	0.00		1	0.09		3	0.26		0	0.00		0	0.00		3	0.26		24	2.06		2	0.17		0	0.00		0	0.00		0	0.00		26	2.24		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Mildura Deakin		251	8.37		6	0.20		0	0.00		257	8.57		78	2.60		1	0.03		0	0.00		0	0.00		1	0.03		0	0.00		80	2.67		44	1.47		3	0.10		0	0.00		47	1.57		5	0.17		0	0.00		0	0.00		5	0.17		1	0.03		0	0.00		0	0.00		1	0.03		3	0.10		0	0.00		0	0.00		3	0.10		220	7.34		6	0.20		1	0.03		227	7.57		1280	42.70		14	0.47		2	0.07		3	0.10		0	0.00		0	0.00		0	0.00		1299	43.33		6	0.20		0	0.00		1	0.03		0	0.00		7	0.23		6	0.20		0	0.00		0	0.00		6	0.20		775	25.85		12	0.40		2	0.07		0	0.00		1	0.03		790	26.35		26	0.87		1	0.03		3	0.10		30	1.00		161	5.37		8	0.27		0	0.00		0	0.00		1	0.03		170	5.67		0	0.00		0	0.00		0	0.00		0	0.00		5	0.17		1	0.03		0	0.00		6	0.20		54	1.80		12	0.40		0	0.00		0	0.00		3	0.10		69	2.30		1	0.03		0	0.00		0	0.00		0	0.00		1	0.03	
