House of Representatives - 2001 Election: Victoria																																			
First Preference Votes and TCP																																			
By Candidate by Polling Place																																			

McEwen (89021)																																			
	SALTER			ROMAGNESI			MACLEOD			# BAILEY			LODWICK			CARDEN			FORMAL			INFORMAL			TOTAL										
	Alan A			Jim			Andrew			Fran			Bill			Tony												Two Candidate Preferred							
	HAN			GRN			ALP			LP			IND			DEM												 MACLEOD ALP			# BAILEY LP				
Polling Places	Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%			
Yea	34	3.11		38	3.48		338	30.92		632	57.82		6	0.55		45	4.12		1093	97.33		30	2.67		1123	1.31		414	37.88		679	62.12			
Special Hospitals	2	2.33		1	1.16		43	50.00		39	45.35		0	0.00		1	1.16		86	96.63		3	3.37		89	0.10		45	52.33		41	47.67			
Total Ordinary	1915	2.76		4224	6.09		27419	39.54		31724	45.75		844	1.22		3222	4.65		69348	96.08		2827	3.92		72175	84.13		34229	49.36		35119	50.64			
ABSENT	214	3.78		454	8.02		1964	34.68		2455	43.34		151	2.67		426	7.52		5664	95.40		273	4.60		5937	6.92		2771	48.92		2893	51.08			
POSTAL	191	4.52		135	3.19		1473	34.82		2185	51.65		66	1.56		180	4.26		4230	98.39		69	1.61		4299	5.01		1808	42.74		2422	57.26			
PRE_POLL	97	3.77		147	5.71		814	31.62		1336	51.90		56	2.18		124	4.82		2574	97.46		67	2.54		2641	3.08		1070	41.57		1504	58.43			
PROVISIONAL	31	4.42		46	6.55		316	45.01		263	37.46		12	1.71		34	4.84		702	95.12		36	4.88		738	0.86		391	55.70		311	44.30			
Division Summary	2448	2.97		5006	6.07		31986	38.76		37963	46.01		1129	1.37		3986	4.83		82518	96.19		3272	3.81		85790	96.37		40269	48.80		42249	51.20			
																																
																																
																																
																																
																																
