Senate - 2001 Election: Victoria 																																																																																																																																																																																																																																																												
First Preference Votes by Candidate 																																																																																																																																																																																																																																																												
By Polling Place																																																																																																																																																																																																																																																												
Indi (85758)																																																																																																																																																																																																																																																												
		   	 A liberals for forests												 B Democratic Labor Party (DLP) of Australia																					 C Phil Cleary - Independent Australia												 D Citizens Electoral Council of Australia												 E 												 F 												 G Pauline Hanson's One Nation												 H Liberal/National Party																								 I Unity - Say No To Hanson															 J 												 K Australian Labor Party (Victorian Branch)																		 L Christian Democratic Party (Fred Nile Group)												 M Australian Democrats																		 N 												 O Hope Party Australia												 P Australian Greens																		 Q 															
	    		TICKET VOTES			PATHY			LUGG			Group Total			TICKET VOTES			MULHOLLAND			CREA			KING			MAURUS			WELLS			Group Total			TICKET VOTES			CLEARY			ZOMBOLAS			Group Total			TICKET VOTES			ISHERWOOD			BARWICK			Group Total			TICKET VOTES			TOSCANO			REGHENZANI			Group Total			TICKET VOTES			RASKOVY			KENNEDY			Group Total			TICKET VOTES			SPENCER			MCINTYRE			Group Total			TICKET VOTES			# ALSTON			# KEMP			# PATTERSON			HAWKER			DE MARCHI			TRAN			Group Total			TICKET VOTES			LEE			WOLOWSKI			COPE			Group Total			TICKET VOTES			BAKER			BARBER			Group Total			TICKET VOTES			# RAY			# MARSHALL			MURPHY			CHONG			Group Total			TICKET VOTES			GRAHAM			JAGO			Group Total			TICKET VOTES			# ALLISON			HARCOURT			WARK			ALESICH			Group Total			TICKET VOTES			DAVIS			BROCAS			Group Total			TICKET VOTES			PETHERBRIDGE			POYNTON			Group Total			TICKET VOTES			KINNEAR			MULLANE			MATHEW			CONOR			Group Total			TICKET VOTES			THORNE			PEART			DEWBERRY			Group Total			
	    					Suresh			John									John			Pat			Gail			Rosemary			Ken									Phil			Eileen									Noelene			Robert									Joseph			Stephen									Steve			Elizabeth									Robyn			Neville									Richard Kenneth Robert			Rod			Kay			Tim			Dino			Duc-Dung									Wellington			Diana			Bill									A.T.			Pam									Robert			Gavin			Ted			Robert									Murray			Arnold Hartley									Lyn			Pierre			David			Simone									Craig			Donna									Tim			Lee-anne									Scott			Eleisha			Dinesh			Liz									Alison			Sarah			Tony						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		
	Dederang		6	2.53		0	0.00		0	0.00		6	2.53		1	0.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.42		3	1.27		0	0.00		0	0.00		3	1.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	7.59		2	0.84		0	0.00		20	8.44		146	61.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		146	61.60		2	0.84		0	0.00		0	0.00		0	0.00		2	0.84		0	0.00		0	0.00		0	0.00		0	0.00		36	15.19		1	0.42		0	0.00		0	0.00		0	0.00		37	15.61		10	4.22		1	0.42		0	0.00		11	4.64		8	3.38		0	0.00		0	0.00		0	0.00		0	0.00		8	3.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.27		0	0.00		0	0.00		0	0.00		0	0.00		3	1.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Devenish		2	1.39		0	0.00		0	0.00		2	1.39		4	2.78		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.78		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	6.25		2	1.39		0	0.00		11	7.64		88	61.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		88	61.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		25	17.36		0	0.00		0	0.00		0	0.00		0	0.00		25	17.36		2	1.39		1	0.69		1	0.69		4	2.78		5	3.47		1	0.69		0	0.00		0	0.00		0	0.00		6	4.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.78		0	0.00		0	0.00		0	0.00		0	0.00		4	2.78		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Eldorado		6	2.63		0	0.00		0	0.00		6	2.63		5	2.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	2.19		5	2.19		0	0.00		0	0.00		5	2.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		20	8.77		0	0.00		0	0.00		20	8.77		106	46.49		4	1.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		110	48.25		0	0.00		1	0.44		0	0.00		0	0.00		1	0.44		0	0.00		0	0.00		0	0.00		0	0.00		41	17.98		1	0.44		0	0.00		0	0.00		0	0.00		42	18.42		1	0.44		0	0.00		0	0.00		1	0.44		20	8.77		1	0.44		0	0.00		0	0.00		0	0.00		21	9.21		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	5.70		3	1.32		0	0.00		0	0.00		0	0.00		16	7.02		0	0.00		0	0.00		1	0.44		0	0.00		1	0.44	
	Eskdale		8	3.29		0	0.00		0	0.00		8	3.29		1	0.41		1	0.41		0	0.00		0	0.00		0	0.00		0	0.00		2	0.82		6	2.47		0	0.00		0	0.00		6	2.47		2	0.82		0	0.00		0	0.00		2	0.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		20	8.23		1	0.41		0	0.00		21	8.64		147	60.49		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		147	60.49		2	0.82		0	0.00		0	0.00		0	0.00		2	0.82		1	0.41		0	0.00		0	0.00		1	0.41		38	15.64		2	0.82		0	0.00		0	0.00		0	0.00		40	16.46		0	0.00		0	0.00		0	0.00		0	0.00		10	4.12		1	0.41		0	0.00		0	0.00		0	0.00		11	4.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.82		1	0.41		0	0.00		0	0.00		0	0.00		3	1.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Euroa		54	2.37		3	0.13		0	0.00		57	2.50		42	1.84		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		43	1.89		11	0.48		6	0.26		0	0.00		17	0.75		5	0.22		1	0.04		0	0.00		6	0.26		2	0.09		0	0.00		0	0.00		2	0.09		1	0.04		0	0.00		0	0.00		1	0.04		123	5.40		8	0.35		0	0.00		131	5.75		1175	51.56		10	0.44		1	0.04		0	0.00		1	0.04		0	0.00		0	0.00		1187	52.08		5	0.22		0	0.00		0	0.00		0	0.00		5	0.22		9	0.39		2	0.09		1	0.04		12	0.53		626	27.47		9	0.39		0	0.00		0	0.00		0	0.00		635	27.86		13	0.57		0	0.00		0	0.00		13	0.57		74	3.25		7	0.31		2	0.09		0	0.00		0	0.00		83	3.64		0	0.00		0	0.00		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		1	0.04		79	3.47		7	0.31		0	0.00		0	0.00		0	0.00		86	3.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Everton		4	2.31		1	0.58		0	0.00		5	2.89		5	2.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	2.89		4	2.31		0	0.00		0	0.00		4	2.31		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	4.62		1	0.58		0	0.00		9	5.20		91	52.60		0	0.00		0	0.00		0	0.00		1	0.58		0	0.00		0	0.00		92	53.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		28	16.18		0	0.00		0	0.00		0	0.00		1	0.58		29	16.76		0	0.00		0	0.00		0	0.00		0	0.00		9	5.20		2	1.16		1	0.58		1	0.58		0	0.00		13	7.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	6.36		3	1.73		0	0.00		0	0.00		1	0.58		15	8.67		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Falls Creek		1	1.89		0	0.00		0	0.00		1	1.89		1	1.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		28	52.83		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		28	52.83		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	16.98		0	0.00		0	0.00		0	0.00		0	0.00		9	16.98		0	0.00		0	0.00		0	0.00		0	0.00		5	9.43		2	3.77		0	0.00		0	0.00		1	1.89		8	15.09		0	0.00		0	0.00		0	0.00		0	0.00		1	1.89		0	0.00		0	0.00		1	1.89		4	7.55		1	1.89		0	0.00		0	0.00		0	0.00		5	9.43		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Gapsted		3	1.86		0	0.00		0	0.00		3	1.86		3	1.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.86		2	1.24		0	0.00		0	0.00		2	1.24		2	1.24		0	0.00		0	0.00		2	1.24		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.86		0	0.00		0	0.00		3	1.86		92	57.14		1	0.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		93	57.76		1	0.62		0	0.00		0	0.00		0	0.00		1	0.62		0	0.00		0	0.00		0	0.00		0	0.00		36	22.36		0	0.00		0	0.00		0	0.00		0	0.00		36	22.36		1	0.62		0	0.00		0	0.00		1	0.62		5	3.11		0	0.00		0	0.00		0	0.00		0	0.00		5	3.11		1	0.62		0	0.00		0	0.00		1	0.62		0	0.00		0	0.00		0	0.00		0	0.00		11	6.83		0	0.00		0	0.00		0	0.00		0	0.00		11	6.83		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Glenrowan		16	2.27		0	0.00		0	0.00		16	2.27		11	1.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	1.56		6	0.85		0	0.00		0	0.00		6	0.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		42	5.95		3	0.42		1	0.14		46	6.52		360	50.99		5	0.71		0	0.00		0	0.00		2	0.28		0	0.00		0	0.00		367	51.98		2	0.28		1	0.14		0	0.00		0	0.00		3	0.42		2	0.28		0	0.00		0	0.00		2	0.28		156	22.10		3	0.42		0	0.00		0	0.00		0	0.00		159	22.52		14	1.98		4	0.57		0	0.00		18	2.55		48	6.80		3	0.42		0	0.00		0	0.00		0	0.00		51	7.22		0	0.00		0	0.00		0	0.00		0	0.00		1	0.14		0	0.00		0	0.00		1	0.14		26	3.68		0	0.00		0	0.00		0	0.00		0	0.00		26	3.68		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Goorambat		6	3.31		0	0.00		0	0.00		6	3.31		3	1.66		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.66		1	0.55		1	0.55		0	0.00		2	1.10		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	4.42		1	0.55		0	0.00		9	4.97		112	61.88		6	3.31		1	0.55		1	0.55		0	0.00		0	0.00		0	0.00		120	66.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		24	13.26		0	0.00		0	0.00		0	0.00		0	0.00		24	13.26		2	1.10		1	0.55		0	0.00		3	1.66		8	4.42		1	0.55		0	0.00		0	0.00		0	0.00		9	4.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.66		1	0.55		0	0.00		0	0.00		1	0.55		5	2.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Greta Valley		5	3.21		0	0.00		1	0.64		6	3.85		2	1.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.28		1	0.64		0	0.00		0	0.00		1	0.64		1	0.64		0	0.00		0	0.00		1	0.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	3.21		0	0.00		0	0.00		5	3.21		94	60.26		0	0.00		0	0.00		0	0.00		1	0.64		0	0.00		0	0.00		95	60.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		28	17.95		1	0.64		0	0.00		0	0.00		0	0.00		29	18.59		2	1.28		1	0.64		0	0.00		3	1.92		10	6.41		2	1.28		0	0.00		0	0.00		0	0.00		12	7.69		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.28		0	0.00		0	0.00		0	0.00		0	0.00		2	1.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Harrietville		2	1.10		0	0.00		0	0.00		2	1.10		2	1.10		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.10		4	2.20		0	0.00		0	0.00		4	2.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	3.85		3	1.65		0	0.00		10	5.49		85	46.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		85	46.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		49	26.92		1	0.55		0	0.00		0	0.00		0	0.00		50	27.47		2	1.10		0	0.00		0	0.00		2	1.10		9	4.95		0	0.00		0	0.00		0	0.00		0	0.00		9	4.95		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		16	8.79		1	0.55		0	0.00		0	0.00		1	0.55		18	9.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Invergordon		8	2.15		0	0.00		0	0.00		8	2.15		3	0.81		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.81		6	1.61		0	0.00		0	0.00		6	1.61		1	0.27		0	0.00		0	0.00		1	0.27		0	0.00		0	0.00		0	0.00		0	0.00		1	0.27		0	0.00		1	0.27		2	0.54		18	4.84		0	0.00		0	0.00		18	4.84		251	67.47		1	0.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		252	67.74		1	0.27		0	0.00		0	0.00		0	0.00		1	0.27		0	0.00		0	0.00		0	0.00		0	0.00		56	15.05		2	0.54		0	0.00		0	0.00		0	0.00		58	15.59		5	1.34		2	0.54		0	0.00		7	1.88		9	2.42		1	0.27		0	0.00		0	0.00		0	0.00		10	2.69		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	1.34		0	0.00		0	0.00		0	0.00		0	0.00		5	1.34		1	0.27		0	0.00		0	0.00		0	0.00		1	0.27	
	Katandra West		9	1.73		1	0.19		0	0.00		10	1.92		8	1.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	1.54		14	2.69		1	0.19		0	0.00		15	2.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		44	8.45		1	0.19		0	0.00		45	8.64		321	61.61		3	0.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		324	62.19		2	0.38		0	0.00		0	0.00		0	0.00		2	0.38		0	0.00		0	0.00		0	0.00		0	0.00		67	12.86		1	0.19		0	0.00		1	0.19		0	0.00		69	13.24		3	0.58		1	0.19		0	0.00		4	0.77		25	4.80		3	0.58		0	0.00		0	0.00		0	0.00		28	5.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		16	3.07		0	0.00		0	0.00		0	0.00		0	0.00		16	3.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Kergunyah		11	4.93		0	0.00		0	0.00		11	4.93		3	1.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.35		1	0.45		0	0.00		0	0.00		1	0.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	4.04		0	0.00		0	0.00		9	4.04		147	65.92		1	0.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		148	66.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		21	9.42		1	0.45		0	0.00		0	0.00		0	0.00		22	9.87		0	0.00		0	0.00		0	0.00		0	0.00		16	7.17		0	0.00		0	0.00		0	0.00		0	0.00		16	7.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	5.83		0	0.00		0	0.00		0	0.00		0	0.00		13	5.83		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Kiewa		16	2.91		2	0.36		1	0.18		19	3.45		8	1.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	1.45		7	1.27		0	0.00		0	0.00		7	1.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		37	6.73		1	0.18		0	0.00		38	6.91		329	59.82		2	0.36		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		332	60.36		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		93	16.91		3	0.55		0	0.00		0	0.00		0	0.00		96	17.45		6	1.09		1	0.18		0	0.00		7	1.27		21	3.82		2	0.36		0	0.00		0	0.00		0	0.00		23	4.18		0	0.00		0	0.00		0	0.00		0	0.00		2	0.36		0	0.00		0	0.00		2	0.36		16	2.91		2	0.36		0	0.00		0	0.00		0	0.00		18	3.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Londrigan		1	0.62		1	0.62		0	0.00		2	1.23		4	2.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.47		1	0.62		0	0.00		0	0.00		1	0.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.62		0	0.00		0	0.00		1	0.62		9	5.56		0	0.00		0	0.00		9	5.56		76	46.91		3	1.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		79	48.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.62		0	0.00		0	0.00		1	0.62		30	18.52		1	0.62		0	0.00		1	0.62		0	0.00		32	19.75		2	1.23		0	0.00		0	0.00		2	1.23		19	11.73		0	0.00		0	0.00		0	0.00		0	0.00		19	11.73		0	0.00		0	0.00		0	0.00		0	0.00		1	0.62		0	0.00		0	0.00		1	0.62		8	4.94		3	1.85		0	0.00		0	0.00		0	0.00		11	6.79		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Lurg		1	0.53		1	0.53		0	0.00		2	1.07		2	1.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.07		1	0.53		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	4.81		1	0.53		0	0.00		10	5.35		79	42.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		79	42.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		54	28.88		2	1.07		0	0.00		0	0.00		1	0.53		57	30.48		5	2.67		0	0.00		0	0.00		5	2.67		14	7.49		4	2.14		0	0.00		0	0.00		0	0.00		18	9.63		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	6.42		1	0.53		0	0.00		0	0.00		0	0.00		13	6.95		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Markwood		6	2.61		0	0.00		0	0.00		6	2.61		3	1.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.30		4	1.74		1	0.43		0	0.00		5	2.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	3.48		1	0.43		0	0.00		9	3.91		126	54.78		1	0.43		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		127	55.22		1	0.43		0	0.00		0	0.00		0	0.00		1	0.43		0	0.00		0	0.00		0	0.00		0	0.00		46	20.00		0	0.00		0	0.00		0	0.00		0	0.00		46	20.00		1	0.43		0	0.00		0	0.00		1	0.43		16	6.96		1	0.43		0	0.00		0	0.00		0	0.00		17	7.39		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	6.09		1	0.43		0	0.00		0	0.00		0	0.00		15	6.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Melbourne (Indi)		1	1.47		0	0.00		0	0.00		1	1.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.47		0	0.00		0	0.00		1	1.47		28	41.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		28	41.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		20	29.41		2	2.94		0	0.00		0	0.00		0	0.00		22	32.35		1	1.47		0	0.00		0	0.00		1	1.47		7	10.29		0	0.00		0	0.00		0	0.00		0	0.00		7	10.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	8.82		2	2.94		0	0.00		0	0.00		0	0.00		8	11.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Milawa		5	1.45		0	0.00		0	0.00		5	1.45		3	0.87		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.87		5	1.45		2	0.58		0	0.00		7	2.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		20	5.78		0	0.00		0	0.00		20	5.78		213	61.56		2	0.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		215	62.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		56	16.18		2	0.58		0	0.00		0	0.00		0	0.00		58	16.76		0	0.00		0	0.00		1	0.29		1	0.29		20	5.78		4	1.16		0	0.00		0	0.00		0	0.00		24	6.94		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	3.47		1	0.29		0	0.00		0	0.00		0	0.00		13	3.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Mitta Mitta		5	3.23		0	0.00		0	0.00		5	3.23		2	1.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.29		2	1.29		0	0.00		0	0.00		2	1.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	8.39		1	0.65		0	0.00		14	9.03		92	59.35		2	1.29		1	0.65		0	0.00		2	1.29		0	0.00		0	0.00		97	62.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		24	15.48		1	0.65		0	0.00		0	0.00		1	0.65		26	16.77		0	0.00		0	0.00		0	0.00		0	0.00		5	3.23		0	0.00		0	0.00		0	0.00		0	0.00		5	3.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.58		0	0.00		0	0.00		0	0.00		0	0.00		4	2.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Molyullah		0	0.00		0	0.00		0	0.00		0	0.00		2	2.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	2.13		2	2.13		0	0.00		0	0.00		2	2.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	4.26		5	5.32		0	0.00		9	9.57		54	57.45		2	2.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		56	59.57		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	14.89		0	0.00		0	0.00		0	0.00		0	0.00		14	14.89		1	1.06		0	0.00		0	0.00		1	1.06		3	3.19		0	0.00		0	0.00		0	0.00		0	0.00		3	3.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	5.32		2	2.13		0	0.00		0	0.00		0	0.00		7	7.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
	Mongans Bridge		5	3.76		1	0.75		0	0.00		6	4.51		1	0.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.75		3	2.26		0	0.00		0	0.00		3	2.26		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	5.26		0	0.00		0	0.00		7	5.26		73	54.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		73	54.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		21	15.79		0	0.00		0	0.00		0	0.00		0	0.00		21	15.79		3	2.26		1	0.75		0	0.00		4	3.01		9	6.77		2	1.50		0	0.00		0	0.00		0	0.00		11	8.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	3.76		2	1.50		0	0.00		0	0.00		0	0.00		7	5.26		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00	
