Senate - 2001 Election: South Australia																																																																																																																																																																																																																																																											
First Preference Votes by Candidate 																																																																																																																																																																																																																																																											
By Polling Place																																																																																																																																																																																																																																																											

Grey (85745)																																																																																																																																																																																																																																																											
		 A Australian Labor Party (South Australian Branch)															 B Australian Greens												 C Pauline Hanson's One Nation												 D 												 E Liberal Party of Australia (S.A. Division)																		 F 												 G 												 H Republican Party of Australia												 I Australian Democrats																		Ungrouped																																																																																																																														
    		TICKET VOTES			WONG			KIRK			SCHACHT			Group Total			TICKET VOTES			FAEHRMANN			DOUGLAS			Group Total			TICKET VOTES			RUSSELL-TAYLOR			GIBSON			Group Total			TICKET VOTES			NEWNAM			LINES			Group Total			TICKET VOTES			HILL			FERRIS			CHAPMAN			LENSINK			Group Total			TICKET VOTES			ALDRIDGE			ALDRIDGE			Group Total			TICKET VOTES			HARTE			PHILLIPS			Group Total			TICKET VOTES			CROZIER			EASSON			Group Total			TICKET VOTES			STOTT DESPOJA			HEATH			PILLING			HASSAN			Group Total			FISHLOCK			BEHN			MCSHANE			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																																																																												
    					Penny			Linda			Chris									Cate			Jim									Neil			Colin									Kathy			Lisa									Robert			Jeannie			Grant			Michelle									Mark			Helen									Kerry			Colin									Patrick			Robert									Natasha			Jeff			Michael			Haroon						Kym			Ervyn C			Nicholas																																																																																																																								
Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																																																																																											
Leigh Creek		119	33.24		3	0.84		0	0.00		1	0.28		123	34.36		7	1.96		0	0.00		0	0.00		7	1.96		25	6.98		7	1.96		1	0.28		33	9.22		0	0.00		0	0.00		0	0.00		0	0.00		160	44.69		7	1.96		0	0.00		0	0.00		0	0.00		167	46.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.28		0	0.00		0	0.00		1	0.28		22	6.15		5	1.40		0	0.00		0	0.00		0	0.00		27	7.54		0	0.00		0	0.00		0	0.00		0	0.00		358	98.08		7	1.92		365	0.45																																																																																																									
Lochiel		19	18.10		0	0.00		0	0.00		0	0.00		19	18.10		2	1.90		0	0.00		0	0.00		2	1.90		5	4.76		1	0.95		0	0.00		6	5.71		0	0.00		0	0.00		0	0.00		0	0.00		72	68.57		3	2.86		0	0.00		1	0.95		0	0.00		76	72.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.90		0	0.00		0	0.00		0	0.00		0	0.00		2	1.90		0	0.00		0	0.00		0	0.00		0	0.00		105	93.75		7	6.25		112	0.14																																																																																																									
Lock		32	10.74		2	0.67		0	0.00		0	0.00		34	11.41		3	1.01		2	0.67		0	0.00		5	1.68		21	7.05		7	2.35		1	0.34		29	9.73		0	0.00		0	0.00		0	0.00		0	0.00		214	71.81		9	3.02		0	0.00		1	0.34		0	0.00		224	75.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	1.34		2	0.67		0	0.00		0	0.00		0	0.00		6	2.01		0	0.00		0	0.00		0	0.00		0	0.00		298	98.68		4	1.32		302	0.37																																																																																																									
Manoora		29	14.50		1	0.50		1	0.50		2	1.00		33	16.50		1	0.50		0	0.00		0	0.00		1	0.50		14	7.00		1	0.50		1	0.50		16	8.00		0	0.00		0	0.00		0	0.00		0	0.00		124	62.00		8	4.00		1	0.50		0	0.00		1	0.50		134	67.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	6.00		2	1.00		0	0.00		0	0.00		0	0.00		14	7.00		0	0.00		2	1.00		0	0.00		2	1.00		200	98.04		4	1.96		204	0.25																																																																																																									
Marrabel		13	11.40		0	0.00		0	0.00		0	0.00		13	11.40		1	0.88		0	0.00		0	0.00		1	0.88		10	8.77		1	0.88		0	0.00		11	9.65		0	0.00		0	0.00		0	0.00		0	0.00		75	65.79		1	0.88		0	0.00		0	0.00		0	0.00		76	66.67		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.75		0	0.00		1	0.88		3	2.63		9	7.89		0	0.00		0	0.00		0	0.00		0	0.00		9	7.89		1	0.88		0	0.00		0	0.00		1	0.88		114	97.44		3	2.56		117	0.14																																																																																																									
Melrose		26	11.50		3	1.33		0	0.00		2	0.88		31	13.72		3	1.33		1	0.44		0	0.00		4	1.77		14	6.19		2	0.88		0	0.00		16	7.08		0	0.00		0	0.00		0	0.00		0	0.00		150	66.37		4	1.77		0	0.00		0	0.00		0	0.00		154	68.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	5.75		8	3.54		0	0.00		0	0.00		0	0.00		21	9.29		0	0.00		0	0.00		0	0.00		0	0.00		226	96.17		9	3.83		235	0.29																																																																																																									
Minnipa		23	13.53		0	0.00		0	0.00		1	0.59		24	14.12		1	0.59		0	0.00		0	0.00		1	0.59		15	8.82		7	4.12		0	0.00		22	12.94		0	0.00		0	0.00		0	0.00		0	0.00		108	63.53		3	1.76		0	0.00		0	0.00		0	0.00		111	65.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.59		0	0.00		1	0.59		9	5.29		1	0.59		0	0.00		0	0.00		0	0.00		10	5.88		1	0.59		0	0.00		0	0.00		1	0.59		170	98.27		3	1.73		173	0.21																																																																																																									
Napperby		156	35.86		4	0.92		0	0.00		5	1.15		165	37.93		11	2.53		0	0.00		0	0.00		11	2.53		29	6.67		4	0.92		0	0.00		33	7.59		0	0.00		0	0.00		0	0.00		0	0.00		198	45.52		5	1.15		0	0.00		0	0.00		0	0.00		203	46.67		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	4.14		5	1.15		0	0.00		0	0.00		0	0.00		23	5.29		0	0.00		0	0.00		0	0.00		0	0.00		435	96.67		15	3.33		450	0.55																																																																																																									
North Shields		47	14.64		4	1.25		0	0.00		3	0.93		54	16.82		7	2.18		1	0.31		0	0.00		8	2.49		25	7.79		5	1.56		0	0.00		30	9.35		0	0.00		0	0.00		0	0.00		0	0.00		203	63.24		5	1.56		0	0.00		1	0.31		0	0.00		209	65.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		15	4.67		4	1.25		0	0.00		0	0.00		0	0.00		19	5.92		1	0.31		0	0.00		0	0.00		1	0.31		321	98.47		5	1.53		326	0.40																																																																																																									
Orroroo		78	15.63		2	0.40		1	0.20		2	0.40		83	16.63		5	1.00		4	0.80		0	0.00		9	1.80		17	3.41		5	1.00		1	0.20		23	4.61		0	0.00		0	0.00		0	0.00		0	0.00		338	67.74		12	2.40		0	0.00		3	0.60		0	0.00		353	70.74		0	0.00		1	0.20		0	0.00		1	0.20		0	0.00		0	0.00		1	0.20		1	0.20		0	0.00		0	0.00		0	0.00		0	0.00		24	4.81		5	1.00		0	0.00		0	0.00		0	0.00		29	5.81		0	0.00		0	0.00		0	0.00		0	0.00		499	97.08		15	2.92		514	0.63																																																																																																									
Peterborough		478	42.99		16	1.44		0	0.00		12	1.08		506	45.50		28	2.52		6	0.54		0	0.00		34	3.06		76	6.83		17	1.53		0	0.00		93	8.36		3	0.27		0	0.00		0	0.00		3	0.27		390	35.07		16	1.44		1	0.09		0	0.00		0	0.00		407	36.60		2	0.18		0	0.00		0	0.00		2	0.18		0	0.00		0	0.00		0	0.00		0	0.00		4	0.36		2	0.18		0	0.00		6	0.54		48	4.32		12	1.08		0	0.00		0	0.00		0	0.00		60	5.40		0	0.00		0	0.00		1	0.09		1	0.09		1112	96.78		37	3.22		1149	1.41																																																																																																									
Point Pass		13	11.40		1	0.88		0	0.00		1	0.88		15	13.16		0	0.00		0	0.00		1	0.88		1	0.88		19	16.67		10	8.77		0	0.00		29	25.44		0	0.00		0	0.00		0	0.00		0	0.00		57	50.00		1	0.88		0	0.00		0	0.00		0	0.00		58	50.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.88		0	0.00		0	0.00		1	0.88		9	7.89		1	0.88		0	0.00		0	0.00		0	0.00		10	8.77		0	0.00		0	0.00		0	0.00		0	0.00		114	99.13		1	0.87		115	0.14																																																																																																									
Poochera		5	4.10		0	0.00		0	0.00		0	0.00		5	4.10		1	0.82		0	0.00		0	0.00		1	0.82		7	5.74		2	1.64		0	0.00		9	7.38		0	0.00		0	0.00		0	0.00		0	0.00		96	78.69		2	1.64		0	0.00		0	0.00		0	0.00		98	80.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	3.28		5	4.10		0	0.00		0	0.00		0	0.00		9	7.38		0	0.00		0	0.00		0	0.00		0	0.00		122	99.19		1	0.81		123	0.15																																																																																																									
Port Augusta Central		411	37.30		8	0.73		1	0.09		2	0.18		422	38.29		27	2.45		4	0.36		0	0.00		31	2.81		59	5.35		5	0.45		1	0.09		65	5.90		0	0.00		0	0.00		0	0.00		0	0.00		498	45.19		13	1.18		1	0.09		0	0.00		0	0.00		512	46.46		1	0.09		0	0.00		1	0.09		2	0.18		0	0.00		0	0.00		1	0.09		1	0.09		1	0.09		0	0.00		0	0.00		1	0.09		58	5.26		10	0.91		0	0.00		0	0.00		0	0.00		68	6.17		0	0.00		0	0.00		0	0.00		0	0.00		1102	95.49		52	4.51		1154	1.42																																																																																																									
Port Augusta East		785	40.19		12	0.61		1	0.05		17	0.87		815	41.73		32	1.64		12	0.61		1	0.05		45	2.30		160	8.19		20	1.02		1	0.05		181	9.27		1	0.05		0	0.00		0	0.00		1	0.05		774	39.63		22	1.13		0	0.00		0	0.00		0	0.00		796	40.76		4	0.20		1	0.05		1	0.05		6	0.31		1	0.05		0	0.00		0	0.00		1	0.05		3	0.15		0	0.00		0	0.00		3	0.15		88	4.51		16	0.82		0	0.00		0	0.00		0	0.00		104	5.33		0	0.00		0	0.00		1	0.05		1	0.05		1953	97.16		57	2.84		2010	2.47																																																																																																									
Port Augusta West		701	38.75		11	0.61		1	0.06		6	0.33		719	39.75		35	1.93		5	0.28		2	0.11		42	2.32		143	7.90		13	0.72		1	0.06		157	8.68		1	0.06		0	0.00		0	0.00		1	0.06		739	40.85		16	0.88		0	0.00		1	0.06		1	0.06		757	41.85		1	0.06		1	0.06		0	0.00		2	0.11		0	0.00		0	0.00		0	0.00		0	0.00		3	0.17		0	0.00		0	0.00		3	0.17		109	6.03		18	1.00		1	0.06		0	0.00		0	0.00		128	7.08		0	0.00		0	0.00		0	0.00		0	0.00		1809	95.82		79	4.18		1888	2.32																																																																																																									
Port Broughton		259	26.46		7	0.72		1	0.10		5	0.51		272	27.78		8	0.82		6	0.61		0	0.00		14	1.43		46	4.70		6	0.61		0	0.00		52	5.31		1	0.10		0	0.00		0	0.00		1	0.10		570	58.22		20	2.04		0	0.00		2	0.20		0	0.00		592	60.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		1	0.10		41	4.19		6	0.61		0	0.00		0	0.00		0	0.00		47	4.80		0	0.00		0	0.00		0	0.00		0	0.00		979	96.17		39	3.83		1018	1.25																																																																																																									
Port Germein		93	31.74		8	2.73		0	0.00		0	0.00		101	34.47		9	3.07		4	1.37		0	0.00		13	4.44		40	13.65		6	2.05		0	0.00		46	15.70		0	0.00		0	0.00		0	0.00		0	0.00		115	39.25		2	0.68		1	0.34		0	0.00		0	0.00		118	40.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.34		0	0.00		0	0.00		1	0.34		10	3.41		4	1.37		0	0.00		0	0.00		0	0.00		14	4.78		0	0.00		0	0.00		0	0.00		0	0.00		293	96.38		11	3.62		304	0.37																																																																																																									
Port Kenny		21	13.91		1	0.66		0	0.00		1	0.66		23	15.23		2	1.32		0	0.00		0	0.00		2	1.32		13	8.61		0	0.00		0	0.00		13	8.61		0	0.00		0	0.00		0	0.00		0	0.00		101	66.89		3	1.99		2	1.32		1	0.66		1	0.66		108	71.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.65		1	0.66		0	0.00		0	0.00		0	0.00		5	3.31		0	0.00		0	0.00		0	0.00		0	0.00		151	99.34		1	0.66		152	0.19																																																																																																									
Port Lincoln		760	26.77		24	0.85		1	0.04		16	0.56		801	28.21		60	2.11		22	0.77		0	0.00		82	2.89		149	5.25		24	0.85		3	0.11		176	6.20		1	0.04		0	0.00		0	0.00		1	0.04		1481	52.17		35	1.23		0	0.00		3	0.11		3	0.11		1522	53.61		1	0.04		0	0.00		0	0.00		1	0.04		2	0.07		0	0.00		0	0.00		2	0.07		6	0.21		2	0.07		0	0.00		8	0.28		190	6.69		50	1.76		3	0.11		0	0.00		1	0.04		244	8.59		1	0.04		0	0.00		1	0.04		2	0.07		2839	97.56		71	2.44		2910	3.57																																																																																																									
Port Lincoln Central		431	18.85		5	0.22		0	0.00		8	0.35		444	19.41		36	1.57		15	0.66		2	0.09		53	2.32		98	4.29		19	0.83		0	0.00		117	5.12		0	0.00		0	0.00		1	0.04		1	0.04		1509	65.98		39	1.71		1	0.04		1	0.04		0	0.00		1550	67.77		3	0.13		1	0.04		0	0.00		4	0.17		0	0.00		0	0.00		1	0.04		1	0.04		3	0.13		1	0.04		0	0.00		4	0.17		88	3.85		18	0.79		1	0.04		0	0.00		0	0.00		107	4.68		3	0.13		2	0.09		1	0.04		6	0.26		2287	97.36		62	2.64		2349	2.89																																																																																																									
Port Lincoln South		420	38.22		17	1.55		0	0.00		5	0.45		442	40.22		24	2.18		1	0.09		1	0.09		26	2.37		81	7.37		10	0.91		0	0.00		91	8.28		2	0.18		0	0.00		0	0.00		2	0.18		450	40.95		12	1.09		0	0.00		0	0.00		2	0.18		464	42.22		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.18		0	0.00		0	0.00		2	0.18		58	5.28		12	1.09		2	0.18		0	0.00		0	0.00		72	6.55		0	0.00		0	0.00		0	0.00		0	0.00		1099	96.57		39	3.43		1138	1.40																																																																																																									
Port Neill		25	11.96		2	0.96		0	0.00		0	0.00		27	12.92		3	1.44		1	0.48		0	0.00		4	1.91		6	2.87		2	0.96		0	0.00		8	3.83		0	0.00		1	0.48		0	0.00		1	0.48		146	69.86		10	4.78		0	0.00		0	0.00		0	0.00		156	74.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	4.78		3	1.44		0	0.00		0	0.00		0	0.00		13	6.22		0	0.00		0	0.00		0	0.00		0	0.00		209	97.21		6	2.79		215	0.26																																																																																																									
Port Pirie South		180	38.14		4	0.85		1	0.21		4	0.85		189	40.04		5	1.06		2	0.42		0	0.00		7	1.48		20	4.24		2	0.42		0	0.00		22	4.66		0	0.00		0	0.00		0	0.00		0	0.00		207	43.86		13	2.75		0	0.00		0	0.00		0	0.00		220	46.61		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.21		0	0.00		0	0.00		1	0.21		30	6.36		3	0.64		0	0.00		0	0.00		0	0.00		33	6.99		0	0.00		0	0.00		0	0.00		0	0.00		472	97.52		12	2.48		484	0.59																																																																																																									
Port Pirie West		1403	55.45		29	1.15		3	0.12		12	0.47		1447	57.19		49	1.94		10	0.40		0	0.00		59	2.33		151	5.97		10	0.40		0	0.00		161	6.36		4	0.16		0	0.00		0	0.00		4	0.16		710	28.06		20	0.79		1	0.04		0	0.00		0	0.00		731	28.89		0	0.00		3	0.12		0	0.00		3	0.12		1	0.04		1	0.04		0	0.00		2	0.08		2	0.08		0	0.00		0	0.00		2	0.08		99	3.91		21	0.83		0	0.00		0	0.00		0	0.00		120	4.74		1	0.04		0	0.00		0	0.00		1	0.04		2530	97.38		68	2.62		2598	3.19																																																																																																									
Quorn		172	23.59		8	1.10		0	0.00		8	1.10		188	25.79		13	1.78		5	0.69		0	0.00		18	2.47		53	7.27		2	0.27		0	0.00		55	7.54		0	0.00		0	0.00		0	0.00		0	0.00		414	56.79		12	1.65		0	0.00		0	0.00		0	0.00		426	58.44		1	0.14		0	0.00		0	0.00		1	0.14		0	0.00		0	0.00		0	0.00		0	0.00		2	0.27		0	0.00		0	0.00		2	0.27		29	3.98		10	1.37		0	0.00		0	0.00		0	0.00		39	5.35		0	0.00		0	0.00		0	0.00		0	0.00		729	96.30		28	3.70		757	0.93																																																																																																									
Redhill		37	18.14		1	0.49		0	0.00		0	0.00		38	18.63		5	2.45		1	0.49		0	0.00		6	2.94		9	4.41		5	2.45		0	0.00		14	6.86		0	0.00		0	0.00		0	0.00		0	0.00		119	58.33		16	7.84		0	0.00		0	0.00		0	0.00		135	66.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.98		0	0.00		0	0.00		2	0.98		6	2.94		3	1.47		0	0.00		0	0.00		0	0.00		9	4.41		0	0.00		0	0.00		0	0.00		0	0.00		204	95.33		10	4.67		214	0.26																																																																																																									
Risdon Park East		1132	42.19		22	0.82		1	0.04		13	0.48		1168	43.53		31	1.16		3	0.11		0	0.00		34	1.27		112	4.17		18	0.67		1	0.04		131	4.88		3	0.11		3	0.11		0	0.00		6	0.22		1145	42.68		25	0.93		2	0.07		1	0.04		2	0.07		1175	43.79		1	0.04		0	0.00		1	0.04		2	0.07		0	0.00		0	0.00		1	0.04		1	0.04		4	0.15		0	0.00		0	0.00		4	0.15		125	4.66		35	1.30		0	0.00		0	0.00		0	0.00		160	5.96		2	0.07		0	0.00		0	0.00		2	0.07		2683	96.93		85	3.07		2768	3.40																																																																																																									
Risdon Park South		474	49.84		17	1.79		0	0.00		4	0.42		495	52.05		13	1.37		2	0.21		0	0.00		15	1.58		31	3.26		3	0.32		0	0.00		34	3.58		1	0.11		0	0.00		0	0.00		1	0.11		335	35.23		8	0.84		1	0.11		2	0.21		1	0.11		347	36.49		2	0.21		0	0.00		0	0.00		2	0.21		0	0.00		1	0.11		0	0.00		1	0.11		1	0.11		0	0.00		0	0.00		1	0.11		50	5.26		5	0.53		0	0.00		0	0.00		0	0.00		55	5.78		0	0.00		0	0.00		0	0.00		0	0.00		951	96.74		32	3.26		983	1.21																																																																																																									
Riverton		99	16.23		4	0.66		0	0.00		2	0.33		105	17.21		5	0.82		2	0.33		0	0.00		7	1.15		56	9.18		5	0.82		0	0.00		61	10.00		2	0.33		0	0.00		0	0.00		2	0.33		365	59.84		18	2.95		0	0.00		1	0.16		0	0.00		384	62.95		0	0.00		0	0.00		0	0.00		0	0.00		1	0.16		0	0.00		0	0.00		1	0.16		0	0.00		0	0.00		0	0.00		0	0.00		39	6.39		9	1.48		0	0.00		0	0.00		0	0.00		48	7.87		1	0.16		0	0.00		1	0.16		2	0.33		610	96.21		24	3.79		634	0.78																																																																																																									
Robertstown		33	13.75		2	0.83		0	0.00		2	0.83		37	15.42		2	0.83		0	0.00		0	0.00		2	0.83		53	22.08		7	2.92		0	0.00		60	25.00		1	0.42		0	0.00		0	0.00		1	0.42		118	49.17		4	1.67		0	0.00		0	0.00		0	0.00		122	50.83		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.42		0	0.00		0	0.00		1	0.42		14	5.83		3	1.25		0	0.00		0	0.00		0	0.00		17	7.08		0	0.00		0	0.00		0	0.00		0	0.00		240	94.86		13	5.14		253	0.31																																																																																																									
Roxby Downs		347	24.35		12	0.84		2	0.14		13	0.91		374	26.25		32	2.25		6	0.42		0	0.00		38	2.67		80	5.61		7	0.49		0	0.00		87	6.11		1	0.07		0	0.00		0	0.00		1	0.07		781	54.81		18	1.26		2	0.14		1	0.07		0	0.00		802	56.28		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		1	0.07		2	0.14		2	0.14		0	0.00		4	0.28		95	6.67		21	1.47		0	0.00		1	0.07		0	0.00		117	8.21		0	0.00		0	0.00		1	0.07		1	0.07		1425	97.80		32	2.20		1457	1.79																																																																																																									
Saddleworth		65	19.01		4	1.17		0	0.00		2	0.58		71	20.76		2	0.58		2	0.58		0	0.00		4	1.17		33	9.65		4	1.17		0	0.00		37	10.82		0	0.00		0	0.00		0	0.00		0	0.00		195	57.02		4	1.17		0	0.00		0	0.00		0	0.00		199	58.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.29		0	0.00		0	0.00		1	0.29		20	5.85		6	1.75		0	0.00		0	0.00		0	0.00		26	7.60		0	0.00		2	0.58		2	0.58		4	1.17		342	95.00		18	5.00		360	0.44																																																																																																									
Smoky Bay		14	8.86		0	0.00		0	0.00		0	0.00		14	8.86		0	0.00		1	0.63		0	0.00		1	0.63		25	15.82		3	1.90		0	0.00		28	17.72		0	0.00		0	0.00		0	0.00		0	0.00		108	68.35		2	1.27		0	0.00		0	0.00		0	0.00		110	69.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	3.16		0	0.00		0	0.00		0	0.00		0	0.00		5	3.16		0	0.00		0	0.00		0	0.00		0	0.00		158	96.93		5	3.07		163	0.20																																																																																																									
Snowtown		84	21.76		4	1.04		0	0.00		1	0.26		89	23.06		3	0.78		3	0.78		0	0.00		6	1.55		17	4.40		5	1.30		0	0.00		22	5.70		1	0.26		0	0.00		0	0.00		1	0.26		241	62.44		6	1.55		0	0.00		2	0.52		1	0.26		250	64.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.52		0	0.00		0	0.00		2	0.52		10	2.59		6	1.55		0	0.00		0	0.00		0	0.00		16	4.15		0	0.00		0	0.00		0	0.00		0	0.00		386	97.72		9	2.28		395	0.49																																																																																																									
Solomontown		881	53.07		22	1.33		3	0.18		7	0.42		913	55.00		30	1.81		7	0.42		2	0.12		39	2.35		116	6.99		9	0.54		0	0.00		125	7.53		1	0.06		1	0.06		0	0.00		2	0.12		486	29.28		15	0.90		0	0.00		3	0.18		0	0.00		504	30.36		1	0.06		0	0.00		1	0.06		2	0.12		0	0.00		0	0.00		0	0.00		0	0.00		4	0.24		0	0.00		0	0.00		4	0.24		54	3.25		14	0.84		0	0.00		0	0.00		0	0.00		68	4.10		2	0.12		0	0.00		1	0.06		3	0.18		1660	96.29		64	3.71		1724	2.12																																																																																																									
Spalding		50	19.31		2	0.77		0	0.00		6	2.32		58	22.39		2	0.77		0	0.00		0	0.00		2	0.77		7	2.70		3	1.16		0	0.00		10	3.86		0	0.00		0	0.00		0	0.00		0	0.00		160	61.78		12	4.63		0	0.00		1	0.39		0	0.00		173	66.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.39		0	0.00		1	0.39		13	5.02		2	0.77		0	0.00		0	0.00		0	0.00		15	5.79		0	0.00		0	0.00		0	0.00		0	0.00		259	98.48		4	1.52		263	0.32																																																																																																									
Stirling North		327	35.20		4	0.43		0	0.00		2	0.22		333	35.84		15	1.61		4	0.43		0	0.00		19	2.05		102	10.98		12	1.29		0	0.00		114	12.27		1	0.11		1	0.11		0	0.00		2	0.22		375	40.37		12	1.29		0	0.00		1	0.11		1	0.11		389	41.87		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.22		0	0.00		0	0.00		2	0.22		58	6.24		12	1.29		0	0.00		0	0.00		0	0.00		70	7.53		0	0.00		0	0.00		0	0.00		0	0.00		929	97.89		20	2.11		949	1.17																																																																																																									
Streaky Bay		113	14.52		4	0.51		0	0.00		1	0.13		118	15.17		22	2.83		9	1.16		1	0.13		32	4.11		63	8.10		9	1.16		0	0.00		72	9.25		0	0.00		0	0.00		0	0.00		0	0.00		488	62.72		17	2.19		2	0.26		2	0.26		0	0.00		509	65.42		0	0.00		0	0.00		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		0	0.00		0	0.00		37	4.76		9	1.16		0	0.00		0	0.00		0	0.00		46	5.91		0	0.00		0	0.00		0	0.00		0	0.00		778	95.93		33	4.07		811	1.00																																																																																																									
Tarlee		27	10.63		2	0.79		0	0.00		2	0.79		31	12.20		1	0.39		2	0.79		0	0.00		3	1.18		24	9.45		6	2.36		0	0.00		30	11.81		0	0.00		0	0.00		0	0.00		0	0.00		148	58.27		9	3.54		0	0.00		0	0.00		0	0.00		157	61.81		1	0.39		0	0.00		0	0.00		1	0.39		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		30	11.81		1	0.39		0	0.00		0	0.00		0	0.00		31	12.20		1	0.39		0	0.00		0	0.00		1	0.39		254	97.69		6	2.31		260	0.32																																																																																																									
Terowie		25	25.77		0	0.00		0	0.00		1	1.03		26	26.80		3	3.09		0	0.00		0	0.00		3	3.09		13	13.40		4	4.12		0	0.00		17	17.53		0	0.00		0	0.00		0	0.00		0	0.00		41	42.27		2	2.06		0	0.00		0	0.00		0	0.00		43	44.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	6.19		1	1.03		0	0.00		0	0.00		0	0.00		7	7.22		0	0.00		1	1.03		0	0.00		1	1.03		97	93.27		7	6.73		104	0.13																																																																																																									
Tumby Bay		135	12.45		7	0.65		1	0.09		4	0.37		147	13.56		17	1.57		3	0.28		0	0.00		20	1.85		66	6.09		14	1.29		0	0.00		80	7.38		1	0.09		0	0.00		0	0.00		1	0.09		756	69.74		26	2.40		1	0.09		1	0.09		0	0.00		784	72.32		2	0.18		0	0.00		0	0.00		2	0.18		1	0.09		0	0.00		0	0.00		1	0.09		2	0.18		0	0.00		0	0.00		2	0.18		39	3.60		7	0.65		0	0.00		0	0.00		0	0.00		46	4.24		1	0.09		0	0.00		0	0.00		1	0.09		1084	97.22		31	2.78		1115	1.37																																																																																																									
Ungarra		22	14.38		0	0.00		0	0.00		0	0.00		22	14.38		2	1.31		0	0.00		0	0.00		2	1.31		6	3.92		1	0.65		0	0.00		7	4.58		0	0.00		0	0.00		0	0.00		0	0.00		110	71.90		4	2.61		0	0.00		0	0.00		0	0.00		114	74.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.61		4	2.61		0	0.00		0	0.00		0	0.00		8	5.23		0	0.00		0	0.00		0	0.00		0	0.00		153	98.71		2	1.29		155	0.19																																																																																																									
