	   		 A Call to Australia (Fred Nile) Group												 B Natural Law Party																		 C The Greens (WA) Inc												 D Republican Party of Australia												 E Australian Labor Party (Western Australian Branch)																		 F Liberal Party (W.A.Division) Inc.																								 G Citizens Electoral Councils of Australia Group												 H Australian Democrats												 I National Party of Australia (WA) Inc															 J - Unendorsed Group												Ungrouped																						
    			TICKET VOTES			ROGERS			ROGERS			Group Total			TICKET VOTES			KING			JACKSON			FITZHARDINGE			COPPIN			Group Total			TICKET VOTES			# MARGETTS			WILLIAMS			Group Total			TICKET VOTES			LANGLEY			STRATTON			Group Total			TICKET VOTES			# COOK			# EVANS			BISHOP			ROBERTS			Group Total			TICKET VOTES			# KNOWLES			# CAMPBELL			# ELLISON			BROCKWELL			SIRNA			MCCAUSLAND			Group Total			TICKET VOTES			SEALE			MOLLOY			Group Total			TICKET VOTES			JENKINS			HODGSON			Group Total			TICKET VOTES			JARDINE			CLUNE			LEE			Group Total			TICKET VOTES			NESCI			NESCI			Group Total			FINNEY			VAUGHAN			RICHARDSON			TUCAK			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Don			Beryl									Michael			Phillip			Jody			Peter									Dee			Chris									David			Rodney									Peter			Christopher			Mark			Neil									Sue			Ian			Chris			Maurice			Enzo			John Allan									John Digby			Laurence John									Jean			Helen									Michael			Paul			David									Frank			Paul John						Rick			Salli			Roland			John Damian													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Dianella North		                             	9	0.87	 	4	0.39	 	1	0.1	 	14	1.35	 	1	0.1	 	1	0.1	 	0	0	 	0	0	 	0	0	 	2	0.19	 	33	3.19	 	7	0.68	 	0	0	 	40	3.86	 	1	0.1	 	1	0.1	 	0	0	 	2	0.19	 	405	39.09	 	5	0.48	 	3	0.29	 	0	0	 	2	0.19	 	415	40.06	 	506	48.84	 	5	0.48	 	1	0.1	 	0	0	 	1	0.1	 	0	0	 	0	0	 	513	49.52	 	0	0	 	0	0	 	0	0	 	0	0	 	33	3.19	 	9	0.87	 	1	0.1	 	43	4.15	 	1	0.1	 	1	0.1	 	0	0	 	0	0	 	2	0.19	 	1	0.1	 	1	0.1	 	0	0	 	2	0.19	 	2	0.19	 	0	0	 	0	0	 	1	0.1	 	3	0.29	 	1036	97.92	 	22	2.08	 	1058	1.49
East Perth		                                 	17	3.15	 	3	0.56	 	0	0	 	20	3.7	 	2	0.37	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.37	 	24	4.44	 	19	3.52	 	1	0.19	 	44	8.15	 	0	0	 	0	0	 	0	0	 	0	0	 	219	40.56	 	12	2.22	 	0	0	 	0	0	 	1	0.19	 	232	42.96	 	209	38.7	 	5	0.93	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.19	 	215	39.81	 	1	0.19	 	0	0	 	0	0	 	1	0.19	 	10	1.85	 	7	1.3	 	1	0.19	 	18	3.33	 	5	0.93	 	2	0.37	 	0	0	 	0	0	 	7	1.3	 	1	0.19	 	0	0	 	0	0	 	1	0.19	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	540	99.08	 	5	0.92	 	545	0.77
Eden Hill		                                  	44	1.38	 	8	0.25	 	0	0	 	52	1.64	 	9	0.28	 	1	0.03	 	0	0	 	0	0	 	0	0	 	10	0.31	 	89	2.8	 	19	0.6	 	1	0.03	 	109	3.43	 	6	0.19	 	1	0.03	 	1	0.03	 	8	0.25	 	1714	53.95	 	26	0.82	 	5	0.16	 	1	0.03	 	1	0.03	 	1747	54.99	 	1087	34.21	 	20	0.63	 	3	0.09	 	0	0	 	0	0	 	0	0	 	0	0	 	1110	34.94	 	2	0.06	 	0	0	 	0	0	 	2	0.06	 	101	3.18	 	23	0.72	 	2	0.06	 	126	3.97	 	5	0.16	 	1	0.03	 	1	0.03	 	0	0	 	7	0.22	 	1	0.03	 	0	0	 	0	0	 	1	0.03	 	3	0.09	 	2	0.06	 	0	0	 	0	0	 	5	0.16	 	3177	96.57	 	113	3.43	 	3290	4.64
Embleton		                                   	29	1.35	 	1	0.05	 	1	0.05	 	31	1.44	 	3	0.14	 	1	0.05	 	0	0	 	0	0	 	0	0	 	4	0.19	 	75	3.48	 	17	0.79	 	0	0	 	92	4.27	 	6	0.28	 	0	0	 	0	0	 	6	0.28	 	1062	49.33	 	14	0.65	 	0	0	 	1	0.05	 	2	0.09	 	1079	50.12	 	819	38.04	 	12	0.56	 	0	0	 	0	0	 	1	0.05	 	0	0	 	1	0.05	 	833	38.69	 	1	0.05	 	0	0	 	1	0.05	 	2	0.09	 	69	3.2	 	21	0.98	 	1	0.05	 	91	4.23	 	6	0.28	 	2	0.09	 	0	0	 	0	0	 	8	0.37	 	1	0.05	 	0	0	 	0	0	 	1	0.05	 	4	0.19	 	0	0	 	0	0	 	2	0.09	 	6	0.28	 	2153	96.89	 	69	3.11	 	2222	3.13
Forrest Park		                               	2	0.71	 	0	0	 	0	0	 	2	0.71	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	14	4.96	 	8	2.84	 	1	0.35	 	23	8.16	 	0	0	 	1	0.35	 	0	0	 	1	0.35	 	131	46.45	 	5	1.77	 	0	0	 	0	0	 	2	0.71	 	138	48.94	 	96	34.04	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	96	34.04	 	0	0	 	0	0	 	0	0	 	0	0	 	12	4.26	 	6	2.13	 	0	0	 	18	6.38	 	1	0.35	 	0	0	 	0	0	 	0	0	 	1	0.35	 	2	0.71	 	0	0	 	0	0	 	2	0.71	 	0	0	 	0	0	 	0	0	 	1	0.35	 	1	0.35	 	282	96.25	 	11	3.75	 	293	0.41
Guildford		                                  	13	1.05	 	5	0.4	 	0	0	 	18	1.45	 	5	0.4	 	0	0	 	0	0	 	0	0	 	0	0	 	5	0.4	 	77	6.21	 	28	2.26	 	0	0	 	105	8.47	 	0	0	 	1	0.08	 	0	0	 	1	0.08	 	464	37.42	 	22	1.77	 	1	0.08	 	0	0	 	1	0.08	 	488	39.35	 	540	43.55	 	15	1.21	 	4	0.32	 	1	0.08	 	2	0.16	 	0	0	 	0	0	 	562	45.32	 	0	0	 	0	0	 	0	0	 	0	0	 	34	2.74	 	17	1.37	 	1	0.08	 	52	4.19	 	5	0.4	 	2	0.16	 	0	0	 	0	0	 	7	0.56	 	2	0.16	 	0	0	 	0	0	 	2	0.16	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1240	96.57	 	44	3.43	 	1284	1.81
Hazelmere		                                  	4	0.65	 	1	0.16	 	0	0	 	5	0.82	 	3	0.49	 	2	0.33	 	0	0	 	0	0	 	0	0	 	5	0.82	 	35	5.71	 	10	1.63	 	0	0	 	45	7.34	 	1	0.16	 	0	0	 	0	0	 	1	0.16	 	228	37.19	 	4	0.65	 	1	0.16	 	0	0	 	0	0	 	233	38.01	 	274	44.7	 	7	1.14	 	0	0	 	1	0.16	 	0	0	 	0	0	 	0	0	 	282	46	 	0	0	 	0	0	 	0	0	 	0	0	 	21	3.43	 	11	1.79	 	0	0	 	32	5.22	 	7	1.14	 	0	0	 	0	0	 	0	0	 	7	1.14	 	2	0.33	 	0	0	 	0	0	 	2	0.33	 	1	0.16	 	0	0	 	0	0	 	0	0	 	1	0.16	 	613	98.39	 	10	1.61	 	623	0.88
Highgate		                                   	22	0.9	 	9	0.37	 	0	0	 	31	1.27	 	11	0.45	 	5	0.2	 	0	0	 	0	0	 	0	0	 	16	0.65	 	162	6.63	 	58	2.37	 	2	0.08	 	222	9.09	 	4	0.16	 	2	0.08	 	0	0	 	6	0.25	 	1212	49.61	 	65	2.66	 	7	0.29	 	3	0.12	 	8	0.33	 	1295	53.01	 	740	30.29	 	16	0.65	 	3	0.12	 	0	0	 	2	0.08	 	1	0.04	 	1	0.04	 	763	31.23	 	3	0.12	 	0	0	 	0	0	 	3	0.12	 	59	2.42	 	34	1.39	 	1	0.04	 	94	3.85	 	5	0.2	 	1	0.04	 	0	0	 	0	0	 	6	0.25	 	1	0.04	 	0	0	 	1	0.04	 	2	0.08	 	1	0.04	 	3	0.12	 	1	0.04	 	0	0	 	5	0.2	 	2443	94.22	 	150	5.78	 	2593	3.65
Hillcrest		                                  	16	0.73	 	8	0.37	 	0	0	 	24	1.1	 	3	0.14	 	1	0.05	 	0	0	 	0	0	 	0	0	 	4	0.18	 	109	5	 	34	1.56	 	0	0	 	143	6.56	 	7	0.32	 	2	0.09	 	1	0.05	 	10	0.46	 	1002	45.96	 	20	0.92	 	4	0.18	 	0	0	 	1	0.05	 	1027	47.11	 	832	38.17	 	11	0.5	 	0	0	 	0	0	 	2	0.09	 	0	0	 	0	0	 	845	38.76	 	6	0.28	 	1	0.05	 	0	0	 	7	0.32	 	70	3.21	 	29	1.33	 	2	0.09	 	101	4.63	 	8	0.37	 	1	0.05	 	0	0	 	1	0.05	 	10	0.46	 	7	0.32	 	1	0.05	 	0	0	 	8	0.37	 	0	0	 	0	0	 	0	0	 	1	0.05	 	1	0.05	 	2180	97.23	 	62	2.77	 	2242	3.16
Hyde Park		                                  	3	1.02	 	1	0.34	 	0	0	 	4	1.36	 	0	0	 	1	0.34	 	0	0	 	0	0	 	0	0	 	1	0.34	 	22	7.46	 	15	5.08	 	0	0	 	37	12.54	 	0	0	 	0	0	 	0	0	 	0	0	 	107	36.27	 	8	2.71	 	0	0	 	0	0	 	1	0.34	 	116	39.32	 	119	40.34	 	2	0.68	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.34	 	122	41.36	 	0	0	 	0	0	 	0	0	 	0	0	 	7	2.37	 	6	2.03	 	1	0.34	 	14	4.75	 	1	0.34	 	0	0	 	0	0	 	0	0	 	1	0.34	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	295	95.78	 	13	4.22	 	308	0.43
Inglewood		                                  	12	0.74	 	8	0.49	 	0	0	 	20	1.23	 	8	0.49	 	1	0.06	 	0	0	 	0	0	 	0	0	 	9	0.56	 	101	6.23	 	29	1.79	 	1	0.06	 	131	8.09	 	1	0.06	 	0	0	 	0	0	 	1	0.06	 	692	42.72	 	27	1.67	 	2	0.12	 	0	0	 	2	0.12	 	723	44.63	 	635	39.2	 	7	0.43	 	5	0.31	 	1	0.06	 	1	0.06	 	0	0	 	2	0.12	 	651	40.19	 	0	0	 	0	0	 	1	0.06	 	1	0.06	 	51	3.15	 	22	1.36	 	1	0.06	 	74	4.57	 	5	0.31	 	0	0	 	0	0	 	0	0	 	5	0.31	 	1	0.06	 	1	0.06	 	0	0	 	2	0.12	 	3	0.19	 	0	0	 	0	0	 	0	0	 	3	0.19	 	1620	96.14	 	65	3.86	 	1685	2.37
Inglewood Home of Peace		                    	3	1.01	 	1	0.34	 	0	0	 	4	1.35	 	0	0	 	1	0.34	 	0	0	 	0	0	 	0	0	 	1	0.34	 	8	2.7	 	5	1.69	 	0	0	 	13	4.39	 	0	0	 	0	0	 	0	0	 	0	0	 	126	42.57	 	1	0.34	 	0	0	 	0	0	 	0	0	 	127	42.91	 	131	44.26	 	3	1.01	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	134	45.27	 	1	0.34	 	0	0	 	0	0	 	1	0.34	 	10	3.38	 	2	0.68	 	0	0	 	12	4.05	 	2	0.68	 	0	0	 	0	0	 	0	0	 	2	0.68	 	1	0.34	 	0	0	 	0	0	 	1	0.34	 	1	0.34	 	0	0	 	0	0	 	0	0	 	1	0.34	 	296	98.67	 	4	1.33	 	300	0.42
Inglewood North		                            	7	0.51	 	9	0.65	 	0	0	 	16	1.15	 	2	0.14	 	1	0.07	 	0	0	 	0	0	 	1	0.07	 	4	0.29	 	94	6.78	 	17	1.23	 	1	0.07	 	112	8.08	 	0	0	 	1	0.07	 	0	0	 	1	0.07	 	527	38.02	 	24	1.73	 	0	0	 	0	0	 	1	0.07	 	552	39.83	 	610	44.01	 	12	0.87	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	622	44.88	 	0	0	 	0	0	 	0	0	 	0	0	 	55	3.97	 	17	1.23	 	0	0	 	72	5.19	 	3	0.22	 	1	0.07	 	0	0	 	0	0	 	4	0.29	 	1	0.07	 	0	0	 	0	0	 	1	0.07	 	1	0.07	 	0	0	 	1	0.07	 	0	0	 	2	0.14	 	1386	97.19	 	40	2.81	 	1426	2.01
Lockridge		                                  	13	0.67	 	2	0.1	 	0	0	 	15	0.77	 	1	0.05	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.05	 	68	3.51	 	8	0.41	 	2	0.1	 	78	4.02	 	3	0.15	 	0	0	 	0	0	 	3	0.15	 	1272	65.6	 	17	0.88	 	2	0.1	 	3	0.15	 	2	0.1	 	1296	66.84	 	471	24.29	 	8	0.41	 	1	0.05	 	0	0	 	0	0	 	0	0	 	2	0.1	 	482	24.86	 	2	0.1	 	0	0	 	0	0	 	2	0.1	 	47	2.42	 	8	0.41	 	0	0	 	55	2.84	 	3	0.15	 	0	0	 	0	0	 	0	0	 	3	0.15	 	2	0.1	 	1	0.05	 	0	0	 	3	0.15	 	1	0.05	 	0	0	 	0	0	 	0	0	 	1	0.05	 	1939	96.56	 	69	3.44	 	2008	2.83
Maylands		                                   	31	1.16	 	3	0.11	 	0	0	 	34	1.27	 	9	0.34	 	1	0.04	 	0	0	 	0	0	 	1	0.04	 	11	0.41	 	115	4.29	 	44	1.64	 	2	0.07	 	161	6	 	7	0.26	 	1	0.04	 	0	0	 	8	0.3	 	1224	45.62	 	50	1.86	 	2	0.07	 	2	0.07	 	2	0.07	 	1280	47.71	 	1004	37.42	 	15	0.56	 	1	0.04	 	2	0.07	 	2	0.07	 	2	0.07	 	0	0	 	1026	38.24	 	3	0.11	 	0	0	 	0	0	 	3	0.11	 	112	4.17	 	31	1.16	 	3	0.11	 	146	5.44	 	7	0.26	 	0	0	 	0	0	 	0	0	 	7	0.26	 	3	0.11	 	0	0	 	0	0	 	3	0.11	 	3	0.11	 	1	0.04	 	0	0	 	0	0	 	4	0.15	 	2683	96.93	 	85	3.07	 	2768	3.9
Maylands East		                              	10	0.65	 	2	0.13	 	0	0	 	12	0.78	 	1	0.07	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.07	 	82	5.36	 	17	1.11	 	3	0.2	 	102	6.67	 	0	0	 	0	0	 	0	0	 	0	0	 	666	43.56	 	18	1.18	 	3	0.2	 	0	0	 	0	0	 	687	44.93	 	609	39.83	 	10	0.65	 	2	0.13	 	0	0	 	0	0	 	0	0	 	0	0	 	621	40.61	 	0	0	 	0	0	 	0	0	 	0	0	 	67	4.38	 	14	0.92	 	2	0.13	 	83	5.43	 	13	0.85	 	3	0.2	 	0	0	 	0	0	 	16	1.05	 	1	0.07	 	2	0.13	 	1	0.07	 	4	0.26	 	3	0.2	 	0	0	 	0	0	 	0	0	 	3	0.2	 	1529	98.01	 	31	1.99	 	1560	2.2
Menora		                                     	1	0.19	 	2	0.38	 	0	0	 	3	0.57	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	7	1.34	 	3	0.57	 	0	0	 	10	1.92	 	1	0.19	 	0	0	 	0	0	 	1	0.19	 	175	33.52	 	6	1.15	 	0	0	 	0	0	 	0	0	 	181	34.67	 	303	58.05	 	1	0.19	 	1	0.19	 	0	0	 	0	0	 	0	0	 	0	0	 	305	58.43	 	0	0	 	0	0	 	0	0	 	0	0	 	14	2.68	 	4	0.77	 	0	0	 	18	3.45	 	4	0.77	 	0	0	 	0	0	 	0	0	 	4	0.77	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	522	95.08	 	27	4.92	 	549	0.77
Midland		                                    	40	1.46	 	12	0.44	 	0	0	 	52	1.9	 	6	0.22	 	1	0.04	 	0	0	 	1	0.04	 	0	0	 	8	0.29	 	122	4.45	 	22	0.8	 	0	0	 	144	5.25	 	4	0.15	 	0	0	 	0	0	 	4	0.15	 	1491	54.34	 	26	0.95	 	0	0	 	0	0	 	1	0.04	 	1518	55.32	 	883	32.18	 	12	0.44	 	2	0.07	 	1	0.04	 	2	0.07	 	0	0	 	1	0.04	 	901	32.84	 	3	0.11	 	0	0	 	1	0.04	 	4	0.15	 	74	2.7	 	13	0.47	 	1	0.04	 	88	3.21	 	10	0.36	 	4	0.15	 	2	0.07	 	0	0	 	16	0.58	 	6	0.22	 	0	0	 	0	0	 	6	0.22	 	1	0.04	 	2	0.07	 	0	0	 	0	0	 	3	0.11	 	2744	94.49	 	160	5.51	 	2904	4.09
Midvale		                                    	16	0.99	 	1	0.06	 	1	0.06	 	18	1.11	 	2	0.12	 	1	0.06	 	0	0	 	0	0	 	0	0	 	3	0.19	 	54	3.34	 	4	0.25	 	0	0	 	58	3.59	 	3	0.19	 	1	0.06	 	0	0	 	4	0.25	 	956	59.12	 	15	0.93	 	2	0.12	 	3	0.19	 	1	0.06	 	977	60.42	 	478	29.56	 	8	0.49	 	3	0.19	 	1	0.06	 	1	0.06	 	0	0	 	1	0.06	 	492	30.43	 	1	0.06	 	0	0	 	0	0	 	1	0.06	 	50	3.09	 	4	0.25	 	0	0	 	54	3.34	 	3	0.19	 	1	0.06	 	0	0	 	0	0	 	4	0.25	 	5	0.31	 	0	0	 	0	0	 	5	0.31	 	1	0.06	 	0	0	 	0	0	 	0	0	 	1	0.06	 	1617	96.48	 	59	3.52	 	1676	2.36
Morley		                                     	4	0.54	 	2	0.27	 	0	0	 	6	0.8	 	2	0.27	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.27	 	24	3.21	 	11	1.47	 	0	0	 	35	4.69	 	1	0.13	 	0	0	 	0	0	 	1	0.13	 	310	41.5	 	8	1.07	 	2	0.27	 	0	0	 	1	0.13	 	321	42.97	 	344	46.05	 	4	0.54	 	0	0	 	0	0	 	2	0.27	 	0	0	 	0	0	 	350	46.85	 	1	0.13	 	0	0	 	0	0	 	1	0.13	 	26	3.48	 	1	0.13	 	0	0	 	27	3.61	 	2	0.27	 	0	0	 	0	0	 	0	0	 	2	0.27	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.13	 	1	0.13	 	0	0	 	0	0	 	2	0.27	 	747	96.39	 	28	3.61	 	775	1.09
Mount Lawley		                               	18	0.69	 	7	0.27	 	0	0	 	25	0.96	 	6	0.23	 	1	0.04	 	0	0	 	0	0	 	0	0	 	7	0.27	 	167	6.41	 	81	3.11	 	1	0.04	 	249	9.56	 	1	0.04	 	1	0.04	 	0	0	 	2	0.08	 	789	30.29	 	35	1.34	 	2	0.08	 	0	0	 	2	0.08	 	828	31.79	 	1329	51.02	 	16	0.61	 	6	0.23	 	1	0.04	 	4	0.15	 	0	0	 	3	0.12	 	1359	52.17	 	1	0.04	 	1	0.04	 	0	0	 	2	0.08	 	77	2.96	 	38	1.46	 	0	0	 	115	4.41	 	9	0.35	 	4	0.15	 	1	0.04	 	0	0	 	14	0.54	 	1	0.04	 	1	0.04	 	0	0	 	2	0.08	 	0	0	 	2	0.08	 	0	0	 	0	0	 	2	0.08	 	2605	97.93	 	55	2.07	 	2660	3.75
Mount Lawley East		                          	3	0.33	 	4	0.44	 	0	0	 	7	0.77	 	2	0.22	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.22	 	47	5.16	 	34	3.73	 	0	0	 	81	8.89	 	0	0	 	0	0	 	0	0	 	0	0	 	306	33.59	 	19	2.09	 	0	0	 	2	0.22	 	2	0.22	 	329	36.11	 	426	46.76	 	10	1.1	 	2	0.22	 	0	0	 	2	0.22	 	0	0	 	0	0	 	440	48.3	 	0	0	 	0	0	 	0	0	 	0	0	 	33	3.62	 	9	0.99	 	2	0.22	 	44	4.83	 	6	0.66	 	0	0	 	0	0	 	0	0	 	6	0.66	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.11	 	1	0.11	 	0	0	 	0	0	 	2	0.22	 	911	98.49	 	14	1.51	 	925	1.3
Mount Lawley West		                          	4	0.54	 	2	0.27	 	1	0.13	 	7	0.94	 	5	0.67	 	5	0.67	 	0	0	 	0	0	 	0	0	 	10	1.35	 	49	6.59	 	30	4.04	 	1	0.13	 	80	10.77	 	1	0.13	 	1	0.13	 	0	0	 	2	0.27	 	322	43.34	 	26	3.5	 	1	0.13	 	1	0.13	 	1	0.13	 	351	47.24	 	244	32.84	 	10	1.35	 	0	0	 	0	0	 	0	0	 	1	0.13	 	0	0	 	255	34.32	 	0	0	 	0	0	 	0	0	 	0	0	 	21	2.83	 	12	1.62	 	1	0.13	 	34	4.58	 	4	0.54	 	0	0	 	0	0	 	0	0	 	4	0.54	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	743	95.38	 	36	4.62	 	779	1.1
Northbridge		                                	0	0	 	0	0	 	0	0	 	0	0	 	3	1.81	 	0	0	 	0	0	 	1	0.6	 	0	0	 	4	2.41	 	14	8.43	 	7	4.22	 	0	0	 	21	12.65	 	0	0	 	0	0	 	0	0	 	0	0	 	73	43.98	 	4	2.41	 	2	1.2	 	2	1.2	 	4	2.41	 	85	51.2	 	41	24.7	 	3	1.81	 	2	1.2	 	0	0	 	0	0	 	0	0	 	0	0	 	46	27.71	 	1	0.6	 	0	0	 	0	0	 	1	0.6	 	6	3.61	 	3	1.81	 	0	0	 	9	5.42	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	166	97.08	 	5	2.92	 	171	0.24
North Perth		                                	1	0.11	 	3	0.34	 	0	0	 	4	0.45	 	3	0.34	 	1	0.11	 	0	0	 	0	0	 	0	0	 	4	0.45	 	59	6.61	 	15	1.68	 	1	0.11	 	75	8.41	 	1	0.11	 	0	0	 	0	0	 	1	0.11	 	341	38.23	 	17	1.91	 	0	0	 	0	0	 	0	0	 	358	40.13	 	399	44.73	 	6	0.67	 	1	0.11	 	1	0.11	 	0	0	 	0	0	 	0	0	 	407	45.63	 	0	0	 	1	0.11	 	0	0	 	1	0.11	 	22	2.47	 	14	1.57	 	1	0.11	 	37	4.15	 	3	0.34	 	1	0.11	 	0	0	 	0	0	 	4	0.45	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.11	 	0	0	 	0	0	 	1	0.11	 	892	95.91	 	38	4.09	 	930	1.31
North Perth Central		                        	9	0.45	 	7	0.35	 	0	0	 	16	0.81	 	8	0.4	 	1	0.05	 	1	0.05	 	0	0	 	0	0	 	10	0.51	 	123	6.22	 	31	1.57	 	1	0.05	 	155	7.83	 	5	0.25	 	1	0.05	 	0	0	 	6	0.3	 	946	47.8	 	46	2.32	 	1	0.05	 	1	0.05	 	6	0.3	 	1000	50.53	 	690	34.87	 	10	0.51	 	0	0	 	2	0.1	 	2	0.1	 	0	0	 	1	0.05	 	705	35.62	 	4	0.2	 	1	0.05	 	0	0	 	5	0.25	 	49	2.48	 	16	0.81	 	1	0.05	 	66	3.34	 	11	0.56	 	1	0.05	 	1	0.05	 	0	0	 	13	0.66	 	2	0.1	 	0	0	 	0	0	 	2	0.1	 	1	0.05	 	0	0	 	0	0	 	0	0	 	1	0.05	 	1979	94.1	 	124	5.9	 	2103	2.96
Perth (Perth)		                              	7	1.14	 	4	0.65	 	0	0	 	11	1.79	 	2	0.33	 	3	0.49	 	0	0	 	0	0	 	0	0	 	5	0.81	 	48	7.8	 	12	1.95	 	0	0	 	60	9.76	 	2	0.33	 	1	0.16	 	0	0	 	3	0.49	 	268	43.58	 	20	3.25	 	0	0	 	0	0	 	4	0.65	 	292	47.48	 	199	32.36	 	6	0.98	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	205	33.33	 	0	0	 	2	0.33	 	0	0	 	2	0.33	 	20	3.25	 	10	1.63	 	0	0	 	30	4.88	 	5	0.81	 	0	0	 	0	0	 	0	0	 	5	0.81	 	0	0	 	1	0.16	 	0	0	 	1	0.16	 	0	0	 	0	0	 	1	0.16	 	0	0	 	1	0.16	 	615	94.91	 	33	5.09	 	648	0.91
Royal Perth Hospital		                       	7	3.35	 	0	0	 	0	0	 	7	3.35	 	2	0.96	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.96	 	5	2.39	 	2	0.96	 	0	0	 	7	3.35	 	1	0.48	 	0	0	 	0	0	 	1	0.48	 	98	46.89	 	3	1.44	 	0	0	 	0	0	 	1	0.48	 	102	48.8	 	78	37.32	 	3	1.44	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.48	 	82	39.23	 	0	0	 	0	0	 	0	0	 	0	0	 	5	2.39	 	1	0.48	 	0	0	 	6	2.87	 	2	0.96	 	0	0	 	0	0	 	0	0	 	2	0.96	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	209	97.21	 	6	2.79	 	215	0.3
St Anne's Hospital		                         	6	1.32	 	1	0.22	 	0	0	 	7	1.55	 	2	0.44	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.44	 	25	5.52	 	10	2.21	 	0	0	 	35	7.73	 	0	0	 	0	0	 	0	0	 	0	0	 	163	35.98	 	6	1.32	 	0	0	 	0	0	 	1	0.22	 	170	37.53	 	215	47.46	 	3	0.66	 	1	0.22	 	0	0	 	0	0	 	0	0	 	0	0	 	219	48.34	 	0	0	 	0	0	 	0	0	 	0	0	 	14	3.09	 	2	0.44	 	0	0	 	16	3.53	 	2	0.44	 	0	0	 	0	0	 	0	0	 	2	0.44	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.22	 	1	0.22	 	0	0	 	0	0	 	2	0.44	 	453	95.97	 	19	4.03	 	472	0.67
Special Hospitals		                          	6	0.82	 	1	0.14	 	0	0	 	7	0.95	 	1	0.14	 	0	0	 	0	0	 	1	0.14	 	0	0	 	2	0.27	 	4	0.54	 	1	0.14	 	0	0	 	5	0.68	 	3	0.41	 	0	0	 	0	0	 	3	0.41	 	301	40.95	 	3	0.41	 	0	0	 	0	0	 	0	0	 	304	41.36	 	396	53.88	 	1	0.14	 	1	0.14	 	0	0	 	1	0.14	 	0	0	 	0	0	 	399	54.29	 	2	0.27	 	0	0	 	0	0	 	2	0.27	 	8	1.09	 	1	0.14	 	0	0	 	9	1.22	 	3	0.41	 	0	0	 	0	0	 	0	0	 	3	0.41	 	0	0	 	1	0.14	 	0	0	 	1	0.14	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	735	95.33	 	36	4.67	 	771	1.09
