Senate - 2001 Election: Western Australia																																																																																																																																																																																																																																																													
First Preference Votes by Candidate																																																																																																																																																																																																																																																													
By Polling Place																																																																																																																																																																																																																																																													

Cowan (79648)																																																																																																																																																																																																																																																													
			 A 												 B 												 C Taxi Operators Political Service (Oceania)												 D Christian Democratic Party (Fred Nile Group)												 E Citizens Electoral Council of Australia												 F Liberal Party (W.A. Division) Inc.																								 G National Party of Australia (WA) Inc												 H Unity - Say No To Hanson												 I Pauline Hanson's One Nation																		 J liberals for forests												 K 												 L Curtin Labor Alliance												 M 												 N Progressive Labour Party												 O Australian Democrats															 P Australian Labor Party (Western Australian Branch)																		 Q The Greens (WA) Inc																		Ungrouped													
	    		TICKET VOTES			DALTON			DALTON			Group Total			TICKET VOTES			TAYLOR			SHEIL			Group Total			TICKET VOTES			BATESON			KENNEDY			Group Total			TICKET VOTES			MOSELEY			WATTERSON			Group Total			TICKET VOTES			ROBINSON			WATSON			Group Total			TICKET VOTES			# EGGLESTON			# JOHNSTON			# LIGHTFOOT			CRANE			KEOGH			HALLETT			Group Total			TICKET VOTES			COWAN			DAY			Group Total			TICKET VOTES			HWANG			CHIN			Group Total			TICKET VOTES			CAMPBELL			KENWORTHY			DANIELS			DAVID			Group Total			TICKET VOTES			DAVENPORT			HARRIS			Group Total			TICKET VOTES			NESCI			SCHNEIDER			Group Total			TICKET VOTES			BENNETT			BENNETT			Group Total			TICKET VOTES			ISAACS			WATSON			Group Total			TICKET VOTES			LUPI			WHOOLEY			Group Total			TICKET VOTES			# MURRAY			HODGSON			MEYER			Group Total			TICKET VOTES			# BISHOP			# WEBBER			CUOMO			WAUGH			Group Total			TICKET VOTES			SIEWERT			BELL			SMITH			ZED			Group Total			LEE			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
	    					Jim			Kate									Geoff			Henry									Alan			Ramon									Justin			Kerry									Jean			John									Alan			David			Ross			Winston			Kim			Nigel									Hendy			Margaret									Eddie			Nicholas									Graeme			Gerry			Marye			Peter									Liz			Arthur									Frank			Renu									Adrian			June									Clarrie			Daniel									Mary			Helen									Andrew			Helen			Damian									Mark			Ruth			Mark			Gavin Bruce									Rachel			Lee			Paul			Jenna						Jennifer													
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%
	Girrawheen East		13	0.89		1	0.07		0	0.00		14	0.96		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		1	0.07		44	3.01		1	0.07		1	0.07		46	3.15		1	0.07		0	0.00		0	0.00		1	0.07		269	18.40		7	0.48		0	0.00		1	0.07		1	0.07		1	0.07		0	0.00		279	19.08		10	0.68		3	0.21		0	0.00		13	0.89		1	0.07		0	0.00		0	0.00		1	0.07		82	5.61		7	0.48		0	0.00		0	0.00		0	0.00		89	6.09		2	0.14		1	0.07		0	0.00		3	0.21		0	0.00		0	0.00		0	0.00		0	0.00		11	0.75		0	0.00		0	0.00		11	0.75		0	0.00		0	0.00		0	0.00		0	0.00		31	2.12		3	0.21		0	0.00		34	2.33		56	3.83		3	0.21		0	0.00		0	0.00		59	4.04		847	57.93		12	0.82		0	0.00		1	0.07		0	0.00		860	58.82		45	3.08		4	0.27		0	0.00		0	0.00		0	0.00		49	3.35		2	0.14		2	0.14		1462	93.06		109	6.94		1571	2.05
	Greenwood		21	0.59		2	0.06		0	0.00		23	0.65		1	0.03		0	0.00		0	0.00		1	0.03		0	0.00		1	0.03		0	0.00		1	0.03		40	1.13		4	0.11		0	0.00		44	1.24		0	0.00		0	0.00		0	0.00		0	0.00		1449	40.96		15	0.42		0	0.00		2	0.06		10	0.28		0	0.00		0	0.00		1476	41.72		41	1.16		14	0.40		0	0.00		55	1.55		1	0.03		0	0.00		0	0.00		1	0.03		156	4.41		20	0.57		0	0.00		1	0.03		0	0.00		177	5.00		22	0.62		7	0.20		0	0.00		29	0.82		1	0.03		0	0.00		0	0.00		1	0.03		6	0.17		0	0.00		0	0.00		6	0.17		0	0.00		1	0.03		0	0.00		1	0.03		15	0.42		1	0.03		0	0.00		16	0.45		238	6.73		25	0.71		5	0.14		0	0.00		268	7.57		1209	34.17		19	0.54		3	0.08		0	0.00		2	0.06		1233	34.85		173	4.89		31	0.88		0	0.00		0	0.00		0	0.00		204	5.77		2	0.06		2	0.06		3538	97.06		107	2.94		3645	4.75
	Greenwood East		2	0.28		1	0.14		0	0.00		3	0.42		1	0.14		1	0.14		0	0.00		2	0.28		1	0.14		0	0.00		0	0.00		1	0.14		5	0.71		1	0.14		0	0.00		6	0.85		2	0.28		0	0.00		0	0.00		2	0.28		239	33.71		3	0.42		0	0.00		1	0.14		1	0.14		0	0.00		0	0.00		244	34.41		3	0.42		1	0.14		0	0.00		4	0.56		0	0.00		0	0.00		0	0.00		0	0.00		34	4.80		5	0.71		0	0.00		0	0.00		0	0.00		39	5.50		1	0.14		0	0.00		0	0.00		1	0.14		0	0.00		0	0.00		0	0.00		0	0.00		1	0.14		0	0.00		0	0.00		1	0.14		0	0.00		1	0.14		0	0.00		1	0.14		5	0.71		0	0.00		0	0.00		5	0.71		50	7.05		4	0.56		1	0.14		0	0.00		55	7.76		300	42.31		5	0.71		1	0.14		0	0.00		1	0.14		307	43.30		34	4.80		4	0.56		0	0.00		0	0.00		0	0.00		38	5.36		0	0.00		0	0.00		709	95.17		36	4.83		745	0.97
	Greenwood West		2	0.11		1	0.05		0	0.00		3	0.16		1	0.05		4	0.21		0	0.00		5	0.26		1	0.05		0	0.00		0	0.00		1	0.05		24	1.26		6	0.32		1	0.05		31	1.63		1	0.05		0	0.00		0	0.00		1	0.05		740	38.97		14	0.74		1	0.05		2	0.11		2	0.11		1	0.05		1	0.05		761	40.07		19	1.00		4	0.21		0	0.00		23	1.21		1	0.05		0	0.00		0	0.00		1	0.05		104	5.48		10	0.53		0	0.00		1	0.05		0	0.00		115	6.06		16	0.84		2	0.11		0	0.00		18	0.95		1	0.05		1	0.05		0	0.00		2	0.11		5	0.26		0	0.00		0	0.00		5	0.26		0	0.00		1	0.05		0	0.00		1	0.05		8	0.42		0	0.00		0	0.00		8	0.42		132	6.95		14	0.74		2	0.11		0	0.00		148	7.79		645	33.97		15	0.79		0	0.00		1	0.05		1	0.05		662	34.86		97	5.11		14	0.74		0	0.00		0	0.00		1	0.05		112	5.90		2	0.11		2	0.11		1899	96.54		68	3.46		1967	2.57
	Kingsley		10	0.27		4	0.11		0	0.00		14	0.38		5	0.14		0	0.00		0	0.00		5	0.14		1	0.03		1	0.03		0	0.00		2	0.05		33	0.89		14	0.38		2	0.05		49	1.33		5	0.14		0	0.00		0	0.00		5	0.14		1666	45.09		14	0.38		0	0.00		4	0.11		12	0.32		0	0.00		1	0.03		1697	45.93		30	0.81		7	0.19		0	0.00		37	1.00		2	0.05		0	0.00		0	0.00		2	0.05		170	4.60		20	0.54		0	0.00		0	0.00		1	0.03		191	5.17		26	0.70		5	0.14		0	0.00		31	0.84		2	0.05		0	0.00		0	0.00		2	0.05		6	0.16		0	0.00		0	0.00		6	0.16		0	0.00		0	0.00		0	0.00		0	0.00		21	0.57		1	0.03		0	0.00		22	0.60		217	5.87		23	0.62		3	0.08		2	0.05		245	6.63		1216	32.91		18	0.49		2	0.05		0	0.00		1	0.03		1237	33.48		129	3.49		18	0.49		0	0.00		1	0.03		0	0.00		148	4.01		2	0.05		2	0.05		3695	97.08		111	2.92		3806	4.96
	Kingsley East		5	0.34		2	0.13		0	0.00		7	0.47		2	0.13		0	0.00		0	0.00		2	0.13		0	0.00		1	0.07		0	0.00		1	0.07		9	0.61		6	0.40		0	0.00		15	1.01		0	0.00		0	0.00		0	0.00		0	0.00		695	46.86		5	0.34		1	0.07		1	0.07		7	0.47		0	0.00		1	0.07		710	47.88		20	1.35		2	0.13		0	0.00		22	1.48		0	0.00		0	0.00		0	0.00		0	0.00		63	4.25		1	0.07		1	0.07		0	0.00		0	0.00		65	4.38		3	0.20		4	0.27		0	0.00		7	0.47		1	0.07		0	0.00		0	0.00		1	0.07		2	0.13		0	0.00		0	0.00		2	0.13		0	0.00		0	0.00		0	0.00		0	0.00		6	0.40		0	0.00		0	0.00		6	0.40		100	6.74		12	0.81		2	0.13		0	0.00		114	7.69		440	29.67		8	0.54		0	0.00		0	0.00		0	0.00		448	30.21		69	4.65		10	0.67		0	0.00		0	0.00		2	0.13		81	5.46		2	0.13		2	0.13		1483	98.34		25	1.66		1508	1.97
	Kingsley South		7	0.29		1	0.04		0	0.00		8	0.33		5	0.21		0	0.00		0	0.00		5	0.21		1	0.04		0	0.00		0	0.00		1	0.04		20	0.84		11	0.46		1	0.04		32	1.34		0	0.00		0	0.00		0	0.00		0	0.00		1079	45.15		11	0.46		1	0.04		1	0.04		9	0.38		0	0.00		1	0.04		1102	46.11		25	1.05		6	0.25		0	0.00		31	1.30		1	0.04		0	0.00		0	0.00		1	0.04		108	4.52		14	0.59		0	0.00		0	0.00		1	0.04		123	5.15		21	0.88		4	0.17		0	0.00		25	1.05		0	0.00		0	0.00		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		6	0.25		0	0.00		0	0.00		6	0.25		135	5.65		15	0.63		1	0.04		0	0.00		151	6.32		775	32.43		13	0.54		1	0.04		0	0.00		0	0.00		789	33.01		101	4.23		13	0.54		0	0.00		0	0.00		1	0.04		115	4.81		0	0.00		0	0.00		2390	98.23		43	1.77		2433	3.17
	Koondoola		7	0.34		1	0.05		2	0.10		10	0.49		1	0.05		0	0.00		0	0.00		1	0.05		1	0.05		0	0.00		0	0.00		1	0.05		20	0.98		5	0.24		0	0.00		25	1.22		2	0.10		0	0.00		0	0.00		2	0.10		409	20.04		4	0.20		1	0.05		1	0.05		1	0.05		0	0.00		0	0.00		416	20.38		10	0.49		1	0.05		0	0.00		11	0.54		0	0.00		0	0.00		0	0.00		0	0.00		110	5.39		11	0.54		0	0.00		0	0.00		0	0.00		121	5.93		10	0.49		1	0.05		0	0.00		11	0.54		5	0.24		1	0.05		0	0.00		6	0.29		16	0.78		0	0.00		0	0.00		16	0.78		0	0.00		1	0.05		1	0.05		2	0.10		35	1.71		1	0.05		0	0.00		36	1.76		61	2.99		6	0.29		0	0.00		0	0.00		67	3.28		1223	59.92		15	0.73		2	0.10		0	0.00		1	0.05		1241	60.80		68	3.33		6	0.29		0	0.00		0	0.00		0	0.00		74	3.63		1	0.05		1	0.05		2041	93.88		133	6.12		2174	2.84
	Landsdale		6	0.31		0	0.00		0	0.00		6	0.31		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		1	0.05		26	1.34		10	0.52		2	0.10		38	1.96		1	0.05		0	0.00		0	0.00		1	0.05		841	43.49		8	0.41		2	0.10		3	0.16		3	0.16		0	0.00		1	0.05		858	44.36		16	0.83		2	0.10		0	0.00		18	0.93		2	0.10		0	0.00		0	0.00		2	0.10		86	4.45		8	0.41		0	0.00		0	0.00		1	0.05		95	4.91		14	0.72		1	0.05		1	0.05		16	0.83		1	0.05		0	0.00		0	0.00		1	0.05		2	0.10		0	0.00		0	0.00		2	0.10		0	0.00		0	0.00		0	0.00		0	0.00		7	0.36		1	0.05		0	0.00		8	0.41		110	5.69		6	0.31		0	0.00		0	0.00		116	6.00		695	35.94		8	0.41		0	0.00		0	0.00		3	0.16		706	36.50		58	3.00		8	0.41		0	0.00		0	0.00		0	0.00		66	3.41		0	0.00		0	0.00		1934	97.38		52	2.62		1986	2.59
	Marangaroo		6	0.24		1	0.04		0	0.00		7	0.28		2	0.08		0	0.00		0	0.00		2	0.08		0	0.00		0	0.00		0	0.00		0	0.00		35	1.41		3	0.12		0	0.00		38	1.53		1	0.04		0	0.00		0	0.00		1	0.04		733	29.45		14	0.56		0	0.00		1	0.04		2	0.08		0	0.00		1	0.04		751	30.17		13	0.52		0	0.00		0	0.00		13	0.52		0	0.00		0	0.00		0	0.00		0	0.00		127	5.10		12	0.48		0	0.00		0	0.00		0	0.00		139	5.58		8	0.32		1	0.04		0	0.00		9	0.36		2	0.08		1	0.04		0	0.00		3	0.12		14	0.56		1	0.04		0	0.00		15	0.60		0	0.00		1	0.04		0	0.00		1	0.04		40	1.61		1	0.04		0	0.00		41	1.65		87	3.50		7	0.28		0	0.00		0	0.00		94	3.78		1259	50.58		14	0.56		2	0.08		2	0.08		1	0.04		1278	51.35		91	3.66		5	0.20		0	0.00		0	0.00		0	0.00		96	3.86		1	0.04		1	0.04		2489	94.07		157	5.93		2646	3.45
