Senate - 2001 Election: Western Australia																																																																																																																																																																																																																																																													
First Preference Votes by Candidate																																																																																																																																																																																																																																																													
By Polling Place																																																																																																																																																																																																																																																													

Hasluck (78418)																																																																																																																																																																																																																																																													
			 A 												 B 												 C Taxi Operators Political Service (Oceania)												 D Christian Democratic Party (Fred Nile Group)												 E Citizens Electoral Council of Australia												 F Liberal Party (W.A. Division) Inc.																								 G National Party of Australia (WA) Inc												 H Unity - Say No To Hanson												 I Pauline Hanson's One Nation																		 J liberals for forests												 K 												 L Curtin Labor Alliance												 M 												 N Progressive Labour Party												 O Australian Democrats															 P Australian Labor Party (Western Australian Branch)																		 Q The Greens (WA) Inc																		Ungrouped													
	    		TICKET VOTES			DALTON			DALTON			Group Total			TICKET VOTES			TAYLOR			SHEIL			Group Total			TICKET VOTES			BATESON			KENNEDY			Group Total			TICKET VOTES			MOSELEY			WATTERSON			Group Total			TICKET VOTES			ROBINSON			WATSON			Group Total			TICKET VOTES			# EGGLESTON			# JOHNSTON			# LIGHTFOOT			CRANE			KEOGH			HALLETT			Group Total			TICKET VOTES			COWAN			DAY			Group Total			TICKET VOTES			HWANG			CHIN			Group Total			TICKET VOTES			CAMPBELL			KENWORTHY			DANIELS			DAVID			Group Total			TICKET VOTES			DAVENPORT			HARRIS			Group Total			TICKET VOTES			NESCI			SCHNEIDER			Group Total			TICKET VOTES			BENNETT			BENNETT			Group Total			TICKET VOTES			ISAACS			WATSON			Group Total			TICKET VOTES			LUPI			WHOOLEY			Group Total			TICKET VOTES			# MURRAY			HODGSON			MEYER			Group Total			TICKET VOTES			# BISHOP			# WEBBER			CUOMO			WAUGH			Group Total			TICKET VOTES			SIEWERT			BELL			SMITH			ZED			Group Total			LEE			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
	    					Jim			Kate									Geoff			Henry									Alan			Ramon									Justin			Kerry									Jean			John									Alan			David			Ross			Winston			Kim			Nigel									Hendy			Margaret									Eddie			Nicholas									Graeme			Gerry			Marye			Peter									Liz			Arthur									Frank			Renu									Adrian			June									Clarrie			Daniel									Mary			Helen									Andrew			Helen			Damian									Mark			Ruth			Mark			Gavin Bruce									Rachel			Lee			Paul			Jenna						Jennifer													
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%
	Hazelmere		0	0.00		2	0.16		0	0.00		2	0.16		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	0.82		7	0.57		1	0.08		18	1.48		3	0.25		0	0.00		0	0.00		3	0.25		420	34.45		8	0.66		0	0.00		3	0.25		3	0.25		0	0.00		0	0.00		434	35.60		9	0.74		9	0.74		0	0.00		18	1.48		2	0.16		0	0.00		0	0.00		2	0.16		73	5.99		18	1.48		0	0.00		0	0.00		0	0.00		91	7.47		9	0.74		0	0.00		0	0.00		9	0.74		1	0.08		0	0.00		0	0.00		1	0.08		4	0.33		0	0.00		0	0.00		4	0.33		0	0.00		0	0.00		0	0.00		0	0.00		5	0.41		0	0.00		0	0.00		5	0.41		66	5.41		10	0.82		3	0.25		1	0.08		80	6.56		457	37.49		12	0.98		1	0.08		2	0.16		0	0.00		472	38.72		67	5.50		9	0.74		1	0.08		0	0.00		0	0.00		77	6.32		3	0.25		3	0.25		1219	97.36		33	2.64		1252	1.66
	Helena Valley (Hasluck)		4	0.34		0	0.00		0	0.00		4	0.34		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		23	1.94		1	0.08		0	0.00		24	2.03		0	0.00		1	0.08		0	0.00		1	0.08		514	43.38		5	0.42		0	0.00		0	0.00		2	0.17		0	0.00		0	0.00		521	43.97		17	1.43		5	0.42		0	0.00		22	1.86		0	0.00		0	0.00		0	0.00		0	0.00		66	5.57		6	0.51		0	0.00		0	0.00		0	0.00		72	6.08		12	1.01		4	0.34		0	0.00		16	1.35		0	0.00		0	0.00		0	0.00		0	0.00		2	0.17		0	0.00		0	0.00		2	0.17		0	0.00		0	0.00		0	0.00		0	0.00		6	0.51		0	0.00		0	0.00		6	0.51		76	6.41		7	0.59		2	0.17		0	0.00		85	7.17		359	30.30		12	1.01		1	0.08		0	0.00		0	0.00		372	31.39		46	3.88		12	1.01		1	0.08		0	0.00		0	0.00		59	4.98		1	0.08		1	0.08		1185	98.10		23	1.90		1208	1.61
	High Wycombe		9	0.37		1	0.04		0	0.00		10	0.41		0	0.00		1	0.04		0	0.00		1	0.04		0	0.00		1	0.04		0	0.00		1	0.04		36	1.48		2	0.08		0	0.00		38	1.56		1	0.04		0	0.00		0	0.00		1	0.04		908	37.38		11	0.45		1	0.04		5	0.21		5	0.21		0	0.00		0	0.00		930	38.29		9	0.37		7	0.29		1	0.04		17	0.70		2	0.08		0	0.00		0	0.00		2	0.08		179	7.37		21	0.86		0	0.00		1	0.04		1	0.04		202	8.32		16	0.66		1	0.04		0	0.00		17	0.70		1	0.04		1	0.04		1	0.04		3	0.12		3	0.12		1	0.04		0	0.00		4	0.16		0	0.00		0	0.00		0	0.00		0	0.00		13	0.54		0	0.00		0	0.00		13	0.54		99	4.08		14	0.58		1	0.04		1	0.04		115	4.73		952	39.19		10	0.41		1	0.04		0	0.00		0	0.00		963	39.65		97	3.99		10	0.41		2	0.08		0	0.00		0	0.00		109	4.49		3	0.12		3	0.12		2429	96.24		95	3.76		2524	3.36
	High Wycombe South		5	0.23		1	0.05		0	0.00		6	0.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		23	1.06		6	0.28		0	0.00		29	1.34		2	0.09		0	0.00		0	0.00		2	0.09		812	37.51		1	0.05		3	0.14		1	0.05		3	0.14		0	0.00		0	0.00		820	37.88		7	0.32		3	0.14		0	0.00		10	0.46		0	0.00		0	0.00		0	0.00		0	0.00		156	7.21		6	0.28		1	0.05		0	0.00		0	0.00		163	7.53		14	0.65		2	0.09		0	0.00		16	0.74		2	0.09		0	0.00		0	0.00		2	0.09		5	0.23		0	0.00		0	0.00		5	0.23		0	0.00		0	0.00		0	0.00		0	0.00		6	0.28		0	0.00		0	0.00		6	0.28		126	5.82		6	0.28		2	0.09		0	0.00		134	6.19		854	39.45		9	0.42		0	0.00		0	0.00		0	0.00		863	39.86		102	4.71		6	0.28		0	0.00		0	0.00		0	0.00		108	4.99		1	0.05		1	0.05		2165	97.00		67	3.00		2232	2.97
	Huntingdale (Hasluck)		4	0.20		0	0.00		0	0.00		4	0.20		1	0.05		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		39	1.97		4	0.20		0	0.00		43	2.17		2	0.10		0	0.00		0	0.00		2	0.10		674	34.01		11	0.55		0	0.00		1	0.05		7	0.35		0	0.00		1	0.05		694	35.02		10	0.50		5	0.25		0	0.00		15	0.76		1	0.05		0	0.00		0	0.00		1	0.05		133	6.71		10	0.50		0	0.00		0	0.00		1	0.05		144	7.27		16	0.81		0	0.00		0	0.00		16	0.81		0	0.00		1	0.05		0	0.00		1	0.05		2	0.10		1	0.05		0	0.00		3	0.15		0	0.00		0	0.00		0	0.00		0	0.00		11	0.55		0	0.00		0	0.00		11	0.55		124	6.26		10	0.50		1	0.05		0	0.00		135	6.81		831	41.93		5	0.25		0	0.00		1	0.05		0	0.00		837	42.23		66	3.33		9	0.45		0	0.00		0	0.00		0	0.00		75	3.78		0	0.00		0	0.00		1982	97.20		57	2.80		2039	2.71
	Kalamunda		5	0.17		1	0.03		1	0.03		7	0.23		2	0.07		2	0.07		0	0.00		4	0.13		2	0.07		0	0.00		0	0.00		2	0.07		38	1.26		11	0.36		2	0.07		51	1.69		8	0.27		2	0.07		0	0.00		10	0.33		1415	46.95		22	0.73		1	0.03		3	0.10		13	0.43		0	0.00		2	0.07		1456	48.31		51	1.69		17	0.56		0	0.00		68	2.26		1	0.03		0	0.00		0	0.00		1	0.03		131	4.35		20	0.66		1	0.03		0	0.00		0	0.00		152	5.04		32	1.06		7	0.23		0	0.00		39	1.29		0	0.00		1	0.03		0	0.00		1	0.03		5	0.17		0	0.00		0	0.00		5	0.17		0	0.00		0	0.00		1	0.03		1	0.03		5	0.17		0	0.00		0	0.00		5	0.17		186	6.17		34	1.13		3	0.10		1	0.03		224	7.43		726	24.09		26	0.86		5	0.17		2	0.07		1	0.03		760	25.22		177	5.87		42	1.39		1	0.03		0	0.00		4	0.13		224	7.43		4	0.13		4	0.13		3014	97.23		86	2.77		3100	4.12
	Kalamunda North		7	0.44		1	0.06		0	0.00		8	0.50		2	0.13		2	0.13		2	0.13		6	0.38		0	0.00		0	0.00		0	0.00		0	0.00		19	1.20		5	0.32		0	0.00		24	1.51		2	0.13		0	0.00		0	0.00		2	0.13		782	49.28		15	0.95		0	0.00		2	0.13		11	0.69		1	0.06		1	0.06		812	51.17		21	1.32		4	0.25		1	0.06		26	1.64		1	0.06		0	0.00		0	0.00		1	0.06		70	4.41		14	0.88		1	0.06		0	0.00		1	0.06		86	5.42		21	1.32		3	0.19		1	0.06		25	1.58		0	0.00		1	0.06		0	0.00		1	0.06		4	0.25		0	0.00		0	0.00		4	0.25		0	0.00		0	0.00		0	0.00		0	0.00		3	0.19		0	0.00		0	0.00		3	0.19		85	5.36		17	1.07		2	0.13		0	0.00		104	6.55		360	22.68		11	0.69		1	0.06		4	0.25		0	0.00		376	23.69		89	5.61		16	1.01		2	0.13		1	0.06		1	0.06		109	6.87		0	0.00		0	0.00		1587	97.00		49	3.00		1636	2.18
	Kenwick		9	0.39		0	0.00		0	0.00		9	0.39		0	0.00		0	0.00		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		1	0.04		58	2.49		5	0.21		2	0.09		65	2.79		3	0.13		2	0.09		0	0.00		5	0.21		703	30.18		12	0.52		0	0.00		3	0.13		1	0.04		0	0.00		0	0.00		719	30.87		11	0.47		2	0.09		0	0.00		13	0.56		5	0.21		0	0.00		0	0.00		5	0.21		219	9.40		20	0.86		2	0.09		1	0.04		2	0.09		244	10.48		19	0.82		0	0.00		0	0.00		19	0.82		1	0.04		0	0.00		0	0.00		1	0.04		8	0.34		0	0.00		0	0.00		8	0.34		0	0.00		0	0.00		0	0.00		0	0.00		21	0.90		1	0.04		0	0.00		22	0.94		90	3.86		8	0.34		1	0.04		0	0.00		99	4.25		1000	42.94		14	0.60		0	0.00		3	0.13		0	0.00		1017	43.67		91	3.91		7	0.30		1	0.04		0	0.00		0	0.00		99	4.25		3	0.13		3	0.13		2329	96.36		88	3.64		2417	3.21
	Koongamia		2	0.38		0	0.00		0	0.00		2	0.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	1.14		2	0.38		0	0.00		8	1.52		0	0.00		0	0.00		0	0.00		0	0.00		129	24.43		1	0.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		130	24.62		3	0.57		2	0.38		0	0.00		5	0.95		0	0.00		0	0.00		0	0.00		0	0.00		37	7.01		4	0.76		0	0.00		0	0.00		0	0.00		41	7.77		4	0.76		1	0.19		0	0.00		5	0.95		0	0.00		0	0.00		0	0.00		0	0.00		4	0.76		0	0.00		0	0.00		4	0.76		0	0.00		0	0.00		0	0.00		0	0.00		4	0.76		1	0.19		0	0.00		5	0.95		16	3.03		2	0.38		0	0.00		0	0.00		18	3.41		264	50.00		2	0.38		0	0.00		0	0.00		0	0.00		266	50.38		36	6.82		7	1.33		0	0.00		0	0.00		0	0.00		43	8.14		1	0.19		1	0.19		528	94.29		32	5.71		560	0.74
	Lesmurdie		18	0.60		0	0.00		0	0.00		18	0.60		2	0.07		1	0.03		0	0.00		3	0.10		0	0.00		0	0.00		0	0.00		0	0.00		64	2.13		6	0.20		0	0.00		70	2.33		4	0.13		0	0.00		0	0.00		4	0.13		1479	49.19		26	0.86		0	0.00		2	0.07		12	0.40		1	0.03		2	0.07		1522	50.62		44	1.46		30	1.00		0	0.00		74	2.46		2	0.07		0	0.00		0	0.00		2	0.07		182	6.05		39	1.30		1	0.03		0	0.00		0	0.00		222	7.38		33	1.10		6	0.20		0	0.00		39	1.30		1	0.03		0	0.00		0	0.00		1	0.03		2	0.07		0	0.00		0	0.00		2	0.07		0	0.00		1	0.03		0	0.00		1	0.03		5	0.17		0	0.00		0	0.00		5	0.17		166	5.52		32	1.06		4	0.13		1	0.03		203	6.75		644	21.42		21	0.70		2	0.07		2	0.07		0	0.00		669	22.25		132	4.39		34	1.13		0	0.00		0	0.00		2	0.07		168	5.59		4	0.13		4	0.13		3007	97.31		83	2.69		3090	4.11
