Senate - 2001 Election: Western Australia																																																																																																																																																																																																																																																													
First Preference Votes by Candidate																																																																																																																																																																																																																																																													
By Polling Place																																																																																																																																																																																																																																																													
																																																																																																																																																																																																																																																													
Swan (78991)																																																																																																																																																																																																																																																													
			 A 												 B 												 C Taxi Operators Political Service (Oceania)												 D Christian Democratic Party (Fred Nile Group)												 E Citizens Electoral Council of Australia												 F Liberal Party (W.A. Division) Inc.																								 G National Party of Australia (WA) Inc												 H Unity - Say No To Hanson												 I Pauline Hanson's One Nation																		 J liberals for forests												 K 												 L Curtin Labor Alliance												 M 												 N Progressive Labour Party												 O Australian Democrats															 P Australian Labor Party (Western Australian Branch)																		 Q The Greens (WA) Inc																		Ungrouped													
			TICKET VOTES			DALTON			DALTON			Group Total			TICKET VOTES			TAYLOR			SHEIL			Group Total			TICKET VOTES			BATESON			KENNEDY			Group Total			TICKET VOTES			MOSELEY			WATTERSON			Group Total			TICKET VOTES			ROBINSON			WATSON			Group Total			TICKET VOTES			# EGGLESTON			# JOHNSTON			# LIGHTFOOT			CRANE			KEOGH			HALLETT			Group Total			TICKET VOTES			COWAN			DAY			Group Total			TICKET VOTES			HWANG			CHIN			Group Total			TICKET VOTES			CAMPBELL			KENWORTHY			DANIELS			DAVID			Group Total			TICKET VOTES			DAVENPORT			HARRIS			Group Total			TICKET VOTES			NESCI			SCHNEIDER			Group Total			TICKET VOTES			BENNETT			BENNETT			Group Total			TICKET VOTES			ISAACS			WATSON			Group Total			TICKET VOTES			LUPI			WHOOLEY			Group Total			TICKET VOTES			# MURRAY			HODGSON			MEYER			Group Total			TICKET VOTES			# BISHOP			# WEBBER			CUOMO			WAUGH			Group Total			TICKET VOTES			SIEWERT			BELL			SMITH			ZED			Group Total			LEE			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
	    					Jim			Kate									Geoff			Henry									Alan			Ramon									Justin			Kerry									Jean			John									Alan			David			Ross			Winston			Kim			Nigel									Hendy			Margaret									Eddie			Nicholas									Graeme			Gerry			Marye			Peter									Liz			Arthur									Frank			Renu									Adrian			June									Clarrie			Daniel									Mary			Helen									Andrew			Helen			Damian									Mark			Ruth			Mark			Gavin Bruce									Rachel			Lee			Paul			Jenna						Jennifer													
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%
	Cloverdale West		9	0.35		1	0.04		0	0.00		10	0.39		0	0.00		0	0.00		0	0.00		0	0.00		2	0.08		0	0.00		0	0.00		2	0.08		30	1.16		2	0.08		0	0.00		32	1.24		2	0.08		0	0.00		0	0.00		2	0.08		760	29.38		6	0.23		0	0.00		2	0.08		1	0.04		2	0.08		0	0.00		771	29.80		13	0.50		6	0.23		0	0.00		19	0.73		2	0.08		0	0.00		0	0.00		2	0.08		146	5.64		14	0.54		0	0.00		0	0.00		4	0.15		164	6.34		17	0.66		1	0.04		0	0.00		18	0.70		1	0.04		1	0.04		0	0.00		2	0.08		6	0.23		1	0.04		0	0.00		7	0.27		0	0.00		0	0.00		0	0.00		0	0.00		22	0.85		1	0.04		0	0.00		23	0.89		151	5.84		13	0.50		6	0.23		1	0.04		171	6.61		1230	47.55		11	0.43		1	0.04		0	0.00		0	0.00		1242	48.01		100	3.87		13	0.50		1	0.04		0	0.00		4	0.15		118	4.56		4	0.15		4	0.15		2587	94.80		142	5.20		2729	3.64
	Como		9	0.28		3	0.09		0	0.00		12	0.38		0	0.00		3	0.09		1	0.03		4	0.13		2	0.06		0	0.00		0	0.00		2	0.06		20	0.63		8	0.25		0	0.00		28	0.88		0	0.00		1	0.03		0	0.00		1	0.03		1596	50.05		34	1.07		2	0.06		5	0.16		17	0.53		1	0.03		1	0.03		1656	51.93		59	1.85		19	0.60		0	0.00		78	2.45		3	0.09		0	0.00		0	0.00		3	0.09		70	2.20		20	0.63		0	0.00		0	0.00		1	0.03		91	2.85		66	2.07		12	0.38		2	0.06		80	2.51		0	0.00		0	0.00		0	0.00		0	0.00		8	0.25		1	0.03		0	0.00		9	0.28		0	0.00		0	0.00		0	0.00		0	0.00		6	0.19		0	0.00		0	0.00		6	0.19		246	7.71		27	0.85		6	0.19		0	0.00		279	8.75		721	22.61		20	0.63		1	0.03		1	0.03		0	0.00		743	23.30		152	4.77		40	1.25		3	0.09		0	0.00		2	0.06		197	6.18		0	0.00		0	0.00		3189	97.37		86	2.63		3275	4.37
	Como North		3	0.49		0	0.00		0	0.00		3	0.49		1	0.16		1	0.16		0	0.00		2	0.32		0	0.00		0	0.00		0	0.00		0	0.00		5	0.81		1	0.16		0	0.00		6	0.97		0	0.00		0	0.00		0	0.00		0	0.00		297	48.06		0	0.00		0	0.00		1	0.16		1	0.16		0	0.00		0	0.00		299	48.38		11	1.78		0	0.00		0	0.00		11	1.78		0	0.00		0	0.00		0	0.00		0	0.00		18	2.91		2	0.32		0	0.00		0	0.00		0	0.00		20	3.24		7	1.13		3	0.49		0	0.00		10	1.62		2	0.32		0	0.00		0	0.00		2	0.32		5	0.81		0	0.00		0	0.00		5	0.81		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		56	9.06		3	0.49		0	0.00		1	0.16		60	9.71		173	27.99		4	0.65		0	0.00		2	0.32		0	0.00		179	28.96		14	2.27		6	0.97		0	0.00		1	0.16		0	0.00		21	3.40		0	0.00		0	0.00		618	96.11		25	3.89		643	0.86
	Como South		5	0.43		1	0.09		1	0.09		7	0.60		0	0.00		0	0.00		0	0.00		0	0.00		1	0.09		0	0.00		0	0.00		1	0.09		11	0.94		3	0.26		0	0.00		14	1.19		1	0.09		0	0.00		0	0.00		1	0.09		619	52.73		9	0.77		0	0.00		2	0.17		16	1.36		0	0.00		0	0.00		646	55.03		23	1.96		11	0.94		0	0.00		34	2.90		0	0.00		0	0.00		0	0.00		0	0.00		34	2.90		6	0.51		0	0.00		0	0.00		0	0.00		40	3.41		14	1.19		2	0.17		1	0.09		17	1.45		0	0.00		0	0.00		0	0.00		0	0.00		2	0.17		0	0.00		0	0.00		2	0.17		0	0.00		0	0.00		0	0.00		0	0.00		2	0.17		0	0.00		0	0.00		2	0.17		86	7.33		6	0.51		2	0.17		0	0.00		94	8.01		251	21.38		3	0.26		0	0.00		0	0.00		0	0.00		254	21.64		50	4.26		7	0.60		0	0.00		1	0.09		2	0.17		60	5.11		2	0.17		2	0.17		1174	96.23		46	3.77		1220	1.63
	Kensington		3	0.14		1	0.05		1	0.05		5	0.23		1	0.05		1	0.05		0	0.00		2	0.09		2	0.09		0	0.00		0	0.00		2	0.09		10	0.45		3	0.14		0	0.00		13	0.59		1	0.05		0	0.00		1	0.05		2	0.09		904	40.98		27	1.22		2	0.09		5	0.23		6	0.27		0	0.00		4	0.18		948	42.97		25	1.13		19	0.86		0	0.00		44	1.99		1	0.05		0	0.00		0	0.00		1	0.05		61	2.77		10	0.45		0	0.00		0	0.00		1	0.05		72	3.26		25	1.13		6	0.27		0	0.00		31	1.41		1	0.05		0	0.00		0	0.00		1	0.05		6	0.27		0	0.00		0	0.00		6	0.27		0	0.00		1	0.05		0	0.00		1	0.05		8	0.36		0	0.00		0	0.00		8	0.36		178	8.07		33	1.50		3	0.14		1	0.05		215	9.75		634	28.74		21	0.95		3	0.14		1	0.05		1	0.05		660	29.92		136	6.17		53	2.40		0	0.00		1	0.05		3	0.14		193	8.75		2	0.09		2	0.09		2206	97.27		62	2.73		2268	3.03
	Kewdale		6	0.36		0	0.00		0	0.00		6	0.36		1	0.06		1	0.06		0	0.00		2	0.12		0	0.00		0	0.00		0	0.00		0	0.00		23	1.36		3	0.18		1	0.06		27	1.60		2	0.12		1	0.06		0	0.00		3	0.18		479	28.43		5	0.30		0	0.00		0	0.00		7	0.42		0	0.00		1	0.06		492	29.20		26	1.54		3	0.18		0	0.00		29	1.72		1	0.06		0	0.00		0	0.00		1	0.06		157	9.32		10	0.59		0	0.00		0	0.00		1	0.06		168	9.97		6	0.36		1	0.06		1	0.06		8	0.47		1	0.06		0	0.00		0	0.00		1	0.06		9	0.53		0	0.00		0	0.00		9	0.53		0	0.00		0	0.00		0	0.00		0	0.00		12	0.71		0	0.00		0	0.00		12	0.71		83	4.93		6	0.36		0	0.00		0	0.00		89	5.28		767	45.52		10	0.59		2	0.12		0	0.00		3	0.18		782	46.41		47	2.79		8	0.47		0	0.00		0	0.00		0	0.00		55	3.26		1	0.06		1	0.06		1685	94.61		96	5.39		1781	2.38
	Kewdale West		15	0.58		3	0.12		0	0.00		18	0.70		1	0.04		0	0.00		0	0.00		1	0.04		1	0.04		0	0.00		0	0.00		1	0.04		26	1.01		3	0.12		0	0.00		29	1.13		3	0.12		0	0.00		0	0.00		3	0.12		863	33.57		8	0.31		1	0.04		1	0.04		8	0.31		0	0.00		1	0.04		882	34.31		22	0.86		3	0.12		0	0.00		25	0.97		1	0.04		0	0.00		0	0.00		1	0.04		171	6.65		14	0.54		1	0.04		1	0.04		0	0.00		187	7.27		14	0.54		3	0.12		0	0.00		17	0.66		2	0.08		0	0.00		0	0.00		2	0.08		12	0.47		0	0.00		0	0.00		12	0.47		0	0.00		0	0.00		0	0.00		0	0.00		24	0.93		1	0.04		1	0.04		26	1.01		158	6.15		14	0.54		2	0.08		0	0.00		174	6.77		1054	41.00		15	0.58		1	0.04		0	0.00		1	0.04		1071	41.66		100	3.89		20	0.78		1	0.04		0	0.00		1	0.04		122	4.75		0	0.00		0	0.00		2571	95.22		129	4.78		2700	3.61
	Lathlain		1	0.05		0	0.00		0	0.00		1	0.05		6	0.33		0	0.00		0	0.00		6	0.33		0	0.00		0	0.00		0	0.00		0	0.00		16	0.88		3	0.16		0	0.00		19	1.04		2	0.11		0	0.00		0	0.00		2	0.11		673	36.90		9	0.49		0	0.00		3	0.16		5	0.27		0	0.00		0	0.00		690	37.83		14	0.77		4	0.22		0	0.00		18	0.99		2	0.11		0	0.00		0	0.00		2	0.11		94	5.15		14	0.77		0	0.00		0	0.00		0	0.00		108	5.92		12	0.66		5	0.27		0	0.00		17	0.93		0	0.00		2	0.11		0	0.00		2	0.11		9	0.49		0	0.00		0	0.00		9	0.49		0	0.00		1	0.05		0	0.00		1	0.05		12	0.66		0	0.00		0	0.00		12	0.66		125	6.85		10	0.55		1	0.05		1	0.05		137	7.51		699	38.32		16	0.88		2	0.11		1	0.05		0	0.00		718	39.36		63	3.45		17	0.93		0	0.00		0	0.00		0	0.00		80	4.39		2	0.11		2	0.11		1824	95.30		90	4.70		1914	2.56
	Manning		15	0.46		2	0.06		0	0.00		17	0.53		4	0.12		0	0.00		0	0.00		4	0.12		3	0.09		0	0.00		0	0.00		3	0.09		30	0.93		3	0.09		0	0.00		33	1.02		0	0.00		0	0.00		0	0.00		0	0.00		1547	47.84		22	0.68		3	0.09		6	0.19		29	0.90		1	0.03		1	0.03		1609	49.75		59	1.82		25	0.77		0	0.00		84	2.60		4	0.12		0	0.00		0	0.00		4	0.12		81	2.50		22	0.68		0	0.00		0	0.00		0	0.00		103	3.18		21	0.65		5	0.15		2	0.06		28	0.87		0	0.00		1	0.03		0	0.00		1	0.03		9	0.28		1	0.03		0	0.00		10	0.31		0	0.00		1	0.03		0	0.00		1	0.03		8	0.25		0	0.00		1	0.03		9	0.28		203	6.28		23	0.71		1	0.03		0	0.00		227	7.02		871	26.93		31	0.96		2	0.06		0	0.00		2	0.06		906	28.01		162	5.01		26	0.80		2	0.06		0	0.00		3	0.09		193	5.97		2	0.06		2	0.06		3234	97.18		94	2.82		3328	4.44
	Manning North		3	0.22		1	0.07		0	0.00		4	0.30		2	0.15		0	0.00		0	0.00		2	0.15		1	0.07		2	0.15		0	0.00		3	0.22		13	0.97		6	0.45		0	0.00		19	1.41		1	0.07		1	0.07		0	0.00		2	0.15		486	36.16		6	0.45		1	0.07		0	0.00		8	0.60		0	0.00		0	0.00		501	37.28		24	1.79		6	0.45		0	0.00		30	2.23		0	0.00		1	0.07		0	0.00		1	0.07		67	4.99		5	0.37		0	0.00		0	0.00		1	0.07		73	5.43		11	0.82		1	0.07		0	0.00		12	0.89		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		11	0.82		2	0.15		1	0.07		14	1.04		71	5.28		22	1.64		4	0.30		0	0.00		97	7.22		493	36.68		10	0.74		3	0.22		0	0.00		1	0.07		507	37.72		65	4.84		11	0.82		0	0.00		1	0.07		0	0.00		77	5.73		1	0.07		1	0.07		1344	96.41		50	3.59		1394	1.86
