			 A 												 B 												 C Taxi Operators Political Service (Oceania)												 D Christian Democratic Party (Fred Nile Group)												 E Citizens Electoral Council of Australia												 F Liberal Party (W.A. Division) Inc.																								 G National Party of Australia (WA) Inc												 H Unity - Say No To Hanson												 I Pauline Hanson's One Nation																		 J liberals for forests												 K 												 L Curtin Labor Alliance												 M 												 N Progressive Labour Party												 O Australian Democrats															 P Australian Labor Party (Western Australian Branch)																		 Q The Greens (WA) Inc																		Ungrouped													
	    		TICKET VOTES			DALTON			DALTON			Group Total			TICKET VOTES			TAYLOR			SHEIL			Group Total			TICKET VOTES			BATESON			KENNEDY			Group Total			TICKET VOTES			MOSELEY			WATTERSON			Group Total			TICKET VOTES			ROBINSON			WATSON			Group Total			TICKET VOTES			# EGGLESTON			# JOHNSTON			# LIGHTFOOT			CRANE			KEOGH			HALLETT			Group Total			TICKET VOTES			COWAN			DAY			Group Total			TICKET VOTES			HWANG			CHIN			Group Total			TICKET VOTES			CAMPBELL			KENWORTHY			DANIELS			DAVID			Group Total			TICKET VOTES			DAVENPORT			HARRIS			Group Total			TICKET VOTES			NESCI			SCHNEIDER			Group Total			TICKET VOTES			BENNETT			BENNETT			Group Total			TICKET VOTES			ISAACS			WATSON			Group Total			TICKET VOTES			LUPI			WHOOLEY			Group Total			TICKET VOTES			# MURRAY			HODGSON			MEYER			Group Total			TICKET VOTES			# BISHOP			# WEBBER			CUOMO			WAUGH			Group Total			TICKET VOTES			SIEWERT			BELL			SMITH			ZED			Group Total			LEE			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
	    					Jim			Kate									Geoff			Henry									Alan			Ramon									Justin			Kerry									Jean			John									Alan			David			Ross			Winston			Kim			Nigel									Hendy			Margaret									Eddie			Nicholas									Graeme			Gerry			Marye			Peter									Liz			Arthur									Frank			Renu									Adrian			June									Clarrie			Daniel									Mary			Helen									Andrew			Helen			Damian									Mark			Ruth			Mark			Gavin Bruce									Rachel			Lee			Paul			Jenna						Jennifer													
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%
	Balingup		0	0.00		0	0.00		0	0.00		0	0.00		1	0.29		0	0.00		0	0.00		1	0.29		0	0.00		0	0.00		0	0.00		0	0.00		2	0.58		0	0.00		0	0.00		2	0.58		2	0.58		0	0.00		0	0.00		2	0.58		133	38.44		2	0.58		0	0.00		0	0.00		7	2.02		0	0.00		1	0.29		143	41.33		2	0.58		4	1.16		0	0.00		6	1.73		0	0.00		0	0.00		0	0.00		0	0.00		30	8.67		2	0.58		0	0.00		0	0.00		1	0.29		33	9.54		10	2.89		0	0.00		0	0.00		10	2.89		0	0.00		0	0.00		0	0.00		0	0.00		2	0.58		0	0.00		0	0.00		2	0.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		15	4.34		3	0.87		0	0.00		0	0.00		18	5.20		61	17.63		2	0.58		0	0.00		0	0.00		0	0.00		63	18.21		57	16.47		9	2.60		0	0.00		0	0.00		0	0.00		66	19.08		0	0.00		0	0.00		346	96.11		14	3.89		360	0.46
	Binningup		1	0.18		0	0.00		0	0.00		1	0.18		0	0.00		1	0.18		0	0.00		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		6	1.09		3	0.55		0	0.00		9	1.64		1	0.18		0	0.00		0	0.00		1	0.18		262	47.81		4	0.73		0	0.00		0	0.00		4	0.73		0	0.00		0	0.00		270	49.27		7	1.28		1	0.18		0	0.00		8	1.46		0	0.00		0	0.00		0	0.00		0	0.00		44	8.03		5	0.91		0	0.00		0	0.00		0	0.00		49	8.94		12	2.19		2	0.36		0	0.00		14	2.55		0	0.00		0	0.00		0	0.00		0	0.00		1	0.18		1	0.18		0	0.00		2	0.36		0	0.00		0	0.00		0	0.00		0	0.00		3	0.55		0	0.00		0	0.00		3	0.55		8	1.46		2	0.36		1	0.18		0	0.00		11	2.01		136	24.82		4	0.73		0	0.00		1	0.18		0	0.00		141	25.73		31	5.66		5	0.91		0	0.00		1	0.18		1	0.18		38	6.93		0	0.00		0	0.00		548	95.64		25	4.36		573	0.73
	Boyanup		0	0.00		3	0.44		0	0.00		3	0.44		0	0.00		0	0.00		0	0.00		0	0.00		1	0.15		0	0.00		0	0.00		1	0.15		5	0.73		3	0.44		0	0.00		8	1.17		1	0.15		1	0.15		0	0.00		2	0.29		286	41.81		3	0.44		0	0.00		0	0.00		9	1.32		0	0.00		0	0.00		298	43.57		11	1.61		2	0.29		0	0.00		13	1.90		0	0.00		0	0.00		0	0.00		0	0.00		79	11.55		13	1.90		0	0.00		0	0.00		0	0.00		92	13.45		15	2.19		1	0.15		0	0.00		16	2.34		1	0.15		0	0.00		0	0.00		1	0.15		3	0.44		0	0.00		0	0.00		3	0.44		0	0.00		0	0.00		0	0.00		0	0.00		2	0.29		0	0.00		0	0.00		2	0.29		23	3.36		3	0.44		0	0.00		0	0.00		26	3.80		177	25.88		4	0.58		1	0.15		0	0.00		2	0.29		184	26.90		26	3.80		9	1.32		0	0.00		0	0.00		0	0.00		35	5.12		0	0.00		0	0.00		684	97.57		17	2.43		701	0.89
	Bridgetown		3	0.18		3	0.18		0	0.00		6	0.36		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		1	0.06		13	0.78		4	0.24		0	0.00		17	1.02		2	0.12		0	0.00		0	0.00		2	0.12		642	38.63		10	0.60		0	0.00		1	0.06		10	0.60		0	0.00		0	0.00		663	39.89		33	1.99		5	0.30		0	0.00		38	2.29		0	0.00		0	0.00		0	0.00		0	0.00		130	7.82		18	1.08		0	0.00		0	0.00		0	0.00		148	8.90		48	2.89		5	0.30		0	0.00		53	3.19		1	0.06		0	0.00		0	0.00		1	0.06		1	0.06		1	0.06		0	0.00		2	0.12		0	0.00		0	0.00		0	0.00		0	0.00		8	0.48		0	0.00		0	0.00		8	0.48		86	5.17		8	0.48		4	0.24		0	0.00		98	5.90		410	24.67		14	0.84		2	0.12		1	0.06		0	0.00		427	25.69		152	9.15		41	2.47		0	0.00		1	0.06		0	0.00		194	11.67		4	0.24		4	0.24		1662	96.80		55	3.20		1717	2.18
	Brookhampton		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		76	58.91		0	0.00		0	0.00		0	0.00		6	4.65		0	0.00		0	0.00		82	63.57		3	2.33		0	0.00		1	0.78		4	3.10		0	0.00		0	0.00		0	0.00		0	0.00		9	6.98		2	1.55		0	0.00		0	0.00		0	0.00		11	8.53		5	3.88		0	0.00		0	0.00		5	3.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.55		0	0.00		0	0.00		0	0.00		2	1.55		13	10.08		4	3.10		0	0.00		0	0.00		0	0.00		17	13.18		7	5.43		1	0.78		0	0.00		0	0.00		0	0.00		8	6.20		0	0.00		0	0.00		129	97.73		3	2.27		132	0.17
	Brunswick		4	0.54		1	0.13		0	0.00		5	0.67		1	0.13		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		0	0.00		0	0.00		5	0.67		0	0.00		1	0.13		6	0.80		6	0.80		0	0.00		0	0.00		6	0.80		346	46.32		1	0.13		0	0.00		2	0.27		4	0.54		0	0.00		0	0.00		353	47.26		11	1.47		2	0.27		0	0.00		13	1.74		0	0.00		0	0.00		0	0.00		0	0.00		91	12.18		4	0.54		1	0.13		0	0.00		0	0.00		96	12.85		17	2.28		0	0.00		0	0.00		17	2.28		0	0.00		1	0.13		0	0.00		1	0.13		4	0.54		1	0.13		0	0.00		5	0.67		0	0.00		0	0.00		0	0.00		0	0.00		6	0.80		0	0.00		0	0.00		6	0.80		20	2.68		1	0.13		0	0.00		0	0.00		21	2.81		175	23.43		1	0.13		1	0.13		0	0.00		0	0.00		177	23.69		35	4.69		5	0.67		0	0.00		0	0.00		0	0.00		40	5.35		0	0.00		0	0.00		747	93.61		51	6.39		798	1.01
	Bunbury		0	0.00		3	0.25		0	0.00		3	0.25		1	0.08		0	0.00		0	0.00		1	0.08		1	0.08		0	0.00		0	0.00		1	0.08		5	0.41		0	0.00		0	0.00		5	0.41		0	0.00		1	0.08		0	0.00		1	0.08		538	44.35		10	0.82		0	0.00		0	0.00		4	0.33		0	0.00		0	0.00		552	45.51		17	1.40		9	0.74		0	0.00		26	2.14		0	0.00		0	0.00		0	0.00		0	0.00		52	4.29		9	0.74		0	0.00		0	0.00		0	0.00		61	5.03		42	3.46		0	0.00		0	0.00		42	3.46		1	0.08		0	0.00		0	0.00		1	0.08		7	0.58		0	0.00		0	0.00		7	0.58		0	0.00		0	0.00		0	0.00		0	0.00		3	0.25		0	0.00		0	0.00		3	0.25		65	5.36		5	0.41		0	0.00		0	0.00		70	5.77		315	25.97		9	0.74		0	0.00		0	0.00		0	0.00		324	26.71		90	7.42		23	1.90		1	0.08		0	0.00		1	0.08		115	9.48		1	0.08		1	0.08		1213	96.58		43	3.42		1256	1.59
	Bunbury Central		0	0.00		1	0.09		0	0.00		1	0.09		2	0.19		0	0.00		0	0.00		2	0.19		0	0.00		0	0.00		0	0.00		0	0.00		9	0.85		1	0.09		1	0.09		11	1.04		1	0.09		0	0.00		1	0.09		2	0.19		486	45.89		8	0.76		0	0.00		1	0.09		1	0.09		0	0.00		0	0.00		496	46.84		24	2.27		5	0.47		0	0.00		29	2.74		0	0.00		0	0.00		0	0.00		0	0.00		61	5.76		2	0.19		0	0.00		0	0.00		1	0.09		64	6.04		34	3.21		1	0.09		0	0.00		35	3.31		0	0.00		0	0.00		0	0.00		0	0.00		1	0.09		0	0.00		0	0.00		1	0.09		0	0.00		0	0.00		0	0.00		0	0.00		5	0.47		1	0.09		0	0.00		6	0.57		46	4.34		8	0.76		0	0.00		0	0.00		54	5.10		244	23.04		10	0.94		0	0.00		0	0.00		0	0.00		254	23.98		91	8.59		12	1.13		0	0.00		0	0.00		1	0.09		104	9.82		0	0.00		0	0.00		1059	96.36		40	3.64		1099	1.39
	Bunbury East		1	0.05		3	0.15		0	0.00		4	0.20		0	0.00		1	0.05		0	0.00		1	0.05		1	0.05		0	0.00		0	0.00		1	0.05		4	0.20		0	0.00		1	0.05		5	0.26		1	0.05		0	0.00		0	0.00		1	0.05		823	42.05		8	0.41		0	0.00		0	0.00		1	0.05		1	0.05		1	0.05		834	42.62		23	1.18		4	0.20		0	0.00		27	1.38		1	0.05		0	0.00		0	0.00		1	0.05		156	7.97		10	0.51		0	0.00		1	0.05		1	0.05		168	8.58		65	3.32		2	0.10		0	0.00		67	3.42		3	0.15		0	0.00		0	0.00		3	0.15		8	0.41		0	0.00		1	0.05		9	0.46		0	0.00		0	0.00		0	0.00		0	0.00		16	0.82		1	0.05		0	0.00		17	0.87		58	2.96		7	0.36		2	0.10		0	0.00		67	3.42		591	30.20		7	0.36		1	0.05		1	0.05		0	0.00		600	30.66		136	6.95		12	0.61		0	0.00		0	0.00		1	0.05		149	7.61		3	0.15		3	0.15		1957	95.14		100	4.86		2057	2.61
	Burekup		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		182	46.31		2	0.51		0	0.00		0	0.00		0	0.00		0	0.00		1	0.25		185	47.07		23	5.85		0	0.00		0	0.00		23	5.85		0	0.00		0	0.00		0	0.00		0	0.00		47	11.96		4	1.02		0	0.00		0	0.00		0	0.00		51	12.98		12	3.05		0	0.00		0	0.00		12	3.05		0	0.00		0	0.00		0	0.00		0	0.00		2	0.51		0	0.00		0	0.00		2	0.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	4.83		2	0.51		0	0.00		0	0.00		21	5.34		69	17.56		1	0.25		0	0.00		0	0.00		1	0.25		71	18.07		26	6.62		1	0.25		0	0.00		0	0.00		0	0.00		27	6.87		1	0.25		1	0.25		393	97.28		11	2.72		404	0.51
