			 A 												 B 												 C Taxi Operators Political Service (Oceania)												 D Christian Democratic Party (Fred Nile Group)												 E Citizens Electoral Council of Australia												 F Liberal Party (W.A. Division) Inc.																								 G National Party of Australia (WA) Inc												 H Unity - Say No To Hanson												 I Pauline Hanson's One Nation																		 J liberals for forests												 K 												 L Curtin Labor Alliance												 M 												 N Progressive Labour Party												 O Australian Democrats															 P Australian Labor Party (Western Australian Branch)																		 Q The Greens (WA) Inc																		Ungrouped													
	    		TICKET VOTES			DALTON			DALTON			Group Total			TICKET VOTES			TAYLOR			SHEIL			Group Total			TICKET VOTES			BATESON			KENNEDY			Group Total			TICKET VOTES			MOSELEY			WATTERSON			Group Total			TICKET VOTES			ROBINSON			WATSON			Group Total			TICKET VOTES			# EGGLESTON			# JOHNSTON			# LIGHTFOOT			CRANE			KEOGH			HALLETT			Group Total			TICKET VOTES			COWAN			DAY			Group Total			TICKET VOTES			HWANG			CHIN			Group Total			TICKET VOTES			CAMPBELL			KENWORTHY			DANIELS			DAVID			Group Total			TICKET VOTES			DAVENPORT			HARRIS			Group Total			TICKET VOTES			NESCI			SCHNEIDER			Group Total			TICKET VOTES			BENNETT			BENNETT			Group Total			TICKET VOTES			ISAACS			WATSON			Group Total			TICKET VOTES			LUPI			WHOOLEY			Group Total			TICKET VOTES			# MURRAY			HODGSON			MEYER			Group Total			TICKET VOTES			# BISHOP			# WEBBER			CUOMO			WAUGH			Group Total			TICKET VOTES			SIEWERT			BELL			SMITH			ZED			Group Total			LEE			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
	    					Jim			Kate									Geoff			Henry									Alan			Ramon									Justin			Kerry									Jean			John									Alan			David			Ross			Winston			Kim			Nigel									Hendy			Margaret									Eddie			Nicholas									Graeme			Gerry			Marye			Peter									Liz			Arthur									Frank			Renu									Adrian			June									Clarrie			Daniel									Mary			Helen									Andrew			Helen			Damian									Mark			Ruth			Mark			Gavin Bruce									Rachel			Lee			Paul			Jenna						Jennifer													
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%
	Boscabel		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	4.76		1	1.59		0	0.00		4	6.35		2	3.17		0	0.00		0	0.00		2	3.17		22	34.92		3	4.76		0	0.00		1	1.59		2	3.17		0	0.00		0	0.00		28	44.44		10	15.87		5	7.94		0	0.00		15	23.81		0	0.00		0	0.00		0	0.00		0	0.00		5	7.94		4	6.35		0	0.00		0	0.00		0	0.00		9	14.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.59		0	0.00		0	0.00		1	1.59		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	4.76		0	0.00		0	0.00		0	0.00		0	0.00		3	4.76		1	1.59		0	0.00		0	0.00		0	0.00		0	0.00		1	1.59		0	0.00		0	0.00		63	92.65		5	7.35		68	0.09
	Boxwood Hill		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.47		0	0.00		0	0.00		1	1.47		0	0.00		0	0.00		0	0.00		0	0.00		27	39.71		0	0.00		0	0.00		0	0.00		5	7.35		0	0.00		0	0.00		32	47.06		9	13.24		2	2.94		0	0.00		11	16.18		0	0.00		0	0.00		0	0.00		0	0.00		11	16.18		4	5.88		0	0.00		0	0.00		0	0.00		15	22.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.47		1	1.47		0	0.00		0	0.00		2	2.94		4	5.88		0	0.00		0	0.00		0	0.00		0	0.00		4	5.88		1	1.47		2	2.94		0	0.00		0	0.00		0	0.00		3	4.41		0	0.00		0	0.00		68	98.55		1	1.45		69	0.09
	Boyup Brook		6	1.06		0	0.00		0	0.00		6	1.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	1.42		3	0.53		0	0.00		11	1.95		0	0.00		0	0.00		0	0.00		0	0.00		264	46.73		4	0.71		0	0.00		1	0.18		3	0.53		0	0.00		0	0.00		272	48.14		47	8.32		3	0.53		1	0.18		51	9.03		0	0.00		0	0.00		0	0.00		0	0.00		73	12.92		10	1.77		0	0.00		0	0.00		0	0.00		83	14.69		3	0.53		2	0.35		0	0.00		5	0.88		0	0.00		0	0.00		0	0.00		0	0.00		3	0.53		0	0.00		0	0.00		3	0.53		0	0.00		0	0.00		0	0.00		0	0.00		5	0.88		0	0.00		0	0.00		5	0.88		14	2.48		3	0.53		0	0.00		0	0.00		17	3.01		82	14.51		3	0.53		0	0.00		0	0.00		0	0.00		85	15.04		24	4.25		3	0.53		0	0.00		0	0.00		0	0.00		27	4.78		0	0.00		0	0.00		565	93.39		40	6.61		605	0.76
	Bremer Bay		3	1.26		0	0.00		0	0.00		3	1.26		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	1.67		0	0.00		0	0.00		4	1.67		0	0.00		0	0.00		0	0.00		0	0.00		108	45.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		108	45.19		34	14.23		2	0.84		0	0.00		36	15.06		0	0.00		0	0.00		0	0.00		0	0.00		39	16.32		1	0.42		0	0.00		0	0.00		0	0.00		40	16.74		1	0.42		0	0.00		0	0.00		1	0.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.84		0	0.00		0	0.00		0	0.00		2	0.84		37	15.48		0	0.00		0	0.00		0	0.00		0	0.00		37	15.48		8	3.35		0	0.00		0	0.00		0	0.00		0	0.00		8	3.35		0	0.00		0	0.00		239	96.76		8	3.24		247	0.31
	Broomehill		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	1.80		0	0.00		0	0.00		4	1.80		0	0.00		1	0.45		0	0.00		1	0.45		91	40.99		1	0.45		0	0.00		1	0.45		0	0.00		1	0.45		0	0.00		94	42.34		31	13.96		3	1.35		1	0.45		35	15.77		0	0.00		0	0.00		0	0.00		0	0.00		34	15.32		2	0.90		0	0.00		0	0.00		0	0.00		36	16.22		0	0.00		0	0.00		0	0.00		0	0.00		2	0.90		0	0.00		0	0.00		2	0.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.90		0	0.00		0	0.00		2	0.90		11	4.95		1	0.45		0	0.00		0	0.00		12	5.41		31	13.96		1	0.45		0	0.00		0	0.00		0	0.00		32	14.41		4	1.80		0	0.00		0	0.00		0	0.00		0	0.00		4	1.80		0	0.00		0	0.00		222	97.80		5	2.20		227	0.29
	Bruce Rock		2	0.47		0	0.00		0	0.00		2	0.47		1	0.24		0	0.00		0	0.00		1	0.24		1	0.24		0	0.00		0	0.00		1	0.24		6	1.41		1	0.24		0	0.00		7	1.65		0	0.00		0	0.00		0	0.00		0	0.00		166	39.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		166	39.06		117	27.53		8	1.88		0	0.00		125	29.41		0	0.00		0	0.00		0	0.00		0	0.00		34	8.00		2	0.47		0	0.00		0	0.00		0	0.00		36	8.47		4	0.94		1	0.24		0	0.00		5	1.18		0	0.00		0	0.00		0	0.00		0	0.00		1	0.24		0	0.00		0	0.00		1	0.24		0	0.00		0	0.00		0	0.00		0	0.00		3	0.71		0	0.00		0	0.00		3	0.71		8	1.88		0	0.00		0	0.00		0	0.00		8	1.88		64	15.06		0	0.00		0	0.00		0	0.00		0	0.00		64	15.06		5	1.18		1	0.24		0	0.00		0	0.00		0	0.00		6	1.41		0	0.00		0	0.00		425	94.44		25	5.56		450	0.57
	Bullaring		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	3.45		0	0.00		2	3.45		0	0.00		1	1.72		0	0.00		1	1.72		25	43.10		0	0.00		0	0.00		0	0.00		2	3.45		0	0.00		0	0.00		27	46.55		18	31.03		3	5.17		1	1.72		22	37.93		0	0.00		0	0.00		0	0.00		0	0.00		2	3.45		0	0.00		0	0.00		0	0.00		0	0.00		2	3.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.72		0	0.00		0	0.00		1	1.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	3.45		0	0.00		0	0.00		0	0.00		0	0.00		2	3.45		1	1.72		0	0.00		0	0.00		0	0.00		0	0.00		1	1.72		0	0.00		0	0.00		58	95.08		3	4.92		61	0.08
	Bulyee		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	47.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	47.37		17	44.74		0	0.00		0	0.00		17	44.74		0	0.00		0	0.00		0	0.00		0	0.00		2	5.26		0	0.00		0	0.00		0	0.00		0	0.00		2	5.26		1	2.63		0	0.00		0	0.00		1	2.63		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		38	95.00		2	5.00		40	0.05
	Buntine		0	0.00		0	0.00		0	0.00		0	0.00		1	1.33		0	0.00		0	0.00		1	1.33		0	0.00		0	0.00		0	0.00		0	0.00		2	2.67		0	0.00		0	0.00		2	2.67		0	0.00		0	0.00		0	0.00		0	0.00		43	57.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		43	57.33		15	20.00		2	2.67		0	0.00		17	22.67		0	0.00		0	0.00		0	0.00		0	0.00		7	9.33		0	0.00		0	0.00		0	0.00		0	0.00		7	9.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.33		0	0.00		0	0.00		0	0.00		1	1.33		3	4.00		1	1.33		0	0.00		0	0.00		0	0.00		4	5.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		75	98.68		1	1.32		76	0.10
	Cadoux		1	0.88		0	0.00		0	0.00		1	0.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		61	53.98		0	0.00		0	0.00		0	0.00		1	0.88		0	0.00		0	0.00		62	54.87		22	19.47		7	6.19		0	0.00		29	25.66		0	0.00		0	0.00		0	0.00		0	0.00		11	9.73		3	2.65		0	0.00		0	0.00		0	0.00		14	12.39		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.88		0	0.00		0	0.00		0	0.00		1	0.88		4	3.54		0	0.00		0	0.00		0	0.00		0	0.00		4	3.54		2	1.77		0	0.00		0	0.00		0	0.00		0	0.00		2	1.77		0	0.00		0	0.00		113	97.41		3	2.59		116	0.15
	Calingiri		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		83	50.00		2	1.20		0	0.00		0	0.00		1	0.60		0	0.00		0	0.00		86	51.81		31	18.67		1	0.60		0	0.00		32	19.28		0	0.00		0	0.00		0	0.00		0	0.00		25	15.06		4	2.41		0	0.00		0	0.00		0	0.00		29	17.47		2	1.20		0	0.00		0	0.00		2	1.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.81		0	0.00		0	0.00		0	0.00		3	1.81		12	7.23		0	0.00		0	0.00		0	0.00		0	0.00		12	7.23		2	1.20		0	0.00		0	0.00		0	0.00		0	0.00		2	1.20		0	0.00		0	0.00		166	93.79		11	6.21		177	0.22
	Cape Burney		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		89	39.04		2	0.88		0	0.00		1	0.44		1	0.44		0	0.00		0	0.00		93	40.79		5	2.19		1	0.44		0	0.00		6	2.63		0	0.00		0	0.00		0	0.00		0	0.00		41	17.98		2	0.88		0	0.00		0	0.00		0	0.00		43	18.86		8	3.51		1	0.44		0	0.00		9	3.95		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.88		0	0.00		0	0.00		2	0.88		5	2.19		1	0.44		0	0.00		0	0.00		6	2.63		56	24.56		3	1.32		0	0.00		0	0.00		0	0.00		59	25.88		8	3.51		1	0.44		0	0.00		0	0.00		0	0.00		9	3.95		1	0.44		1	0.44		228	97.85		5	2.15		233	0.29
	Carnamah		1	0.35		2	0.70		0	0.00		3	1.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		156	54.93		0	0.00		0	0.00		2	0.70		4	1.41		0	0.00		0	0.00		162	57.04		23	8.10		6	2.11		0	0.00		29	10.21		0	0.00		0	0.00		0	0.00		0	0.00		54	19.01		3	1.06		0	0.00		0	0.00		0	0.00		57	20.07		2	0.70		0	0.00		0	0.00		2	0.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.35		0	0.00		1	0.35		0	0.00		0	0.00		0	0.00		0	0.00		1	0.35		0	0.00		0	0.00		1	0.35		3	1.06		0	0.00		0	0.00		0	0.00		3	1.06		21	7.39		0	0.00		0	0.00		0	0.00		1	0.35		22	7.75		1	0.35		3	1.06		0	0.00		0	0.00		0	0.00		4	1.41		0	0.00		0	0.00		284	96.27		11	3.73		295	0.37
	Centennial Park		7	0.41		0	0.00		0	0.00		7	0.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		66	3.83		10	0.58		1	0.06		77	4.46		5	0.29		0	0.00		0	0.00		5	0.29		795	46.09		12	0.70		0	0.00		3	0.17		4	0.23		0	0.00		1	0.06		815	47.25		80	4.64		13	0.75		0	0.00		93	5.39		1	0.06		0	0.00		0	0.00		1	0.06		202	11.71		24	1.39		1	0.06		0	0.00		1	0.06		228	13.22		14	0.81		2	0.12		0	0.00		16	0.93		1	0.06		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		0	0.00		1	0.06		9	0.52		0	0.00		0	0.00		9	0.52		57	3.30		4	0.23		0	0.00		0	0.00		61	3.54		323	18.72		4	0.23		1	0.06		0	0.00		0	0.00		328	19.01		71	4.12		9	0.52		0	0.00		0	0.00		1	0.06		81	4.70		2	0.12		2	0.12		1725	95.83		75	4.17		1800	2.26
	Cervantes		1	0.33		0	0.00		0	0.00		1	0.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		141	47.16		3	1.00		0	0.00		0	0.00		2	0.67		0	0.00		0	0.00		146	48.83		14	4.68		0	0.00		0	0.00		14	4.68		0	0.00		0	0.00		0	0.00		0	0.00		44	14.72		3	1.00		0	0.00		0	0.00		0	0.00		47	15.72		1	0.33		0	0.00		0	0.00		1	0.33		0	0.00		0	0.00		0	0.00		0	0.00		3	1.00		0	0.00		0	0.00		3	1.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.33		0	0.00		0	0.00		1	0.33		2	0.67		1	0.33		0	0.00		0	0.00		3	1.00		76	25.42		0	0.00		0	0.00		0	0.00		0	0.00		76	25.42		6	2.01		0	0.00		0	0.00		0	0.00		1	0.33		7	2.34		0	0.00		0	0.00		299	95.53		14	4.47		313	0.39
	Coomberdale		3	5.66		0	0.00		0	0.00		3	5.66		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		24	45.28		0	0.00		0	0.00		0	0.00		2	3.77		0	0.00		0	0.00		26	49.06		12	22.64		0	0.00		0	0.00		12	22.64		0	0.00		0	0.00		0	0.00		0	0.00		4	7.55		3	5.66		0	0.00		0	0.00		0	0.00		7	13.21		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.89		0	0.00		0	0.00		0	0.00		1	1.89		4	7.55		0	0.00		0	0.00		0	0.00		0	0.00		4	7.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		53	98.15		1	1.85		54	0.07
	Coorow		2	0.87		1	0.43		0	0.00		3	1.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.43		0	0.00		1	0.43		0	0.00		0	0.00		0	0.00		0	0.00		126	54.78		1	0.43		0	0.00		0	0.00		1	0.43		1	0.43		0	0.00		129	56.09		23	10.00		5	2.17		0	0.00		28	12.17		0	0.00		0	0.00		0	0.00		0	0.00		41	17.83		6	2.61		0	0.00		0	0.00		0	0.00		47	20.43		1	0.43		0	0.00		0	0.00		1	0.43		1	0.43		0	0.00		0	0.00		1	0.43		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.43		0	0.00		0	0.00		1	0.43		9	3.91		3	1.30		0	0.00		0	0.00		0	0.00		12	5.22		2	0.87		5	2.17		0	0.00		0	0.00		0	0.00		7	3.04		0	0.00		0	0.00		230	97.05		7	2.95		237	0.30
	Corrigin		3	0.50		1	0.17		0	0.00		4	0.67		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.17		1	0.17		0	0.00		2	0.33		0	0.00		0	0.00		0	0.00		0	0.00		223	37.29		1	0.17		0	0.00		1	0.17		8	1.34		0	0.00		0	0.00		233	38.96		176	29.43		17	2.84		0	0.00		193	32.27		0	0.00		0	0.00		0	0.00		0	0.00		60	10.03		7	1.17		0	0.00		0	0.00		0	0.00		67	11.20		4	0.67		0	0.00		0	0.00		4	0.67		0	0.00		0	0.00		0	0.00		0	0.00		3	0.50		0	0.00		0	0.00		3	0.50		0	0.00		0	0.00		0	0.00		0	0.00		2	0.33		0	0.00		0	0.00		2	0.33		10	1.67		0	0.00		0	0.00		0	0.00		10	1.67		70	11.71		0	0.00		0	0.00		0	0.00		0	0.00		70	11.71		9	1.51		1	0.17		0	0.00		0	0.00		0	0.00		10	1.67		0	0.00		0	0.00		598	96.45		22	3.55		620	0.78
	Cranbrook		7	1.99		0	0.00		0	0.00		7	1.99		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	2.85		8	2.28		1	0.28		19	5.41		0	0.00		0	0.00		0	0.00		0	0.00		119	33.90		3	0.85		0	0.00		0	0.00		3	0.85		0	0.00		0	0.00		125	35.61		29	8.26		7	1.99		0	0.00		36	10.26		0	0.00		0	0.00		0	0.00		0	0.00		65	18.52		11	3.13		2	0.57		0	0.00		0	0.00		78	22.22		5	1.42		1	0.28		0	0.00		6	1.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.28		0	0.00		1	0.28		1	0.28		0	0.00		0	0.00		1	0.28		5	1.42		2	0.57		0	0.00		0	0.00		7	1.99		59	16.81		0	0.00		0	0.00		0	0.00		1	0.28		60	17.09		10	2.85		0	0.00		0	0.00		0	0.00		1	0.28		11	3.13		0	0.00		0	0.00		351	95.12		18	4.88		369	0.46
	Cunderdin		3	0.60		0	0.00		0	0.00		3	0.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.60		2	0.40		0	0.00		5	0.99		0	0.00		0	0.00		0	0.00		0	0.00		264	52.49		1	0.20		0	0.00		0	0.00		2	0.40		0	0.00		0	0.00		267	53.08		54	10.74		8	1.59		0	0.00		62	12.33		0	0.00		0	0.00		0	0.00		0	0.00		45	8.95		2	0.40		0	0.00		0	0.00		0	0.00		47	9.34		4	0.80		1	0.20		0	0.00		5	0.99		0	0.00		1	0.20		0	0.00		1	0.20		2	0.40		0	0.00		0	0.00		2	0.40		0	0.00		0	0.00		0	0.00		0	0.00		4	0.80		0	0.00		0	0.00		4	0.80		12	2.39		1	0.20		0	0.00		0	0.00		13	2.58		88	17.50		1	0.20		0	0.00		0	0.00		0	0.00		89	17.69		5	0.99		0	0.00		0	0.00		0	0.00		0	0.00		5	0.99		0	0.00		0	0.00		503	96.36		19	3.64		522	0.66
	Dalwallinu		1	0.29		0	0.00		0	0.00		1	0.29		1	0.29		0	0.00		0	0.00		1	0.29		0	0.00		0	0.00		0	0.00		0	0.00		3	0.87		1	0.29		0	0.00		4	1.17		1	0.29		0	0.00		0	0.00		1	0.29		162	47.23		0	0.00		0	0.00		0	0.00		9	2.62		0	0.00		0	0.00		171	49.85		38	11.08		4	1.17		0	0.00		42	12.24		0	0.00		0	0.00		0	0.00		0	0.00		64	18.66		2	0.58		0	0.00		0	0.00		0	0.00		66	19.24		2	0.58		1	0.29		0	0.00		3	0.87		0	0.00		0	0.00		0	0.00		0	0.00		1	0.29		0	0.00		0	0.00		1	0.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	1.75		0	0.00		0	0.00		0	0.00		6	1.75		37	10.79		1	0.29		0	0.00		0	0.00		0	0.00		38	11.08		8	2.33		0	0.00		0	0.00		1	0.29		0	0.00		9	2.62		0	0.00		0	0.00		343	98.00		7	2.00		350	0.44
	Dandaragan		1	0.39		0	0.00		0	0.00		1	0.39		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		143	55.64		2	0.78		0	0.00		0	0.00		8	3.11		1	0.39		0	0.00		154	59.92		18	7.00		11	4.28		0	0.00		29	11.28		0	0.00		0	0.00		0	0.00		0	0.00		18	7.00		3	1.17		0	0.00		0	0.00		0	0.00		21	8.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.39		0	0.00		0	0.00		1	0.39		4	1.56		0	0.00		0	0.00		0	0.00		4	1.56		36	14.01		1	0.39		0	0.00		0	0.00		0	0.00		37	14.40		8	3.11		2	0.78		0	0.00		0	0.00		0	0.00		10	3.89		0	0.00		0	0.00		257	98.85		3	1.15		260	0.33
	Darkan		3	1.17		0	0.00		0	0.00		3	1.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.39		2	0.78		0	0.00		3	1.17		0	0.00		0	0.00		0	0.00		0	0.00		142	55.25		0	0.00		0	0.00		0	0.00		2	0.78		0	0.00		0	0.00		144	56.03		53	20.62		2	0.78		0	0.00		55	21.40		0	0.00		0	0.00		0	0.00		0	0.00		17	6.61		4	1.56		0	0.00		0	0.00		0	0.00		21	8.17		2	0.78		0	0.00		0	0.00		2	0.78		0	0.00		0	0.00		0	0.00		0	0.00		1	0.39		0	0.00		0	0.00		1	0.39		0	0.00		0	0.00		0	0.00		0	0.00		1	0.39		0	0.00		0	0.00		1	0.39		7	2.72		2	0.78		0	0.00		0	0.00		9	3.50		14	5.45		0	0.00		0	0.00		0	0.00		0	0.00		14	5.45		4	1.56		0	0.00		0	0.00		0	0.00		0	0.00		4	1.56		0	0.00		0	0.00		257	91.46		24	8.54		281	0.35
	Denmark		2	0.12		0	0.00		0	0.00		2	0.12		2	0.12		0	0.00		0	0.00		2	0.12		1	0.06		1	0.06		0	0.00		2	0.12		22	1.30		1	0.06		0	0.00		23	1.36		0	0.00		1	0.06		0	0.00		1	0.06		563	33.31		11	0.65		0	0.00		3	0.18		9	0.53		0	0.00		0	0.00		586	34.67		57	3.37		5	0.30		0	0.00		62	3.67		1	0.06		0	0.00		0	0.00		1	0.06		139	8.22		19	1.12		0	0.00		0	0.00		0	0.00		158	9.35		43	2.54		9	0.53		0	0.00		52	3.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	0.36		0	0.00		0	0.00		6	0.36		64	3.79		14	0.83		0	0.00		0	0.00		78	4.62		375	22.19		16	0.95		1	0.06		1	0.06		0	0.00		393	23.25		266	15.74		56	3.31		0	0.00		0	0.00		1	0.06		323	19.11		1	0.06		1	0.06		1690	96.41		63	3.59		1753	2.20
